date_obj,Cannon%20barrels price
2019-03-25,186557
2019-03-26,186774
2019-03-27,186774
2019-03-28,187707
2019-03-29,185792
2019-03-30,185792
2019-03-31,186788
2019-04-01,186255
2019-04-02,186255
2019-04-03,188929
2019-04-04,188012
2019-04-05,187524
2019-04-06,187524
2019-04-07,187322
2019-04-08,187420
2019-04-09,187420
2019-04-10,185812
2019-04-11,181026
2019-04-12,183605
2019-04-13,187942
2019-04-14,187349
2019-04-15,187349
2019-04-16,187324
2019-04-17,187324
2019-04-18,186426
2019-04-19,188766
2019-04-20,188394
2019-04-21,188394
2019-04-22,188456
2019-04-23,186700
2019-04-24,186320
2019-04-25,187048
2019-04-26,186250
2019-04-27,186250
2019-04-28,185947
2019-04-29,185947
2019-04-30,186923
2019-05-01,186923
2019-05-02,188336
2019-05-03,189388
2019-05-04,189231
2019-05-05,188846
2019-05-06,188846
2019-05-07,188389
2019-05-08,188389
2019-05-09,187660
2019-05-10,189435
2019-05-11,188299
2019-05-12,188285
2019-05-13,189865
2019-05-14,187981
2019-05-15,187981
2019-05-16,189059
2019-05-17,189059
2019-05-18,188122
2019-05-19,188122
2019-05-20,187306
2019-05-21,187306
2019-05-22,186813
2019-05-23,187461
2019-05-24,185201
2019-05-25,181500
2019-05-26,186948
2019-05-27,188309
2019-05-28,189777
2019-05-29,186021
2019-05-30,187018
2019-05-31,187018
2019-06-01,187814
2019-06-02,187945
2019-06-03,188503
2019-06-04,188483
2019-06-05,188318
2019-06-06,188517
2019-06-07,188447
2019-06-08,188360
2019-06-09,188242
2019-06-10,188242
2019-06-11,187870
2019-06-12,188620
2019-06-13,188934
2019-06-14,188124
2019-06-15,188124
2019-06-16,186535
2019-06-17,186342
2019-06-18,186342
2019-06-19,187894
2019-06-20,188864
2019-06-21,188533
2019-06-22,188533
2019-06-23,188752
2019-06-24,189133
2019-06-25,188630
2019-06-26,190693
2019-06-27,188354
2019-06-28,188354
2019-06-29,188712
2019-06-30,189389
2019-07-01,189389
2019-07-02,188975
2019-07-03,188723
2019-07-04,188723
2019-07-05,184397
2019-07-06,186112
2019-07-07,188188
2019-07-08,188187
2019-07-09,187185
2019-07-10,186019
2019-07-11,185596
2019-07-12,185677
2019-07-13,185677
2019-07-14,183300
2019-07-15,183300
2019-07-16,183343
2019-07-17,183654
2019-07-18,183654
2019-07-19,184623
2019-07-20,184375
2019-07-21,182467
2019-07-22,179621
2019-07-23,182900
2019-07-24,182900
2019-07-25,182962
2019-07-26,182962
2019-07-27,183108
2019-07-28,185608
2019-07-29,186512
2019-07-30,188677
2019-07-31,187307
2019-08-01,187307
2019-08-02,185554
2019-08-03,185767
2019-08-04,185767
2019-08-05,183497
2019-08-06,183497
2019-08-07,183940
2019-08-08,183940
2019-08-09,185021
2019-08-10,184697
2019-08-11,184697
2019-08-12,183019
2019-08-13,185776
2019-08-14,184918
2019-08-15,183962
2019-08-16,183836
2019-08-17,183836
2019-08-18,184238
2019-08-19,184656
2019-08-20,184656
2019-08-21,184586
2019-08-22,184431
2019-08-23,184431
2019-08-24,184035
2019-08-24,184035
2019-08-25,184035
2019-08-25,184035
2019-08-26,187564
2019-08-26,187564
2019-08-27,187564
2019-08-27,187564
2019-08-28,187136
2019-08-29,187136
2019-08-30,186047
2019-08-31,186047
2019-09-01,187397
2019-09-02,187397
2019-09-03,185414
2019-09-04,185260
2019-09-05,185260
2019-09-06,183676
2019-09-07,183397
2019-09-08,186903
2019-09-09,186903
2019-09-10,188030
2019-09-11,188588
2019-09-12,188588
2019-09-13,188643
2019-09-14,188028
2019-09-15,188028
2019-09-16,189169
2019-09-17,189169
2019-09-18,188926
2019-09-19,188926
2019-09-20,188367
2019-09-21,187058
2019-09-22,187058
2019-09-23,184073
2019-09-24,184073
2019-09-25,183521
2019-09-26,184637
2019-09-27,184637
2019-09-28,185008
2019-09-29,185008
2019-09-30,187188
2019-10-01,188443
2019-10-02,188443
2019-10-03,188677
2019-10-04,188677
2019-10-05,187321
2019-10-06,188634
2019-10-07,188634
2019-10-08,188976
2019-10-09,188976
2019-10-10,188963
2019-10-11,188963
2019-10-12,190191
2019-10-13,190228
2019-10-14,190055
2019-10-15,190055
2019-10-16,188580
2019-10-17,188580
2019-10-18,188790
2019-10-19,188666
2019-10-20,188666
2019-10-21,189862
2019-10-22,189862
2019-10-23,188913
2019-10-24,188913
2019-10-25,185993
2019-10-26,186066
2019-10-27,186066
2019-10-28,189146
2019-10-29,189146
2019-10-30,190390
2019-10-31,185392
2019-11-01,185392
2019-11-02,183348
2019-11-03,182783
2019-11-04,182783
2019-11-05,183405
2019-11-06,183405
2019-11-07,185761
2019-11-08,185761
2019-11-09,185147
2019-11-10,186580
2019-11-11,186580
2019-11-12,184254
2019-11-13,184254
2019-11-14,182556
2019-11-15,182556
2019-11-16,182370
2019-11-17,182370
2019-11-18,182941
2019-11-19,182941
2019-11-20,183461
2019-11-21,183461
2019-11-22,183984
2019-11-23,183984
2019-11-24,183251
2019-11-25,183251
2019-11-26,183415
2019-11-27,183415
2019-11-28,182682
2019-11-29,182682
2019-11-30,183632
2019-12-01,183632
2019-12-02,183492
2019-12-03,186297
2019-12-04,186297
2019-12-05,187827
2019-12-06,187827
2019-12-07,187559
2019-12-08,187559
2019-12-09,181718
2019-12-10,181563
2019-12-11,181563
2019-12-12,183304
2019-12-13,183304
2019-12-14,183652
2019-12-15,184946
2019-12-16,184946
2019-12-17,186414
2019-12-18,186414
2019-12-19,185336
2019-12-20,185336
2019-12-21,185991
2019-12-22,186345
2019-12-23,186345
2019-12-24,184612
2019-12-25,187874
2019-12-26,187874
2019-12-27,184816
2019-12-28,183004
2019-12-29,183004
2019-12-30,178909
2019-12-31,178909
2020-01-01,179855
2020-01-02,183795
2020-01-03,183795
2020-01-04,185359
2020-01-05,186685
2020-01-06,186685
2020-01-07,184361
2020-01-08,184361
2020-01-09,179880
2020-01-10,177563
2020-01-11,177382
2020-01-12,178782
2020-01-13,178782
2020-01-14,180386
2020-01-15,182632
2020-01-16,184165
2020-01-17,183677
2020-01-18,183677
2020-01-19,184154
2020-01-20,184154
2020-01-21,187124
2020-01-22,187545
2020-01-23,190071
2020-01-24,189315
2020-01-25,189315
2020-01-26,188427
2020-01-27,188589
2020-01-28,188589
2020-01-29,185919
2020-01-30,185919
2020-01-31,188177
2020-02-01,189208
2020-02-02,189430
2020-02-03,189430
2020-02-04,189374
2020-02-05,189374
2020-02-06,184044
2020-02-07,184044
2020-02-08,183939
2020-02-09,183939
2020-02-10,185793
2020-02-11,185793
2020-02-12,186781
2020-02-13,186781
2020-02-14,186823
2020-02-15,186823
2020-02-16,185559
2020-02-17,183987
2020-02-18,187202
2020-02-19,187202
2020-02-20,185650
2020-02-21,185650
2020-02-22,186341
2020-02-23,186341
2020-02-24,188577
2020-02-25,184695
2020-02-26,185426
2020-02-27,185426
2020-02-28,189810
2020-02-29,189810
2020-03-01,190350
2020-03-02,190233
2020-03-03,190027
2020-03-04,190027
2020-03-05,190856
2020-03-06,189018
2020-03-07,189018
2020-03-08,186116
2020-03-09,189815
2020-03-10,189396
2020-03-11,189396
2020-03-12,188878
2020-03-13,188878
2020-03-14,189092
2020-03-15,189092
2020-03-16,187210
2020-03-17,184318
2020-03-18,185650
2020-03-19,185462
2020-03-20,185740
2020-03-21,186468
2020-03-22,185891
2020-03-23,185508
2020-03-24,187279
2020-03-25,187947
2020-03-26,188390
2020-03-27,189983
2020-03-28,189174
2020-03-29,190114
2020-03-30,186533
2020-03-31,185930
2020-04-01,187409
2020-04-02,186924
2020-04-03,186924
2020-04-04,185739
2020-04-05,187470
2020-04-06,187684
2020-04-07,186961
2020-04-08,187546
2020-04-09,187558
2020-04-10,187587
2020-04-11,187458
2020-04-12,188149
2020-04-13,188084
2020-04-14,187823
2020-04-15,187605
2020-04-16,187605
2020-04-17,184915
2020-04-18,184071
2020-04-19,184786
2020-04-20,187089
2020-04-21,187237
2020-04-22,187179
2020-04-23,184535
2020-04-24,184527
2020-04-25,184933
2020-04-26,186391
2020-04-27,186660
2020-04-28,189513
2020-04-29,188959
2020-04-30,188057
2020-05-01,187496
2020-05-02,188163
2020-05-03,189446
2020-05-04,188408
2020-05-05,188701
2020-05-06,185231
2020-05-07,185940
2020-05-08,186234
2020-05-09,188042
2020-05-10,188644
2020-05-11,187176
2020-05-12,187610
2020-05-13,186363
