date_obj,Paddewwa%20teleport%20(tablet) price
2019-04-06,2447
2019-04-07,2447
2019-04-08,2447
2019-04-09,2447
2019-04-10,2447
2019-04-11,2353
2019-04-12,2353
2019-04-13,2353
2019-04-14,2353
2019-04-15,2279
2019-04-16,2279
2019-04-17,2279
2019-04-18,2279
2019-04-19,2279
2019-04-20,2214
2019-04-21,2214
2019-04-22,2214
2019-04-23,2214
2019-04-24,2214
2019-04-25,2224
2019-04-26,2224
2019-04-27,2224
2019-04-28,2224
2019-04-29,2224
2019-04-30,2177
2019-05-01,2177
2019-05-02,2177
2019-05-03,2177
2019-05-04,2177
2019-05-05,2177
2019-05-06,2147
2019-05-07,2147
2019-05-08,2147
2019-05-09,2147
2019-05-10,2147
2019-05-11,2130
2019-05-12,2130
2019-05-13,2130
2019-05-14,2130
2019-05-15,2130
2019-05-16,2102
2019-05-17,2102
2019-05-18,2102
2019-05-19,2102
2019-05-20,2102
2019-05-21,2120
2019-05-22,2120
2019-05-23,2120
2019-05-24,2120
2019-05-25,2120
2019-05-26,2119
2019-05-27,2119
2019-05-28,2119
2019-05-29,2119
2019-05-30,2168
2019-05-31,2168
2019-06-01,2168
2019-06-02,2168
2019-06-03,2168
2019-06-04,2168
2019-06-05,2258
2019-06-06,2258
2019-06-07,2258
2019-06-08,2258
2019-06-09,2370
2019-06-10,2370
2019-06-11,2370
2019-06-12,2370
2019-06-13,2370
2019-06-14,2370
2019-06-15,2459
2019-06-16,2459
2019-06-17,2459
2019-06-18,2459
2019-06-19,2459
2019-06-20,2559
2019-06-21,2559
2019-06-22,2559
2019-06-23,2559
2019-06-24,2559
2019-06-25,2559
2019-06-26,2686
2019-06-27,2686
2019-06-28,2686
2019-06-29,2686
2019-06-30,2686
2019-07-01,2774
2019-07-02,2774
2019-07-03,2774
2019-07-04,2774
2019-07-05,2774
2019-07-06,2908
2019-07-07,2908
2019-07-08,2908
2019-07-09,2908
2019-07-10,2908
2019-07-11,2908
2019-07-12,3038
2019-07-13,3038
2019-07-14,3038
2019-07-15,3038
2019-07-16,3038
2019-07-17,3038
2019-07-18,3155
2019-07-19,3155
2019-07-20,3155
2019-07-21,3155
2019-07-22,3155
2019-07-23,3155
2019-07-24,3310
2019-07-25,3310
2019-07-26,3310
2019-07-27,3310
2019-07-28,3310
2019-07-29,3310
2019-07-30,3474
2019-07-31,3474
2019-08-01,3474
2019-08-02,3474
2019-08-03,3474
2019-08-04,3644
2019-08-05,3644
2019-08-06,3644
2019-08-07,3644
2019-08-08,3644
2019-08-09,3644
2019-08-10,3644
2019-08-11,3644
2019-08-12,3644
2019-08-13,3644
2019-08-14,3644
2019-08-15,3644
2019-08-16,3635
2019-08-17,3635
2019-08-18,3635
2019-08-19,3635
2019-08-20,3635
2019-08-21,3635
2019-08-22,3638
2019-08-23,3638
2019-08-24,3638
2019-08-24,3638
2019-08-25,3638
2019-08-25,3638
2019-08-26,3638
2019-08-26,3638
2019-08-27,3638
2019-08-27,3638
2019-08-28,3646
2019-08-29,3646
2019-08-30,3646
2019-08-31,3646
2019-09-01,3646
2019-09-02,3673
2019-09-03,3673
2019-09-04,3673
2019-09-05,3673
2019-09-06,3673
2019-09-07,3539
2019-09-08,3539
2019-09-09,3539
2019-09-10,3539
2019-09-11,3539
2019-09-12,3539
2019-09-13,3539
2019-09-14,3469
2019-09-15,3469
2019-09-16,3469
2019-09-17,3469
2019-09-18,3469
2019-09-19,3469
2019-09-20,3469
2019-09-21,3450
2019-09-22,3450
2019-09-23,3450
2019-09-24,3450
2019-09-25,3450
2019-09-26,3450
2019-09-27,3502
2019-09-28,3502
2019-09-29,3502
2019-09-30,3502
2019-10-01,3502
2019-10-02,3502
2019-10-03,3619
2019-10-04,3619
2019-10-05,3619
2019-10-06,3619
2019-10-07,3619
2019-10-08,3619
2019-10-09,3745
2019-10-10,3745
2019-10-11,3745
2019-10-12,3745
2019-10-13,3745
2019-10-14,3745
2019-10-15,3827
2019-10-16,3827
2019-10-17,3827
2019-10-18,3827
2019-10-19,3827
2019-10-20,3890
2019-10-21,3890
2019-10-22,3890
2019-10-23,3890
2019-10-24,3890
2019-10-25,3890
2019-10-26,4084
2019-10-27,4084
2019-10-28,4084
2019-10-29,4084
2019-10-30,4084
2019-10-31,4084
2019-11-01,4084
2019-11-02,4180
2019-11-03,4180
2019-11-04,4180
2019-11-05,4180
2019-11-06,4180
2019-11-07,4180
2019-11-08,4040
2019-11-09,4040
2019-11-10,4040
2019-11-11,4040
2019-11-12,4040
2019-11-13,4040
2019-11-14,4084
2019-11-15,4084
2019-11-16,4084
2019-11-17,4084
2019-11-18,4084
2019-11-19,4084
2019-11-20,4084
2019-11-21,4084
2019-11-22,4185
2019-11-23,4185
2019-11-24,4185
2019-11-25,4185
2019-11-26,4185
2019-11-27,4185
2019-11-28,4185
2019-11-29,4187
2019-11-30,4187
2019-12-01,4187
2019-12-02,4187
2019-12-03,4187
2019-12-04,4187
2019-12-05,4187
2019-12-06,4227
2019-12-07,4227
2019-12-08,4227
2019-12-09,4227
2019-12-10,4227
2019-12-11,4227
2019-12-12,4227
2019-12-13,4071
2019-12-14,4071
2019-12-15,4071
2019-12-16,4071
2019-12-17,4071
2019-12-18,4071
2019-12-19,4071
2019-12-20,3899
2019-12-21,3899
2019-12-22,3899
2019-12-23,3899
2019-12-24,3899
2019-12-25,3899
2019-12-26,3899
2019-12-27,3995
2019-12-28,3995
2019-12-29,3995
2019-12-30,3995
2019-12-31,3995
2020-01-01,3995
2020-01-02,3997
2020-01-03,3997
2020-01-04,3997
2020-01-05,3997
2020-01-06,3997
2020-01-07,3997
2020-01-08,3932
2020-01-09,3932
2020-01-10,3932
2020-01-11,3932
2020-01-12,3932
2020-01-13,3932
2020-01-14,3996
2020-01-15,3996
2020-01-16,3996
2020-01-17,3996
2020-01-18,3996
2020-01-19,4042
2020-01-20,4042
2020-01-21,4042
2020-01-22,4042
2020-01-23,4042
2020-01-24,4042
2020-01-25,4036
2020-01-26,4036
2020-01-27,4036
2020-01-28,4036
2020-01-29,4036
2020-01-30,3996
2020-01-31,3996
2020-02-01,3996
2020-02-02,3996
2020-02-03,3996
2020-02-04,3801
2020-02-05,3801
2020-02-06,3801
2020-02-07,3801
2020-02-08,3801
2020-02-09,3726
2020-02-10,3726
2020-02-11,3726
2020-02-12,3726
2020-02-13,3726
2020-02-14,3653
2020-02-15,3653
2020-02-16,3653
2020-02-17,3653
2020-02-18,3653
2020-02-19,3653
2020-02-20,3568
2020-02-21,3568
2020-02-22,3568
2020-02-23,3568
2020-02-24,3568
2020-02-25,3568
2020-02-26,3590
2020-02-27,3590
2020-02-28,3590
2020-02-29,3590
2020-03-01,3590
2020-03-02,3590
2020-03-03,3712
2020-03-04,3712
2020-03-05,3712
2020-03-06,3712
2020-03-07,3712
2020-03-08,3712
2020-03-09,3822
2020-03-10,3822
2020-03-11,3822
2020-03-12,3822
2020-03-13,3822
2020-03-14,3952
2020-03-15,3952
2020-03-16,3952
2020-03-17,3952
2020-03-18,3952
2020-03-19,4036
2020-03-20,4036
2020-03-21,4036
2020-03-22,4036
2020-03-23,4185
2020-03-24,4185
2020-03-25,4185
2020-03-26,4185
2020-03-27,4320
2020-03-28,4320
2020-03-29,4320
2020-03-30,4451
2020-03-31,4451
2020-04-01,4451
2020-04-02,4451
2020-04-03,4420
2020-04-04,4420
2020-04-05,4420
2020-04-06,4439
2020-04-07,4439
2020-04-08,4439
2020-04-09,4439
2020-04-10,4619
2020-04-11,4619
2020-04-12,4619
2020-04-13,4619
2020-04-14,4776
2020-04-15,4776
2020-04-16,4776
2020-04-17,4776
2020-04-18,4882
2020-04-19,4882
2020-04-20,4882
2020-04-21,4882
2020-04-22,4944
2020-04-23,4944
2020-04-24,4944
2020-04-25,4944
2020-04-26,5061
2020-04-27,5061
2020-04-28,5061
2020-04-29,5282
2020-04-30,5282
2020-05-01,5282
2020-05-02,5282
2020-05-03,5478
2020-05-04,5478
2020-05-05,5478
2020-05-06,5478
2020-05-07,5718
2020-05-08,5718
2020-05-09,5718
2020-05-10,5718
2020-05-11,5905
2020-05-12,5905
2020-05-13,5905
