date_obj,Sinister%20key price
2019-04-07,29662
2019-04-08,30327
2019-04-09,30327
2019-04-10,29966
2019-04-11,29426
2019-04-12,28394
2019-04-13,27839
2019-04-14,28296
2019-04-15,28296
2019-04-16,28660
2019-04-17,28660
2019-04-18,29032
2019-04-19,28618
2019-04-20,28183
2019-04-21,28183
2019-04-22,27630
2019-04-23,28254
2019-04-24,28254
2019-04-25,28868
2019-04-26,29120
2019-04-27,29120
2019-04-28,28736
2019-04-29,28736
2019-04-30,29132
2019-05-01,29132
2019-05-02,28256
2019-05-03,28403
2019-05-04,28403
2019-05-05,28843
2019-05-06,28843
2019-05-07,28469
2019-05-08,28469
2019-05-09,28992
2019-05-10,28992
2019-05-11,29636
2019-05-12,29074
2019-05-13,28323
2019-05-14,28429
2019-05-15,28429
2019-05-16,29218
2019-05-17,29218
2019-05-18,29880
2019-05-19,29880
2019-05-20,29705
2019-05-21,29705
2019-05-22,30210
2019-05-23,30210
2019-05-24,29993
2019-05-25,29993
2019-05-26,29658
2019-05-27,29246
2019-05-28,29246
2019-05-29,29687
2019-05-30,29687
2019-05-31,28800
2019-06-01,28800
2019-06-02,29077
2019-06-03,29077
2019-06-04,29248
2019-06-05,29248
2019-06-06,28868
2019-06-07,28868
2019-06-08,29612
2019-06-09,29612
2019-06-10,29360
2019-06-11,29360
2019-06-12,29321
2019-06-13,29321
2019-06-14,28785
2019-06-15,28785
2019-06-16,28330
2019-06-17,28330
2019-06-18,28039
2019-06-19,28039
2019-06-20,27238
2019-06-21,27238
2019-06-22,27208
2019-06-23,27253
2019-06-24,27253
2019-06-25,26965
2019-06-26,26965
2019-06-27,27060
2019-06-28,27060
2019-06-29,27163
2019-06-30,27163
2019-07-01,27648
2019-07-02,27648
2019-07-03,28543
2019-07-04,28543
2019-07-05,29698
2019-07-06,29698
2019-07-07,29510
2019-07-08,29510
2019-07-09,28698
2019-07-10,28698
2019-07-11,28509
2019-07-12,28870
2019-07-13,28870
2019-07-14,29692
2019-07-15,29692
2019-07-16,30595
2019-07-17,31338
2019-07-18,31338
2019-07-19,31242
2019-07-20,31242
2019-07-21,31135
2019-07-22,31135
2019-07-23,30349
2019-07-24,30349
2019-07-25,31617
2019-07-26,31617
2019-07-27,32148
2019-07-28,32148
2019-07-29,32540
2019-07-30,32540
2019-07-31,32114
2019-08-01,32114
2019-08-02,31587
2019-08-03,32008
2019-08-04,32008
2019-08-05,32244
2019-08-06,32244
2019-08-07,32779
2019-08-08,32779
2019-08-09,32297
2019-08-10,31381
2019-08-11,31381
2019-08-12,32030
2019-08-13,32030
2019-08-14,32245
2019-08-15,32245
2019-08-16,32807
2019-08-17,32807
2019-08-18,32682
2019-08-19,32682
2019-08-20,32835
2019-08-21,32835
2019-08-22,32979
2019-08-23,32979
2019-08-24,33310
2019-08-24,33310
2019-08-25,33310
2019-08-25,33310
2019-08-26,33398
2019-08-26,33398
2019-08-27,33398
2019-08-27,33398
2019-08-28,33417
2019-08-29,33417
2019-08-30,33378
2019-08-31,33378
2019-09-01,32904
2019-09-02,32904
2019-09-03,33544
2019-09-04,33544
2019-09-05,33979
2019-09-06,33979
2019-09-07,34186
2019-09-08,34222
2019-09-09,34222
2019-09-10,33930
2019-09-11,33930
2019-09-12,33602
2019-09-13,33602
2019-09-14,33429
2019-09-15,33429
2019-09-16,33300
2019-09-17,33300
2019-09-18,33642
2019-09-19,33642
2019-09-20,33505
2019-09-21,33505
2019-09-22,33775
2019-09-23,33775
2019-09-24,33704
2019-09-25,33704
2019-09-26,33843
2019-09-27,33843
2019-09-28,33813
2019-09-29,33813
2019-09-30,33817
2019-10-01,34020
2019-10-02,34020
2019-10-03,34202
2019-10-04,34202
2019-10-05,33997
2019-10-06,33960
2019-10-07,33960
2019-10-08,34039
2019-10-09,34039
2019-10-10,34483
2019-10-11,34483
2019-10-12,34429
2019-10-13,33828
2019-10-14,33828
2019-10-15,32673
2019-10-16,33236
2019-10-17,33236
2019-10-18,34254
2019-10-19,34254
2019-10-20,34324
2019-10-21,34324
2019-10-22,33734
2019-10-23,33734
2019-10-24,34360
2019-10-25,34360
2019-10-26,34484
2019-10-27,34484
2019-10-28,34558
2019-10-29,34558
2019-10-30,34558
2019-10-31,34484
2019-11-01,34484
2019-11-02,34390
2019-11-03,34390
2019-11-04,34278
2019-11-05,34278
2019-11-06,34369
2019-11-07,34369
2019-11-08,34432
2019-11-09,34432
2019-11-10,34713
2019-11-11,34713
2019-11-12,34747
2019-11-13,34747
2019-11-14,34288
2019-11-15,34288
2019-11-16,34107
2019-11-17,34107
2019-11-18,34333
2019-11-19,34333
2019-11-20,34398
2019-11-21,34398
2019-11-22,34398
2019-11-23,33705
2019-11-24,33705
2019-11-25,32421
2019-11-26,32421
2019-11-27,32822
2019-11-28,32822
2019-11-29,33411
2019-11-30,33411
2019-12-01,34025
2019-12-02,34025
2019-12-03,33570
2019-12-04,33570
2019-12-05,33570
2019-12-06,33900
2019-12-07,33900
2019-12-08,33706
2019-12-09,33706
2019-12-10,33673
2019-12-11,33673
2019-12-12,33673
2019-12-13,34110
2019-12-14,34110
2019-12-15,34471
2019-12-16,34471
2019-12-17,34212
2019-12-18,34212
2019-12-19,34212
2019-12-20,33834
2019-12-21,33834
2019-12-22,34296
2019-12-23,34296
2019-12-24,33922
2019-12-25,33922
2019-12-26,33743
2019-12-27,33743
2019-12-28,34413
2019-12-29,34413
2019-12-30,35339
2019-12-31,35339
2020-01-01,36215
2020-01-02,36215
2020-01-03,36455
2020-01-04,36455
2020-01-05,36209
2020-01-06,36209
2020-01-07,36107
2020-01-08,36107
2020-01-09,36107
2020-01-10,36256
2020-01-11,36256
2020-01-12,36217
2020-01-13,36217
2020-01-14,36069
2020-01-15,34794
2020-01-16,34794
2020-01-17,34654
2020-01-18,34654
2020-01-19,34997
2020-01-20,34997
2020-01-21,35461
2020-01-22,35461
2020-01-23,37065
2020-01-24,37065
2020-01-25,37072
2020-01-26,38023
2020-01-27,38400
2020-01-28,38400
2020-01-29,38825
2020-01-30,38825
2020-01-31,39219
2020-02-01,39219
2020-02-02,38999
2020-02-03,38999
2020-02-04,38968
2020-02-05,38968
2020-02-06,39106
2020-02-07,39106
2020-02-08,38832
2020-02-09,38832
2020-02-10,39043
2020-02-11,39043
2020-02-12,39563
2020-02-13,39563
2020-02-14,41078
2020-02-15,41078
2020-02-16,41630
2020-02-17,42247
2020-02-18,42380
2020-02-19,42380
2020-02-20,42636
2020-02-21,42636
2020-02-22,41721
2020-02-23,41721
2020-02-24,41519
2020-02-25,41519
2020-02-26,40337
2020-02-27,40337
2020-02-28,40792
2020-02-29,40792
2020-03-01,41783
2020-03-02,41783
2020-03-03,41942
2020-03-04,41942
2020-03-05,42698
2020-03-06,42387
2020-03-07,42387
2020-03-08,41788
2020-03-09,40888
2020-03-10,41195
2020-03-11,41195
2020-03-12,41929
2020-03-13,41929
2020-03-14,42556
2020-03-15,42556
2020-03-16,42147
2020-03-17,42147
2020-03-18,41678
2020-03-19,41678
2020-03-20,42306
2020-03-21,42306
2020-03-22,43106
2020-03-23,43106
2020-03-24,43735
2020-03-25,43735
2020-03-26,45176
2020-03-27,45953
2020-03-28,45953
2020-03-29,45633
2020-03-30,45227
2020-03-31,43550
2020-04-01,42583
2020-04-02,43506
2020-04-03,43506
2020-04-04,42817
2020-04-05,42817
2020-04-06,41918
2020-04-07,41918
2020-04-08,41759
2020-04-09,41759
2020-04-10,39860
2020-04-11,39690
2020-04-12,40374
2020-04-13,41652
2020-04-14,41070
2020-04-15,40534
2020-04-16,40534
2020-04-17,41023
2020-04-18,41575
2020-04-19,41970
2020-04-20,40890
2020-04-21,40890
2020-04-22,41431
2020-04-23,41431
2020-04-24,41354
2020-04-25,41605
2020-04-26,41805
2020-04-27,41539
2020-04-28,42026
2020-04-29,42026
2020-04-30,42422
2020-05-01,42422
2020-05-02,42731
2020-05-03,42335
2020-05-04,42335
2020-05-05,42718
2020-05-06,42774
2020-05-07,42194
2020-05-08,42194
2020-05-09,40689
2020-05-10,40376
2020-05-11,40376
2020-05-12,39587
2020-05-13,39564
