date_obj,Tall%20box%20hedge%20(bagged) price
2019-04-01,105206
2019-04-02,105206
2019-04-03,105206
2019-04-04,105206
2019-04-05,105206
2019-04-06,105206
2019-04-07,105206
2019-04-08,105206
2019-04-09,105206
2019-04-10,105206
2019-04-11,105206
2019-04-12,105206
2019-04-13,105206
2019-04-14,105206
2019-04-15,105206
2019-04-16,105206
2019-04-17,105206
2019-04-18,105206
2019-04-19,105206
2019-04-20,105206
2019-04-21,105206
2019-04-22,105206
2019-04-23,105757
2019-04-24,105757
2019-04-25,105757
2019-04-26,105757
2019-04-27,105757
2019-04-28,105757
2019-04-29,105757
2019-04-30,105757
2019-05-01,105757
2019-05-02,105757
2019-05-03,105757
2019-05-04,105757
2019-05-05,105757
2019-05-06,105757
2019-05-07,105757
2019-05-08,105757
2019-05-09,105757
2019-05-10,105757
2019-05-11,105757
2019-05-12,105757
2019-05-13,105757
2019-05-14,105757
2019-05-15,105757
2019-05-16,105757
2019-05-17,105757
2019-05-18,105757
2019-05-19,105757
2019-05-20,105757
2019-05-21,105757
2019-05-22,105757
2019-05-23,105757
2019-05-24,105757
2019-05-25,105757
2019-05-26,105757
2019-05-27,105757
2019-05-28,105757
2019-05-29,105757
2019-05-30,105757
2019-05-31,105757
2019-06-01,105757
2019-06-02,105757
2019-06-03,105757
2019-06-04,105757
2019-06-05,105757
2019-06-06,105757
2019-06-07,105757
2019-06-08,105757
2019-06-09,105757
2019-06-10,105757
2019-06-11,105757
2019-06-12,105757
2019-06-13,105757
2019-06-14,105757
2019-06-15,105757
2019-06-16,105757
2019-06-17,105757
2019-06-18,105757
2019-06-19,105757
2019-06-20,105757
2019-06-21,105757
2019-06-22,105757
2019-06-23,104722
2019-06-24,104722
2019-06-25,104722
2019-06-26,104722
2019-06-27,104722
2019-06-28,104722
2019-06-29,104722
2019-06-30,104722
2019-07-01,104722
2019-07-02,104722
2019-07-03,104722
2019-07-04,104722
2019-07-05,104722
2019-07-06,104722
2019-07-07,104722
2019-07-08,104722
2019-07-09,104722
2019-07-10,104722
2019-07-11,104722
2019-07-12,104722
2019-07-13,104722
2019-07-14,104722
2019-07-15,104722
2019-07-16,104722
2019-07-17,104722
2019-07-18,104722
2019-07-19,104722
2019-07-20,104722
2019-07-21,104722
2019-07-22,104722
2019-07-23,104722
2019-07-24,104722
2019-07-25,104722
2019-07-26,104722
2019-07-27,104722
2019-07-28,104722
2019-07-29,104722
2019-07-30,104722
2019-07-31,104722
2019-08-01,104722
2019-08-02,104722
2019-08-03,104722
2019-08-04,104722
2019-08-05,104722
2019-08-06,104722
2019-08-07,104722
2019-08-08,104722
2019-08-09,104722
2019-08-10,104722
2019-08-11,104722
2019-08-12,104722
2019-08-13,104722
2019-08-14,104722
2019-08-15,104722
2019-08-16,104722
2019-08-17,104722
2019-08-18,104722
2019-08-19,104722
2019-08-20,104722
2019-08-21,104722
2019-08-22,104722
2019-08-23,104722
2019-08-24,104722
2019-08-24,104722
2019-08-25,104722
2019-08-25,104722
2019-08-26,104722
2019-08-26,104722
2019-08-27,104722
2019-08-27,104722
2019-08-28,104722
2019-08-29,104722
2019-08-30,106085
2019-08-31,106085
2019-09-01,106085
2019-09-02,106085
2019-09-03,106085
2019-09-04,106085
2019-09-05,106085
2019-09-06,106085
2019-09-07,106085
2019-09-08,106085
2019-09-09,106085
2019-09-10,106085
2019-09-11,106085
2019-09-12,106085
2019-09-13,106085
2019-09-14,106085
2019-09-15,106085
2019-09-16,106085
2019-09-17,106085
2019-09-18,106085
2019-09-19,106085
2019-09-20,106085
2019-09-21,106085
2019-09-22,106085
2019-09-23,106085
2019-09-24,106085
2019-09-25,106085
2019-09-26,106085
2019-09-27,106085
2019-09-28,106085
2019-09-29,106085
2019-09-30,106085
2019-10-01,106085
2019-10-02,106085
2019-10-03,106085
2019-10-04,106085
2019-10-05,106085
2019-10-06,106085
2019-10-07,106085
2019-10-08,106085
2019-10-09,106085
2019-10-10,106085
2019-10-11,106085
2019-10-12,106085
2019-10-13,106085
2019-10-14,106085
2019-10-15,106085
2019-10-16,106085
2019-10-17,106085
2019-10-18,106085
2019-10-19,106085
2019-10-20,106085
2019-10-21,106085
2019-10-22,106085
2019-10-23,106085
2019-10-24,106085
2019-10-25,106085
2019-10-26,106085
2019-10-27,106085
2019-10-28,106085
2019-10-29,106085
2019-10-30,106085
2019-10-31,106085
2019-11-01,106085
2019-11-02,106085
2019-11-03,106085
2019-11-04,106085
2019-11-05,106085
2019-11-06,106085
2019-11-07,106085
2019-11-08,106085
2019-11-09,106085
2019-11-10,106085
2019-11-11,106085
2019-11-12,106085
2019-11-13,106085
2019-11-14,106085
2019-11-15,104416
2019-11-16,104416
2019-11-17,104416
2019-11-18,104416
2019-11-19,104416
2019-11-20,104416
2019-11-21,104416
2019-11-22,104416
2019-11-23,104416
2019-11-24,104416
2019-11-25,104416
2019-11-26,104416
2019-11-27,104416
2019-11-28,104416
2019-11-29,104416
2019-11-30,104416
2019-12-01,104416
2019-12-02,104416
2019-12-03,104416
2019-12-04,104416
2019-12-05,104416
2019-12-06,104416
2019-12-07,104416
2019-12-08,104416
2019-12-09,104416
2019-12-10,104416
2019-12-11,104416
2019-12-12,104416
2019-12-13,104416
2019-12-14,104416
2019-12-15,104416
2019-12-16,104416
2019-12-17,104416
2019-12-18,104416
2019-12-19,104416
2019-12-20,104416
2019-12-21,104416
2019-12-22,104416
2019-12-23,104416
2019-12-24,104416
2019-12-25,104416
2019-12-26,104416
2019-12-27,104416
2019-12-28,104416
2019-12-29,104416
2019-12-30,104416
2019-12-31,104416
2020-01-01,104416
2020-01-02,104416
2020-01-03,104416
2020-01-04,104416
2020-01-05,104416
2020-01-06,104416
2020-01-07,104416
2020-01-08,104416
2020-01-09,104416
2020-01-10,104416
2020-01-11,104416
2020-01-12,104416
2020-01-13,104416
2020-01-14,104416
2020-01-15,104416
2020-01-16,104416
2020-01-17,104416
2020-01-18,104416
2020-01-19,104416
2020-01-20,104416
2020-01-21,104416
2020-01-22,104416
2020-01-23,104416
2020-01-24,104416
2020-01-25,104416
2020-01-26,104416
2020-01-27,104416
2020-01-28,104416
2020-01-29,104416
2020-01-30,104416
2020-01-31,104416
2020-02-01,104244
2020-02-02,104244
2020-02-03,104244
2020-02-04,104244
2020-02-05,104244
2020-02-06,104244
2020-02-07,104244
2020-02-08,104244
2020-02-09,104244
2020-02-10,104244
2020-02-11,104244
2020-02-12,104244
2020-02-13,104244
2020-02-14,104244
2020-02-15,104244
2020-02-16,104244
2020-02-17,104244
2020-02-18,104244
2020-02-19,104244
2020-02-20,104244
2020-02-21,104244
2020-02-22,104244
2020-02-23,104244
2020-02-24,104244
2020-02-25,104244
2020-02-26,104244
2020-02-27,104244
2020-02-28,104244
2020-02-29,104244
2020-03-01,104244
2020-03-02,104244
2020-03-03,104244
2020-03-04,104244
2020-03-05,104244
2020-03-06,104244
2020-03-07,104244
2020-03-08,104244
2020-03-09,104244
2020-03-10,104244
2020-03-11,104244
2020-03-12,104244
2020-03-13,104244
2020-03-14,104244
2020-03-15,104244
2020-03-16,104244
2020-03-17,104244
2020-03-18,104244
2020-03-19,104244
2020-03-20,104244
2020-03-21,104244
2020-03-22,104244
2020-03-23,104244
2020-03-24,104244
2020-03-25,104244
2020-03-26,104244
2020-03-27,104244
2020-03-28,104244
2020-03-29,105592
2020-03-30,105592
2020-03-31,105592
2020-04-01,105592
2020-04-02,105592
2020-04-03,105592
2020-04-04,105592
2020-04-05,105592
2020-04-06,105592
2020-04-07,105592
2020-04-08,105592
2020-04-09,105592
2020-04-10,105592
2020-04-11,105592
2020-04-12,105592
2020-04-13,105592
2020-04-14,105592
2020-04-15,105592
2020-04-16,105592
2020-04-17,105592
2020-04-18,105592
2020-04-19,105592
2020-04-20,105592
2020-04-21,105592
2020-04-22,105592
2020-04-23,105592
2020-04-24,105592
2020-04-25,105592
2020-04-26,105592
2020-04-27,105592
2020-04-28,105592
2020-04-29,105592
2020-04-30,105592
2020-05-01,107590
2020-05-02,107590
2020-05-03,107590
2020-05-04,107590
2020-05-05,107590
2020-05-06,107590
2020-05-07,107590
2020-05-08,107590
2020-05-09,107590
2020-05-10,107590
2020-05-11,107590
2020-05-12,107590
2020-05-13,107590
