date_obj,Barrel price
2019-08-25,150
2019-08-25,150
2019-08-26,156
2019-08-27,156
2019-08-27,156
2019-08-28,161
2019-08-29,161
2019-08-30,164
2019-08-31,164
2019-09-01,171
2019-09-02,171
2019-09-03,177
2019-09-04,177
2019-09-05,181
2019-09-06,181
2019-09-07,184
2019-09-08,184
2019-09-09,187
2019-09-10,187
2019-09-11,193
2019-09-12,193
2019-09-13,193
2019-09-14,193
2019-09-15,193
2019-09-16,197
2019-09-17,197
2019-09-18,200
2019-09-19,200
2019-09-20,201
2019-09-21,201
2019-09-22,201
2019-09-23,201
2019-09-24,201
2019-09-25,201
2019-09-26,201
2019-09-27,201
2019-09-28,202
2019-09-29,202
2019-09-30,204
2019-10-01,209
2019-10-02,209
2019-10-03,209
2019-10-04,218
2019-10-05,218
2019-10-06,228
2019-10-07,228
2019-10-08,232
2019-10-09,232
2019-10-10,240
2019-10-11,240
2019-10-12,243
2019-10-13,246
2019-10-14,246
2019-10-15,248
2019-10-16,250
2019-10-17,250
2019-10-18,251
2019-10-19,249
2019-10-20,249
2019-10-21,244
2019-10-22,244
2019-10-23,231
2019-10-24,231
2019-10-25,220
2019-10-26,216
2019-10-27,216
2019-10-28,206
2019-10-29,206
2019-10-30,199
2019-10-31,193
2019-11-01,193
2019-11-02,186
2019-11-03,186
2019-11-04,177
2019-11-05,177
2019-11-06,174
2019-11-07,174
2019-11-08,168
2019-11-09,168
2019-11-10,174
2019-11-11,174
2019-11-12,183
2019-11-13,183
2019-11-14,193
2019-11-15,193
2019-11-16,203
2019-11-17,203
2019-11-18,214
2019-11-19,214
2019-11-20,225
2019-11-21,225
2019-11-22,237
2019-11-23,237
2019-11-24,249
2019-11-25,249
2019-11-26,261
2019-11-27,261
2019-11-28,273
2019-11-29,273
2019-11-30,272
2019-12-01,272
2019-12-02,267
2019-12-03,267
2019-12-04,265
2019-12-05,265
2019-12-06,265
2019-12-07,260
2019-12-08,260
2019-12-09,260
2019-12-10,273
2019-12-11,273
2019-12-12,280
2019-12-13,280
2019-12-14,285
2019-12-15,296
2019-12-16,296
2019-12-17,298
2019-12-18,298
2019-12-19,292
2019-12-20,292
2019-12-21,291
2019-12-22,291
2019-12-23,300
2019-12-24,300
2019-12-25,303
2019-12-26,303
2019-12-27,299
2019-12-28,299
2019-12-29,297
2019-12-30,297
2019-12-31,297
2020-01-01,297
2020-01-02,299
2020-01-03,299
2020-01-04,295
2020-01-05,295
2020-01-06,298
2020-01-07,287
2020-01-08,287
2020-01-09,284
2020-01-10,291
2020-01-11,291
2020-01-12,298
2020-01-13,298
2020-01-14,298
2020-01-15,300
2020-01-16,289
2020-01-17,283
2020-01-18,283
2020-01-19,280
2020-01-20,280
2020-01-21,281
2020-01-22,281
2020-01-23,282
2020-01-24,281
2020-01-25,281
2020-01-26,280
2020-01-27,280
2020-01-28,283
2020-01-29,285
2020-01-30,285
2020-01-31,284
2020-02-01,286
2020-02-02,287
2020-02-03,285
2020-02-04,285
2020-02-05,284
2020-02-06,284
2020-02-07,281
2020-02-08,281
2020-02-09,283
2020-02-10,283
2020-02-11,283
2020-02-12,285
2020-02-13,285
2020-02-14,286
2020-02-15,286
2020-02-16,287
2020-02-17,292
2020-02-18,296
2020-02-19,296
2020-02-20,298
2020-02-21,298
2020-02-22,293
2020-02-23,293
2020-02-24,289
2020-02-25,289
2020-02-26,289
2020-02-27,288
2020-02-28,291
2020-02-29,291
2020-03-01,284
2020-03-02,284
2020-03-03,285
2020-03-04,285
2020-03-05,284
2020-03-06,284
2020-03-07,290
2020-03-08,290
2020-03-09,290
2020-03-10,294
2020-03-11,294
2020-03-12,286
2020-03-13,286
2020-03-14,290
2020-03-15,290
2020-03-16,290
2020-03-17,290
2020-03-18,287
2020-03-19,287
2020-03-20,290
2020-03-21,287
2020-03-22,287
2020-03-23,289
2020-03-24,289
2020-03-25,290
2020-03-26,291
2020-03-27,291
2020-03-28,287
2020-03-29,285
2020-03-30,276
2020-03-31,262
2020-04-01,252
2020-04-02,251
2020-04-03,251
2020-04-04,251
2020-04-05,250
2020-04-06,251
2020-04-07,250
2020-04-08,249
2020-04-09,241
2020-04-10,237
2020-04-11,243
2020-04-12,245
2020-04-13,245
2020-04-14,247
2020-04-15,247
2020-04-16,242
2020-04-17,246
2020-04-18,253
2020-04-19,257
2020-04-20,252
2020-04-21,243
2020-04-22,237
2020-04-23,235
2020-04-24,236
2020-04-25,241
2020-04-26,238
2020-04-27,243
2020-04-28,237
2020-04-29,236
2020-04-30,241
2020-05-01,243
2020-05-02,250
2020-05-03,252
2020-05-04,250
2020-05-05,249
2020-05-06,251
2020-05-07,251
2020-05-08,251
2020-05-09,250
2020-05-10,253
2020-05-11,252
2020-05-12,251
2020-05-13,252
