date_obj,Pegasian%20crystal price
2019-03-09,129013
2019-03-10,123565
2019-03-11,123565
2019-03-12,117891
2019-03-13,117891
2019-03-14,116943
2019-03-15,116943
2019-03-16,114585
2019-03-17,113617
2019-03-18,113617
2019-03-19,113617
2019-03-20,113040
2019-03-21,113040
2019-03-22,112755
2019-03-23,112918
2019-03-24,112918
2019-03-25,114940
2019-03-26,114940
2019-03-27,119436
2019-03-28,119436
2019-03-29,124404
2019-03-30,124404
2019-03-31,130175
2019-04-01,130175
2019-04-02,134453
2019-04-03,134453
2019-04-04,137814
2019-04-05,137814
2019-04-06,134289
2019-04-07,134289
2019-04-08,128642
2019-04-09,128642
2019-04-10,129942
2019-04-11,133981
2019-04-12,138249
2019-04-13,144824
2019-04-14,151515
2019-04-15,151515
2019-04-16,148756
2019-04-17,149689
2019-04-18,153868
2019-04-19,153868
2019-04-20,159287
2019-04-21,159287
2019-04-22,167209
2019-04-23,167209
2019-04-24,172156
2019-04-25,172156
2019-04-26,165677
2019-04-27,165677
2019-04-28,161456
2019-04-29,161456
2019-04-30,154549
2019-05-01,154549
2019-05-02,150626
2019-05-03,150626
2019-05-04,146954
2019-05-05,146954
2019-05-06,150994
2019-05-07,150994
2019-05-08,144893
2019-05-09,144893
2019-05-10,137660
2019-05-11,137660
2019-05-12,131063
2019-05-13,131063
2019-05-14,126091
2019-05-15,126091
2019-05-16,128339
2019-05-17,128339
2019-05-18,124649
2019-05-19,124649
2019-05-20,121743
2019-05-21,121743
2019-05-22,123314
2019-05-23,123314
2019-05-24,128624
2019-05-25,134741
2019-05-26,134741
2019-05-27,131706
2019-05-28,131706
2019-05-29,125331
2019-05-30,125331
2019-05-31,119070
2019-06-01,119070
2019-06-02,113361
2019-06-03,113361
2019-06-04,111570
2019-06-05,111570
2019-06-06,111347
2019-06-07,111347
2019-06-08,110288
2019-06-09,110288
2019-06-10,109990
2019-06-11,109990
2019-06-12,110191
2019-06-13,110191
2019-06-14,108406
2019-06-15,108406
2019-06-16,106981
2019-06-17,106981
2019-06-18,101774
2019-06-19,101774
2019-06-20,98916
2019-06-21,98916
2019-06-22,101417
2019-06-23,101417
2019-06-24,104107
2019-06-25,104107
2019-06-26,109313
2019-06-27,109313
2019-06-28,114779
2019-06-29,114779
2019-06-30,120518
2019-07-01,120518
2019-07-02,126544
2019-07-03,132427
2019-07-04,132427
2019-07-05,139049
2019-07-06,145384
2019-07-07,152122
2019-07-08,152122
2019-07-09,158561
2019-07-10,158561
2019-07-11,156742
2019-07-12,161666
2019-07-13,161666
2019-07-14,158531
2019-07-15,158531
2019-07-16,158531
2019-07-17,151563
2019-07-18,151563
2019-07-19,144337
2019-07-20,144337
2019-07-21,143736
2019-07-22,143736
2019-07-23,149501
2019-07-24,149501
2019-07-25,144055
2019-07-26,144055
2019-07-27,138821
2019-07-28,138821
2019-07-29,133026
2019-07-30,133026
2019-07-31,127696
2019-08-01,127696
2019-08-02,122329
2019-08-03,121547
2019-08-04,121547
2019-08-05,125035
2019-08-06,125035
2019-08-07,125846
2019-08-08,125846
2019-08-09,122860
2019-08-10,122957
2019-08-11,122957
2019-08-12,122113
2019-08-13,122113
2019-08-14,119071
2019-08-15,119071
2019-08-16,117618
2019-08-17,117618
2019-08-18,116925
2019-08-19,119800
2019-08-20,119800
2019-08-21,121012
2019-08-22,125118
2019-08-23,125118
2019-08-24,124541
2019-08-24,124541
2019-08-25,124541
2019-08-25,124541
2019-08-26,120534
2019-08-26,120534
2019-08-27,120534
2019-08-27,120534
2019-08-28,118023
2019-08-29,118023
2019-08-30,116522
2019-08-31,116522
2019-09-01,118413
2019-09-02,118413
2019-09-03,117361
2019-09-04,117361
2019-09-05,114887
2019-09-06,114887
2019-09-07,112314
2019-09-08,112314
2019-09-09,113710
2019-09-10,113710
2019-09-11,114594
2019-09-12,114594
2019-09-13,114261
2019-09-14,114261
2019-09-15,115534
2019-09-16,115534
2019-09-17,120228
2019-09-18,120228
2019-09-19,120550
2019-09-20,120550
2019-09-21,116328
2019-09-22,116328
2019-09-23,118078
2019-09-24,118078
2019-09-25,119343
2019-09-26,119343
2019-09-27,121080
2019-09-28,120138
2019-09-29,120138
2019-09-30,120138
2019-10-01,114674
2019-10-02,114674
2019-10-03,108942
2019-10-04,108942
2019-10-05,107456
2019-10-06,111296
2019-10-07,111296
2019-10-08,113676
2019-10-09,113676
2019-10-10,112849
2019-10-11,112849
2019-10-12,110685
2019-10-13,108519
2019-10-14,108519
2019-10-15,107244
2019-10-16,107244
2019-10-17,105254
2019-10-18,105254
2019-10-19,105155
2019-10-20,105155
2019-10-21,109762
2019-10-22,109762
2019-10-23,113522
2019-10-24,113522
2019-10-25,117962
2019-10-26,117962
2019-10-27,114033
2019-10-28,114033
2019-10-29,110761
2019-10-30,110761
2019-10-31,112016
2019-11-01,112016
2019-11-02,113232
2019-11-03,113232
2019-11-04,110963
2019-11-05,110963
2019-11-06,106057
2019-11-07,106057
2019-11-08,106158
2019-11-09,106158
2019-11-10,105470
2019-11-11,105470
2019-11-12,104108
2019-11-13,104108
2019-11-14,102933
2019-11-15,102933
2019-11-16,102049
2019-11-17,102049
2019-11-18,97974
2019-11-19,97974
2019-11-20,93131
2019-11-21,93131
2019-11-22,89706
2019-11-23,89706
2019-11-24,91516
2019-11-25,91516
2019-11-26,94831
2019-11-27,94831
2019-11-28,97268
2019-11-29,97268
2019-11-30,99677
2019-12-01,99677
2019-12-02,102424
2019-12-03,102424
2019-12-04,103859
2019-12-05,103859
2019-12-06,103859
2019-12-07,107830
2019-12-08,107830
2019-12-09,107172
2019-12-10,105335
2019-12-11,105335
2019-12-12,105335
2019-12-13,102953
2019-12-14,102953
2019-12-15,100559
2019-12-16,100559
2019-12-17,100156
2019-12-18,100156
2019-12-19,104643
2019-12-20,104643
2019-12-21,107165
2019-12-22,103315
2019-12-23,103315
2019-12-24,105752
2019-12-25,105752
2019-12-26,110862
2019-12-27,114040
2019-12-28,113658
2019-12-29,113658
2019-12-30,110622
2019-12-31,110622
2020-01-01,110903
2020-01-02,110903
2020-01-03,115987
2020-01-04,115987
2020-01-05,120698
2020-01-06,120698
2020-01-07,122472
2020-01-08,122472
2020-01-09,122472
2020-01-10,126215
2020-01-11,128708
2020-01-12,128708
2020-01-13,129216
2020-01-14,129216
2020-01-15,128617
2020-01-16,128617
2020-01-17,125773
2020-01-18,125773
2020-01-19,123754
2020-01-20,123754
2020-01-21,128993
2020-01-22,132073
2020-01-23,132073
2020-01-24,132546
2020-01-25,132546
2020-01-26,134108
2020-01-27,134108
2020-01-28,135070
2020-01-29,135070
2020-01-30,132589
2020-01-31,132589
2020-02-01,137852
2020-02-02,140120
2020-02-03,140120
2020-02-04,143882
2020-02-05,143882
2020-02-06,145485
2020-02-07,145485
2020-02-08,145404
2020-02-09,148777
2020-02-10,143619
2020-02-11,143619
2020-02-12,138827
2020-02-13,138827
2020-02-14,136409
2020-02-15,136409
2020-02-16,139904
2020-02-17,141293
2020-02-18,141293
2020-02-19,139727
2020-02-20,139397
2020-02-21,139397
2020-02-22,143122
2020-02-23,143122
2020-02-24,147401
2020-02-25,147401
2020-02-26,152303
2020-02-27,152303
2020-02-28,159872
2020-02-29,159872
2020-03-01,161349
2020-03-02,161349
2020-03-03,158326
2020-03-04,158326
2020-03-05,156111
2020-03-06,161338
2020-03-07,161338
2020-03-08,166879
2020-03-09,175201
2020-03-10,170541
2020-03-11,170541
2020-03-12,164494
2020-03-13,164494
2020-03-14,156986
2020-03-15,156986
2020-03-16,149138
2020-03-17,149138
2020-03-18,143324
2020-03-19,142354
2020-03-20,139706
2020-03-21,135597
2020-03-22,133467
2020-03-23,138646
2020-03-24,135186
2020-03-25,134608
2020-03-26,134079
2020-03-27,130179
2020-03-28,129710
2020-03-29,129153
2020-03-30,132700
2020-03-31,132942
2020-04-01,135263
2020-04-02,138020
2020-04-03,138020
2020-04-04,140720
2020-04-05,146675
2020-04-06,151096
2020-04-07,152481
2020-04-08,153683
2020-04-09,154740
2020-04-10,154740
2020-04-11,150678
2020-04-12,145636
2020-04-13,145662
2020-04-14,149588
2020-04-15,144391
2020-04-16,139315
2020-04-17,132723
2020-04-18,128647
2020-04-19,122557
2020-04-20,119936
2020-04-21,123046
2020-04-22,125496
2020-04-23,127522
2020-04-24,126597
2020-04-25,126285
2020-04-26,124560
2020-04-27,121815
2020-04-28,115836
2020-04-29,110044
2020-04-30,107092
2020-05-01,107007
2020-05-02,104914
2020-05-03,109656
2020-05-04,113699
2020-05-05,114836
2020-05-06,116330
2020-05-07,116146
2020-05-08,116146
2020-05-09,115883
2020-05-10,118031
2020-05-11,118054
2020-05-12,118891
2020-05-13,118984
