date_obj,Tribal%20top%20(pink) price
2019-01-03,4894
2019-01-04,4894
2019-01-05,4894
2019-01-06,4894
2019-01-08,4880
2019-01-10,4880
2019-01-11,4880
2019-01-12,4924
2019-01-13,4924
2019-01-14,4924
2019-01-15,4924
2019-01-16,4924
2019-01-17,5075
2019-01-18,5075
2019-01-19,5075
2019-01-20,5075
2019-01-21,5075
2019-01-22,5026
2019-01-23,5026
2019-01-24,5026
2019-01-25,5026
2019-01-26,5026
2019-01-27,5269
2019-01-28,5269
2019-01-29,5269
2019-01-30,5269
2019-01-31,5269
2019-02-01,5399
2019-02-02,5399
2019-02-03,5399
2019-02-04,5399
2019-02-05,5399
2019-02-06,5399
2019-02-07,5399
2019-02-08,5487
2019-02-09,5487
2019-02-10,5487
2019-02-11,5487
2019-02-12,5487
2019-02-13,5651
2019-02-14,5651
2019-02-15,5651
2019-02-16,5651
2019-02-17,5651
2019-02-18,5651
2019-02-19,5651
2019-02-20,5698
2019-02-21,5698
2019-02-22,5698
2019-02-23,5698
2019-02-24,5698
2019-02-25,5698
2019-02-26,5787
2019-02-27,5787
2019-02-28,5787
2019-03-01,5787
2019-03-02,5787
2019-03-03,5787
2019-03-04,5787
2019-03-05,5787
2019-03-06,5862
2019-03-07,5862
2019-03-08,5862
2019-03-09,5862
2019-03-10,5862
2019-03-11,5862
2019-03-12,5875
2019-03-13,5875
2019-03-14,5875
2019-03-15,5875
2019-03-16,5875
2019-03-17,5875
2019-03-18,5831
2019-03-19,5831
2019-03-20,5831
2019-03-21,5831
2019-03-22,5831
2019-03-23,5831
2019-03-24,5787
2019-03-25,5787
2019-03-26,5787
2019-03-27,5787
2019-03-28,5787
2019-03-29,5787
2019-03-30,5787
2019-03-31,5576
2019-04-01,5576
2019-04-02,5576
2019-04-03,5576
2019-04-04,5576
2019-04-05,5442
2019-04-06,5442
2019-04-07,5442
2019-04-08,5442
2019-04-09,5442
2019-04-10,5442
2019-04-11,5637
2019-04-12,5637
2019-04-13,5637
2019-04-14,5637
2019-04-15,5637
2019-04-16,5637
2019-04-17,5839
2019-04-18,5839
2019-04-19,5839
2019-04-20,5839
2019-04-21,5839
2019-04-22,5839
2019-04-23,6068
2019-04-24,6068
2019-04-25,6068
2019-04-26,6068
2019-04-27,6068
2019-04-28,6068
2019-04-29,6168
2019-04-30,6168
2019-05-01,6168
2019-05-02,6168
2019-05-03,6168
2019-05-04,6171
2019-05-05,6171
2019-05-06,6171
2019-05-07,6171
2019-05-08,6171
2019-05-09,6171
2019-05-10,6171
2019-05-11,6171
2019-05-12,6040
2019-05-13,6040
2019-05-14,6040
2019-05-15,6040
2019-05-16,6040
2019-05-17,6040
2019-05-18,5877
2019-05-19,5877
2019-05-20,5877
2019-05-21,5877
2019-05-22,5877
2019-05-23,5877
2019-05-24,5877
2019-05-25,5866
2019-05-26,5866
2019-05-27,5866
2019-05-28,5866
2019-05-29,5866
2019-05-30,5866
2019-05-31,5866
2019-06-01,5950
2019-06-02,5950
2019-06-03,5950
2019-06-04,5950
2019-06-05,5950
2019-06-06,5950
2019-06-07,5950
2019-06-08,5950
2019-06-09,5903
2019-06-10,5903
2019-06-11,5903
2019-06-12,5903
2019-06-13,5903
2019-06-14,5903
2019-06-15,5903
2019-06-16,5903
2019-06-17,5655
2019-06-18,5655
2019-06-19,5655
2019-06-20,5655
2019-06-21,5655
2019-06-22,5655
2019-06-23,5655
2019-06-24,5655
2019-06-25,5655
2019-06-26,5551
2019-06-27,5551
2019-06-28,5551
2019-06-29,5551
2019-06-30,5551
2019-07-01,5551
2019-07-02,5551
2019-07-03,5551
2019-07-04,5334
2019-07-05,5334
2019-07-06,5334
2019-07-07,5334
2019-07-08,5334
2019-07-09,5334
2019-07-10,5097
2019-07-11,5097
2019-07-12,5097
2019-07-13,5097
2019-07-14,5097
2019-07-15,5097
2019-07-16,5097
2019-07-17,5097
2019-07-18,5186
2019-07-19,5186
2019-07-20,5186
2019-07-21,5186
2019-07-22,5186
2019-07-23,5186
2019-07-24,5186
2019-07-25,5186
2019-07-26,5186
2019-07-27,5268
2019-07-28,5268
2019-07-29,5268
2019-07-30,5268
2019-07-31,5268
2019-08-01,5268
2019-08-02,5268
2019-08-03,5268
2019-08-04,5268
2019-08-05,5079
2019-08-06,5079
2019-08-07,5079
2019-08-08,5079
2019-08-09,5079
2019-08-10,5079
2019-08-11,5079
2019-08-12,5079
2019-08-13,5233
2019-08-14,5233
2019-08-15,5233
2019-08-16,5233
2019-08-17,5233
2019-08-18,5233
2019-08-19,5233
2019-08-20,5203
2019-08-21,5203
2019-08-22,5203
2019-08-23,5203
2019-08-24,5203
2019-08-24,5203
2019-08-25,5203
2019-08-25,5203
2019-08-26,5203
2019-08-26,5203
2019-08-27,5203
2019-08-27,5203
2019-08-28,5203
2019-08-29,5299
2019-08-30,5299
2019-08-31,5299
2019-09-01,5299
2019-09-02,5299
2019-09-03,5299
2019-09-04,5299
2019-09-05,5299
2019-09-06,5299
2019-09-07,5418
2019-09-08,5418
2019-09-09,5418
2019-09-10,5418
2019-09-11,5418
2019-09-12,5418
2019-09-13,5418
2019-09-14,5418
2019-09-15,5418
2019-09-16,5667
2019-09-17,5667
2019-09-18,5667
2019-09-19,5667
2019-09-20,5667
2019-09-21,5667
2019-09-22,5667
2019-09-23,5667
2019-09-24,5667
2019-09-25,5563
2019-09-26,5563
2019-09-27,5563
2019-09-28,5563
2019-09-29,5563
2019-09-30,5563
2019-10-01,5563
2019-10-02,5563
2019-10-03,5397
2019-10-04,5397
2019-10-05,5397
2019-10-06,5397
2019-10-07,5397
2019-10-08,5397
2019-10-09,5397
2019-10-10,5176
2019-10-11,5176
2019-10-12,5176
2019-10-13,5176
2019-10-14,5176
2019-10-15,5176
2019-10-16,5176
2019-10-17,5176
2019-10-18,5176
2019-10-19,5176
2019-10-20,5235
2019-10-21,5235
2019-10-22,5235
2019-10-23,5235
2019-10-24,5235
2019-10-25,5235
2019-10-26,5235
2019-10-27,5235
2019-10-28,5320
2019-10-29,5320
2019-10-30,5320
2019-10-31,5320
2019-11-01,5320
2019-11-02,5320
2019-11-03,5320
2019-11-04,5320
2019-11-05,5320
2019-11-06,5320
2019-11-07,5320
2019-11-08,5150
2019-11-09,5150
2019-11-10,5150
2019-11-11,5150
2019-11-12,5150
2019-11-13,5309
2019-11-14,5309
2019-11-15,5309
2019-11-16,5309
2019-11-17,5309
2019-11-18,5309
2019-11-19,5309
2019-11-20,5280
2019-11-21,5280
2019-11-22,5280
2019-11-23,5280
2019-11-24,5280
2019-11-25,5280
2019-11-26,5280
2019-11-27,5280
2019-11-28,5447
2019-11-29,5447
2019-11-30,5447
2019-12-01,5447
2019-12-02,5447
2019-12-03,5447
2019-12-04,5447
2019-12-05,5447
2019-12-06,5447
2019-12-07,5659
2019-12-08,5659
2019-12-09,5659
2019-12-10,5659
2019-12-11,5659
2019-12-12,5659
2019-12-13,5659
2019-12-14,5659
2019-12-15,5659
2019-12-16,5659
2019-12-17,5527
2019-12-18,5527
2019-12-19,5527
2019-12-20,5527
2019-12-21,5527
2019-12-22,5527
2019-12-23,5527
2019-12-24,5527
2019-12-25,5527
2019-12-26,5575
2019-12-27,5575
2019-12-28,5575
2019-12-29,5575
2019-12-30,5575
2019-12-31,5575
2020-01-01,5624
2020-01-02,5624
2020-01-03,5624
2020-01-04,5624
2020-01-05,5624
2020-01-06,5624
2020-01-07,5624
2020-01-08,5624
2020-01-09,5765
2020-01-10,5765
2020-01-11,5765
2020-01-12,5765
2020-01-13,5765
2020-01-14,5765
2020-01-15,5765
2020-01-16,5765
2020-01-17,5840
2020-01-18,5840
2020-01-19,5840
2020-01-20,5840
2020-01-21,5840
2020-01-22,5840
2020-01-23,5840
2020-01-24,5840
2020-01-25,5840
2020-01-26,5729
2020-01-27,5729
2020-01-28,5729
2020-01-29,5729
2020-01-30,5729
2020-01-31,5729
2020-02-01,5729
2020-02-02,5805
2020-02-03,5805
2020-02-04,5805
2020-02-05,5805
2020-02-06,5805
2020-02-07,5805
2020-02-08,5805
2020-02-09,5805
2020-02-10,5739
2020-02-11,5739
2020-02-12,5739
2020-02-13,5739
2020-02-14,5739
2020-02-15,5739
2020-02-16,5739
2020-02-17,5884
2020-02-18,5884
2020-02-19,5884
2020-02-20,5884
2020-02-21,5884
2020-02-22,5884
2020-02-23,5884
2020-02-24,6027
2020-02-25,6027
2020-02-26,6027
2020-02-27,6027
2020-02-28,6027
2020-02-29,6027
2020-03-01,6027
2020-03-02,6203
2020-03-03,6203
2020-03-04,6203
2020-03-05,6203
2020-03-06,6203
2020-03-07,6203
2020-03-08,6203
2020-03-09,6203
2020-03-10,6149
2020-03-11,6149
2020-03-12,6149
2020-03-13,6149
2020-03-14,6149
2020-03-15,6149
2020-03-16,6149
2020-03-17,5981
2020-03-18,5981
2020-03-19,5981
2020-03-20,5981
2020-03-21,5981
2020-03-22,5981
2020-03-23,5764
2020-03-24,5764
2020-03-25,5764
2020-03-26,5764
2020-03-27,5764
2020-03-28,5764
2020-03-29,5764
2020-03-30,5663
2020-03-31,5663
2020-04-01,5663
2020-04-02,5663
2020-04-03,5663
2020-04-04,5663
2020-04-05,5663
2020-04-06,5632
2020-04-07,5632
2020-04-08,5632
2020-04-09,5632
2020-04-10,5632
2020-04-11,5660
2020-04-12,5660
2020-04-13,5660
2020-04-14,5660
2020-04-15,5660
2020-04-16,5660
2020-04-17,5529
2020-04-18,5529
2020-04-19,5529
2020-04-20,5529
2020-04-21,5529
2020-04-22,5531
2020-04-23,5531
2020-04-24,5531
2020-04-25,5531
2020-04-26,5531
2020-04-27,5531
2020-04-28,5430
2020-04-29,5430
2020-04-30,5430
2020-05-01,5430
2020-05-02,5430
2020-05-03,5430
2020-05-04,5388
2020-05-05,5388
2020-05-06,5388
2020-05-07,5388
2020-05-08,5388
2020-05-09,5388
2020-05-10,5450
2020-05-11,5450
2020-05-12,5450
2020-05-13,5450
