date_obj,Iron%20full%20helm%20(g) price
2019-03-31,296710
2019-04-01,297231
2019-04-02,298351
2019-04-03,296783
2019-04-04,294433
2019-04-05,293758
2019-04-06,295627
2019-04-07,298234
2019-04-08,297702
2019-04-09,298058
2019-04-10,299596
2019-04-11,292930
2019-04-12,286095
2019-04-13,278076
2019-04-14,269571
2019-04-15,263157
2019-04-16,258829
2019-04-17,248291
2019-04-18,241877
2019-04-19,235856
2019-04-20,228874
2019-04-21,222142
2019-04-22,219096
2019-04-23,215882
2019-04-24,210910
2019-04-25,207582
2019-04-26,206431
2019-04-27,205766
2019-04-28,205841
2019-04-29,208249
2019-04-30,207321
2019-05-01,204662
2019-05-02,206604
2019-05-03,209088
2019-05-04,208722
2019-05-05,207255
2019-05-06,208388
2019-05-07,210657
2019-05-08,213375
2019-05-09,217894
2019-05-10,221722
2019-05-11,219604
2019-05-12,223570
2019-05-13,227964
2019-05-14,227482
2019-05-15,223896
2019-05-16,222568
2019-05-17,216038
2019-05-18,213685
2019-05-19,212838
2019-05-20,215245
2019-05-21,212655
2019-05-22,211345
2019-05-23,214303
2019-05-24,213516
2019-05-25,211262
2019-05-26,211457
2019-05-27,211054
2019-05-28,213832
2019-05-29,214425
2019-05-30,212831
2019-05-31,210940
2019-06-01,213149
2019-06-02,215696
2019-06-03,212149
2019-06-04,214733
2019-06-05,213469
2019-06-06,216628
2019-06-07,216565
2019-06-08,215956
2019-06-09,215594
2019-06-10,215594
2019-06-11,216037
2019-06-12,214944
2019-06-13,216098
2019-06-14,217030
2019-06-15,215864
2019-06-16,217623
2019-06-17,221521
2019-06-18,216241
2019-06-19,214943
2019-06-20,218839
2019-06-21,219805
2019-06-22,224614
2019-06-23,234814
2019-06-24,243162
2019-06-25,251828
2019-06-26,257789
2019-06-27,265976
2019-06-28,265976
2019-06-29,271452
2019-06-30,273140
2019-07-01,278429
2019-07-02,280376
2019-07-03,276994
2019-07-04,270630
2019-07-05,273906
2019-07-06,273693
2019-07-07,274620
2019-07-08,278088
2019-07-09,275634
2019-07-10,276805
2019-07-11,273115
2019-07-12,274912
2019-07-13,274912
2019-07-14,277572
2019-07-15,277572
2019-07-16,273424
2019-07-17,273736
2019-07-18,273253
2019-07-19,269187
2019-07-20,271512
2019-07-21,270543
2019-07-22,269596
2019-07-23,271295
2019-07-24,271295
2019-07-25,270578
2019-07-26,271901
2019-07-27,271463
2019-07-28,269092
2019-07-29,271045
2019-07-30,272486
2019-07-31,270382
2019-08-01,268938
2019-08-02,264262
2019-08-03,261576
2019-08-04,258296
2019-08-05,251364
2019-08-06,247213
2019-08-07,245850
2019-08-08,245850
2019-08-09,242840
2019-08-10,237253
2019-08-11,237253
2019-08-12,232900
2019-08-13,233925
2019-08-14,232422
2019-08-15,228085
2019-08-16,228679
2019-08-17,228679
2019-08-18,229705
2019-08-19,232835
2019-08-20,237540
2019-08-21,239885
2019-08-22,238412
2019-08-23,247136
2019-08-24,252837
2019-08-24,252837
2019-08-25,252837
2019-08-25,252837
2019-08-26,253386
2019-08-26,253386
2019-08-27,250130
2019-08-27,250130
2019-08-28,254681
2019-08-29,259064
2019-08-30,261471
2019-08-31,261471
2019-09-01,269328
2019-09-02,269328
2019-09-03,274026
2019-09-04,277869
2019-09-05,281494
2019-09-06,281494
2019-09-07,285871
2019-09-08,288545
2019-09-09,288545
2019-09-10,287793
2019-09-11,292066
2019-09-12,300190
2019-09-13,301956
2019-09-14,298451
2019-09-15,299124
2019-09-16,297628
2019-09-17,297962
2019-09-18,300159
2019-09-19,300159
2019-09-20,302544
2019-09-21,306326
2019-09-22,308716
2019-09-23,312861
2019-09-24,312861
2019-09-25,311765
2019-09-26,309727
2019-09-27,309727
2019-09-28,298521
2019-09-29,298521
2019-09-30,294087
2019-10-01,299047
2019-10-02,299047
2019-10-03,302373
2019-10-04,305137
2019-10-05,306750
2019-10-06,304526
2019-10-07,301475
2019-10-08,304652
2019-10-09,304652
2019-10-10,301064
2019-10-11,301064
2019-10-12,298670
2019-10-13,298537
2019-10-14,297579
2019-10-15,297579
2019-10-16,296497
2019-10-17,296497
2019-10-18,294326
2019-10-19,290841
2019-10-20,288973
2019-10-21,283425
2019-10-22,286131
2019-10-23,285717
2019-10-24,285717
2019-10-25,290720
2019-10-26,285606
2019-10-27,286353
2019-10-28,289165
2019-10-29,289529
2019-10-30,289529
2019-10-31,291628
2019-11-01,289870
2019-11-02,289737
2019-11-03,288378
2019-11-04,287339
2019-11-05,287339
2019-11-06,283740
2019-11-07,283602
2019-11-08,280572
2019-11-09,281664
2019-11-10,279955
2019-11-11,279320
2019-11-12,277680
2019-11-13,278081
2019-11-14,276873
2019-11-15,274621
2019-11-16,271973
2019-11-17,271973
2019-11-18,270027
2019-11-19,271041
2019-11-20,272914
2019-11-21,272914
2019-11-22,276161
2019-11-23,275564
2019-11-24,276254
2019-11-25,277472
2019-11-26,275657
2019-11-27,275657
2019-11-28,273747
2019-11-29,273747
2019-11-30,273615
2019-12-01,274236
2019-12-02,273349
2019-12-03,274862
2019-12-04,275775
2019-12-05,275775
2019-12-06,277307
2019-12-07,281266
2019-12-08,281266
2019-12-09,280318
2019-12-10,280116
2019-12-11,280970
2019-12-12,280970
2019-12-13,283690
2019-12-14,288385
2019-12-15,285625
2019-12-16,290947
2019-12-17,293357
2019-12-18,293357
2019-12-19,297681
2019-12-20,297208
2019-12-21,298166
2019-12-22,298742
2019-12-23,300016
2019-12-24,302416
2019-12-25,304079
2019-12-26,308406
2019-12-27,312142
2019-12-28,315664
2019-12-29,320336
2019-12-30,320207
2019-12-31,317758
2020-01-01,312085
2020-01-02,298100
2020-01-03,285761
2020-01-04,282405
2020-01-05,280449
2020-01-06,283175
2020-01-07,287711
2020-01-08,287711
2020-01-09,292080
2020-01-10,295962
2020-01-11,298554
2020-01-12,300220
2020-01-13,300220
2020-01-14,301830
2020-01-15,296086
2020-01-16,291969
2020-01-17,291220
2020-01-18,291220
2020-01-19,295315
2020-01-20,295037
2020-01-21,295037
2020-01-22,295646
2020-01-23,293756
2020-01-24,292416
2020-01-25,291126
2020-01-26,289071
2020-01-27,287928
2020-01-28,283637
2020-01-29,285019
2020-01-30,279185
2020-01-31,277382
2020-02-01,276155
2020-02-02,277897
2020-02-03,280258
2020-02-04,280671
2020-02-05,281178
2020-02-06,282290
2020-02-07,277874
2020-02-08,274561
2020-02-09,273702
2020-02-10,274498
2020-02-11,276432
2020-02-12,270141
2020-02-13,270141
2020-02-14,272403
2020-02-15,277884
2020-02-16,280919
2020-02-17,286110
2020-02-18,287344
2020-02-19,291348
2020-02-20,291572
2020-02-21,291572
2020-02-22,289857
2020-02-23,284195
2020-02-24,282565
2020-02-25,280633
2020-02-26,280993
2020-02-27,283337
2020-02-28,282701
2020-02-29,282701
2020-03-01,277490
2020-03-02,275302
2020-03-03,274725
2020-03-04,274725
2020-03-05,277164
2020-03-06,274598
2020-03-07,274212
2020-03-08,278792
2020-03-09,278704
2020-03-10,280760
2020-03-11,282347
2020-03-12,279011
2020-03-13,279276
2020-03-14,278796
2020-03-15,283186
2020-03-16,284911
2020-03-17,286449
2020-03-18,286350
2020-03-19,278491
2020-03-20,275538
2020-03-21,271918
2020-03-22,269593
2020-03-23,262131
2020-03-24,263555
2020-03-25,267770
2020-03-26,267968
2020-03-27,269635
2020-03-28,272340
2020-03-29,270396
2020-03-30,269363
2020-03-31,268609
2020-04-01,267456
2020-04-02,268568
2020-04-03,268568
2020-04-04,270252
2020-04-05,272393
2020-04-06,272546
2020-04-07,273119
2020-04-08,271123
2020-04-09,269382
2020-04-10,264514
2020-04-11,266026
2020-04-12,264540
2020-04-13,260279
2020-04-14,261214
2020-04-15,263111
2020-04-16,261093
2020-04-17,264737
2020-04-18,265483
2020-04-19,261993
2020-04-20,261406
2020-04-21,260976
2020-04-22,259796
2020-04-23,258775
2020-04-24,258326
2020-04-25,251932
2020-04-26,251440
2020-04-27,251411
2020-04-28,253388
2020-04-29,254412
2020-04-30,252425
2020-05-01,251712
2020-05-02,248869
2020-05-03,247433
2020-05-04,246678
2020-05-05,246731
2020-05-06,248579
2020-05-07,248592
2020-05-08,248209
2020-05-09,249573
2020-05-10,250792
2020-05-11,251434
2020-05-12,246998
2020-05-13,243590
