date_obj,Gilded%20bench%20(flatpack) price
2019-03-19,213802
2019-03-20,213802
2019-03-21,213802
2019-03-22,213802
2019-03-23,213802
2019-03-24,213802
2019-03-25,213802
2019-03-26,213802
2019-03-27,213802
2019-03-28,213802
2019-03-29,213802
2019-03-30,213802
2019-03-31,213802
2019-04-01,213802
2019-04-02,213802
2019-04-03,213802
2019-04-04,213802
2019-04-05,213802
2019-04-06,213802
2019-04-07,213802
2019-04-08,213802
2019-04-09,213802
2019-04-10,213802
2019-04-11,213802
2019-04-12,213802
2019-04-13,213802
2019-04-14,213802
2019-04-15,213802
2019-04-16,213802
2019-04-17,213802
2019-04-18,213802
2019-04-19,213802
2019-04-20,213802
2019-04-21,213802
2019-04-22,213802
2019-04-23,213802
2019-04-24,213802
2019-04-25,213802
2019-04-26,213802
2019-04-27,213802
2019-04-28,213802
2019-04-29,213802
2019-04-30,213802
2019-05-01,213802
2019-05-02,213802
2019-05-03,213802
2019-05-04,213802
2019-05-05,213802
2019-05-06,213802
2019-05-07,213802
2019-05-08,213802
2019-05-09,213802
2019-05-10,213802
2019-05-11,213802
2019-05-12,213802
2019-05-13,213802
2019-05-14,213802
2019-05-15,213802
2019-05-16,213802
2019-05-17,213802
2019-05-18,213802
2019-05-19,213802
2019-05-20,213802
2019-05-21,213802
2019-05-22,213802
2019-05-23,213802
2019-05-24,213802
2019-05-25,213802
2019-05-26,213802
2019-05-27,213802
2019-05-28,213802
2019-05-29,213802
2019-05-30,213802
2019-05-31,213802
2019-06-01,213802
2019-06-02,213802
2019-06-03,213802
2019-06-04,213802
2019-06-05,213802
2019-06-06,213802
2019-06-07,213802
2019-06-08,213802
2019-06-09,213802
2019-06-10,213802
2019-06-11,213802
2019-06-12,213802
2019-06-13,213802
2019-06-14,213802
2019-06-15,213802
2019-06-16,223456
2019-06-17,223456
2019-06-18,223456
2019-06-19,223456
2019-06-20,223456
2019-06-21,223456
2019-06-22,223456
2019-06-23,223456
2019-06-24,223456
2019-06-25,223456
2019-06-26,223456
2019-06-27,223456
2019-06-28,223456
2019-06-29,223456
2019-06-30,223456
2019-07-01,223456
2019-07-02,223456
2019-07-03,223456
2019-07-04,223456
2019-07-05,223456
2019-07-06,223456
2019-07-07,223456
2019-07-08,223456
2019-07-09,223456
2019-07-10,223456
2019-07-11,223456
2019-07-12,223456
2019-07-13,223456
2019-07-14,223456
2019-07-15,223456
2019-07-16,223456
2019-07-17,223456
2019-07-18,223456
2019-07-19,223456
2019-07-20,223456
2019-07-21,223456
2019-07-22,223456
2019-07-23,223456
2019-07-24,223456
2019-07-25,223456
2019-07-26,223456
2019-07-27,223456
2019-07-28,223456
2019-07-29,223456
2019-07-30,223456
2019-07-31,223456
2019-08-01,223456
2019-08-02,223456
2019-08-03,223456
2019-08-04,223456
2019-08-05,223456
2019-08-06,223456
2019-08-07,223456
2019-08-08,223456
2019-08-09,223456
2019-08-10,223456
2019-08-11,223456
2019-08-12,223456
2019-08-13,223456
2019-08-14,223456
2019-08-15,223456
2019-08-16,223456
2019-08-17,223456
2019-08-18,223456
2019-08-19,223456
2019-08-20,223456
2019-08-21,223456
2019-08-22,223456
2019-08-23,223456
2019-08-24,223456
2019-08-24,223456
2019-08-25,223456
2019-08-25,223456
2019-08-26,223456
2019-08-26,223456
2019-08-27,223456
2019-08-27,223456
2019-08-28,223456
2019-08-29,223456
2019-08-30,223456
2019-08-31,223456
2019-09-01,223456
2019-09-02,223456
2019-09-03,223456
2019-09-04,223456
2019-09-05,223456
2019-09-06,223456
2019-09-07,223456
2019-09-08,223456
2019-09-09,223456
2019-09-10,223456
2019-09-11,223456
2019-09-12,223456
2019-09-13,223456
2019-09-14,223456
2019-09-15,223456
2019-09-16,223456
2019-09-17,223456
2019-09-18,223456
2019-09-19,223456
2019-09-20,223456
2019-09-21,223456
2019-09-22,223456
2019-09-23,223456
2019-09-24,223456
2019-09-25,223456
2019-09-26,223456
2019-09-27,223456
2019-09-28,223456
2019-09-29,223456
2019-09-30,223456
2019-10-01,223456
2019-10-02,223456
2019-10-03,223456
2019-10-04,223456
2019-10-05,223456
2019-10-06,223456
2019-10-07,223456
2019-10-08,223456
2019-10-09,223456
2019-10-10,223456
2019-10-11,230616
2019-10-12,230616
2019-10-13,230616
2019-10-14,230616
2019-10-15,230616
2019-10-16,230616
2019-10-17,230616
2019-10-18,230616
2019-10-19,230616
2019-10-20,230616
2019-10-21,230616
2019-10-22,230616
2019-10-23,230616
2019-10-24,230616
2019-10-25,230616
2019-10-26,230616
2019-10-27,230616
2019-10-28,230616
2019-10-29,230616
2019-10-30,230616
2019-10-31,230616
2019-11-01,230616
2019-11-02,230616
2019-11-03,230616
2019-11-04,230616
2019-11-05,230616
2019-11-06,230616
2019-11-07,230616
2019-11-08,230616
2019-11-09,230616
2019-11-10,230616
2019-11-11,230616
2019-11-12,230616
2019-11-13,230616
2019-11-14,230616
2019-11-15,230616
2019-11-16,230616
2019-11-17,230616
2019-11-18,230616
2019-11-19,230616
2019-11-20,230616
2019-11-21,230616
2019-11-22,230616
2019-11-23,230616
2019-11-24,230616
2019-11-25,230616
2019-11-26,230616
2019-11-27,230616
2019-11-28,230616
2019-11-29,230616
2019-11-30,230616
2019-12-01,230616
2019-12-02,230616
2019-12-03,230616
2019-12-04,230616
2019-12-05,230616
2019-12-06,230616
2019-12-07,230616
2019-12-08,230616
2019-12-09,230616
2019-12-10,230616
2019-12-11,230616
2019-12-12,230616
2019-12-13,230616
2019-12-14,230616
2019-12-15,230616
2019-12-16,230616
2019-12-17,230616
2019-12-18,230616
2019-12-19,230616
2019-12-20,230616
2019-12-21,230616
2019-12-22,230616
2019-12-23,230616
2019-12-24,230616
2019-12-25,230616
2019-12-26,230616
2019-12-27,230616
2019-12-28,230616
2019-12-29,230616
2019-12-30,230616
2019-12-31,230616
2020-01-01,230616
2020-01-02,230616
2020-01-03,230616
2020-01-04,230616
2020-01-05,230616
2020-01-06,230616
2020-01-07,230616
2020-01-08,230616
2020-01-09,230616
2020-01-10,230616
2020-01-11,230616
2020-01-12,230616
2020-01-13,230616
2020-01-14,230616
2020-01-15,230616
2020-01-16,230616
2020-01-17,230616
2020-01-18,230616
2020-01-19,230616
2020-01-20,230616
2020-01-21,230616
2020-01-22,230616
2020-01-23,230616
2020-01-24,230616
2020-01-25,230616
2020-01-26,230616
2020-01-27,230616
2020-01-28,230616
2020-01-29,230616
2020-01-30,230616
2020-01-31,230616
2020-02-01,230616
2020-02-02,230616
2020-02-03,230616
2020-02-04,230616
2020-02-05,230616
2020-02-06,230616
2020-02-07,230616
2020-02-08,230616
2020-02-09,238803
2020-02-10,238803
2020-02-11,238803
2020-02-12,238803
2020-02-13,238803
2020-02-14,238803
2020-02-15,238803
2020-02-16,238803
2020-02-17,238803
2020-02-18,238803
2020-02-19,238803
2020-02-20,238803
2020-02-21,238803
2020-02-22,238803
2020-02-23,238803
2020-02-24,238803
2020-02-25,238803
2020-02-26,238803
2020-02-27,238803
2020-02-28,238803
2020-02-29,238803
2020-03-01,238803
2020-03-02,238803
2020-03-03,238803
2020-03-04,238803
2020-03-05,238803
2020-03-06,238803
2020-03-07,238803
2020-03-08,238803
2020-03-09,238803
2020-03-10,238803
2020-03-11,238803
2020-03-12,238803
2020-03-13,238803
2020-03-14,238803
2020-03-15,238803
2020-03-16,238803
2020-03-17,238803
2020-03-18,238803
2020-03-19,238803
2020-03-20,238803
2020-03-21,238803
2020-03-22,238803
2020-03-23,238803
2020-03-24,238803
2020-03-25,238803
2020-03-26,238803
2020-03-27,238803
2020-03-28,238803
2020-03-29,238803
2020-03-30,238803
2020-03-31,238803
2020-04-01,238803
2020-04-02,238803
2020-04-03,238803
2020-04-04,238803
2020-04-05,238803
2020-04-06,238803
2020-04-07,238803
2020-04-08,238803
2020-04-09,238803
2020-04-10,238803
2020-04-11,238803
2020-04-12,238803
2020-04-13,238803
2020-04-14,238803
2020-04-15,238803
2020-04-16,238803
2020-04-17,238803
2020-04-18,238803
2020-04-19,238803
2020-04-20,238803
2020-04-21,238803
2020-04-22,238803
2020-04-23,238803
2020-04-24,238803
2020-04-25,238803
2020-04-26,238803
2020-04-27,238803
2020-04-28,238803
2020-04-29,238803
2020-04-30,238803
2020-05-01,238803
2020-05-02,238803
2020-05-03,238803
2020-05-04,238803
2020-05-05,238803
2020-05-06,247651
2020-05-07,247651
2020-05-08,247651
2020-05-09,247651
2020-05-10,247651
2020-05-11,247651
2020-05-12,247651
2020-05-13,247651
