date_obj,Adamant%20kiteshield%20(t) price
2019-03-15,3561
2019-03-16,3483
2019-03-17,3455
2019-03-18,3427
2019-03-19,3421
2019-03-20,3362
2019-03-21,3282
2019-03-22,3330
2019-03-23,3322
2019-03-24,3334
2019-03-25,3355
2019-03-26,3356
2019-03-27,3356
2019-03-28,3364
2019-03-29,3280
2019-03-30,3280
2019-03-31,3168
2019-04-01,3118
2019-04-02,3211
2019-04-03,3267
2019-04-04,3245
2019-04-05,3285
2019-04-06,3285
2019-04-07,3270
2019-04-08,3239
2019-04-09,3243
2019-04-10,3191
2019-04-11,3113
2019-04-12,3023
2019-04-13,2983
2019-04-14,3025
2019-04-15,3083
2019-04-16,3105
2019-04-17,3049
2019-04-18,3059
2019-04-19,3054
2019-04-20,3083
2019-04-21,3124
2019-04-22,3086
2019-04-23,3140
2019-04-24,3195
2019-04-25,3186
2019-04-26,3285
2019-04-27,3289
2019-04-28,3178
2019-04-29,3151
2019-04-30,3134
2019-05-01,3100
2019-05-02,3031
2019-05-03,2997
2019-05-04,2975
2019-05-05,2963
2019-05-06,3019
2019-05-07,3032
2019-05-08,3038
2019-05-09,3033
2019-05-10,3051
2019-05-11,2996
2019-05-12,3047
2019-05-13,3019
2019-05-14,2965
2019-05-15,2941
2019-05-16,3014
2019-05-17,3014
2019-05-18,3038
2019-05-19,3090
2019-05-20,3179
2019-05-21,3289
2019-05-22,3358
2019-05-23,3514
2019-05-24,3581
2019-05-25,3536
2019-05-26,3543
2019-05-27,3583
2019-05-28,3684
2019-05-29,3717
2019-05-30,3805
2019-05-31,3854
2019-06-01,3883
2019-06-02,3969
2019-06-03,3949
2019-06-04,3916
2019-06-05,3751
2019-06-06,3692
2019-06-07,3664
2019-06-08,3583
2019-06-09,3451
2019-06-10,3451
2019-06-11,3404
2019-06-12,3368
2019-06-13,3347
2019-06-14,3324
2019-06-15,3324
2019-06-16,3342
2019-06-17,3352
2019-06-18,3397
2019-06-19,3401
2019-06-20,3458
2019-06-21,3494
2019-06-22,3441
2019-06-23,3451
2019-06-24,3398
2019-06-25,3358
2019-06-26,3490
2019-06-27,3537
2019-06-28,3537
2019-06-29,3500
2019-06-30,3510
2019-07-01,3510
2019-07-02,3565
2019-07-03,3491
2019-07-04,3499
2019-07-05,3665
2019-07-06,3789
2019-07-07,3884
2019-07-08,3919
2019-07-09,3853
2019-07-10,3761
2019-07-11,3683
2019-07-12,3580
2019-07-13,3580
2019-07-14,3627
2019-07-15,3627
2019-07-16,3726
2019-07-17,3867
2019-07-18,3928
2019-07-19,3959
2019-07-20,3895
2019-07-21,3921
2019-07-22,3777
2019-07-23,3840
2019-07-24,3840
2019-07-25,3786
2019-07-26,3786
2019-07-27,3808
2019-07-28,3863
2019-07-29,3898
2019-07-30,4034
2019-07-31,4055
2019-08-01,3978
2019-08-02,3830
2019-08-03,3841
2019-08-04,3807
2019-08-05,3824
2019-08-06,3836
2019-08-07,3798
2019-08-08,3841
2019-08-09,3800
2019-08-10,3723
2019-08-11,3614
2019-08-12,3496
2019-08-13,3397
2019-08-14,3357
2019-08-15,3423
2019-08-16,3435
2019-08-17,3435
2019-08-18,3340
2019-08-19,3378
2019-08-20,3410
2019-08-21,3370
2019-08-22,3312
2019-08-23,3251
2019-08-24,3213
2019-08-24,3213
2019-08-25,3140
2019-08-25,3140
2019-08-26,3144
2019-08-27,3196
2019-08-27,3196
2019-08-28,3313
2019-08-29,3416
2019-08-30,3456
2019-08-31,3456
2019-09-01,3424
2019-09-02,3424
2019-09-03,3445
2019-09-04,3439
2019-09-05,3445
2019-09-06,3445
2019-09-07,3382
2019-09-08,3357
2019-09-09,3392
2019-09-10,3381
2019-09-11,3362
2019-09-12,3351
2019-09-13,3372
2019-09-14,3417
2019-09-15,3436
2019-09-16,3393
2019-09-17,3333
2019-09-18,3310
2019-09-19,3317
2019-09-20,3317
2019-09-21,3292
2019-09-22,3280
2019-09-23,3368
2019-09-24,3368
2019-09-25,3505
2019-09-26,3671
2019-09-27,3671
2019-09-28,3811
2019-09-29,3811
2019-09-30,3734
2019-10-01,3869
2019-10-02,3869
2019-10-03,3990
2019-10-04,3990
2019-10-05,4130
2019-10-06,4325
2019-10-07,4419
2019-10-08,4348
2019-10-09,4348
2019-10-10,4460
2019-10-11,4460
2019-10-12,4482
2019-10-13,4545
2019-10-14,4495
2019-10-15,4495
2019-10-16,4439
2019-10-17,4439
2019-10-18,4400
2019-10-19,4346
2019-10-20,4412
2019-10-21,4412
2019-10-22,4498
2019-10-23,4403
2019-10-24,4254
2019-10-25,4113
2019-10-26,3940
2019-10-27,3771
2019-10-28,3737
2019-10-29,3737
2019-10-30,3693
2019-10-31,3563
2019-11-01,3514
2019-11-02,3491
2019-11-03,3412
2019-11-04,3502
2019-11-05,3502
2019-11-06,3616
2019-11-07,3581
2019-11-08,3448
2019-11-09,3425
2019-11-10,3413
2019-11-11,3254
2019-11-12,3254
2019-11-13,3199
2019-11-14,3199
2019-11-15,3203
2019-11-16,3085
2019-11-17,3085
2019-11-18,2955
2019-11-19,2955
2019-11-20,2939
2019-11-21,2939
2019-11-22,3005
2019-11-23,3005
2019-11-24,3021
2019-11-25,2980
2019-11-26,2953
2019-11-27,2953
2019-11-28,2907
2019-11-29,2907
2019-11-30,2885
2019-12-01,2885
2019-12-02,2927
2019-12-03,2960
2019-12-04,2993
2019-12-05,2993
2019-12-06,3009
2019-12-07,2952
2019-12-08,2952
2019-12-09,2893
2019-12-10,2942
2019-12-11,2942
2019-12-12,3031
2019-12-13,3104
2019-12-14,3104
2019-12-15,3195
2019-12-16,3195
2019-12-17,3213
2019-12-18,3213
2019-12-19,3207
2019-12-20,3230
2019-12-21,3263
2019-12-22,3208
2019-12-23,3208
2019-12-24,3224
2019-12-25,3237
2019-12-26,3237
2019-12-27,3224
2019-12-28,3181
2019-12-29,3181
2019-12-30,3170
2019-12-31,3170
2020-01-01,3062
2020-01-02,2973
2020-01-03,2973
2020-01-04,2937
2020-01-05,2895
2020-01-06,2838
2020-01-07,2857
2020-01-08,2857
2020-01-09,2840
2020-01-10,2840
2020-01-11,2901
2020-01-12,2930
2020-01-13,2930
2020-01-14,2978
2020-01-15,3056
2020-01-16,3145
2020-01-17,3167
2020-01-18,3167
2020-01-19,3180
2020-01-20,3227
2020-01-21,3227
2020-01-22,3222
2020-01-23,3217
2020-01-24,3198
2020-01-25,3300
2020-01-26,3348
2020-01-27,3346
2020-01-28,3346
2020-01-29,3316
2020-01-30,3366
2020-01-31,3286
2020-02-01,3245
2020-02-02,3179
2020-02-03,3086
2020-02-04,3107
2020-02-05,3078
2020-02-06,3099
2020-02-07,3183
2020-02-08,3199
2020-02-09,3199
2020-02-10,3190
2020-02-11,3190
2020-02-12,3167
2020-02-13,3167
2020-02-14,3116
2020-02-15,2972
2020-02-16,3016
2020-02-17,3167
2020-02-18,3204
2020-02-19,3204
2020-02-20,3364
2020-02-21,3364
2020-02-22,3531
2020-02-23,3588
2020-02-24,3726
2020-02-25,3721
2020-02-26,3797
2020-02-27,3797
2020-02-28,3935
2020-02-29,3935
2020-03-01,3975
2020-03-02,4135
2020-03-03,4304
2020-03-04,4304
2020-03-05,4333
2020-03-06,4282
2020-03-07,4310
2020-03-08,4202
2020-03-09,4158
2020-03-10,4356
2020-03-11,4356
2020-03-12,4413
2020-03-13,4574
2020-03-14,4640
2020-03-15,4640
2020-03-16,4508
2020-03-17,4389
2020-03-18,4489
2020-03-19,4504
2020-03-20,4382
2020-03-21,4405
2020-03-22,4430
2020-03-23,4553
2020-03-24,4616
2020-03-25,4734
2020-03-26,4818
2020-03-27,4759
2020-03-28,4881
2020-03-29,5016
2020-03-30,4918
2020-03-31,4895
2020-04-01,5042
2020-04-02,5280
2020-04-03,5280
2020-04-04,5413
2020-04-05,5252
2020-04-06,4998
2020-04-07,4873
2020-04-08,4841
2020-04-09,4856
2020-04-10,4932
2020-04-11,4920
2020-04-12,4940
2020-04-13,4853
2020-04-14,4996
2020-04-15,4910
2020-04-16,4984
2020-04-17,5058
2020-04-18,5053
2020-04-19,4983
2020-04-20,4835
2020-04-21,4684
2020-04-22,4497
2020-04-23,4285
2020-04-24,4250
2020-04-25,4116
2020-04-26,4073
2020-04-27,4014
2020-04-28,3906
2020-04-29,3828
2020-04-30,3749
2020-05-01,3659
2020-05-02,3594
2020-05-03,3501
2020-05-04,3481
2020-05-05,3504
2020-05-06,3529
2020-05-07,3634
2020-05-08,3654
2020-05-09,3664
2020-05-10,3736
2020-05-11,3739
2020-05-12,3720
2020-05-13,3662
