date_obj,Iron%20platelegs%20(t) price
2019-03-30,45750
2019-03-31,43804
2019-04-01,42608
2019-04-02,42608
2019-04-03,40477
2019-04-04,38534
2019-04-05,37178
2019-04-06,37178
2019-04-07,36224
2019-04-08,36224
2019-04-09,35177
2019-04-10,34493
2019-04-11,33778
2019-04-12,32890
2019-04-13,31654
2019-04-14,30961
2019-04-15,30854
2019-04-16,31072
2019-04-17,29776
2019-04-18,28398
2019-04-19,27041
2019-04-20,25908
2019-04-21,25305
2019-04-22,24887
2019-04-23,24080
2019-04-24,22986
2019-04-25,22280
2019-04-26,21734
2019-04-27,21337
2019-04-28,20800
2019-04-29,19978
2019-04-30,19324
2019-05-01,19324
2019-05-02,19163
2019-05-03,19107
2019-05-04,18979
2019-05-05,18527
2019-05-06,17699
2019-05-07,16838
2019-05-08,16168
2019-05-09,15819
2019-05-10,15767
2019-05-11,15406
2019-05-12,14649
2019-05-13,14175
2019-05-14,13908
2019-05-15,13908
2019-05-16,14037
2019-05-17,14037
2019-05-18,14419
2019-05-19,14419
2019-05-20,15079
2019-05-21,15079
2019-05-22,15820
2019-05-23,16318
2019-05-24,16318
2019-05-25,16682
2019-05-26,16682
2019-05-27,17119
2019-05-28,17140
2019-05-29,17498
2019-05-30,17498
2019-05-31,18334
2019-06-01,19212
2019-06-02,20096
2019-06-03,20894
2019-06-04,21856
2019-06-05,21856
2019-06-06,22843
2019-06-07,23944
2019-06-08,24750
2019-06-09,24139
2019-06-10,24139
2019-06-11,23986
2019-06-12,24748
2019-06-13,25238
2019-06-14,25238
2019-06-15,24020
2019-06-16,22898
2019-06-17,22744
2019-06-18,22744
2019-06-19,23063
2019-06-20,23303
2019-06-21,23303
2019-06-22,24273
2019-06-23,25231
2019-06-24,25492
2019-06-25,25492
2019-06-26,26541
2019-06-27,27797
2019-06-28,27797
2019-06-29,28771
2019-06-30,27846
2019-07-01,27846
2019-07-02,27671
2019-07-03,27671
2019-07-04,26764
2019-07-05,26553
2019-07-06,26553
2019-07-07,25564
2019-07-08,25564
2019-07-09,24285
2019-07-10,24285
2019-07-11,23228
2019-07-12,22192
2019-07-13,22192
2019-07-14,21565
2019-07-15,21565
2019-07-16,21297
2019-07-17,21517
2019-07-18,21517
2019-07-19,21502
2019-07-20,21502
2019-07-21,21704
2019-07-22,21704
2019-07-23,21595
2019-07-24,21595
2019-07-25,21035
2019-07-26,21035
2019-07-27,20413
2019-07-28,20413
2019-07-29,20038
2019-07-30,20038
2019-07-31,20577
2019-08-01,20577
2019-08-02,21139
2019-08-03,21111
2019-08-04,21111
2019-08-05,21349
2019-08-06,21349
2019-08-07,21414
2019-08-08,21414
2019-08-09,21414
2019-08-10,21148
2019-08-11,21148
2019-08-12,20817
2019-08-13,20817
2019-08-14,20774
2019-08-15,20774
2019-08-16,20835
2019-08-17,20835
2019-08-18,21280
2019-08-19,21280
2019-08-20,21119
2019-08-21,21119
2019-08-22,21781
2019-08-23,21781
2019-08-24,21700
2019-08-24,21700
2019-08-25,21700
2019-08-25,21700
2019-08-26,21586
2019-08-26,21586
2019-08-27,21586
2019-08-27,21586
2019-08-28,22439
2019-08-29,22439
2019-08-30,23387
2019-08-31,23387
2019-09-01,23468
2019-09-02,23468
2019-09-03,23005
2019-09-04,23005
2019-09-05,23631
2019-09-06,23631
2019-09-07,24813
2019-09-08,25891
2019-09-09,25891
2019-09-10,26722
2019-09-11,27662
2019-09-12,27662
2019-09-13,27591
2019-09-14,27591
2019-09-15,27726
2019-09-16,27159
2019-09-17,27159
2019-09-18,27225
2019-09-19,27225
2019-09-20,28224
2019-09-21,28224
2019-09-22,29560
2019-09-23,29560
2019-09-24,30864
2019-09-25,30864
2019-09-26,31653
2019-09-27,31653
2019-09-28,32539
2019-09-29,32539
2019-09-30,33719
2019-10-01,35072
2019-10-02,35072
2019-10-03,35072
2019-10-04,36543
2019-10-05,36543
2019-10-06,37749
2019-10-07,37749
2019-10-08,38863
2019-10-09,38863
2019-10-10,38696
2019-10-11,38696
2019-10-12,38032
2019-10-13,37342
2019-10-14,37342
2019-10-15,37781
2019-10-16,37781
2019-10-17,37620
2019-10-18,37620
2019-10-19,36798
2019-10-20,36798
2019-10-21,37311
2019-10-22,37311
2019-10-23,37702
2019-10-24,37702
2019-10-25,36187
2019-10-26,35866
2019-10-27,35866
2019-10-28,35429
2019-10-29,35429
2019-10-30,35429
2019-10-31,34507
2019-11-01,34507
2019-11-02,33425
2019-11-03,33425
2019-11-04,32772
2019-11-05,32772
2019-11-06,32772
2019-11-07,31973
2019-11-08,31973
2019-11-09,31138
2019-11-10,30558
2019-11-11,30558
2019-11-12,30667
2019-11-13,30667
2019-11-14,30413
2019-11-15,30413
2019-11-16,29819
2019-11-17,29819
2019-11-18,30309
2019-11-19,30309
2019-11-20,31467
2019-11-21,31467
2019-11-22,32497
2019-11-23,32497
2019-11-24,32260
2019-11-25,32260
2019-11-26,32704
2019-11-27,32704
2019-11-28,33084
2019-11-29,33084
2019-11-30,33433
2019-12-01,33433
2019-12-02,34445
2019-12-03,34493
2019-12-04,34493
2019-12-05,35555
2019-12-06,35555
2019-12-07,35891
2019-12-08,35891
2019-12-09,35288
2019-12-10,35288
2019-12-11,34793
2019-12-12,34793
2019-12-13,34126
2019-12-14,34126
2019-12-15,33538
2019-12-16,33538
2019-12-17,33577
2019-12-18,33577
2019-12-19,33785
2019-12-20,33785
2019-12-21,33753
2019-12-22,33753
2019-12-23,33261
2019-12-24,33261
2019-12-25,33885
2019-12-26,33885
2019-12-27,33909
2019-12-28,33909
2019-12-29,33137
2019-12-30,33137
2019-12-31,33337
2020-01-01,33956
2020-01-02,34051
2020-01-03,34051
2020-01-04,32894
2020-01-05,32894
2020-01-06,32396
2020-01-07,32862
2020-01-08,32862
2020-01-09,33177
2020-01-10,33441
2020-01-11,34768
2020-01-12,34768
2020-01-13,35645
2020-01-14,35645
2020-01-15,36380
2020-01-16,36380
2020-01-17,37886
2020-01-18,37886
2020-01-19,38896
2020-01-20,38896
2020-01-21,38810
2020-01-22,38810
2020-01-23,38760
2020-01-24,38760
2020-01-25,38940
2020-01-26,38694
2020-01-27,39309
2020-01-28,39309
2020-01-29,40273
2020-01-30,40273
2020-01-31,38804
2020-02-01,37261
2020-02-02,35618
2020-02-03,35618
2020-02-04,34076
2020-02-05,32596
2020-02-06,30968
2020-02-07,30968
2020-02-08,30171
2020-02-09,30171
2020-02-10,29151
2020-02-11,29151
2020-02-12,29972
2020-02-13,29972
2020-02-14,30048
2020-02-15,30048
2020-02-16,30271
2020-02-17,29636
2020-02-18,29636
2020-02-19,29902
2020-02-20,30236
2020-02-21,30236
2020-02-22,29468
2020-02-23,29468
2020-02-24,29480
2020-02-25,29480
2020-02-26,30316
2020-02-27,30316
2020-02-28,31230
2020-02-29,31230
2020-03-01,31997
2020-03-02,31997
2020-03-03,32579
2020-03-04,32579
2020-03-05,32602
2020-03-06,32602
2020-03-07,33180
2020-03-08,33180
2020-03-09,33398
2020-03-10,33906
2020-03-11,33906
2020-03-12,33976
2020-03-13,33976
2020-03-14,33725
2020-03-15,33725
2020-03-16,33986
2020-03-17,33986
2020-03-18,34352
2020-03-19,34352
2020-03-20,35461
2020-03-21,35461
2020-03-22,35315
2020-03-23,35315
2020-03-24,35346
2020-03-25,35453
2020-03-26,35567
2020-03-27,35567
2020-03-28,35942
2020-03-29,35348
2020-03-30,35292
2020-03-31,34599
2020-04-01,33555
2020-04-02,33667
2020-04-03,33667
2020-04-04,32513
2020-04-05,32513
2020-04-06,31586
2020-04-07,30682
2020-04-08,29904
2020-04-09,29143
2020-04-10,29143
2020-04-11,28624
2020-04-12,27943
2020-04-13,27943
2020-04-14,26863
2020-04-15,26109
2020-04-16,26109
2020-04-17,25992
2020-04-18,26135
2020-04-19,26141
2020-04-20,26141
2020-04-21,25222
2020-04-22,24929
2020-04-23,25377
2020-04-24,25377
2020-04-25,25116
2020-04-26,25415
2020-04-27,25386
2020-04-28,25659
2020-04-29,25659
2020-04-30,26101
2020-05-01,26101
2020-05-02,26477
2020-05-03,25985
2020-05-04,25985
2020-05-05,25696
2020-05-06,25280
2020-05-07,25280
2020-05-08,25027
2020-05-09,25718
2020-05-10,26247
2020-05-11,26247
2020-05-12,26229
2020-05-13,26035
