date_obj,Dragon%20battleaxe price
2019-03-29,119355
2019-03-30,119684
2019-03-31,119539
2019-04-01,119429
2019-04-02,119382
2019-04-03,119549
2019-04-04,119649
2019-04-05,119341
2019-04-06,119350
2019-04-07,119448
2019-04-08,119435
2019-04-09,119469
2019-04-10,119608
2019-04-11,119218
2019-04-12,119645
2019-04-13,119320
2019-04-14,119255
2019-04-15,119380
2019-04-16,119793
2019-04-17,119413
2019-04-18,119449
2019-04-19,119585
2019-04-20,119383
2019-04-21,119413
2019-04-22,119386
2019-04-23,119394
2019-04-24,119439
2019-04-25,119421
2019-04-26,119409
2019-04-27,119397
2019-04-28,119425
2019-04-29,119433
2019-04-30,119427
2019-05-01,119468
2019-05-02,119520
2019-05-03,119524
2019-05-04,119442
2019-05-05,119183
2019-05-06,119343
2019-05-07,119475
2019-05-08,119305
2019-05-09,119375
2019-05-10,119357
2019-05-11,119247
2019-05-12,119277
2019-05-13,119395
2019-05-14,119439
2019-05-15,119441
2019-05-16,119313
2019-05-17,119238
2019-05-18,119578
2019-05-19,119426
2019-05-20,119317
2019-05-21,119386
2019-05-22,119466
2019-05-23,119604
2019-05-24,119494
2019-05-25,119199
2019-05-26,119324
2019-05-27,119350
2019-05-28,119388
2019-05-29,119399
2019-05-30,119282
2019-05-31,119381
2019-06-01,119509
2019-06-02,119470
2019-06-03,119392
2019-06-04,119390
2019-06-05,119418
2019-06-06,119349
2019-06-07,119379
2019-06-08,119387
2019-06-09,119389
2019-06-10,119389
2019-06-11,119383
2019-06-12,119400
2019-06-13,119418
2019-06-14,119371
2019-06-15,119428
2019-06-16,119392
2019-06-17,119357
2019-06-18,119409
2019-06-19,119404
2019-06-20,119700
2019-06-21,119005
2019-06-22,119254
2019-06-23,119311
2019-06-24,119386
2019-06-25,119317
2019-06-26,119362
2019-06-27,119389
2019-06-28,119392
2019-06-29,119410
2019-06-30,119353
2019-07-01,119397
2019-07-02,119397
2019-07-03,119371
2019-07-04,119394
2019-07-05,119387
2019-07-06,119409
2019-07-07,119410
2019-07-08,119437
2019-07-09,119435
2019-07-10,119354
2019-07-11,119403
2019-07-12,119424
2019-07-13,119458
2019-07-14,119321
2019-07-15,119400
2019-07-16,119389
2019-07-17,119500
2019-07-18,119610
2019-07-19,119356
2019-07-20,119181
2019-07-21,119282
2019-07-22,119325
2019-07-23,119358
2019-07-24,119369
2019-07-25,119351
2019-07-26,119353
2019-07-27,119311
2019-07-28,118991
2019-07-29,119166
2019-07-30,119281
2019-07-31,119283
2019-08-01,119359
2019-08-02,119267
2019-08-03,119601
2019-08-04,119027
2019-08-05,119156
2019-08-06,119252
2019-08-07,119310
2019-08-08,119233
2019-08-09,119280
2019-08-10,119293
2019-08-11,119296
2019-08-12,119269
2019-08-13,119305
2019-08-14,119340
2019-08-15,119382
2019-08-16,119377
2019-08-17,119439
2019-08-18,119354
2019-08-19,119396
2019-08-20,119537
2019-08-21,119608
2019-08-22,119328
2019-08-23,119297
2019-08-24,119362
2019-08-24,119362
2019-08-25,119376
2019-08-25,119376
2019-08-26,119336
2019-08-26,119336
2019-08-27,119295
2019-08-27,119295
2019-08-28,119457
2019-08-29,119531
2019-08-30,119317
2019-08-31,119398
2019-09-01,119406
2019-09-02,119360
2019-09-03,119372
2019-09-04,119351
2019-09-05,119413
2019-09-06,119423
2019-09-07,119734
2019-09-08,119430
2019-09-09,118949
2019-09-10,119116
2019-09-11,119262
2019-09-12,119493
2019-09-13,119551
2019-09-14,119413
2019-09-15,119393
2019-09-16,119289
2019-09-17,119330
2019-09-18,119342
2019-09-19,119338
2019-09-20,119332
2019-09-21,119048
2019-09-22,119168
2019-09-23,119259
2019-09-24,119375
2019-09-25,119442
2019-09-26,118995
2019-09-27,119340
2019-09-28,119132
2019-09-29,119204
2019-09-30,119248
2019-10-01,119302
2019-10-02,119298
2019-10-03,119338
2019-10-04,119339
2019-10-05,119362
2019-10-06,119324
2019-10-07,119275
2019-10-08,119305
2019-10-09,119340
2019-10-10,119292
2019-10-11,119282
2019-10-12,119303
2019-10-13,119350
2019-10-14,119102
2019-10-15,119212
2019-10-16,119418
2019-10-17,119269
2019-10-18,119397
2019-10-19,119647
2019-10-20,119087
2019-10-21,119180
2019-10-22,119308
2019-10-23,119310
2019-10-24,119133
2019-10-25,119479
2019-10-26,119354
2019-10-27,119403
2019-10-28,119322
2019-10-29,119318
2019-10-30,119265
2019-10-31,119321
2019-11-01,119372
2019-11-02,119397
2019-11-03,119384
2019-11-04,119227
2019-11-05,118988
2019-11-06,119405
2019-11-07,119567
2019-11-08,119037
2019-11-09,119436
2019-11-10,119547
2019-11-11,119265
2019-11-12,119044
2019-11-13,119272
2019-11-14,119375
2019-11-15,119288
2019-11-16,119143
2019-11-17,119143
2019-11-18,118934
2019-11-19,119163
2019-11-20,119263
2019-11-21,119303
2019-11-22,119162
2019-11-23,119280
2019-11-24,119298
2019-11-25,119235
2019-11-26,119283
2019-11-27,119290
2019-11-28,119200
2019-11-29,119122
2019-11-30,118881
2019-12-01,119132
2019-12-02,119243
2019-12-03,119233
2019-12-04,119104
2019-12-05,119148
2019-12-06,119221
2019-12-07,119261
2019-12-08,119167
2019-12-09,119020
2019-12-10,119242
2019-12-11,119247
2019-12-12,119256
2019-12-13,119378
2019-12-14,119324
2019-12-15,119419
2019-12-16,119274
2019-12-17,119312
2019-12-18,119265
2019-12-19,119644
2019-12-20,119247
2019-12-21,119687
2019-12-22,119367
2019-12-23,119273
2019-12-24,119769
2019-12-25,119479
2019-12-26,119347
2019-12-27,119318
2019-12-28,119295
2019-12-29,119261
2019-12-30,119382
2019-12-31,119747
2020-01-01,118999
2020-01-02,119221
2020-01-03,119299
2020-01-04,119288
2020-01-05,119385
2020-01-06,119098
2020-01-07,119169
2020-01-08,119571
2020-01-09,119048
2020-01-10,119320
2020-01-11,119536
2020-01-12,119372
2020-01-13,119207
2020-01-14,119235
2020-01-15,119517
2020-01-16,119308
2020-01-17,119069
2020-01-18,119249
2020-01-19,119314
2020-01-20,119300
2020-01-21,119155
2020-01-22,119268
2020-01-23,119448
2020-01-24,119141
2020-01-25,119052
2020-01-26,119328
2020-01-27,119292
2020-01-28,119548
2020-01-29,119342
2020-01-30,119063
2020-01-31,119203
2020-02-01,119243
2020-02-02,119159
2020-02-03,119225
2020-02-04,119517
2020-02-05,119154
2020-02-06,118937
2020-02-07,117031
2020-02-08,118955
2020-02-09,119146
2020-02-10,119269
2020-02-11,119256
2020-02-12,119167
2020-02-13,119203
2020-02-14,119364
2020-02-15,119588
2020-02-16,119034
2020-02-17,119420
2020-02-18,119268
2020-02-19,119240
2020-02-20,119458
2020-02-21,119509
2020-02-22,119013
2020-02-23,119153
2020-02-24,119247
2020-02-25,119350
2020-02-26,119642
2020-02-27,118915
2020-02-28,119109
2020-02-29,119210
2020-03-01,119220
2020-03-02,119256
2020-03-03,119153
2020-03-04,119207
2020-03-05,119266
2020-03-06,119286
2020-03-07,119144
2020-03-08,119230
2020-03-09,119513
2020-03-10,119247
2020-03-11,119196
2020-03-12,119311
2020-03-13,119488
2020-03-14,119162
2020-03-15,119192
2020-03-16,119258
2020-03-17,119311
2020-03-18,119274
2020-03-19,119365
2020-03-20,119211
2020-03-21,119238
2020-03-22,119402
2020-03-23,119348
2020-03-24,119263
2020-03-25,119421
2020-03-26,119029
2020-03-27,119269
2020-03-28,119324
2020-03-29,119285
2020-03-30,119230
2020-03-31,119307
2020-04-01,119396
2020-04-02,119291
2020-04-03,119331
2020-04-04,119322
2020-04-05,119244
2020-04-06,119343
2020-04-07,119327
2020-04-08,119313
2020-04-09,119284
2020-04-10,119298
2020-04-11,119312
2020-04-12,119268
2020-04-13,119301
2020-04-14,119333
2020-04-15,119330
2020-04-16,119263
2020-04-17,119270
2020-04-18,119289
2020-04-19,119276
2020-04-20,119313
2020-04-21,119449
2020-04-22,119461
2020-04-23,119133
2020-04-24,119103
2020-04-25,119322
2020-04-26,119327
2020-04-27,119234
2020-04-28,119267
2020-04-29,119306
2020-04-30,119418
2020-05-01,119548
2020-05-02,119134
2020-05-03,119261
2020-05-04,119316
2020-05-05,119341
2020-05-06,119354
2020-05-07,119344
2020-05-08,119277
2020-05-09,119320
2020-05-10,119326
2020-05-11,119329
2020-05-12,119343
2020-05-13,119423
