date_obj,Stripy%20pirate%20shirt%20(blue) price
2019-01-01,1018
2019-01-02,1018
2019-01-03,996
2019-01-04,996
2019-01-05,996
2019-01-06,968
2019-01-08,968
2019-01-10,985
2019-01-11,985
2019-01-12,985
2019-01-13,985
2019-01-14,1003
2019-01-15,1003
2019-01-16,1003
2019-01-17,1003
2019-01-18,999
2019-01-19,999
2019-01-20,999
2019-01-21,999
2019-01-22,999
2019-01-23,1023
2019-01-24,1023
2019-01-25,1023
2019-01-26,1023
2019-01-27,1023
2019-01-28,1060
2019-01-29,1060
2019-01-30,1060
2019-01-31,1060
2019-02-01,1070
2019-02-02,1070
2019-02-03,1070
2019-02-04,1070
2019-02-05,1070
2019-02-06,1045
2019-02-07,1045
2019-02-08,1045
2019-02-09,1045
2019-02-10,1068
2019-02-11,1068
2019-02-12,1068
2019-02-13,1068
2019-02-14,1068
2019-02-15,1071
2019-02-16,1071
2019-02-17,1071
2019-02-18,1071
2019-02-19,1071
2019-02-20,1111
2019-02-21,1111
2019-02-22,1111
2019-02-23,1123
2019-02-24,1123
2019-02-25,1123
2019-02-26,1123
2019-02-27,1071
2019-02-28,1071
2019-03-01,1071
2019-03-02,1071
2019-03-03,1024
2019-03-04,1024
2019-03-05,1024
2019-03-06,1024
2019-03-07,990
2019-03-08,990
2019-03-09,990
2019-03-10,990
2019-03-11,998
2019-03-12,998
2019-03-13,998
2019-03-14,998
2019-03-15,998
2019-03-16,963
2019-03-17,963
2019-03-18,963
2019-03-19,915
2019-03-20,915
2019-03-21,915
2019-03-22,909
2019-03-23,909
2019-03-24,909
2019-03-25,902
2019-03-26,902
2019-03-27,902
2019-03-28,902
2019-03-29,893
2019-03-30,893
2019-03-31,893
2019-04-01,893
2019-04-02,893
2019-04-03,848
2019-04-04,848
2019-04-05,848
2019-04-06,848
2019-04-07,811
2019-04-08,811
2019-04-09,811
2019-04-10,811
2019-04-11,783
2019-04-12,783
2019-04-13,783
2019-04-14,752
2019-04-15,752
2019-04-16,752
2019-04-17,752
2019-04-18,752
2019-04-19,724
2019-04-20,724
2019-04-21,724
2019-04-22,724
2019-04-23,759
2019-04-24,759
2019-04-25,759
2019-04-26,759
2019-04-27,759
2019-04-28,767
2019-04-29,767
2019-04-30,767
2019-05-01,767
2019-05-02,767
2019-05-03,796
2019-05-04,796
2019-05-05,796
2019-05-06,796
2019-05-07,783
2019-05-08,783
2019-05-09,783
2019-05-10,783
2019-05-11,783
2019-05-12,804
2019-05-13,804
2019-05-14,804
2019-05-15,804
2019-05-16,804
2019-05-17,767
2019-05-18,767
2019-05-19,767
2019-05-20,767
2019-05-21,767
2019-05-22,763
2019-05-23,763
2019-05-24,763
2019-05-25,763
2019-05-26,763
2019-05-27,726
2019-05-28,726
2019-05-29,726
2019-05-30,726
2019-05-31,704
2019-06-01,704
2019-06-02,704
2019-06-03,704
2019-06-04,704
2019-06-05,726
2019-06-06,726
2019-06-07,726
2019-06-08,726
2019-06-09,726
2019-06-10,750
2019-06-11,750
2019-06-12,750
2019-06-13,750
2019-06-14,757
2019-06-15,757
2019-06-16,757
2019-06-17,757
2019-06-18,757
2019-06-19,747
2019-06-20,747
2019-06-21,747
2019-06-22,747
2019-06-23,775
2019-06-24,775
2019-06-25,775
2019-06-26,775
2019-06-27,775
2019-06-28,772
2019-06-29,772
2019-06-30,772
2019-07-01,772
2019-07-02,795
2019-07-03,795
2019-07-04,795
2019-07-05,795
2019-07-06,795
2019-07-07,813
2019-07-08,813
2019-07-09,813
2019-07-10,813
2019-07-11,790
2019-07-12,790
2019-07-13,790
2019-07-14,790
2019-07-15,790
2019-07-16,790
2019-07-17,799
2019-07-18,799
2019-07-19,799
2019-07-20,799
2019-07-21,799
2019-07-22,799
2019-07-23,816
2019-07-24,816
2019-07-25,816
2019-07-26,816
2019-07-27,816
2019-07-28,816
2019-07-29,831
2019-07-30,831
2019-07-31,831
2019-08-01,831
2019-08-02,831
2019-08-03,855
2019-08-04,855
2019-08-05,855
2019-08-06,855
2019-08-07,855
2019-08-08,855
2019-08-09,855
2019-08-10,851
2019-08-11,851
2019-08-12,851
2019-08-13,851
2019-08-14,851
2019-08-15,851
2019-08-16,876
2019-08-17,876
2019-08-18,876
2019-08-19,876
2019-08-20,876
2019-08-21,876
2019-08-22,899
2019-08-23,899
2019-08-24,899
2019-08-24,899
2019-08-25,899
2019-08-25,899
2019-08-26,899
2019-08-26,899
2019-08-27,899
2019-08-27,899
2019-08-28,899
2019-08-29,933
2019-08-30,933
2019-08-31,933
2019-09-01,933
2019-09-02,933
2019-09-03,933
2019-09-04,953
2019-09-05,953
2019-09-06,953
2019-09-07,953
2019-09-08,953
2019-09-09,953
2019-09-10,994
2019-09-11,994
2019-09-12,994
2019-09-13,994
2019-09-14,994
2019-09-15,994
2019-09-16,948
2019-09-17,948
2019-09-18,948
2019-09-19,948
2019-09-20,948
2019-09-21,948
2019-09-22,964
2019-09-23,964
2019-09-24,964
2019-09-25,964
2019-09-26,964
2019-09-27,964
2019-09-28,964
2019-09-29,1010
2019-09-30,1010
2019-10-01,1010
2019-10-02,1010
2019-10-03,1010
2019-10-04,1010
2019-10-05,1040
2019-10-06,1040
2019-10-07,1040
2019-10-08,1040
2019-10-09,1040
2019-10-10,1040
2019-10-11,1031
2019-10-12,1031
2019-10-13,1031
2019-10-14,1031
2019-10-15,1031
2019-10-16,1031
2019-10-17,1031
2019-10-18,1021
2019-10-19,1021
2019-10-20,1021
2019-10-21,1021
2019-10-22,1021
2019-10-23,1021
2019-10-24,1021
2019-10-25,1011
2019-10-26,1011
2019-10-27,1011
2019-10-28,1011
2019-10-29,1011
2019-10-30,1011
2019-10-31,1011
2019-11-01,961
2019-11-02,961
2019-11-03,961
2019-11-04,961
2019-11-05,961
2019-11-06,961
2019-11-07,913
2019-11-08,913
2019-11-09,913
2019-11-10,913
2019-11-11,869
2019-11-12,869
2019-11-13,869
2019-11-14,869
2019-11-15,827
2019-11-16,827
2019-11-17,827
2019-11-18,788
2019-11-19,788
2019-11-20,788
2019-11-21,788
2019-11-22,750
2019-11-23,750
2019-11-24,750
2019-11-25,750
2019-11-26,713
2019-11-27,713
2019-11-28,713
2019-11-29,713
2019-11-30,679
2019-12-01,679
2019-12-02,679
2019-12-03,679
2019-12-04,679
2019-12-05,647
2019-12-06,647
2019-12-07,647
2019-12-08,647
2019-12-09,647
2019-12-10,615
2019-12-11,615
2019-12-12,615
2019-12-13,615
2019-12-14,615
2019-12-15,598
2019-12-16,598
2019-12-17,598
2019-12-18,598
2019-12-19,598
2019-12-20,598
2019-12-21,569
2019-12-22,569
2019-12-23,569
2019-12-24,569
2019-12-25,569
2019-12-26,541
2019-12-27,541
2019-12-28,541
2019-12-29,541
2019-12-30,514
2019-12-31,514
2020-01-01,514
2020-01-02,514
2020-01-03,514
2020-01-04,496
2020-01-05,496
2020-01-06,496
2020-01-07,496
2020-01-08,496
2020-01-09,496
2020-01-10,476
2020-01-11,476
2020-01-12,476
2020-01-13,476
2020-01-14,476
2020-01-15,476
2020-01-16,476
2020-01-17,476
2020-01-18,476
2020-01-19,476
2020-01-20,493
2020-01-21,493
2020-01-22,493
2020-01-23,493
2020-01-24,493
2020-01-25,493
2020-01-26,485
2020-01-27,485
2020-01-28,485
2020-01-29,485
2020-01-30,485
2020-01-31,485
2020-02-01,482
2020-02-02,482
2020-02-03,482
2020-02-04,482
2020-02-05,482
2020-02-06,475
2020-02-07,475
2020-02-08,475
2020-02-09,475
2020-02-10,475
2020-02-11,475
2020-02-12,493
2020-02-13,493
2020-02-14,493
2020-02-15,493
2020-02-16,493
2020-02-17,493
2020-02-18,513
2020-02-19,513
2020-02-20,513
2020-02-21,513
2020-02-22,513
2020-02-23,513
2020-02-24,523
2020-02-25,523
2020-02-26,523
2020-02-27,523
2020-02-28,523
2020-02-29,523
2020-03-01,523
2020-03-02,550
2020-03-03,550
2020-03-04,550
2020-03-05,550
2020-03-06,550
2020-03-07,550
2020-03-08,550
2020-03-09,551
2020-03-10,551
2020-03-11,551
2020-03-12,551
2020-03-13,551
2020-03-14,551
2020-03-15,555
2020-03-16,555
2020-03-17,555
2020-03-18,555
2020-03-19,555
2020-03-20,546
2020-03-21,546
2020-03-22,546
2020-03-23,546
2020-03-24,561
2020-03-25,561
2020-03-26,561
2020-03-27,561
2020-03-28,578
2020-03-29,578
2020-03-30,578
2020-03-31,578
2020-04-01,602
2020-04-02,602
2020-04-03,602
2020-04-04,602
2020-04-05,602
2020-04-06,621
2020-04-07,621
2020-04-08,621
2020-04-09,621
2020-04-10,621
2020-04-11,646
2020-04-12,646
2020-04-13,646
2020-04-14,646
2020-04-15,646
2020-04-16,677
2020-04-17,677
2020-04-18,677
2020-04-19,677
2020-04-20,671
2020-04-21,671
2020-04-22,671
2020-04-23,671
2020-04-24,671
2020-04-25,689
2020-04-26,689
2020-04-27,689
2020-04-28,678
2020-04-29,678
2020-04-30,678
2020-05-01,678
2020-05-02,678
2020-05-03,669
2020-05-04,669
2020-05-05,669
2020-05-06,669
2020-05-07,669
2020-05-08,661
2020-05-09,661
2020-05-10,661
2020-05-11,661
2020-05-12,661
2020-05-13,642
