date_obj,Ruby%20ring price
2019-04-06,1039
2019-04-07,1046
2019-04-08,1075
2019-04-09,1087
2019-04-10,1090
2019-04-11,1071
2019-04-12,1080
2019-04-13,1090
2019-04-14,1118
2019-04-15,1154
2019-04-16,1118
2019-04-17,1072
2019-04-18,1057
2019-04-19,1046
2019-04-20,1043
2019-04-21,1067
2019-04-22,1091
2019-04-23,1092
2019-04-24,1057
2019-04-25,1055
2019-04-26,1072
2019-04-27,1091
2019-04-28,1089
2019-04-29,1090
2019-04-30,1061
2019-05-01,1081
2019-05-02,1064
2019-05-03,1050
2019-05-04,1046
2019-05-05,1070
2019-05-06,1072
2019-05-07,1072
2019-05-08,1066
2019-05-09,1062
2019-05-10,1068
2019-05-11,1075
2019-05-12,1074
2019-05-13,1074
2019-05-14,1069
2019-05-15,1082
2019-05-16,1070
2019-05-17,1091
2019-05-18,1090
2019-05-19,1085
2019-05-20,1076
2019-05-21,1057
2019-05-22,1047
2019-05-23,1074
2019-05-24,1082
2019-05-25,1065
2019-05-26,1064
2019-05-27,1099
2019-05-28,1106
2019-05-29,1092
2019-05-30,1090
2019-05-31,1084
2019-06-01,1056
2019-06-02,1058
2019-06-03,1059
2019-06-04,1058
2019-06-05,1058
2019-06-06,1071
2019-06-07,1089
2019-06-08,1106
2019-06-09,1083
2019-06-10,1083
2019-06-11,1068
2019-06-12,1070
2019-06-13,1071
2019-06-14,1076
2019-06-15,1054
2019-06-16,1069
2019-06-17,1081
2019-06-18,1125
2019-06-19,1101
2019-06-20,1094
2019-06-21,1074
2019-06-22,1068
2019-06-23,1068
2019-06-24,1052
2019-06-25,1070
2019-06-26,1060
2019-06-27,1073
2019-06-28,1078
2019-06-29,1102
2019-06-30,1108
2019-07-01,1085
2019-07-02,1108
2019-07-03,1102
2019-07-04,1093
2019-07-05,1077
2019-07-06,1094
2019-07-07,1085
2019-07-08,1093
2019-07-09,1103
2019-07-10,1101
2019-07-11,1103
2019-07-12,1118
2019-07-13,1124
2019-07-14,1124
2019-07-15,1146
2019-07-16,1127
2019-07-17,1114
2019-07-18,1109
2019-07-19,1104
2019-07-20,1085
2019-07-21,1096
2019-07-22,1098
2019-07-23,1123
2019-07-24,1132
2019-07-25,1130
2019-07-26,1126
2019-07-27,1110
2019-07-28,1095
2019-07-29,1093
2019-07-30,1086
2019-07-31,1098
2019-08-01,1081
2019-08-02,1061
2019-08-03,1043
2019-08-04,1051
2019-08-05,1042
2019-08-06,1049
2019-08-07,1045
2019-08-08,1036
2019-08-09,1056
2019-08-10,1037
2019-08-11,1044
2019-08-12,1052
2019-08-13,1051
2019-08-14,1059
2019-08-15,1079
2019-08-16,1076
2019-08-17,1076
2019-08-18,1065
2019-08-19,1043
2019-08-20,1038
2019-08-21,1047
2019-08-22,1050
2019-08-23,1055
2019-08-24,1059
2019-08-24,1059
2019-08-25,1086
2019-08-25,1086
2019-08-26,1080
2019-08-26,1080
2019-08-27,1062
2019-08-27,1062
2019-08-28,1067
2019-08-29,1107
2019-08-30,1089
2019-08-31,1052
2019-09-01,1050
2019-09-02,1053
2019-09-03,1060
2019-09-04,1057
2019-09-05,1075
2019-09-06,1083
2019-09-07,1078
2019-09-08,1089
2019-09-09,1125
2019-09-10,1080
2019-09-11,1082
2019-09-12,1066
2019-09-13,1071
2019-09-14,1070
2019-09-15,1070
2019-09-16,1079
2019-09-17,1081
2019-09-18,1057
2019-09-19,1047
2019-09-20,1038
2019-09-21,1037
2019-09-22,1051
2019-09-23,1064
2019-09-24,1064
2019-09-25,1047
2019-09-26,1045
2019-09-27,1077
2019-09-28,1077
2019-09-29,1056
2019-09-30,1042
2019-10-01,1062
2019-10-02,1068
2019-10-03,1099
2019-10-04,1105
2019-10-05,1092
2019-10-06,1063
2019-10-07,1046
2019-10-08,1031
2019-10-09,1031
2019-10-10,1041
2019-10-11,1041
2019-10-12,1042
2019-10-13,1046
2019-10-14,1053
2019-10-15,1043
2019-10-16,1047
2019-10-17,1043
2019-10-18,1049
2019-10-19,1040
2019-10-20,1032
2019-10-21,1032
2019-10-22,1032
2019-10-23,1043
2019-10-24,1054
2019-10-25,1059
2019-10-26,1082
2019-10-27,1066
2019-10-28,1057
2019-10-29,1045
2019-10-30,1057
2019-10-31,1055
2019-11-01,1046
2019-11-02,1035
2019-11-03,1058
2019-11-04,1079
2019-11-05,1102
2019-11-06,1097
2019-11-07,1095
2019-11-08,1090
2019-11-09,1071
2019-11-10,1080
2019-11-11,1086
2019-11-12,1082
2019-11-13,1073
2019-11-14,1074
2019-11-15,1077
2019-11-16,1057
2019-11-17,1057
2019-11-18,1075
2019-11-19,1073
2019-11-20,1066
2019-11-21,1065
2019-11-22,1036
2019-11-23,1036
2019-11-24,1039
2019-11-25,1047
2019-11-26,1071
2019-11-27,1071
2019-11-28,1045
2019-11-29,1027
2019-11-30,1039
2019-12-01,1053
2019-12-02,1070
2019-12-03,1069
2019-12-04,1071
2019-12-05,1071
2019-12-06,1067
2019-12-07,1053
2019-12-08,1049
2019-12-09,1061
2019-12-10,1061
2019-12-11,1069
2019-12-12,1064
2019-12-13,1071
2019-12-14,1083
2019-12-15,1074
2019-12-16,1078
2019-12-17,1071
2019-12-18,1065
2019-12-19,1077
2019-12-20,1102
2019-12-21,1099
2019-12-22,1113
2019-12-23,1098
2019-12-24,1105
2019-12-25,1088
2019-12-26,1073
2019-12-27,1080
2019-12-28,1078
2019-12-29,1090
2019-12-30,1086
2019-12-31,1082
2020-01-01,1084
2020-01-02,1072
2020-01-03,1076
2020-01-04,1068
2020-01-05,1072
2020-01-06,1067
2020-01-07,1039
2020-01-08,1027
2020-01-09,1019
2020-01-10,1018
2020-01-11,1038
2020-01-12,1028
2020-01-13,1022
2020-01-14,1049
2020-01-15,1064
2020-01-16,1073
2020-01-17,1076
2020-01-18,1089
2020-01-19,1087
2020-01-20,1086
2020-01-21,1085
2020-01-22,1082
2020-01-23,1073
2020-01-24,1067
2020-01-25,1055
2020-01-26,1078
2020-01-27,1080
2020-01-28,1083
2020-01-29,1090
2020-01-30,1105
2020-01-31,1095
2020-02-01,1086
2020-02-02,1086
2020-02-03,1093
2020-02-04,1073
2020-02-05,1070
2020-02-06,1070
2020-02-07,1053
2020-02-08,1061
2020-02-09,1050
2020-02-10,1049
2020-02-11,1048
2020-02-12,1059
2020-02-13,1053
2020-02-14,1058
2020-02-15,1063
2020-02-16,1063
2020-02-17,1071
2020-02-18,1081
2020-02-19,1073
2020-02-20,1068
2020-02-21,1073
2020-02-22,1066
2020-02-23,1053
2020-02-24,1047
2020-02-25,1035
2020-02-26,1027
2020-02-27,1022
2020-02-28,1023
2020-02-29,1039
2020-03-01,1043
2020-03-02,1028
2020-03-03,1028
2020-03-04,1031
2020-03-05,1039
2020-03-06,1060
2020-03-07,1067
2020-03-08,1046
2020-03-09,1046
2020-03-10,1062
2020-03-11,1063
2020-03-12,1055
2020-03-13,1066
2020-03-14,1061
2020-03-15,1062
2020-03-16,1055
2020-03-17,1065
2020-03-18,1059
2020-03-19,1071
2020-03-20,1090
2020-03-21,1052
2020-03-22,1059
2020-03-23,1047
2020-03-24,1049
2020-03-25,1053
2020-03-26,1065
2020-03-27,1042
2020-03-28,1028
2020-03-29,1020
2020-03-30,1011
2020-03-31,995
2020-04-01,1017
2020-04-02,1029
2020-04-03,1011
2020-04-04,1016
2020-04-05,991
2020-04-06,1022
2020-04-07,1022
2020-04-08,1047
2020-04-09,1063
2020-04-10,1050
2020-04-11,1044
2020-04-12,1039
2020-04-13,1051
2020-04-14,1059
2020-04-15,1079
2020-04-16,1068
2020-04-17,1070
2020-04-18,1067
2020-04-19,1066
2020-04-20,1067
2020-04-21,1066
2020-04-22,1069
2020-04-23,1078
2020-04-24,1072
2020-04-25,1064
2020-04-26,1073
2020-04-27,1088
2020-04-28,1086
2020-04-29,1079
2020-04-30,1081
2020-05-01,1095
2020-05-02,1101
2020-05-03,1093
2020-05-04,1080
2020-05-05,1082
2020-05-06,1086
2020-05-07,1096
2020-05-08,1093
2020-05-09,1096
2020-05-10,1111
2020-05-11,1099
2020-05-12,1100
2020-05-13,1089
