date_obj,Bruise%20blue%20snelm%20(pointed) price
2019-03-24,1889
2019-03-25,1889
2019-03-26,1887
2019-03-27,1887
2019-03-28,1913
2019-03-29,1920
2019-03-30,1920
2019-03-31,1918
2019-04-01,1942
2019-04-02,1942
2019-04-03,1951
2019-04-04,2001
2019-04-05,2001
2019-04-06,2088
2019-04-07,2193
2019-04-08,2279
2019-04-09,2279
2019-04-10,2363
2019-04-11,2482
2019-04-12,2596
2019-04-13,2669
2019-04-14,2771
2019-04-15,2910
2019-04-16,3056
2019-04-17,3182
2019-04-18,3292
2019-04-19,3457
2019-04-20,3509
2019-04-21,3604
2019-04-22,3562
2019-04-23,3498
2019-04-24,3404
2019-04-25,3351
2019-04-26,3319
2019-04-27,3319
2019-04-28,3287
2019-04-29,3140
2019-04-30,3156
2019-05-01,3156
2019-05-02,3194
2019-05-03,3165
2019-05-04,3117
2019-05-05,3117
2019-05-06,3215
2019-05-07,3305
2019-05-08,3305
2019-05-09,3342
2019-05-10,3342
2019-05-11,3246
2019-05-12,3198
2019-05-13,3135
2019-05-14,3051
2019-05-15,3051
2019-05-16,3022
2019-05-17,3022
2019-05-18,2979
2019-05-19,2979
2019-05-20,2967
2019-05-21,2967
2019-05-22,2903
2019-05-23,2880
2019-05-24,2880
2019-05-25,2884
2019-05-26,2884
2019-05-27,2884
2019-05-28,2884
2019-05-29,2843
2019-05-30,2843
2019-05-31,2948
2019-06-01,2948
2019-06-02,3011
2019-06-03,3011
2019-06-04,2941
2019-06-05,2941
2019-06-06,2864
2019-06-07,2864
2019-06-08,2825
2019-06-09,2825
2019-06-10,2693
2019-06-11,2693
2019-06-12,2565
2019-06-13,2565
2019-06-14,2443
2019-06-15,2443
2019-06-16,2357
2019-06-17,2357
2019-06-18,2352
2019-06-19,2352
2019-06-20,2378
2019-06-21,2378
2019-06-22,2324
2019-06-23,2324
2019-06-24,2302
2019-06-25,2302
2019-06-26,2319
2019-06-27,2379
2019-06-28,2379
2019-06-29,2462
2019-06-30,2462
2019-07-01,2586
2019-07-02,2586
2019-07-03,2611
2019-07-04,2611
2019-07-05,2616
2019-07-06,2616
2019-07-07,2621
2019-07-08,2621
2019-07-09,2634
2019-07-10,2634
2019-07-11,2627
2019-07-12,2627
2019-07-13,2595
2019-07-14,2557
2019-07-15,2557
2019-07-16,2567
2019-07-17,2684
2019-07-18,2684
2019-07-19,2818
2019-07-20,2818
2019-07-21,2941
2019-07-22,2941
2019-07-23,3059
2019-07-24,3059
2019-07-25,3059
2019-07-26,3178
2019-07-27,3178
2019-07-28,3277
2019-07-29,3277
2019-07-30,3401
2019-07-31,3401
2019-08-01,3549
2019-08-02,3549
2019-08-03,3569
2019-08-04,3569
2019-08-05,3627
2019-08-06,3627
2019-08-07,3533
2019-08-08,3533
2019-08-09,3533
2019-08-10,3454
2019-08-11,3454
2019-08-12,3376
2019-08-13,3376
2019-08-14,3472
2019-08-15,3472
2019-08-16,3645
2019-08-17,3645
2019-08-18,3786
2019-08-19,3786
2019-08-20,3663
2019-08-21,3663
2019-08-22,3650
2019-08-23,3650
2019-08-24,3671
2019-08-24,3671
2019-08-25,3671
2019-08-25,3671
2019-08-26,3682
2019-08-27,3682
2019-08-27,3682
2019-08-28,3676
2019-08-29,3676
2019-08-30,3505
2019-08-31,3505
2019-09-01,3457
2019-09-02,3457
2019-09-03,3456
2019-09-04,3456
2019-09-05,3489
2019-09-06,3489
2019-09-07,3475
2019-09-08,3475
2019-09-09,3579
2019-09-10,3579
2019-09-11,3687
2019-09-12,3687
2019-09-13,3687
2019-09-14,3564
2019-09-15,3564
2019-09-16,3499
2019-09-17,3499
2019-09-18,3326
2019-09-19,3326
2019-09-20,3166
2019-09-21,3166
2019-09-22,3007
2019-09-23,3007
2019-09-24,2861
2019-09-25,2861
2019-09-26,2833
2019-09-27,2833
2019-09-28,2889
2019-09-29,2889
2019-09-30,2867
2019-10-01,2823
2019-10-02,2823
2019-10-03,2823
2019-10-04,2762
2019-10-05,2762
2019-10-06,2631
2019-10-07,2631
2019-10-08,2563
2019-10-09,2563
2019-10-10,2563
2019-10-11,2583
2019-10-12,2583
2019-10-13,2604
2019-10-14,2604
2019-10-15,2677
2019-10-16,2677
2019-10-17,2725
2019-10-18,2725
2019-10-19,2775
2019-10-20,2775
2019-10-21,2906
2019-10-22,2906
2019-10-23,2954
2019-10-24,2954
2019-10-25,2954
2019-10-26,3005
2019-10-27,3005
2019-10-28,3055
2019-10-29,3055
2019-10-30,3055
2019-10-31,3102
2019-11-01,3102
2019-11-02,3034
2019-11-03,3034
2019-11-04,2958
2019-11-05,2958
2019-11-06,2958
2019-11-07,2903
2019-11-08,2903
2019-11-09,2798
2019-11-10,2798
2019-11-11,2826
2019-11-12,2826
2019-11-13,2826
2019-11-14,2913
2019-11-15,2913
2019-11-16,2977
2019-11-17,2977
2019-11-18,3048
2019-11-19,3048
2019-11-20,3048
2019-11-21,3083
2019-11-22,3083
2019-11-23,3104
2019-11-24,3104
2019-11-25,3111
2019-11-26,3111
2019-11-27,3111
2019-11-28,2985
2019-11-29,2985
2019-11-30,2929
2019-12-01,2929
2019-12-02,2852
2019-12-03,2852
2019-12-04,2827
2019-12-05,2827
2019-12-06,2827
2019-12-07,2796
2019-12-08,2796
2019-12-09,2796
2019-12-10,2798
2019-12-11,2798
2019-12-12,2798
2019-12-13,2697
2019-12-14,2697
2019-12-15,2638
2019-12-16,2638
2019-12-17,2636
2019-12-18,2636
2019-12-19,2636
2019-12-20,2584
2019-12-21,2584
2019-12-22,2579
2019-12-23,2579
2019-12-24,2579
2019-12-25,2529
2019-12-26,2529
2019-12-27,2498
2019-12-28,2498
2019-12-29,2457
2019-12-30,2457
2019-12-31,2472
2020-01-01,2472
2020-01-02,2440
2020-01-03,2440
2020-01-04,2442
2020-01-05,2442
2020-01-06,2455
2020-01-07,2455
2020-01-08,2465
2020-01-09,2465
2020-01-10,2457
2020-01-11,2457
2020-01-12,2580
2020-01-13,2580
2020-01-14,2580
2020-01-15,2709
2020-01-16,2709
2020-01-17,2845
2020-01-18,2845
2020-01-19,2988
2020-01-20,2988
2020-01-21,3101
2020-01-22,3220
2020-01-23,3364
2020-01-24,3364
2020-01-25,3533
2020-01-26,3710
2020-01-27,3710
2020-01-28,3896
2020-01-29,3896
2020-01-30,4049
2020-01-31,4049
2020-02-01,3963
2020-02-02,3864
2020-02-03,3864
2020-02-04,3747
2020-02-05,3747
2020-02-06,3706
2020-02-07,3706
2020-02-08,3527
2020-02-09,3527
2020-02-10,3354
2020-02-11,3354
2020-02-12,3186
2020-02-13,3186
2020-02-14,3026
2020-02-15,3026
2020-02-16,2907
2020-02-17,2907
2020-02-18,2830
2020-02-19,2830
2020-02-20,2688
2020-02-21,2688
2020-02-22,2553
2020-02-23,2553
2020-02-24,2467
2020-02-25,2467
2020-02-26,2450
2020-02-27,2450
2020-02-28,2417
2020-02-29,2417
2020-03-01,2316
2020-03-02,2316
2020-03-03,2234
2020-03-04,2234
2020-03-05,2125
2020-03-06,2125
2020-03-07,2018
2020-03-08,2018
2020-03-09,1917
2020-03-10,1917
2020-03-11,1827
2020-03-12,1827
2020-03-13,1735
2020-03-14,1735
2020-03-15,1674
2020-03-16,1626
2020-03-17,1626
2020-03-18,1568
2020-03-19,1568
2020-03-20,1489
2020-03-21,1508
2020-03-22,1531
2020-03-23,1531
2020-03-24,1489
2020-03-25,1489
2020-03-26,1480
2020-03-27,1480
2020-03-28,1516
2020-03-29,1516
2020-03-30,1489
2020-03-31,1489
2020-04-01,1478
2020-04-02,1490
2020-04-03,1490
2020-04-04,1507
2020-04-05,1507
2020-04-06,1501
2020-04-07,1466
2020-04-08,1429
2020-04-09,1447
2020-04-10,1447
2020-04-11,1470
2020-04-12,1502
2020-04-13,1578
2020-04-14,1657
2020-04-15,1740
2020-04-16,1740
2020-04-17,1827
2020-04-18,1919
2020-04-19,2015
2020-04-20,2116
2020-04-21,2216
2020-04-22,2327
2020-04-23,2417
2020-04-24,2417
2020-04-25,2538
2020-04-26,2665
2020-04-27,2771
2020-04-28,2891
2020-04-29,2891
2020-04-30,3036
2020-05-01,3036
2020-05-02,3188
2020-05-03,3267
2020-05-04,3267
2020-05-05,3117
2020-05-06,2974
2020-05-07,2825
2020-05-08,2825
2020-05-09,2734
2020-05-10,2680
2020-05-11,2680
2020-05-12,2723
2020-05-13,2757
