date_obj,Dashing%20kebbit%20fur price
2019-03-29,1604
2019-03-30,1604
2019-03-31,1567
2019-04-01,1535
2019-04-02,1458
2019-04-03,1385
2019-04-04,1315
2019-04-05,1294
2019-04-06,1273
2019-04-07,1264
2019-04-08,1220
2019-04-09,1237
2019-04-10,1280
2019-04-11,1311
2019-04-12,1303
2019-04-13,1287
2019-04-14,1256
2019-04-15,1210
2019-04-16,1199
2019-04-17,1213
2019-04-18,1221
2019-04-19,1222
2019-04-20,1211
2019-04-21,1252
2019-04-22,1301
2019-04-23,1367
2019-04-24,1436
2019-04-25,1385
2019-04-26,1392
2019-04-27,1396
2019-04-28,1384
2019-04-29,1429
2019-04-30,1490
2019-05-01,1565
2019-05-02,1644
2019-05-03,1721
2019-05-04,1794
2019-05-05,1873
2019-05-06,1960
2019-05-07,1955
2019-05-08,1955
2019-05-09,1974
2019-05-10,1922
2019-05-11,1854
2019-05-12,1809
2019-05-13,1868
2019-05-14,1902
2019-05-15,1872
2019-05-16,1841
2019-05-17,1841
2019-05-18,1794
2019-05-19,1763
2019-05-20,1696
2019-05-21,1619
2019-05-22,1563
2019-05-23,1514
2019-05-24,1468
2019-05-25,1418
2019-05-26,1349
2019-05-27,1299
2019-05-28,1243
2019-05-29,1180
2019-05-30,1159
2019-05-31,1114
2019-06-01,1092
2019-06-02,1075
2019-06-03,1065
2019-06-04,1039
2019-06-05,1050
2019-06-06,1073
2019-06-07,1127
2019-06-08,1159
2019-06-09,1178
2019-06-10,1178
2019-06-11,1191
2019-06-12,1198
2019-06-13,1140
2019-06-14,1146
2019-06-15,1167
2019-06-16,1171
2019-06-17,1214
2019-06-18,1267
2019-06-19,1331
2019-06-20,1342
2019-06-21,1337
2019-06-22,1357
2019-06-23,1342
2019-06-24,1324
2019-06-25,1327
2019-06-26,1345
2019-06-27,1361
2019-06-28,1361
2019-06-29,1382
2019-06-30,1323
2019-07-01,1311
2019-07-02,1290
2019-07-03,1322
2019-07-04,1382
2019-07-05,1394
2019-07-06,1415
2019-07-07,1432
2019-07-08,1427
2019-07-09,1393
2019-07-10,1357
2019-07-11,1347
2019-07-12,1325
2019-07-13,1325
2019-07-14,1302
2019-07-15,1302
2019-07-16,1236
2019-07-17,1191
2019-07-18,1172
2019-07-19,1186
2019-07-20,1217
2019-07-21,1192
2019-07-22,1187
2019-07-23,1169
2019-07-24,1143
2019-07-25,1132
2019-07-26,1127
2019-07-27,1166
2019-07-28,1213
2019-07-29,1242
2019-07-30,1291
2019-07-31,1328
2019-08-01,1338
2019-08-02,1367
2019-08-03,1384
2019-08-04,1359
2019-08-05,1361
2019-08-06,1374
2019-08-07,1324
2019-08-08,1336
2019-08-09,1354
2019-08-10,1343
2019-08-11,1286
2019-08-12,1251
2019-08-13,1233
2019-08-14,1221
2019-08-15,1201
2019-08-16,1186
2019-08-17,1186
2019-08-18,1165
2019-08-19,1152
2019-08-20,1144
2019-08-21,1122
2019-08-22,1144
2019-08-23,1175
2019-08-24,1172
2019-08-24,1172
2019-08-25,1164
2019-08-25,1164
2019-08-26,1201
2019-08-27,1239
2019-08-27,1239
2019-08-28,1230
2019-08-29,1174
2019-08-30,1153
2019-08-31,1153
2019-09-01,1196
2019-09-02,1196
2019-09-03,1225
2019-09-04,1260
2019-09-05,1290
2019-09-06,1290
2019-09-07,1354
2019-09-08,1416
2019-09-09,1408
2019-09-10,1391
2019-09-11,1395
2019-09-12,1337
2019-09-13,1367
2019-09-14,1356
2019-09-15,1362
2019-09-16,1371
2019-09-17,1353
2019-09-18,1331
2019-09-19,1306
2019-09-20,1306
2019-09-21,1264
2019-09-22,1227
2019-09-23,1212
2019-09-24,1212
2019-09-25,1219
2019-09-26,1215
2019-09-27,1215
2019-09-28,1218
2019-09-29,1218
2019-09-30,1221
2019-10-01,1280
2019-10-02,1344
2019-10-03,1412
2019-10-04,1483
2019-10-05,1558
2019-10-06,1636
2019-10-07,1718
2019-10-08,1804
2019-10-09,1804
2019-10-10,1841
2019-10-11,1860
2019-10-12,1922
2019-10-13,1951
2019-10-14,1982
2019-10-15,2054
2019-10-16,2133
2019-10-17,2133
2019-10-18,2129
2019-10-19,2055
2019-10-20,1952
2019-10-21,1858
2019-10-22,1765
2019-10-23,1676
2019-10-24,1592
2019-10-25,1519
2019-10-26,1503
2019-10-27,1542
2019-10-28,1488
2019-10-29,1488
2019-10-30,1463
2019-10-31,1441
2019-11-01,1406
2019-11-02,1406
2019-11-03,1371
2019-11-04,1319
2019-11-05,1319
2019-11-06,1335
2019-11-07,1353
2019-11-08,1363
2019-11-09,1417
2019-11-10,1488
2019-11-11,1563
2019-11-12,1642
2019-11-13,1725
2019-11-14,1812
2019-11-15,1903
2019-11-16,1999
2019-11-17,1999
2019-11-18,1940
2019-11-19,1940
2019-11-20,1881
2019-11-21,1881
2019-11-22,1897
2019-11-23,1927
2019-11-24,1973
2019-11-25,2060
2019-11-26,2163
2019-11-27,2163
2019-11-28,2271
2019-11-29,2271
2019-11-30,2158
2019-12-01,2050
2019-12-02,1984
2019-12-03,1977
2019-12-04,1878
2019-12-05,1878
2019-12-06,1784
2019-12-07,1694
2019-12-08,1611
2019-12-09,1530
2019-12-10,1453
2019-12-11,1407
2019-12-12,1407
2019-12-13,1336
2019-12-14,1269
2019-12-15,1212
2019-12-16,1207
2019-12-17,1225
2019-12-18,1225
2019-12-19,1200
2019-12-20,1182
2019-12-21,1160
2019-12-22,1170
2019-12-23,1170
2019-12-24,1135
2019-12-25,1115
2019-12-26,1115
2019-12-27,1121
2019-12-28,1160
2019-12-29,1218
2019-12-30,1279
2019-12-31,1312
2020-01-01,1346
2020-01-02,1413
2020-01-03,1448
2020-01-04,1489
2020-01-05,1469
2020-01-06,1450
2020-01-07,1452
2020-01-08,1452
2020-01-09,1484
2020-01-10,1512
2020-01-11,1506
2020-01-12,1503
2020-01-13,1503
2020-01-14,1485
2020-01-15,1480
2020-01-16,1459
2020-01-17,1437
2020-01-18,1437
2020-01-19,1433
2020-01-20,1380
2020-01-21,1380
2020-01-22,1358
2020-01-23,1399
2020-01-24,1444
2020-01-25,1409
2020-01-26,1389
2020-01-27,1350
2020-01-28,1348
2020-01-29,1332
2020-01-30,1276
2020-01-31,1279
2020-02-01,1299
2020-02-02,1302
2020-02-03,1269
2020-02-04,1252
2020-02-05,1276
2020-02-06,1255
2020-02-07,1262
2020-02-08,1276
2020-02-09,1251
2020-02-10,1217
2020-02-11,1197
2020-02-12,1197
2020-02-13,1214
2020-02-14,1226
2020-02-15,1232
2020-02-16,1234
2020-02-17,1213
2020-02-18,1215
2020-02-19,1247
2020-02-20,1229
2020-02-21,1229
2020-02-22,1224
2020-02-23,1247
2020-02-24,1259
2020-02-25,1322
2020-02-26,1388
2020-02-27,1458
2020-02-28,1530
2020-02-29,1530
2020-03-01,1582
2020-03-02,1656
2020-03-03,1732
2020-03-04,1760
2020-03-05,1687
2020-03-06,1647
2020-03-07,1609
2020-03-08,1606
2020-03-09,1570
2020-03-10,1548
2020-03-11,1486
2020-03-12,1476
2020-03-13,1505
2020-03-14,1495
2020-03-15,1463
2020-03-16,1392
2020-03-17,1322
2020-03-18,1274
2020-03-19,1285
2020-03-20,1281
2020-03-21,1331
2020-03-22,1357
2020-03-23,1374
2020-03-24,1385
2020-03-25,1415
2020-03-26,1421
2020-03-27,1470
2020-03-28,1499
2020-03-29,1490
2020-03-30,1530
2020-03-31,1557
2020-04-01,1544
2020-04-02,1559
2020-04-03,1513
2020-04-04,1488
2020-04-05,1434
2020-04-06,1382
2020-04-07,1347
2020-04-08,1327
2020-04-09,1278
2020-04-10,1266
2020-04-11,1302
2020-04-12,1368
2020-04-13,1437
2020-04-14,1501
2020-04-15,1529
2020-04-16,1480
2020-04-17,1484
2020-04-18,1496
2020-04-19,1482
2020-04-20,1440
2020-04-21,1418
2020-04-22,1402
2020-04-23,1434
2020-04-24,1454
2020-04-25,1435
2020-04-26,1484
2020-04-27,1523
2020-04-28,1569
2020-04-29,1589
2020-04-30,1612
2020-05-01,1639
2020-05-02,1720
2020-05-03,1806
2020-05-04,1897
2020-05-05,1981
2020-05-06,1950
2020-05-07,1868
2020-05-08,1791
2020-05-09,1737
2020-05-10,1677
2020-05-11,1649
2020-05-12,1598
2020-05-13,1548
