date_obj,Maple%20blackjack(o) price
2019-04-09,2787
2019-04-10,2865
2019-04-11,2939
2019-04-12,2997
2019-04-13,2883
2019-04-14,2899
2019-04-15,2899
2019-04-16,2974
2019-04-17,3045
2019-04-18,3128
2019-04-19,3189
2019-04-20,3270
2019-04-21,3361
2019-04-22,3311
2019-04-23,3364
2019-04-24,3279
2019-04-25,3300
2019-04-26,3310
2019-04-27,3361
2019-04-28,3309
2019-04-29,3364
2019-04-30,3425
2019-05-01,3533
2019-05-02,3602
2019-05-03,3708
2019-05-04,3786
2019-05-05,3776
2019-05-06,3637
2019-05-07,3640
2019-05-08,3696
2019-05-09,3812
2019-05-10,3895
2019-05-11,3929
2019-05-12,3752
2019-05-13,3706
2019-05-14,3728
2019-05-15,3740
2019-05-16,3811
2019-05-17,3811
2019-05-18,3752
2019-05-19,3874
2019-05-20,3822
2019-05-21,3707
2019-05-22,3626
2019-05-23,3605
2019-05-24,3660
2019-05-25,3694
2019-05-26,3627
2019-05-27,3653
2019-05-28,3666
2019-05-29,3574
2019-05-30,3410
2019-05-31,3419
2019-06-01,3337
2019-06-02,3257
2019-06-03,3420
2019-06-04,3510
2019-06-05,3559
2019-06-06,3702
2019-06-07,3700
2019-06-08,3732
2019-06-09,3753
2019-06-10,3753
2019-06-11,3814
2019-06-12,3625
2019-06-13,3575
2019-06-14,3517
2019-06-15,3378
2019-06-16,3218
2019-06-17,3292
2019-06-18,3368
2019-06-19,3387
2019-06-20,3220
2019-06-21,3210
2019-06-22,3260
2019-06-23,3343
2019-06-24,3409
2019-06-25,3428
2019-06-26,3513
2019-06-27,3576
2019-06-28,3445
2019-06-29,3377
2019-06-30,3401
2019-07-01,3466
2019-07-02,3530
2019-07-03,3553
2019-07-04,3472
2019-07-05,3504
2019-07-06,3586
2019-07-07,3498
2019-07-08,3376
2019-07-09,3312
2019-07-10,3414
2019-07-11,3329
2019-07-12,3379
2019-07-13,3301
2019-07-14,3270
2019-07-15,3270
2019-07-16,3158
2019-07-17,3143
2019-07-18,3046
2019-07-19,2962
2019-07-20,2926
2019-07-21,2924
2019-07-22,2777
2019-07-23,2725
2019-07-24,2725
2019-07-25,2747
2019-07-26,2662
2019-07-27,2621
2019-07-28,2664
2019-07-29,2576
2019-07-30,2570
2019-07-31,2448
2019-08-01,2397
2019-08-02,2339
2019-08-03,2250
2019-08-04,2294
2019-08-05,2340
2019-08-06,2410
2019-08-07,2394
2019-08-08,2394
2019-08-09,2449
2019-08-10,2517
2019-08-11,2586
2019-08-12,2684
2019-08-13,2773
2019-08-14,2842
2019-08-15,2927
2019-08-16,3068
2019-08-17,3068
2019-08-18,3194
2019-08-19,3354
2019-08-20,3522
2019-08-21,3699
2019-08-22,3794
2019-08-23,3821
2019-08-24,3759
2019-08-24,3759
2019-08-25,3759
2019-08-25,3759
2019-08-26,3797
2019-08-26,3797
2019-08-27,3642
2019-08-27,3642
2019-08-28,3678
2019-08-29,3682
2019-08-30,3809
2019-08-31,3809
2019-09-01,3811
2019-09-02,3811
2019-09-03,3769
2019-09-04,3695
2019-09-05,3711
2019-09-06,3711
2019-09-07,3710
2019-09-08,3712
2019-09-09,3712
2019-09-10,3658
2019-09-11,3580
2019-09-12,3521
2019-09-13,3521
2019-09-14,3452
2019-09-15,3375
2019-09-16,3267
2019-09-17,3211
2019-09-18,3164
2019-09-19,3154
2019-09-20,3117
2019-09-21,3188
2019-09-22,3137
2019-09-23,3254
2019-09-24,3383
2019-09-25,3492
2019-09-26,3523
2019-09-27,3534
2019-09-28,3474
2019-09-29,3512
2019-09-30,3562
2019-10-01,3587
2019-10-02,3587
2019-10-03,3502
2019-10-04,3502
2019-10-05,3439
2019-10-06,3465
2019-10-07,3465
2019-10-08,3452
2019-10-09,3452
2019-10-10,3421
2019-10-11,3421
2019-10-12,3367
2019-10-13,3280
2019-10-14,3376
2019-10-15,3376
2019-10-16,3256
2019-10-17,3256
2019-10-18,3296
2019-10-19,3172
2019-10-20,3162
2019-10-21,3143
2019-10-22,3136
2019-10-23,3127
2019-10-24,3122
2019-10-25,3187
2019-10-26,3181
2019-10-27,3224
2019-10-28,3275
2019-10-29,3275
2019-10-30,3272
2019-10-31,3278
2019-11-01,3278
2019-11-02,3245
2019-11-03,3313
2019-11-04,3356
2019-11-05,3356
2019-11-06,3398
2019-11-07,3453
2019-11-08,3341
2019-11-09,3341
2019-11-10,3426
2019-11-11,3432
2019-11-12,3432
2019-11-13,3401
2019-11-14,3401
2019-11-15,3408
2019-11-16,3360
2019-11-17,3360
2019-11-18,3323
2019-11-19,3323
2019-11-20,3288
2019-11-21,3288
2019-11-22,3266
2019-11-23,3212
2019-11-24,3225
2019-11-25,3225
2019-11-26,3180
2019-11-27,3180
2019-11-28,3211
2019-11-29,3211
2019-11-30,3150
2019-12-01,3150
2019-12-02,3110
2019-12-03,3103
2019-12-04,3041
2019-12-05,3041
2019-12-06,3040
2019-12-07,3052
2019-12-08,3052
2019-12-09,2999
2019-12-10,2963
2019-12-11,2963
2019-12-12,2941
2019-12-13,2946
2019-12-14,2958
2019-12-15,2929
2019-12-16,2929
2019-12-17,2899
2019-12-18,2899
2019-12-19,2883
2019-12-20,2855
2019-12-21,2795
2019-12-22,2798
2019-12-23,2798
2019-12-24,2764
2019-12-25,2789
2019-12-26,2789
2019-12-27,2835
2019-12-28,2881
2019-12-29,2881
2019-12-30,2921
2019-12-31,2926
2020-01-01,2887
2020-01-02,2906
2020-01-03,2906
2020-01-04,2867
2020-01-05,2835
2020-01-06,2810
2020-01-07,2848
2020-01-08,2848
2020-01-09,2755
2020-01-10,2704
2020-01-11,2710
2020-01-12,2737
2020-01-13,2737
2020-01-14,2730
2020-01-15,2692
2020-01-16,2700
2020-01-17,2743
2020-01-18,2743
2020-01-19,2788
2020-01-20,2822
2020-01-21,2822
2020-01-22,2853
2020-01-23,2878
2020-01-24,2896
2020-01-25,2936
2020-01-26,2970
2020-01-27,2927
2020-01-28,2890
2020-01-29,2853
2020-01-30,2854
2020-01-31,2793
2020-02-01,2836
2020-02-02,2815
2020-02-03,2771
2020-02-04,2720
2020-02-05,2685
2020-02-06,2652
2020-02-07,2652
2020-02-08,2627
2020-02-09,2680
2020-02-10,2655
2020-02-11,2655
2020-02-12,2640
2020-02-13,2640
2020-02-14,2568
2020-02-15,2578
2020-02-16,2514
2020-02-17,2445
2020-02-18,2423
2020-02-19,2406
2020-02-20,2418
2020-02-21,2418
2020-02-22,2389
2020-02-23,2375
2020-02-24,2423
2020-02-25,2501
2020-02-26,2555
2020-02-27,2521
2020-02-28,2491
2020-02-29,2491
2020-03-01,2454
2020-03-02,2433
2020-03-03,2396
2020-03-04,2396
2020-03-05,2435
2020-03-06,2398
2020-03-07,2393
2020-03-08,2357
2020-03-09,2358
2020-03-10,2374
2020-03-11,2425
2020-03-12,2454
2020-03-13,2412
2020-03-14,2476
2020-03-15,2505
2020-03-16,2499
2020-03-17,2474
2020-03-18,2516
2020-03-19,2576
2020-03-20,2594
2020-03-21,2563
2020-03-22,2629
2020-03-23,2670
2020-03-24,2690
2020-03-25,2653
2020-03-26,2653
2020-03-27,2568
2020-03-28,2542
2020-03-29,2522
2020-03-30,2501
2020-03-31,2491
2020-04-01,2498
2020-04-02,2525
2020-04-03,2465
2020-04-04,2488
2020-04-05,2550
2020-04-06,2590
2020-04-07,2583
2020-04-08,2633
2020-04-09,2757
2020-04-10,2667
2020-04-11,2629
2020-04-12,2631
2020-04-13,2598
2020-04-14,2594
2020-04-15,2551
2020-04-16,2538
2020-04-17,2500
2020-04-18,2448
2020-04-19,2457
2020-04-20,2540
2020-04-21,2508
2020-04-22,2479
2020-04-23,2463
2020-04-24,2479
2020-04-25,2459
2020-04-26,2450
2020-04-27,2491
2020-04-28,2481
2020-04-29,2458
2020-04-30,2477
2020-05-01,2485
2020-05-02,2559
2020-05-03,2599
2020-05-04,2489
2020-05-05,2482
2020-05-06,2472
2020-05-07,2484
2020-05-08,2460
2020-05-09,2435
2020-05-10,2498
2020-05-11,2563
2020-05-12,2633
2020-05-13,2698
