date_obj,Torag's%20hammers price
2019-04-07,93894
2019-04-08,95917
2019-04-09,95206
2019-04-10,95828
2019-04-11,97319
2019-04-12,99162
2019-04-13,96237
2019-04-14,96353
2019-04-15,94775
2019-04-16,97188
2019-04-17,96684
2019-04-18,96519
2019-04-19,96946
2019-04-20,97344
2019-04-21,96585
2019-04-22,96914
2019-04-23,97566
2019-04-24,96756
2019-04-25,96805
2019-04-26,96477
2019-04-27,96604
2019-04-28,96841
2019-04-29,96418
2019-04-30,96005
2019-05-01,95122
2019-05-02,95850
2019-05-03,96024
2019-05-04,95984
2019-05-05,95761
2019-05-06,95795
2019-05-07,96316
2019-05-08,96401
2019-05-09,96044
2019-05-10,97140
2019-05-11,96366
2019-05-12,96714
2019-05-13,96429
2019-05-14,96506
2019-05-15,96088
2019-05-16,95442
2019-05-17,95967
2019-05-18,96120
2019-05-19,96271
2019-05-20,96648
2019-05-21,95924
2019-05-22,94437
2019-05-23,96313
2019-05-24,96497
2019-05-25,96347
2019-05-26,97034
2019-05-27,96807
2019-05-28,97067
2019-05-29,96385
2019-05-30,96897
2019-05-31,97379
2019-06-01,95950
2019-06-02,97170
2019-06-03,96948
2019-06-04,97157
2019-06-05,97907
2019-06-06,97248
2019-06-07,94969
2019-06-08,94997
2019-06-09,95528
2019-06-10,95528
2019-06-11,97418
2019-06-12,101609
2019-06-13,104088
2019-06-14,100236
2019-06-15,99036
2019-06-16,101177
2019-06-17,98512
2019-06-18,97858
2019-06-19,96806
2019-06-20,96873
2019-06-21,97131
2019-06-22,98168
2019-06-23,98029
2019-06-24,96972
2019-06-25,97386
2019-06-26,97385
2019-06-27,98440
2019-06-28,98440
2019-06-29,98207
2019-06-30,99104
2019-07-01,100322
2019-07-02,101434
2019-07-03,99824
2019-07-04,99279
2019-07-05,100253
2019-07-06,100074
2019-07-07,99758
2019-07-08,96589
2019-07-09,98777
2019-07-10,98827
2019-07-11,99000
2019-07-12,101163
2019-07-13,99942
2019-07-14,99405
2019-07-15,100722
2019-07-16,101929
2019-07-17,99437
2019-07-18,100021
2019-07-19,100560
2019-07-20,100841
2019-07-21,99275
2019-07-22,99049
2019-07-23,100230
2019-07-24,95808
2019-07-25,97158
2019-07-26,96870
2019-07-27,96893
2019-07-28,94881
2019-07-29,93598
2019-07-30,94723
2019-07-31,96943
2019-08-01,97802
2019-08-02,96322
2019-08-03,97075
2019-08-04,95932
2019-08-05,97280
2019-08-06,96371
2019-08-07,96827
2019-08-08,95625
2019-08-09,96562
2019-08-10,97220
2019-08-11,97348
2019-08-12,98243
2019-08-13,97546
2019-08-14,96921
2019-08-15,97451
2019-08-16,95707
2019-08-17,95707
2019-08-18,94989
2019-08-19,95415
2019-08-20,95422
2019-08-21,95503
2019-08-22,95419
2019-08-23,94825
2019-08-24,94612
2019-08-24,94612
2019-08-25,95430
2019-08-25,95430
2019-08-26,95187
2019-08-26,95187
2019-08-27,95501
2019-08-27,95501
2019-08-28,95531
2019-08-29,95518
2019-08-30,95853
2019-08-31,95853
2019-09-01,97008
2019-09-02,97008
2019-09-03,95835
2019-09-04,95804
2019-09-05,95838
2019-09-06,94111
2019-09-07,95009
2019-09-08,96778
2019-09-09,96487
2019-09-10,96395
2019-09-11,95893
2019-09-12,96839
2019-09-13,97254
2019-09-14,96568
2019-09-15,95359
2019-09-16,95831
2019-09-17,95342
2019-09-18,95780
2019-09-19,95610
2019-09-20,95889
2019-09-21,96044
2019-09-22,96266
2019-09-23,95426
2019-09-24,95426
2019-09-25,96402
2019-09-26,96697
2019-09-27,96697
2019-09-28,96744
2019-09-29,96744
2019-09-30,97004
2019-10-01,96609
2019-10-02,96609
2019-10-03,96452
2019-10-04,96295
2019-10-05,96843
2019-10-06,96024
2019-10-07,96955
2019-10-08,96795
2019-10-09,96795
2019-10-10,96304
2019-10-11,95839
2019-10-12,96190
2019-10-13,96005
2019-10-14,96193
2019-10-15,95964
2019-10-16,96744
2019-10-17,96744
2019-10-18,95973
2019-10-19,95796
2019-10-20,94580
2019-10-21,94720
2019-10-22,95473
2019-10-23,96764
2019-10-24,95807
2019-10-25,95405
2019-10-26,95533
2019-10-27,96160
2019-10-28,96091
2019-10-29,95080
2019-10-30,96426
2019-10-31,96098
2019-11-01,96022
2019-11-02,95409
2019-11-03,94615
2019-11-04,94846
2019-11-05,94846
2019-11-06,96417
2019-11-07,95685
2019-11-08,94558
2019-11-09,94888
2019-11-10,95694
2019-11-11,95235
2019-11-12,95444
2019-11-13,94720
2019-11-14,94406
2019-11-15,95680
2019-11-16,94643
2019-11-17,94643
2019-11-18,95007
2019-11-19,95711
2019-11-20,95445
2019-11-21,95445
2019-11-22,95941
2019-11-23,95809
2019-11-24,95373
2019-11-25,95381
2019-11-26,95612
2019-11-27,95612
2019-11-28,93568
2019-11-29,93568
2019-11-30,95358
2019-12-01,95311
2019-12-02,94340
2019-12-03,95366
2019-12-04,94606
2019-12-05,94606
2019-12-06,95129
2019-12-07,95029
2019-12-08,94180
2019-12-09,94793
2019-12-10,95536
2019-12-11,95009
2019-12-12,95009
2019-12-13,94706
2019-12-14,94027
2019-12-15,94907
2019-12-16,95114
2019-12-17,95255
2019-12-18,95175
2019-12-19,95977
2019-12-20,96213
2019-12-21,95355
2019-12-22,95643
2019-12-23,95278
2019-12-24,95539
2019-12-25,95992
2019-12-26,95992
2019-12-27,95608
2019-12-28,96044
2019-12-29,96259
2019-12-30,95934
2019-12-31,96097
2020-01-01,96540
2020-01-02,96122
2020-01-03,96261
2020-01-04,96583
2020-01-05,95708
2020-01-06,95605
2020-01-07,96206
2020-01-08,96206
2020-01-09,95455
2020-01-10,95413
2020-01-11,95222
2020-01-12,95216
2020-01-13,95216
2020-01-14,95226
2020-01-15,95077
2020-01-16,96215
2020-01-17,95104
2020-01-18,94423
2020-01-19,94644
2020-01-20,95120
2020-01-21,95395
2020-01-22,95101
2020-01-23,95234
2020-01-24,95289
2020-01-25,95327
2020-01-26,95224
2020-01-27,95255
2020-01-28,94882
2020-01-29,95151
2020-01-30,95578
2020-01-31,95536
2020-02-01,95630
2020-02-02,95460
2020-02-03,92794
2020-02-04,93951
2020-02-05,95445
2020-02-06,96140
2020-02-07,95992
2020-02-08,96038
2020-02-09,95556
2020-02-10,95631
2020-02-11,91718
2020-02-12,95363
2020-02-13,96046
2020-02-14,95124
2020-02-15,95750
2020-02-16,95248
2020-02-17,95804
2020-02-18,97122
2020-02-19,100641
2020-02-20,102553
2020-02-21,102553
2020-02-22,101417
2020-02-23,101372
2020-02-24,96522
2020-02-25,95553
2020-02-26,96208
2020-02-27,95613
2020-02-28,96124
2020-02-29,96124
2020-03-01,95640
2020-03-02,96033
2020-03-03,95640
2020-03-04,95624
2020-03-05,95761
2020-03-06,95904
2020-03-07,96070
2020-03-08,96114
2020-03-09,96250
2020-03-10,95463
2020-03-11,95403
2020-03-12,95908
2020-03-13,96542
2020-03-14,96593
2020-03-15,96478
2020-03-16,96864
2020-03-17,97329
2020-03-18,96664
2020-03-19,95883
2020-03-20,95839
2020-03-21,96161
2020-03-22,96470
2020-03-23,96337
2020-03-24,96329
2020-03-25,96422
2020-03-26,96141
2020-03-27,96181
2020-03-28,96414
2020-03-29,97088
2020-03-30,96872
2020-03-31,96973
2020-04-01,96971
2020-04-02,96754
2020-04-03,95398
2020-04-04,95476
2020-04-05,95466
2020-04-06,95852
2020-04-07,96966
2020-04-08,97234
2020-04-09,96469
2020-04-10,96765
2020-04-11,97403
2020-04-12,97214
2020-04-13,96162
2020-04-14,97500
2020-04-15,96060
2020-04-16,94495
2020-04-17,93925
2020-04-18,95398
2020-04-19,95741
2020-04-20,96069
2020-04-21,96974
2020-04-22,97311
2020-04-23,97961
2020-04-24,97782
2020-04-25,97565
2020-04-26,97566
2020-04-27,97184
2020-04-28,97066
2020-04-29,97967
2020-04-30,97382
2020-05-01,97084
2020-05-02,96442
2020-05-03,96129
2020-05-04,95833
2020-05-05,95607
2020-05-06,95962
2020-05-07,95987
2020-05-08,95809
2020-05-09,95917
2020-05-10,96351
2020-05-11,96470
2020-05-12,96692
2020-05-13,97061
