date_obj,Adamant%20crossbow%20(u) price
2019-03-15,1362
2019-03-16,1362
2019-03-17,1369
2019-03-18,1369
2019-03-19,1369
2019-03-20,1435
2019-03-21,1435
2019-03-22,1435
2019-03-23,1490
2019-03-24,1490
2019-03-25,1490
2019-03-26,1492
2019-03-27,1492
2019-03-28,1492
2019-03-29,1506
2019-03-30,1506
2019-03-31,1506
2019-04-01,1440
2019-04-02,1440
2019-04-03,1415
2019-04-04,1415
2019-04-05,1415
2019-04-06,1437
2019-04-07,1437
2019-04-08,1442
2019-04-09,1442
2019-04-10,1380
2019-04-11,1380
2019-04-12,1333
2019-04-13,1333
2019-04-14,1389
2019-04-15,1389
2019-04-16,1389
2019-04-17,1405
2019-04-18,1405
2019-04-19,1405
2019-04-20,1378
2019-04-21,1378
2019-04-22,1378
2019-04-23,1314
2019-04-24,1314
2019-04-25,1256
2019-04-26,1220
2019-04-27,1220
2019-04-28,1220
2019-04-29,1181
2019-04-30,1181
2019-05-01,1181
2019-05-02,1221
2019-05-03,1221
2019-05-04,1204
2019-05-05,1204
2019-05-06,1204
2019-05-07,1223
2019-05-08,1223
2019-05-09,1223
2019-05-10,1203
2019-05-11,1203
2019-05-12,1223
2019-05-13,1223
2019-05-14,1234
2019-05-15,1234
2019-05-16,1234
2019-05-17,1217
2019-05-18,1217
2019-05-19,1211
2019-05-20,1211
2019-05-21,1211
2019-05-22,1154
2019-05-23,1154
2019-05-24,1154
2019-05-25,1153
2019-05-26,1153
2019-05-27,1153
2019-05-28,1115
2019-05-29,1115
2019-05-30,1115
2019-05-31,1084
2019-06-01,1084
2019-06-02,1084
2019-06-03,1059
2019-06-04,1059
2019-06-05,1059
2019-06-06,1010
2019-06-07,1010
2019-06-08,1029
2019-06-09,1029
2019-06-10,1029
2019-06-11,1034
2019-06-12,1034
2019-06-13,1034
2019-06-14,1017
2019-06-15,1017
2019-06-16,1017
2019-06-17,1067
2019-06-18,1067
2019-06-19,1067
2019-06-20,1082
2019-06-21,1082
2019-06-22,1082
2019-06-23,1108
2019-06-24,1108
2019-06-25,1108
2019-06-26,1147
2019-06-27,1147
2019-06-28,1147
2019-06-29,1200
2019-06-30,1200
2019-07-01,1200
2019-07-02,1206
2019-07-03,1206
2019-07-04,1206
2019-07-05,1207
2019-07-06,1207
2019-07-07,1248
2019-07-08,1248
2019-07-09,1303
2019-07-10,1303
2019-07-11,1303
2019-07-12,1369
2019-07-13,1369
2019-07-14,1398
2019-07-15,1398
2019-07-16,1398
2019-07-17,1467
2019-07-18,1467
2019-07-19,1467
2019-07-20,1541
2019-07-21,1541
2019-07-22,1583
2019-07-23,1583
2019-07-24,1583
2019-07-25,1655
2019-07-26,1655
2019-07-27,1655
2019-07-28,1678
2019-07-29,1678
2019-07-30,1678
2019-07-31,1685
2019-08-01,1685
2019-08-02,1685
2019-08-03,1680
2019-08-04,1680
2019-08-05,1601
2019-08-06,1601
2019-08-07,1531
2019-08-08,1531
2019-08-09,1531
2019-08-10,1455
2019-08-11,1455
2019-08-12,1447
2019-08-13,1447
2019-08-14,1447
2019-08-15,1392
2019-08-16,1392
2019-08-17,1354
2019-08-18,1354
2019-08-19,1317
2019-08-20,1317
2019-08-21,1317
2019-08-22,1282
2019-08-23,1282
2019-08-24,1225
2019-08-24,1225
2019-08-25,1225
2019-08-25,1225
2019-08-26,1169
2019-08-27,1169
2019-08-27,1169
2019-08-28,1137
2019-08-29,1137
2019-08-30,1109
2019-08-31,1109
2019-09-01,1114
2019-09-02,1114
2019-09-03,1114
2019-09-04,1062
2019-09-05,1062
2019-09-06,1062
2019-09-07,1017
2019-09-08,1017
2019-09-09,1017
2019-09-10,994
2019-09-11,994
2019-09-12,994
2019-09-13,994
2019-09-14,975
2019-09-15,975
2019-09-16,975
2019-09-17,943
2019-09-18,943
2019-09-19,943
2019-09-20,943
2019-09-21,914
2019-09-22,914
2019-09-23,914
2019-09-24,914
2019-09-25,943
2019-09-26,943
2019-09-27,943
2019-09-28,971
2019-09-29,971
2019-09-30,971
2019-10-01,971
2019-10-02,998
2019-10-03,998
2019-10-04,998
2019-10-05,998
2019-10-06,1048
2019-10-07,1048
2019-10-08,1048
2019-10-09,1048
2019-10-10,1101
2019-10-11,1101
2019-10-12,1101
2019-10-13,1133
2019-10-14,1133
2019-10-15,1133
2019-10-16,1164
2019-10-17,1164
2019-10-18,1164
2019-10-19,1216
2019-10-20,1216
2019-10-21,1216
2019-10-22,1216
2019-10-23,1248
2019-10-24,1248
2019-10-25,1248
2019-10-26,1218
2019-10-27,1218
2019-10-28,1177
2019-10-29,1177
2019-10-30,1177
2019-10-31,1169
2019-11-01,1169
2019-11-02,1169
2019-11-03,1195
2019-11-04,1195
2019-11-05,1195
2019-11-06,1195
2019-11-07,1193
2019-11-08,1193
2019-11-09,1193
2019-11-10,1210
2019-11-11,1210
2019-11-12,1210
2019-11-13,1210
2019-11-14,1220
2019-11-15,1220
2019-11-16,1220
2019-11-17,1199
2019-11-18,1199
2019-11-19,1199
2019-11-20,1200
2019-11-21,1200
2019-11-22,1200
2019-11-23,1200
2019-11-24,1223
2019-11-25,1223
2019-11-26,1223
2019-11-27,1223
2019-11-28,1252
2019-11-29,1252
2019-11-30,1252
2019-12-01,1252
2019-12-02,1303
2019-12-03,1303
2019-12-04,1303
2019-12-05,1303
2019-12-06,1279
2019-12-07,1279
2019-12-08,1279
2019-12-09,1333
2019-12-10,1333
2019-12-11,1333
2019-12-12,1369
2019-12-13,1369
2019-12-14,1369
2019-12-15,1395
2019-12-16,1395
2019-12-17,1395
2019-12-18,1395
2019-12-19,1364
2019-12-20,1364
2019-12-21,1364
2019-12-22,1334
2019-12-23,1334
2019-12-24,1334
2019-12-25,1275
2019-12-26,1275
2019-12-27,1275
2019-12-28,1221
2019-12-29,1221
2019-12-30,1221
2019-12-31,1276
2020-01-01,1276
2020-01-02,1276
2020-01-03,1250
2020-01-04,1250
2020-01-05,1250
2020-01-06,1250
2020-01-07,1256
2020-01-08,1256
2020-01-09,1256
2020-01-10,1253
2020-01-11,1253
2020-01-12,1260
2020-01-13,1260
2020-01-14,1260
2020-01-15,1259
2020-01-16,1259
2020-01-17,1259
2020-01-18,1301
2020-01-19,1301
2020-01-20,1354
2020-01-21,1354
2020-01-22,1354
2020-01-23,1413
2020-01-24,1413
2020-01-25,1413
2020-01-26,1484
2020-01-27,1484
2020-01-28,1539
2020-01-29,1539
2020-01-30,1582
2020-01-31,1582
2020-02-01,1582
2020-02-02,1662
2020-02-03,1662
2020-02-04,1662
2020-02-05,1733
2020-02-06,1733
2020-02-07,1733
2020-02-08,1674
2020-02-09,1674
2020-02-10,1611
2020-02-11,1611
2020-02-12,1611
2020-02-13,1584
2020-02-14,1584
2020-02-15,1584
2020-02-16,1549
2020-02-17,1549
2020-02-18,1551
2020-02-19,1551
2020-02-20,1481
2020-02-21,1481
2020-02-22,1438
2020-02-23,1438
2020-02-24,1383
2020-02-25,1383
2020-02-26,1383
2020-02-27,1406
2020-02-28,1406
2020-02-29,1406
2020-03-01,1403
2020-03-02,1403
2020-03-03,1403
2020-03-04,1348
2020-03-05,1348
2020-03-06,1344
2020-03-07,1344
2020-03-08,1344
2020-03-09,1338
2020-03-10,1338
2020-03-11,1352
2020-03-12,1352
2020-03-13,1297
2020-03-14,1297
2020-03-15,1254
2020-03-16,1254
2020-03-17,1296
2020-03-18,1296
2020-03-19,1353
2020-03-20,1353
2020-03-21,1333
2020-03-22,1333
2020-03-23,1395
2020-03-24,1395
2020-03-25,1337
2020-03-26,1282
2020-03-27,1282
2020-03-28,1279
2020-03-29,1325
2020-03-30,1325
2020-03-31,1297
2020-04-01,1297
2020-04-02,1272
2020-04-03,1272
2020-04-04,1289
2020-04-05,1289
2020-04-06,1320
2020-04-07,1320
2020-04-08,1386
2020-04-09,1386
2020-04-10,1403
2020-04-11,1447
2020-04-12,1447
2020-04-13,1503
2020-04-14,1503
2020-04-15,1560
2020-04-16,1560
2020-04-17,1633
2020-04-18,1651
2020-04-19,1709
2020-04-20,1709
2020-04-21,1778
2020-04-22,1795
2020-04-23,1795
2020-04-24,1812
2020-04-25,1812
2020-04-26,1765
2020-04-27,1726
2020-04-28,1726
2020-04-29,1739
2020-04-30,1707
2020-05-01,1707
2020-05-02,1705
2020-05-03,1780
2020-05-04,1780
2020-05-05,1802
2020-05-06,1762
2020-05-07,1762
2020-05-08,1741
2020-05-09,1691
2020-05-10,1691
2020-05-11,1691
2020-05-12,1619
2020-05-13,1696
