date_obj,Iron%20brutal price
2019-09-01,100
2019-09-02,100
2019-09-03,103
2019-09-04,103
2019-09-05,103
2019-09-06,103
2019-09-07,105
2019-09-08,105
2019-09-09,105
2019-09-10,104
2019-09-11,104
2019-09-12,104
2019-09-13,104
2019-09-14,102
2019-09-15,102
2019-09-16,102
2019-09-17,102
2019-09-18,102
2019-09-19,102
2019-09-20,102
2019-09-21,104
2019-09-22,104
2019-09-23,104
2019-09-24,104
2019-09-25,107
2019-09-26,107
2019-09-27,107
2019-09-28,110
2019-09-29,110
2019-09-30,110
2019-10-01,110
2019-10-02,113
2019-10-03,113
2019-10-04,113
2019-10-05,115
2019-10-06,115
2019-10-07,115
2019-10-08,116
2019-10-09,116
2019-10-10,116
2019-10-11,116
2019-10-12,115
2019-10-13,115
2019-10-14,115
2019-10-15,115
2019-10-16,115
2019-10-17,115
2019-10-18,114
2019-10-19,114
2019-10-20,114
2019-10-21,114
2019-10-22,114
2019-10-23,114
2019-10-24,114
2019-10-25,115
2019-10-26,115
2019-10-27,115
2019-10-28,114
2019-10-29,114
2019-10-30,114
2019-10-31,114
2019-11-01,117
2019-11-02,117
2019-11-03,117
2019-11-04,117
2019-11-05,116
2019-11-06,116
2019-11-07,116
2019-11-08,116
2019-11-09,110
2019-11-10,110
2019-11-11,110
2019-11-12,109
2019-11-13,109
2019-11-14,109
2019-11-15,109
2019-11-16,109
2019-11-17,109
2019-11-18,109
2019-11-19,109
2019-11-20,111
2019-11-21,111
2019-11-22,111
2019-11-23,114
2019-11-24,114
2019-11-25,114
2019-11-26,116
2019-11-27,116
2019-11-28,116
2019-11-29,116
2019-11-30,118
2019-12-01,118
2019-12-02,118
2019-12-03,118
2019-12-04,117
2019-12-05,117
2019-12-06,117
2019-12-07,117
2019-12-08,119
2019-12-09,119
2019-12-10,119
2019-12-11,119
2019-12-12,118
2019-12-13,118
2019-12-14,118
2019-12-15,117
2019-12-16,117
2019-12-17,117
2019-12-18,117
2019-12-19,117
2019-12-20,114
2019-12-21,114
2019-12-22,114
2019-12-23,114
2019-12-24,111
2019-12-25,111
2019-12-26,111
2019-12-27,110
2019-12-28,110
2019-12-29,110
2019-12-30,110
2019-12-31,107
2020-01-01,107
2020-01-02,107
2020-01-03,106
2020-01-04,106
2020-01-05,106
2020-01-06,106
2020-01-07,105
2020-01-08,105
2020-01-09,105
2020-01-10,105
2020-01-11,106
2020-01-12,106
2020-01-13,106
2020-01-14,106
2020-01-15,106
2020-01-16,106
2020-01-17,106
2020-01-18,105
2020-01-19,105
2020-01-20,105
2020-01-21,105
2020-01-22,106
2020-01-23,106
2020-01-24,106
2020-01-25,105
2020-01-26,105
2020-01-27,106
2020-01-28,106
2020-01-29,106
2020-01-30,108
2020-01-31,108
2020-02-01,108
2020-02-02,107
2020-02-03,107
2020-02-04,107
2020-02-05,106
2020-02-06,106
2020-02-07,106
2020-02-08,106
2020-02-09,106
2020-02-10,106
2020-02-11,107
2020-02-12,107
2020-02-13,107
2020-02-14,105
2020-02-15,105
2020-02-16,105
2020-02-17,105
2020-02-18,105
2020-02-19,105
2020-02-20,104
2020-02-21,104
2020-02-22,104
2020-02-23,104
2020-02-24,104
2020-02-25,102
2020-02-26,102
2020-02-27,104
2020-02-28,104
2020-02-29,104
2020-03-01,103
2020-03-02,103
2020-03-03,105
2020-03-04,105
2020-03-05,105
2020-03-06,102
2020-03-07,102
2020-03-08,102
2020-03-09,104
2020-03-10,104
2020-03-11,103
2020-03-12,103
2020-03-13,103
2020-03-14,101
2020-03-15,101
2020-03-16,101
2020-03-17,102
2020-03-18,102
2020-03-19,101
2020-03-20,101
2020-03-21,99
2020-03-22,99
2020-03-23,99
2020-03-24,100
2020-03-25,100
2020-03-26,100
2020-03-27,100
2020-03-28,101
2020-03-29,101
2020-03-30,102
2020-03-31,102
2020-04-01,102
2020-04-02,102
2020-04-03,102
2020-04-04,103
2020-04-05,106
2020-04-06,106
2020-04-07,106
2020-04-08,105
2020-04-09,105
2020-04-10,107
2020-04-11,107
2020-04-12,109
2020-04-13,109
2020-04-14,109
2020-04-15,111
2020-04-16,111
2020-04-17,110
2020-04-18,109
2020-04-19,110
2020-04-20,110
2020-04-21,112
2020-04-22,113
2020-04-23,113
2020-04-24,115
2020-04-25,117
2020-04-26,119
2020-04-27,119
2020-04-28,123
2020-04-29,123
2020-04-30,123
2020-05-01,123
2020-05-02,123
2020-05-03,123
2020-05-04,126
2020-05-05,129
2020-05-06,128
2020-05-07,128
2020-05-08,126
2020-05-09,126
2020-05-10,126
2020-05-11,126
2020-05-12,123
2020-05-13,124
