date_obj,Guthan's%20warspear price
2018-11-21,1960432
2018-11-22,1879022
2018-11-23,1825425
2018-11-24,1791607
2018-11-25,1761492
2018-11-26,1714619
2018-11-27,1705572
2018-11-28,1680657
2018-11-29,1659583
2018-12-01,1676097
2018-12-02,1745575
2018-12-03,1797649
2018-12-04,1823877
2018-12-05,1776827
2018-12-07,1751382
2018-12-09,1854749
2018-12-10,1865843
2018-12-11,1828888
2018-12-12,1870809
2018-12-13,1831801
2018-12-14,1810768
2018-12-15,1790006
2018-12-16,1767255
2018-12-17,1765983
2018-12-18,1770216
2018-12-19,1765735
2018-12-20,1740511
2018-12-21,1715459
2018-12-22,1702201
2018-12-23,1693575
2018-12-24,1716436
2018-12-25,1783845
2018-12-26,1868043
2018-12-27,1958868
2018-12-28,2042307
2018-12-29,2143525
2018-12-30,2230488
2018-12-31,2234710
2019-01-01,2231099
2019-01-02,2239156
2019-01-03,2202087
2019-01-04,2208636
2019-01-05,2220901
2019-01-06,2272866
2019-01-08,2281185
2019-01-10,2166227
2019-01-11,2060837
2019-01-12,1965418
2019-01-13,1926166
2019-01-14,1890304
2019-01-15,1884254
2019-01-16,1851080
2019-01-17,1814358
2019-01-18,1776990
2019-01-19,1782506
2019-01-20,1788441
2019-01-21,1773556
2019-01-22,1765160
2019-01-23,1758807
2019-01-24,1760927
2019-01-25,1742221
2019-01-26,1702023
2019-01-27,1688721
2019-01-28,1672399
2019-01-29,1642368
2019-01-30,1636339
2019-01-31,1626856
2019-02-01,1607596
2019-02-02,1605422
2019-02-03,1608786
2019-02-04,1602229
2019-02-05,1575222
2019-02-06,1566587
2019-02-07,1542728
2019-02-08,1507872
2019-02-09,1491318
2019-02-10,1462221
2019-02-11,1399468
2019-02-12,1336444
2019-02-13,1272647
2019-02-14,1209014
2019-02-15,1166760
2019-02-16,1209589
2019-02-17,1228565
2019-02-18,1239489
2019-02-19,1218216
2019-02-20,1205663
2019-02-21,1210751
2019-02-22,1185845
2019-02-23,1183664
2019-02-24,1181294
2019-02-25,1157997
2019-02-26,1157775
2019-02-27,1154377
2019-02-28,1124371
2019-03-01,1099566
2019-03-02,1106307
2019-03-03,1094095
2019-03-04,1130270
2019-03-05,1132447
2019-03-06,1121087
2019-03-07,1116941
2019-03-08,1139299
2019-03-09,1151939
2019-03-10,1128303
2019-03-11,1120708
2019-03-12,1102792
2019-03-13,1082492
2019-03-14,1087570
2019-03-15,1092929
2019-03-16,1091747
2019-03-17,1114440
2019-03-18,1105960
2019-03-19,1118042
2019-03-20,1103656
2019-03-21,1098669
2019-03-22,1093821
2019-03-23,1083052
2019-03-24,1073510
2019-03-25,1079218
2019-03-26,1073911
2019-03-27,1061193
2019-03-28,1039894
2019-03-29,1028785
2019-03-30,1008583
2019-03-31,1014938
2019-04-01,1004961
2019-04-02,967532
2019-04-03,955527
2019-04-04,927672
2019-04-05,913143
2019-04-06,948936
2019-04-07,960253
2019-04-08,967129
2019-04-09,972460
2019-04-10,960205
2019-04-11,946671
2019-04-12,946999
2019-04-13,924351
2019-04-14,898919
2019-04-15,892417
2019-04-16,861820
2019-04-17,820369
2019-04-18,793916
2019-04-19,818556
2019-04-20,841843
2019-04-21,874767
2019-04-22,889453
2019-04-23,869269
2019-04-24,858905
2019-04-25,821076
2019-04-26,795208
2019-04-27,785400
2019-04-28,798784
2019-04-29,779983
2019-04-30,759205
2019-05-01,747671
2019-05-02,745978
2019-05-03,760245
2019-05-04,788400
2019-05-05,810792
2019-05-06,810259
2019-05-07,834883
2019-05-08,838310
2019-05-09,826140
2019-05-10,806448
2019-05-11,796271
2019-05-12,816393
2019-05-13,821235
2019-05-14,830478
2019-05-15,818520
2019-05-16,817569
2019-05-17,821211
2019-05-18,836695
2019-05-19,845294
2019-05-20,858801
2019-05-21,844543
2019-05-22,847604
2019-05-23,847488
2019-05-24,858176
2019-05-25,860788
2019-05-26,886369
2019-05-27,917640
2019-05-28,907798
2019-05-29,904856
2019-05-30,914807
2019-05-31,916849
2019-06-01,913905
2019-06-02,925712
2019-06-03,907598
2019-06-04,913287
2019-06-05,955151
2019-06-06,956515
2019-06-07,958835
2019-06-08,939201
2019-06-09,929645
2019-06-10,922436
2019-06-11,894031
2019-06-12,880043
2019-06-13,877848
2019-06-14,868918
2019-06-15,865096
2019-06-16,857852
2019-06-17,841668
2019-06-18,842078
2019-06-19,850684
2019-06-20,861766
2019-06-21,856275
2019-06-22,868635
2019-06-23,877172
2019-06-24,897838
2019-06-25,915662
2019-06-26,929138
2019-06-27,974506
2019-06-28,1018276
2019-06-29,1066882
2019-06-30,1106375
2019-07-01,1158155
2019-07-02,1181910
2019-07-03,1224017
2019-07-04,1274230
2019-07-05,1308942
2019-07-06,1342746
2019-07-07,1329903
2019-07-08,1327455
2019-07-09,1325221
2019-07-10,1348517
2019-07-11,1348741
2019-07-12,1347344
2019-07-13,1358086
2019-07-14,1370823
2019-07-15,1366919
2019-07-16,1365540
2019-07-17,1351649
2019-07-18,1326440
2019-07-19,1308312
2019-07-20,1313882
2019-07-21,1310878
2019-07-22,1305149
2019-07-23,1284240
2019-07-24,1265969
2019-07-25,1204977
2019-07-26,1148994
2019-07-27,1114453
2019-07-28,1077434
2019-07-29,1054880
2019-07-30,1066453
2019-07-31,1065194
2019-08-01,1071986
2019-08-02,1068161
2019-08-03,1059573
2019-08-04,1010264
2019-08-05,988869
2019-08-06,962916
2019-08-07,955022
2019-08-08,937593
2019-08-09,895468
2019-08-10,900048
2019-08-11,917150
2019-08-12,928966
2019-08-13,912050
2019-08-14,904056
2019-08-15,896258
2019-08-16,885009
2019-08-17,865210
2019-08-18,855967
2019-08-19,850958
2019-08-20,850914
2019-08-21,845213
2019-08-22,830605
2019-08-23,824019
2019-08-24,808563
2019-08-24,808563
2019-08-25,805129
2019-08-25,805129
2019-08-26,810255
2019-08-26,810255
2019-08-27,795658
2019-08-27,795658
2019-08-28,778738
2019-08-29,781159
2019-08-30,779174
2019-08-31,778305
2019-09-01,797783
2019-09-02,795816
2019-09-03,829998
2019-09-04,863728
2019-09-05,906915
2019-09-06,952060
2019-09-07,995504
2019-09-08,1028726
2019-09-09,1009556
2019-09-10,994340
2019-09-11,966056
2019-09-12,928946
2019-09-13,906831
2019-09-14,908271
2019-09-15,924527
2019-09-16,934414
2019-09-17,911103
2019-09-18,891700
2019-09-19,874768
2019-09-20,860867
2019-09-21,854964
2019-09-22,844312
2019-09-23,818549
2019-09-24,810638
2019-09-25,798611
2019-09-26,771393
2019-09-27,740736
2019-09-28,734075
2019-09-29,739836
2019-09-30,744270
2019-10-01,762008
2019-10-02,767913
2019-10-03,798070
2019-10-04,825790
2019-10-05,816223
2019-10-06,807582
2019-10-07,796415
2019-10-08,788906
2019-10-09,767173
2019-10-10,767934
2019-10-11,771422
2019-10-12,787690
2019-10-13,823375
2019-10-14,854098
2019-10-15,845147
2019-10-16,843274
2019-10-17,833687
2019-10-18,798134
2019-10-19,790444
2019-10-20,777912
2019-10-21,780780
2019-10-22,778259
2019-10-23,776173
2019-10-24,773328
2019-10-25,764063
2019-10-26,749712
2019-10-27,747609
2019-10-28,743548
2019-10-29,721788
2019-10-30,710446
2019-10-31,697445
2019-11-01,673342
2019-11-02,658202
2019-11-03,662300
2019-11-04,677961
2019-11-05,678501
2019-11-06,665319
2019-11-07,665384
2019-11-08,675094
2019-11-09,663875
2019-11-10,650979
2019-11-11,658256
2019-11-12,651127
2019-11-13,658010
2019-11-14,690561
2019-11-15,724248
2019-11-16,751056
2019-11-17,744830
2019-11-18,734560
2019-11-19,736172
2019-11-20,726582
2019-11-21,707459
2019-11-22,695676
2019-11-23,693265
2019-11-24,714545
2019-11-25,709944
2019-11-26,710439
2019-11-27,697023
2019-11-28,703506
2019-11-29,711529
2019-11-30,724728
2019-12-01,737144
2019-12-02,720925
2019-12-03,727434
2019-12-04,721935
2019-12-05,715510
2019-12-06,705422
2019-12-07,713958
2019-12-08,723112
2019-12-09,728042
2019-12-10,700334
2019-12-11,674959
2019-12-12,666869
2019-12-13,656783
2019-12-14,655609
2019-12-15,672695
2019-12-16,674458
2019-12-17,692069
2019-12-18,724344
2019-12-19,757996
2019-12-20,792226
2019-12-21,795230
2019-12-22,804636
2019-12-23,833576
2019-12-24,846798
2019-12-25,857543
2019-12-26,863714
2019-12-27,891495
2019-12-28,877638
2019-12-29,869003
2019-12-30,851052
2019-12-31,820426
2020-01-01,819000
2020-01-02,816260
2020-01-03,802409
2020-01-04,801966
2020-01-05,817828
2020-01-06,818609
2020-01-07,813870
2020-01-08,803394
2020-01-09,801708
2020-01-10,791270
2020-01-11,800292
2020-01-12,816242
2020-01-13,823620
2020-01-14,830499
2020-01-15,829964
2020-01-16,831923
2020-01-17,845267
2020-01-18,851646
2020-01-19,867045
2020-01-20,880754
2020-01-21,890300
2020-01-22,884650
2020-01-23,871918
2020-01-24,868032
2020-01-25,869493
2020-01-26,873052
2020-01-27,888246
2020-01-28,877820
2020-01-29,874148
2020-01-30,886354
2020-01-31,882953
2020-02-01,896621
2020-02-02,939801
2020-02-03,934833
2020-02-04,926881
2020-02-05,924678
2020-02-06,887351
2020-02-07,884068
2020-02-08,884462
2020-02-09,876119
2020-02-10,876028
2020-02-11,895251
2020-02-12,929010
2020-02-13,940505
2020-02-14,956872
2020-02-15,982591
2020-02-16,970639
2020-02-17,999661
2020-02-18,1022723
2020-02-19,1006440
2020-02-20,998445
2020-02-21,1015570
2020-02-22,1020440
2020-02-23,1066584
2020-02-24,1080415
2020-02-25,1070005
2020-02-26,1065648
2020-02-27,1067488
2020-02-28,1083466
2020-02-29,1092539
2020-03-01,1113139
2020-03-02,1111222
2020-03-03,1125295
2020-03-04,1115409
2020-03-05,1080612
2020-03-06,1088366
2020-03-07,1080195
2020-03-08,1072090
2020-03-09,1075881
2020-03-10,1075320
2020-03-11,1059377
2020-03-12,1058676
2020-03-13,1042772
2020-03-14,1064423
2020-03-15,1062683
2020-03-16,1083153
2020-03-17,1093403
2020-03-18,1099047
2020-03-19,1095565
2020-03-20,1139620
2020-03-21,1189789
2020-03-22,1247607
2020-03-23,1264036
2020-03-24,1315185
2020-03-25,1366834
2020-03-26,1431671
2020-03-27,1496179
2020-03-28,1536449
2020-03-29,1557787
2020-03-30,1538243
2020-03-31,1536316
2020-04-01,1505020
2020-04-02,1500592
2020-04-03,1464097
2020-04-04,1446664
2020-04-05,1413073
2020-04-06,1366053
2020-04-07,1303699
2020-04-08,1276412
2020-04-09,1236816
2020-04-10,1208637
2020-04-11,1206709
2020-04-12,1186904
2020-04-13,1175099
2020-04-14,1171278
2020-04-15,1165385
2020-04-16,1156640
2020-04-17,1168662
2020-04-18,1159324
2020-04-19,1157248
2020-04-20,1142843
2020-04-21,1095592
2020-04-22,1077554
2020-04-23,1049161
2020-04-24,1033212
2020-04-25,1027146
2020-04-26,1021201
2020-04-27,1011105
2020-04-28,1015228
2020-04-29,1029304
2020-04-30,1017801
2020-05-01,1025602
2020-05-02,1073281
2020-05-03,1049960
2020-05-04,1034604
2020-05-05,1034869
2020-05-06,1025141
2020-05-07,1013415
2020-05-08,1009485
2020-05-09,1007050
2020-05-10,996390
2020-05-11,1017447
2020-05-12,1026536
2020-05-13,1015234
