date_obj,Emerald%20ring price
2019-06-27,714
2019-06-28,714
2019-06-29,709
2019-06-30,704
2019-07-01,697
2019-07-02,712
2019-07-03,711
2019-07-04,704
2019-07-05,704
2019-07-06,698
2019-07-07,697
2019-07-08,714
2019-07-09,712
2019-07-10,712
2019-07-11,707
2019-07-12,706
2019-07-13,710
2019-07-14,708
2019-07-15,704
2019-07-16,707
2019-07-17,710
2019-07-18,708
2019-07-19,702
2019-07-20,698
2019-07-21,703
2019-07-22,712
2019-07-23,700
2019-07-24,694
2019-07-25,690
2019-07-26,698
2019-07-27,695
2019-07-28,685
2019-07-29,658
2019-07-30,671
2019-07-31,672
2019-08-01,699
2019-08-02,701
2019-08-03,699
2019-08-04,698
2019-08-05,695
2019-08-06,703
2019-08-07,709
2019-08-08,704
2019-08-09,708
2019-08-10,682
2019-08-11,678
2019-08-12,684
2019-08-13,686
2019-08-14,689
2019-08-15,699
2019-08-16,699
2019-08-17,687
2019-08-18,685
2019-08-19,683
2019-08-20,682
2019-08-21,688
2019-08-22,696
2019-08-23,686
2019-08-24,706
2019-08-24,706
2019-08-25,700
2019-08-25,700
2019-08-26,699
2019-08-26,699
2019-08-27,702
2019-08-27,702
2019-08-28,709
2019-08-29,699
2019-08-30,703
2019-08-31,713
2019-09-01,709
2019-09-02,703
2019-09-03,701
2019-09-04,695
2019-09-05,703
2019-09-06,716
2019-09-07,712
2019-09-08,705
2019-09-09,683
2019-09-10,664
2019-09-11,666
2019-09-12,659
2019-09-13,673
2019-09-14,671
2019-09-15,682
2019-09-16,679
2019-09-17,669
2019-09-18,672
2019-09-19,683
2019-09-20,690
2019-09-21,697
2019-09-22,695
2019-09-23,690
2019-09-24,678
2019-09-25,677
2019-09-26,687
2019-09-27,692
2019-09-28,700
2019-09-29,694
2019-09-30,690
2019-10-01,686
2019-10-02,679
2019-10-03,680
2019-10-04,679
2019-10-05,675
2019-10-06,677
2019-10-07,668
2019-10-08,644
2019-10-09,658
2019-10-10,671
2019-10-11,679
2019-10-12,671
2019-10-13,661
2019-10-14,666
2019-10-15,648
2019-10-16,630
2019-10-17,626
2019-10-18,643
2019-10-19,628
2019-10-20,626
2019-10-21,626
2019-10-22,633
2019-10-23,626
2019-10-24,617
2019-10-25,612
2019-10-26,621
2019-10-27,614
2019-10-28,622
2019-10-29,629
2019-10-30,630
2019-10-31,626
2019-11-01,621
2019-11-02,621
2019-11-03,628
2019-11-04,651
2019-11-05,665
2019-11-06,657
2019-11-07,650
2019-11-08,638
2019-11-09,641
2019-11-10,635
2019-11-11,645
2019-11-12,653
2019-11-13,663
2019-11-14,646
2019-11-15,659
2019-11-16,655
2019-11-17,645
2019-11-18,632
2019-11-19,631
2019-11-20,636
2019-11-21,658
2019-11-22,652
2019-11-23,663
2019-11-24,666
2019-11-25,679
2019-11-26,658
2019-11-27,656
2019-11-28,661
2019-11-29,662
2019-11-30,679
2019-12-01,679
2019-12-02,661
2019-12-03,636
2019-12-04,622
2019-12-05,644
2019-12-06,653
2019-12-07,652
2019-12-08,645
2019-12-09,645
2019-12-10,641
2019-12-11,652
2019-12-12,637
2019-12-13,644
2019-12-14,647
2019-12-15,653
2019-12-16,650
2019-12-17,659
2019-12-18,651
2019-12-19,648
2019-12-20,644
2019-12-21,658
2019-12-22,684
2019-12-23,699
2019-12-24,705
2019-12-25,683
2019-12-26,660
2019-12-27,665
2019-12-28,678
2019-12-29,672
2019-12-30,677
2019-12-31,680
2020-01-01,676
2020-01-02,678
2020-01-03,687
2020-01-04,688
2020-01-05,684
2020-01-06,675
2020-01-07,666
2020-01-08,663
2020-01-09,658
2020-01-10,653
2020-01-11,664
2020-01-12,672
2020-01-13,670
2020-01-14,662
2020-01-15,659
2020-01-16,661
2020-01-17,655
2020-01-18,653
2020-01-19,649
2020-01-20,662
2020-01-21,660
2020-01-22,646
2020-01-23,648
2020-01-24,657
2020-01-25,649
2020-01-26,650
2020-01-27,657
2020-01-28,659
2020-01-29,655
2020-01-30,648
2020-01-31,656
2020-02-01,647
2020-02-02,653
2020-02-03,663
2020-02-04,659
2020-02-05,663
2020-02-06,663
2020-02-07,664
2020-02-08,656
2020-02-09,644
2020-02-10,642
2020-02-11,653
2020-02-12,649
2020-02-13,642
2020-02-14,642
2020-02-15,653
2020-02-16,648
2020-02-17,642
2020-02-18,649
2020-02-19,643
2020-02-20,634
2020-02-21,635
2020-02-22,633
2020-02-23,628
2020-02-24,626
2020-02-25,635
2020-02-26,634
2020-02-27,636
2020-02-28,645
2020-02-29,642
2020-03-01,638
2020-03-02,636
2020-03-03,632
2020-03-04,640
2020-03-05,645
2020-03-06,645
2020-03-07,638
2020-03-08,635
2020-03-09,638
2020-03-10,645
2020-03-11,643
2020-03-12,639
2020-03-13,642
2020-03-14,637
2020-03-15,624
2020-03-16,601
2020-03-17,593
2020-03-18,593
2020-03-19,591
2020-03-20,610
2020-03-21,614
2020-03-22,614
2020-03-23,617
2020-03-24,616
2020-03-25,611
2020-03-26,630
2020-03-27,631
2020-03-28,623
2020-03-29,622
2020-03-30,617
2020-03-31,609
2020-04-01,600
2020-04-02,618
2020-04-03,641
2020-04-04,635
2020-04-05,624
2020-04-06,616
2020-04-07,610
2020-04-08,618
2020-04-09,625
2020-04-10,627
2020-04-11,625
2020-04-12,626
2020-04-13,629
2020-04-14,626
2020-04-15,629
2020-04-16,628
2020-04-17,641
2020-04-18,652
2020-04-19,657
2020-04-20,650
2020-04-21,627
2020-04-22,628
2020-04-23,638
2020-04-24,636
2020-04-25,634
2020-04-26,646
2020-04-27,652
2020-04-28,659
2020-04-29,659
2020-04-30,668
2020-05-01,659
2020-05-02,647
2020-05-03,654
2020-05-04,649
2020-05-05,643
2020-05-06,667
2020-05-07,688
2020-05-08,689
2020-05-09,689
2020-05-10,687
2020-05-11,699
2020-05-12,696
2020-05-13,687
