date_obj,Tribal%20mask%20(orange) price
2019-01-03,3576
2019-01-04,3576
2019-01-05,3576
2019-01-06,3535
2019-01-08,3535
2019-01-10,3465
2019-01-11,3465
2019-01-12,3465
2019-01-13,3382
2019-01-14,3382
2019-01-15,3382
2019-01-16,3271
2019-01-17,3271
2019-01-18,3271
2019-01-19,3190
2019-01-20,3190
2019-01-21,3190
2019-01-22,3055
2019-01-23,3055
2019-01-24,3055
2019-01-25,2936
2019-01-26,2936
2019-01-27,2936
2019-01-28,2840
2019-01-29,2840
2019-01-30,2840
2019-01-31,2846
2019-02-01,2846
2019-02-02,2846
2019-02-03,2859
2019-02-04,2859
2019-02-05,2859
2019-02-06,2859
2019-02-07,2776
2019-02-08,2776
2019-02-09,2776
2019-02-10,2776
2019-02-11,2888
2019-02-12,2888
2019-02-13,2888
2019-02-14,2888
2019-02-15,2828
2019-02-16,2828
2019-02-17,2828
2019-02-18,2828
2019-02-19,2967
2019-02-20,2967
2019-02-21,2967
2019-02-22,2967
2019-02-23,3099
2019-02-24,3099
2019-02-25,3099
2019-02-26,3138
2019-02-27,3138
2019-02-28,3138
2019-03-01,3138
2019-03-02,3138
2019-03-03,3040
2019-03-04,3040
2019-03-05,3040
2019-03-06,3044
2019-03-07,3044
2019-03-08,3044
2019-03-09,3044
2019-03-10,3044
2019-03-11,2998
2019-03-12,2998
2019-03-13,2998
2019-03-14,2998
2019-03-15,2869
2019-03-16,2869
2019-03-17,2869
2019-03-18,2869
2019-03-19,2748
2019-03-20,2748
2019-03-21,2748
2019-03-22,2748
2019-03-23,2730
2019-03-24,2730
2019-03-25,2730
2019-03-26,2730
2019-03-27,2793
2019-03-28,2793
2019-03-29,2793
2019-03-30,2793
2019-03-31,2865
2019-04-01,2865
2019-04-02,2865
2019-04-03,2865
2019-04-04,2830
2019-04-05,2830
2019-04-06,2830
2019-04-07,2830
2019-04-08,2763
2019-04-09,2763
2019-04-10,2763
2019-04-11,2763
2019-04-12,2728
2019-04-13,2728
2019-04-14,2728
2019-04-15,2656
2019-04-16,2656
2019-04-17,2656
2019-04-18,2566
2019-04-19,2566
2019-04-20,2566
2019-04-21,2566
2019-04-22,2451
2019-04-23,2451
2019-04-24,2451
2019-04-25,2451
2019-04-26,2358
2019-04-27,2358
2019-04-28,2358
2019-04-29,2330
2019-04-30,2330
2019-05-01,2330
2019-05-02,2330
2019-05-03,2277
2019-05-04,2277
2019-05-05,2277
2019-05-06,2277
2019-05-07,2226
2019-05-08,2226
2019-05-09,2226
2019-05-10,2226
2019-05-11,2325
2019-05-12,2325
2019-05-13,2325
2019-05-14,2281
2019-05-15,2281
2019-05-16,2281
2019-05-17,2281
2019-05-18,2234
2019-05-19,2234
2019-05-20,2234
2019-05-21,2234
2019-05-22,2204
2019-05-23,2204
2019-05-24,2204
2019-05-25,2179
2019-05-26,2179
2019-05-27,2179
2019-05-28,2126
2019-05-29,2126
2019-05-30,2126
2019-05-31,2090
2019-06-01,2090
2019-06-02,2090
2019-06-03,2118
2019-06-04,2118
2019-06-05,2118
2019-06-06,2143
2019-06-07,2143
2019-06-08,2143
2019-06-09,2251
2019-06-10,2251
2019-06-11,2251
2019-06-12,2251
2019-06-13,2364
2019-06-14,2364
2019-06-15,2364
2019-06-16,2364
2019-06-17,2297
2019-06-18,2297
2019-06-19,2297
2019-06-20,2259
2019-06-21,2259
2019-06-22,2259
2019-06-23,2231
2019-06-24,2231
2019-06-25,2231
2019-06-26,2231
2019-06-27,2231
2019-06-28,2213
2019-06-29,2213
2019-06-30,2213
2019-07-01,2213
2019-07-02,2135
2019-07-03,2135
2019-07-04,2135
2019-07-05,2135
2019-07-06,2071
2019-07-07,2071
2019-07-08,2071
2019-07-09,2071
2019-07-10,2094
2019-07-11,2094
2019-07-12,2094
2019-07-13,2094
2019-07-14,2081
2019-07-15,2081
2019-07-16,2081
2019-07-17,2081
2019-07-18,2159
2019-07-19,2159
2019-07-20,2159
2019-07-21,2159
2019-07-22,2224
2019-07-23,2224
2019-07-24,2224
2019-07-25,2224
2019-07-26,2224
2019-07-27,2127
2019-07-28,2127
2019-07-29,2127
2019-07-30,2127
2019-07-31,2057
2019-08-01,2057
2019-08-02,2057
2019-08-03,2057
2019-08-04,1969
2019-08-05,1969
2019-08-06,1969
2019-08-07,1969
2019-08-08,2033
2019-08-09,2033
2019-08-10,2033
2019-08-11,2033
2019-08-12,2064
2019-08-13,2064
2019-08-14,2064
2019-08-15,2064
2019-08-16,1973
2019-08-17,1973
2019-08-18,1973
2019-08-19,1973
2019-08-20,1973
2019-08-21,1973
2019-08-22,1973
2019-08-23,1973
2019-08-24,1932
2019-08-24,1932
2019-08-25,1932
2019-08-25,1932
2019-08-26,1932
2019-08-26,1932
2019-08-27,1932
2019-08-27,1932
2019-08-28,1932
2019-08-29,1959
2019-08-30,1959
2019-08-31,1959
2019-09-01,1959
2019-09-02,1959
2019-09-03,1973
2019-09-04,1973
2019-09-05,1973
2019-09-06,1973
2019-09-07,1973
2019-09-08,1971
2019-09-09,1971
2019-09-10,1971
2019-09-11,1971
2019-09-12,1971
2019-09-13,1971
2019-09-14,2050
2019-09-15,2050
2019-09-16,2050
2019-09-17,2050
2019-09-18,2145
2019-09-19,2145
2019-09-20,2145
2019-09-21,2145
2019-09-22,2145
2019-09-23,2136
2019-09-24,2136
2019-09-25,2136
2019-09-26,2136
2019-09-27,2136
2019-09-28,2136
2019-09-29,2035
2019-09-30,2035
2019-10-01,2035
2019-10-02,2035
2019-10-03,1948
2019-10-04,1948
2019-10-05,1948
2019-10-06,1856
2019-10-07,1856
2019-10-08,1856
2019-10-09,1856
2019-10-10,1864
2019-10-11,1864
2019-10-12,1864
2019-10-13,1864
2019-10-14,1801
2019-10-15,1801
2019-10-16,1801
2019-10-17,1801
2019-10-18,1801
2019-10-19,1835
2019-10-20,1835
2019-10-21,1835
2019-10-22,1835
2019-10-23,1835
2019-10-24,1835
2019-10-25,1903
2019-10-26,1903
2019-10-27,1903
2019-10-28,1903
2019-10-29,1903
2019-10-30,1903
2019-10-31,1999
2019-11-01,1999
2019-11-02,1999
2019-11-03,1999
2019-11-04,1999
2019-11-05,1999
2019-11-06,2046
2019-11-07,2046
2019-11-08,2046
2019-11-09,2046
2019-11-10,2046
2019-11-11,2035
2019-11-12,2035
2019-11-13,2035
2019-11-14,2035
2019-11-15,2035
2019-11-16,2035
2019-11-17,2035
2019-11-18,2053
2019-11-19,2053
2019-11-20,2053
2019-11-21,2053
2019-11-22,2053
2019-11-23,2053
2019-11-24,2053
2019-11-25,2082
2019-11-26,2082
2019-11-27,2082
2019-11-28,2082
2019-11-29,2082
2019-11-30,2082
2019-12-01,2082
2019-12-02,2033
2019-12-03,2033
2019-12-04,2033
2019-12-05,2033
2019-12-06,2033
2019-12-07,2033
2019-12-08,2033
2019-12-09,2033
2019-12-10,2111
2019-12-11,2111
2019-12-12,2111
2019-12-13,2111
2019-12-14,2111
2019-12-15,2111
2019-12-16,2111
2019-12-17,2090
2019-12-18,2090
2019-12-19,2090
2019-12-20,2090
2019-12-21,2090
2019-12-22,2090
2019-12-23,2090
2019-12-24,2103
2019-12-25,2103
2019-12-26,2103
2019-12-27,2103
2019-12-28,2103
2019-12-29,2103
2019-12-30,2153
2019-12-31,2153
2020-01-01,2153
2020-01-02,2153
2020-01-03,2153
2020-01-04,2071
2020-01-05,2071
2020-01-06,2071
2020-01-07,2071
2020-01-08,2071
2020-01-09,2071
2020-01-10,2027
2020-01-11,2027
2020-01-12,2027
2020-01-13,2027
2020-01-14,2027
2020-01-15,1939
2020-01-16,1939
2020-01-17,1939
2020-01-18,1939
2020-01-19,1950
2020-01-20,1950
2020-01-21,1950
2020-01-22,1950
2020-01-23,1950
2020-01-24,1950
2020-01-25,1976
2020-01-26,1976
2020-01-27,1976
2020-01-28,1976
2020-01-29,1976
2020-01-30,1953
2020-01-31,1953
2020-02-01,1953
2020-02-02,1953
2020-02-03,1953
2020-02-04,1891
2020-02-05,1891
2020-02-06,1891
2020-02-07,1891
2020-02-08,1891
2020-02-09,1899
2020-02-10,1899
2020-02-11,1899
2020-02-12,1899
2020-02-13,1899
2020-02-14,1991
2020-02-15,1991
2020-02-16,1991
2020-02-17,1991
2020-02-18,1991
2020-02-19,1991
2020-02-20,2064
2020-02-21,2064
2020-02-22,2064
2020-02-23,2064
2020-02-24,2166
2020-02-25,2166
2020-02-26,2166
2020-02-27,2166
2020-02-28,2166
2020-02-29,2256
2020-03-01,2256
2020-03-02,2256
2020-03-03,2256
2020-03-04,2256
2020-03-05,2299
2020-03-06,2299
2020-03-07,2299
2020-03-08,2299
2020-03-09,2299
2020-03-10,2336
2020-03-11,2336
2020-03-12,2336
2020-03-13,2336
2020-03-14,2346
2020-03-15,2346
2020-03-16,2346
2020-03-17,2346
2020-03-18,2368
2020-03-19,2368
2020-03-20,2368
2020-03-21,2324
2020-03-22,2324
2020-03-23,2324
2020-03-24,2288
2020-03-25,2288
2020-03-26,2288
2020-03-27,2289
2020-03-28,2289
2020-03-29,2289
2020-03-30,2317
2020-03-31,2317
2020-04-01,2317
2020-04-02,2276
2020-04-03,2276
2020-04-04,2276
2020-04-05,2241
2020-04-06,2241
2020-04-07,2241
2020-04-08,2145
2020-04-09,2145
2020-04-10,2145
2020-04-11,2050
2020-04-12,2050
2020-04-13,2050
2020-04-14,1964
2020-04-15,1964
2020-04-16,1904
2020-04-17,1904
2020-04-18,1904
2020-04-19,1927
2020-04-20,1927
2020-04-21,1927
2020-04-22,1939
2020-04-23,1939
2020-04-24,1939
2020-04-25,1939
2020-04-26,2036
2020-04-27,2036
2020-04-28,2036
2020-04-29,2050
2020-04-30,2050
2020-05-01,2050
2020-05-02,1970
2020-05-03,1970
2020-05-04,1970
2020-05-05,1955
2020-05-06,1955
2020-05-07,1955
2020-05-08,1936
2020-05-09,1936
2020-05-10,1936
2020-05-11,1953
2020-05-12,1953
2020-05-13,1953
