date_obj,Giant%20frog%20legs price
2019-06-14,1094
2019-06-15,1094
2019-06-16,1094
2019-06-17,1094
2019-06-18,1094
2019-06-19,1083
2019-06-20,1083
2019-06-21,1083
2019-06-22,1083
2019-06-23,1083
2019-06-24,1083
2019-06-25,1083
2019-06-26,1083
2019-06-27,1073
2019-06-28,1073
2019-06-29,1073
2019-06-30,1073
2019-07-01,1073
2019-07-02,1073
2019-07-03,1073
2019-07-04,1073
2019-07-05,1097
2019-07-06,1097
2019-07-07,1097
2019-07-08,1097
2019-07-09,1097
2019-07-10,1097
2019-07-11,1097
2019-07-12,1097
2019-07-13,1127
2019-07-14,1127
2019-07-15,1127
2019-07-16,1127
2019-07-17,1127
2019-07-18,1127
2019-07-19,1127
2019-07-20,1127
2019-07-21,1143
2019-07-22,1143
2019-07-23,1143
2019-07-24,1143
2019-07-25,1143
2019-07-26,1143
2019-07-27,1143
2019-07-28,1143
2019-07-29,1143
2019-07-30,1125
2019-07-31,1125
2019-08-01,1125
2019-08-02,1125
2019-08-03,1125
2019-08-04,1125
2019-08-05,1125
2019-08-06,1125
2019-08-07,1119
2019-08-08,1119
2019-08-09,1119
2019-08-10,1119
2019-08-11,1119
2019-08-12,1119
2019-08-13,1119
2019-08-14,1119
2019-08-15,1117
2019-08-16,1117
2019-08-17,1117
2019-08-18,1117
2019-08-19,1117
2019-08-20,1117
2019-08-21,1117
2019-08-22,1117
2019-08-23,1140
2019-08-24,1140
2019-08-24,1140
2019-08-25,1140
2019-08-25,1140
2019-08-26,1140
2019-08-26,1140
2019-08-27,1140
2019-08-27,1140
2019-08-28,1140
2019-08-29,1140
2019-08-30,1140
2019-08-31,1140
2019-09-01,1127
2019-09-02,1127
2019-09-03,1127
2019-09-04,1127
2019-09-05,1127
2019-09-06,1127
2019-09-07,1127
2019-09-08,1127
2019-09-09,1127
2019-09-10,1179
2019-09-11,1179
2019-09-12,1179
2019-09-13,1179
2019-09-14,1179
2019-09-15,1179
2019-09-16,1179
2019-09-17,1179
2019-09-18,1148
2019-09-19,1148
2019-09-20,1148
2019-09-21,1148
2019-09-22,1148
2019-09-23,1148
2019-09-24,1148
2019-09-25,1148
2019-09-26,1148
2019-09-27,1148
2019-09-28,1150
2019-09-29,1150
2019-09-30,1150
2019-10-01,1150
2019-10-02,1150
2019-10-03,1150
2019-10-04,1150
2019-10-05,1150
2019-10-06,1150
2019-10-07,1165
2019-10-08,1165
2019-10-09,1165
2019-10-10,1165
2019-10-11,1165
2019-10-12,1165
2019-10-13,1165
2019-10-14,1165
2019-10-15,1165
2019-10-16,1186
2019-10-17,1186
2019-10-18,1186
2019-10-19,1186
2019-10-20,1186
2019-10-21,1186
2019-10-22,1186
2019-10-23,1186
2019-10-24,1186
2019-10-25,1215
2019-10-26,1215
2019-10-27,1215
2019-10-28,1215
2019-10-29,1215
2019-10-30,1215
2019-10-31,1215
2019-11-01,1215
2019-11-02,1215
2019-11-03,1215
2019-11-04,1272
2019-11-05,1272
2019-11-06,1272
2019-11-07,1272
2019-11-08,1272
2019-11-09,1272
2019-11-10,1272
2019-11-11,1272
2019-11-12,1272
2019-11-13,1272
2019-11-14,1272
2019-11-15,1336
2019-11-16,1336
2019-11-17,1336
2019-11-18,1336
2019-11-19,1336
2019-11-20,1336
2019-11-21,1336
2019-11-22,1336
2019-11-23,1336
2019-11-24,1336
2019-11-25,1336
2019-11-26,1400
2019-11-27,1400
2019-11-28,1400
2019-11-29,1400
2019-11-30,1400
2019-12-01,1400
2019-12-02,1400
2019-12-03,1400
2019-12-04,1400
2019-12-05,1400
2019-12-06,1400
2019-12-07,1400
2019-12-08,1437
2019-12-09,1437
2019-12-10,1437
2019-12-11,1437
2019-12-12,1437
2019-12-13,1437
2019-12-14,1437
2019-12-15,1437
2019-12-16,1437
2019-12-17,1437
2019-12-18,1437
2019-12-19,1504
2019-12-20,1504
2019-12-21,1504
2019-12-22,1504
2019-12-23,1504
2019-12-24,1504
2019-12-25,1504
2019-12-26,1504
2019-12-27,1504
2019-12-28,1496
2019-12-29,1496
2019-12-30,1496
2019-12-31,1496
2020-01-01,1496
2020-01-02,1496
2020-01-03,1496
2020-01-04,1496
2020-01-05,1496
2020-01-06,1496
2020-01-07,1519
2020-01-08,1519
2020-01-09,1519
2020-01-10,1519
2020-01-11,1519
2020-01-12,1519
2020-01-13,1519
2020-01-14,1519
2020-01-15,1519
2020-01-16,1519
2020-01-17,1502
2020-01-18,1502
2020-01-19,1502
2020-01-20,1502
2020-01-21,1502
2020-01-22,1502
2020-01-23,1502
2020-01-24,1502
2020-01-25,1502
2020-01-26,1506
2020-01-27,1506
2020-01-28,1506
2020-01-29,1506
2020-01-30,1506
2020-01-31,1506
2020-02-01,1506
2020-02-02,1506
2020-02-03,1506
2020-02-04,1485
2020-02-05,1485
2020-02-06,1485
2020-02-07,1485
2020-02-08,1485
2020-02-09,1485
2020-02-10,1485
2020-02-11,1485
2020-02-12,1446
2020-02-13,1446
2020-02-14,1446
2020-02-15,1446
2020-02-16,1446
2020-02-17,1446
2020-02-18,1446
2020-02-19,1446
2020-02-20,1486
2020-02-21,1486
2020-02-22,1486
2020-02-23,1486
2020-02-24,1486
2020-02-25,1486
2020-02-26,1486
2020-02-27,1502
2020-02-28,1502
2020-02-29,1502
2020-03-01,1502
2020-03-02,1502
2020-03-03,1502
2020-03-04,1502
2020-03-05,1502
2020-03-06,1502
2020-03-07,1539
2020-03-08,1539
2020-03-09,1539
2020-03-10,1539
2020-03-11,1539
2020-03-12,1539
2020-03-13,1539
2020-03-14,1531
2020-03-15,1531
2020-03-16,1531
2020-03-17,1531
2020-03-18,1531
2020-03-19,1531
2020-03-20,1490
2020-03-21,1490
2020-03-22,1490
2020-03-23,1490
2020-03-24,1490
2020-03-25,1490
2020-03-26,1471
2020-03-27,1471
2020-03-28,1471
2020-03-29,1471
2020-03-30,1471
2020-03-31,1471
2020-04-01,1471
2020-04-02,1471
2020-04-03,1471
2020-04-04,1471
2020-04-05,1530
2020-04-06,1530
2020-04-07,1530
2020-04-08,1530
2020-04-09,1601
2020-04-10,1601
2020-04-11,1601
2020-04-12,1601
2020-04-13,1682
2020-04-14,1682
2020-04-15,1682
2020-04-16,1682
2020-04-17,1766
2020-04-18,1766
2020-04-19,1766
2020-04-20,1766
2020-04-21,1798
2020-04-22,1798
2020-04-23,1798
2020-04-24,1798
2020-04-25,1797
2020-04-26,1797
2020-04-27,1797
2020-04-28,1797
2020-04-29,1716
2020-04-30,1716
2020-05-01,1716
2020-05-02,1716
2020-05-03,1689
2020-05-04,1689
2020-05-05,1689
2020-05-06,1689
2020-05-07,1671
2020-05-08,1671
2020-05-09,1671
2020-05-10,1671
2020-05-11,1667
2020-05-12,1667
2020-05-13,1667
