date_obj,Lava%20scale%20shard price
2019-09-03,379
2019-09-04,368
2019-09-05,368
2019-09-06,367
2019-09-07,380
2019-09-08,387
2019-09-09,387
2019-09-10,388
2019-09-11,387
2019-09-12,385
2019-09-13,384
2019-09-14,385
2019-09-15,389
2019-09-16,391
2019-09-17,391
2019-09-18,395
2019-09-19,395
2019-09-20,391
2019-09-21,391
2019-09-22,391
2019-09-23,389
2019-09-24,389
2019-09-25,386
2019-09-26,380
2019-09-27,380
2019-09-28,388
2019-09-29,388
2019-09-30,389
2019-10-01,384
2019-10-02,384
2019-10-03,373
2019-10-04,373
2019-10-05,369
2019-10-06,377
2019-10-07,377
2019-10-08,379
2019-10-09,379
2019-10-10,375
2019-10-11,375
2019-10-12,372
2019-10-13,372
2019-10-14,378
2019-10-15,378
2019-10-16,375
2019-10-17,375
2019-10-18,370
2019-10-19,368
2019-10-20,371
2019-10-21,370
2019-10-22,371
2019-10-23,366
2019-10-24,359
2019-10-25,358
2019-10-26,358
2019-10-27,346
2019-10-28,343
2019-10-29,343
2019-10-30,357
2019-10-31,366
2019-11-01,365
2019-11-02,363
2019-11-03,354
2019-11-04,352
2019-11-05,352
2019-11-06,356
2019-11-07,355
2019-11-08,351
2019-11-09,349
2019-11-10,353
2019-11-11,356
2019-11-12,356
2019-11-13,356
2019-11-14,356
2019-11-15,356
2019-11-16,356
2019-11-17,356
2019-11-18,358
2019-11-19,358
2019-11-20,362
2019-11-21,362
2019-11-22,369
2019-11-23,368
2019-11-24,368
2019-11-25,372
2019-11-26,386
2019-11-27,386
2019-11-28,396
2019-11-29,396
2019-11-30,409
2019-12-01,409
2019-12-02,415
2019-12-03,425
2019-12-04,425
2019-12-05,417
2019-12-06,417
2019-12-07,404
2019-12-08,404
2019-12-09,402
2019-12-10,419
2019-12-11,419
2019-12-12,423
2019-12-13,423
2019-12-14,438
2019-12-15,439
2019-12-16,439
2019-12-17,417
2019-12-18,417
2019-12-19,406
2019-12-20,409
2019-12-21,425
2019-12-22,432
2019-12-23,432
2019-12-24,423
2019-12-25,415
2019-12-26,415
2019-12-27,405
2019-12-28,401
2019-12-29,401
2019-12-30,390
2019-12-31,390
2020-01-01,393
2020-01-02,392
2020-01-03,392
2020-01-04,402
2020-01-05,410
2020-01-06,410
2020-01-07,416
2020-01-08,416
2020-01-09,410
2020-01-10,404
2020-01-11,399
2020-01-12,397
2020-01-13,397
2020-01-14,397
2020-01-15,393
2020-01-16,389
2020-01-17,389
2020-01-18,389
2020-01-19,394
2020-01-20,399
2020-01-21,399
2020-01-22,401
2020-01-23,390
2020-01-24,389
2020-01-25,389
2020-01-26,389
2020-01-27,391
2020-01-28,391
2020-01-29,395
2020-01-30,398
2020-01-31,398
2020-02-01,404
2020-02-02,402
2020-02-03,398
2020-02-04,392
2020-02-05,388
2020-02-06,382
2020-02-07,382
2020-02-08,389
2020-02-09,389
2020-02-10,394
2020-02-11,394
2020-02-12,403
2020-02-13,403
2020-02-14,400
2020-02-15,400
2020-02-16,396
2020-02-17,401
2020-02-18,408
2020-02-19,424
2020-02-20,414
2020-02-21,414
2020-02-22,420
2020-02-23,417
2020-02-24,414
2020-02-25,427
2020-02-26,430
2020-02-27,428
2020-02-28,429
2020-02-29,429
2020-03-01,443
2020-03-02,446
2020-03-03,440
2020-03-04,440
2020-03-05,429
2020-03-06,428
2020-03-07,415
2020-03-08,406
2020-03-09,427
2020-03-10,423
2020-03-11,433
2020-03-12,441
2020-03-13,441
2020-03-14,425
2020-03-15,428
2020-03-16,434
2020-03-17,443
2020-03-18,444
2020-03-19,456
2020-03-20,463
2020-03-21,469
2020-03-22,482
2020-03-23,500
2020-03-24,525
2020-03-25,552
2020-03-26,578
2020-03-27,606
2020-03-28,630
2020-03-29,659
2020-03-30,646
2020-03-31,626
2020-04-01,607
2020-04-02,582
2020-04-03,582
2020-04-04,564
2020-04-05,541
2020-04-06,513
2020-04-07,494
2020-04-08,485
2020-04-09,477
2020-04-10,467
2020-04-11,466
2020-04-12,480
2020-04-13,477
2020-04-14,476
2020-04-15,473
2020-04-16,462
2020-04-17,461
2020-04-18,468
2020-04-19,475
2020-04-20,475
2020-04-21,473
2020-04-22,468
2020-04-23,465
2020-04-24,460
2020-04-25,455
2020-04-26,446
2020-04-27,459
2020-04-28,464
2020-04-29,464
2020-04-30,467
2020-05-01,481
2020-05-02,499
2020-05-03,486
2020-05-04,474
2020-05-05,473
2020-05-06,484
2020-05-07,498
2020-05-08,505
2020-05-09,495
2020-05-10,492
2020-05-11,516
2020-05-12,512
2020-05-13,505
