date_obj,Adamant%20trimmed%20set%20(lg) price
2019-03-14,27536
2019-03-15,27536
2019-03-16,27849
2019-03-17,28019
2019-03-18,28019
2019-03-19,28304
2019-03-20,27957
2019-03-21,28057
2019-03-22,28057
2019-03-23,27679
2019-03-24,27504
2019-03-25,27504
2019-03-26,26839
2019-03-27,26839
2019-03-28,25528
2019-03-29,25759
2019-03-30,25759
2019-03-31,25558
2019-04-01,25750
2019-04-02,25750
2019-04-03,25446
2019-04-04,25211
2019-04-05,25211
2019-04-06,25557
2019-04-07,25854
2019-04-08,25854
2019-04-09,25754
2019-04-10,25754
2019-04-11,25449
2019-04-12,25468
2019-04-13,25624
2019-04-14,25624
2019-04-15,25423
2019-04-16,25083
2019-04-17,25083
2019-04-18,24737
2019-04-19,24737
2019-04-20,24235
2019-04-21,24235
2019-04-22,23931
2019-04-23,23638
2019-04-24,23638
2019-04-25,23475
2019-04-26,23475
2019-04-27,23055
2019-04-28,23055
2019-04-29,22649
2019-04-30,22483
2019-05-01,22483
2019-05-02,22481
2019-05-03,23088
2019-05-04,23088
2019-05-05,23499
2019-05-06,23499
2019-05-07,24132
2019-05-08,24132
2019-05-09,25154
2019-05-10,25154
2019-05-11,25879
2019-05-12,26727
2019-05-13,26834
2019-05-14,26488
2019-05-15,26488
2019-05-16,26769
2019-05-17,26769
2019-05-18,26848
2019-05-19,26848
2019-05-20,26940
2019-05-21,26940
2019-05-22,27728
2019-05-23,27728
2019-05-24,28724
2019-05-25,28724
2019-05-26,29004
2019-05-27,29075
2019-05-28,29075
2019-05-29,29146
2019-05-30,29146
2019-05-31,29507
2019-06-01,29507
2019-06-02,29140
2019-06-03,29140
2019-06-04,28793
2019-06-05,28793
2019-06-06,27824
2019-06-07,27824
2019-06-08,28016
2019-06-09,28016
2019-06-10,27656
2019-06-11,27470
2019-06-12,27470
2019-06-13,27191
2019-06-14,27191
2019-06-15,26673
2019-06-16,26673
2019-06-17,25946
2019-06-18,25946
2019-06-19,25797
2019-06-20,25593
2019-06-21,25593
2019-06-22,25876
2019-06-23,25876
2019-06-24,26425
2019-06-25,26425
2019-06-26,27190
2019-06-27,27190
2019-06-28,27865
2019-06-29,27865
2019-06-30,27045
2019-07-01,27045
2019-07-02,27225
2019-07-03,27225
2019-07-04,27025
2019-07-05,27025
2019-07-06,26732
2019-07-07,26732
2019-07-08,26327
2019-07-09,26327
2019-07-10,26123
2019-07-11,26123
2019-07-12,26313
2019-07-13,26313
2019-07-14,26701
2019-07-15,26701
2019-07-16,27387
2019-07-17,27387
2019-07-18,28395
2019-07-19,28395
2019-07-20,28865
2019-07-21,28865
2019-07-22,29406
2019-07-23,29406
2019-07-24,30073
2019-07-25,30073
2019-07-26,30073
2019-07-27,29427
2019-07-28,29427
2019-07-29,29174
2019-07-30,29174
2019-07-31,28640
2019-08-01,28640
2019-08-02,28288
2019-08-03,28288
2019-08-04,27678
2019-08-05,27678
2019-08-06,27308
2019-08-07,27308
2019-08-08,26956
2019-08-09,26956
2019-08-10,26803
2019-08-11,26803
2019-08-12,27233
2019-08-13,27233
2019-08-14,27650
2019-08-15,27650
2019-08-16,27784
2019-08-17,27784
2019-08-18,27801
2019-08-19,27801
2019-08-20,28472
2019-08-21,28472
2019-08-22,28214
2019-08-23,28214
2019-08-24,28876
2019-08-24,28876
2019-08-25,28876
2019-08-25,28876
2019-08-26,29115
2019-08-27,29115
2019-08-27,29115
2019-08-28,29130
2019-08-29,29130
2019-08-30,29198
2019-08-31,29198
2019-09-01,29057
2019-09-02,29057
2019-09-03,28671
2019-09-04,28671
2019-09-05,28506
2019-09-06,28506
2019-09-07,28248
2019-09-08,28248
2019-09-09,27931
2019-09-10,27931
2019-09-11,27222
2019-09-12,27222
2019-09-13,27222
2019-09-14,26902
2019-09-15,26902
2019-09-16,26669
2019-09-17,26669
2019-09-18,26525
2019-09-19,26525
2019-09-20,26525
2019-09-21,27044
2019-09-22,27044
2019-09-23,27233
2019-09-24,27233
2019-09-25,27243
2019-09-26,27243
2019-09-27,27803
2019-09-28,27803
2019-09-29,27874
2019-09-30,27874
2019-10-01,27379
2019-10-02,27379
2019-10-03,27379
2019-10-04,26657
2019-10-05,26657
2019-10-06,26390
2019-10-07,26390
2019-10-08,26288
2019-10-09,26288
2019-10-10,26288
2019-10-11,26797
2019-10-12,26797
2019-10-13,26627
2019-10-14,26627
2019-10-15,26627
2019-10-16,27103
2019-10-17,27103
2019-10-18,27103
2019-10-19,26822
2019-10-20,26822
2019-10-21,26822
2019-10-22,26537
2019-10-23,26537
2019-10-24,26404
2019-10-25,26404
2019-10-26,25893
2019-10-27,25893
2019-10-28,25567
2019-10-29,25567
2019-10-30,25567
2019-10-31,25820
2019-11-01,25820
2019-11-02,25935
2019-11-03,25935
2019-11-04,26326
2019-11-05,26326
2019-11-06,26326
2019-11-07,26326
2019-11-08,26608
2019-11-09,26608
2019-11-10,26773
2019-11-11,26773
2019-11-12,26773
2019-11-13,25990
2019-11-14,25990
2019-11-15,25990
2019-11-16,25520
2019-11-17,25520
2019-11-18,26209
2019-11-19,26209
2019-11-20,26209
2019-11-21,26676
2019-11-22,26676
2019-11-23,26642
2019-11-24,26642
2019-11-25,27146
2019-11-26,27146
2019-11-27,27146
2019-11-28,26873
2019-11-29,26873
2019-11-30,26441
2019-12-01,26441
2019-12-02,26441
2019-12-03,26312
2019-12-04,26312
2019-12-05,26312
2019-12-06,27344
2019-12-07,27344
2019-12-08,27344
2019-12-09,28257
2019-12-10,28257
2019-12-11,28830
2019-12-12,28830
2019-12-13,28830
2019-12-14,28624
2019-12-15,28624
2019-12-16,28871
2019-12-17,28871
2019-12-18,28871
2019-12-19,29006
2019-12-20,29006
2019-12-21,28021
2019-12-22,28021
2019-12-23,27896
2019-12-24,27896
2019-12-25,28056
2019-12-26,28056
2019-12-27,28056
2019-12-28,28597
2019-12-29,28597
2019-12-30,28597
2019-12-31,29235
2020-01-01,29235
2020-01-02,28616
2020-01-03,28616
2020-01-04,28616
2020-01-05,28894
2020-01-06,28894
2020-01-07,29234
2020-01-08,29234
2020-01-09,29234
2020-01-10,29638
2020-01-11,29638
2020-01-12,28744
2020-01-13,28744
2020-01-14,28744
2020-01-15,28344
2020-01-16,28344
2020-01-17,28518
2020-01-18,28518
2020-01-19,27382
2020-01-20,27382
2020-01-21,27382
2020-01-22,26753
2020-01-23,26753
2020-01-24,27272
2020-01-25,27272
2020-01-26,27272
2020-01-27,27594
2020-01-28,27594
2020-01-29,27517
2020-01-30,27517
2020-01-31,27517
2020-02-01,27151
2020-02-02,27151
2020-02-03,26984
2020-02-04,26984
2020-02-05,27165
2020-02-06,27165
2020-02-07,27551
2020-02-08,27551
2020-02-09,27243
2020-02-10,27243
2020-02-11,27066
2020-02-12,27066
2020-02-13,26555
2020-02-14,26555
2020-02-15,26503
2020-02-16,26503
2020-02-17,26590
2020-02-18,26590
2020-02-19,26590
2020-02-20,27385
2020-02-21,27385
2020-02-22,27385
2020-02-23,28342
2020-02-24,28342
2020-02-25,29202
2020-02-26,29202
2020-02-27,29202
2020-02-28,29798
2020-02-29,29798
2020-03-01,29798
2020-03-02,30019
2020-03-03,30019
2020-03-04,30019
2020-03-05,29595
2020-03-06,29595
2020-03-07,29595
2020-03-08,29245
2020-03-09,29245
2020-03-10,28451
2020-03-11,28451
2020-03-12,27261
2020-03-13,27261
2020-03-14,26458
2020-03-15,26458
2020-03-16,26434
2020-03-17,26434
2020-03-18,26699
2020-03-19,26699
2020-03-20,27169
2020-03-21,27169
2020-03-22,28444
2020-03-23,28444
2020-03-24,29569
2020-03-25,29569
2020-03-26,30826
2020-03-27,30826
2020-03-28,30138
2020-03-29,29581
2020-03-30,29581
2020-03-31,29396
2020-04-01,29638
2020-04-02,29638
2020-04-03,30624
2020-04-04,31510
2020-04-05,31510
2020-04-06,32161
2020-04-07,32161
2020-04-08,32302
2020-04-09,32302
2020-04-10,31582
2020-04-11,30313
2020-04-12,30295
2020-04-13,30295
2020-04-14,29995
2020-04-15,29624
2020-04-16,29624
2020-04-17,29528
2020-04-18,29562
2020-04-19,29562
2020-04-20,29442
2020-04-21,29442
2020-04-22,28824
2020-04-23,28824
2020-04-24,28459
2020-04-25,28459
2020-04-26,27704
2020-04-27,27234
2020-04-28,27103
2020-04-29,27103
2020-04-30,26735
2020-05-01,26735
2020-05-02,26298
2020-05-03,26298
2020-05-04,25813
2020-05-05,25813
2020-05-06,25216
2020-05-07,25216
2020-05-08,25476
2020-05-09,25739
2020-05-10,25739
2020-05-11,26918
2020-05-12,26918
2020-05-13,27215
