date_obj,Mort%20myre%20fungus price
2019-09-01,654
2019-09-02,654
2019-09-03,658
2019-09-04,648
2019-09-05,629
2019-09-06,629
2019-09-07,619
2019-09-08,608
2019-09-09,608
2019-09-10,604
2019-09-11,593
2019-09-12,593
2019-09-13,591
2019-09-14,585
2019-09-15,575
2019-09-16,576
2019-09-17,563
2019-09-18,546
2019-09-19,547
2019-09-20,547
2019-09-21,541
2019-09-22,543
2019-09-23,542
2019-09-24,542
2019-09-25,542
2019-09-26,537
2019-09-27,537
2019-09-28,535
2019-09-29,535
2019-09-30,538
2019-10-01,536
2019-10-02,536
2019-10-03,535
2019-10-04,535
2019-10-05,535
2019-10-06,534
2019-10-07,541
2019-10-08,557
2019-10-09,557
2019-10-10,584
2019-10-11,584
2019-10-12,606
2019-10-13,606
2019-10-14,582
2019-10-15,582
2019-10-16,589
2019-10-17,589
2019-10-18,617
2019-10-19,616
2019-10-20,594
2019-10-21,605
2019-10-22,631
2019-10-23,663
2019-10-24,695
2019-10-25,730
2019-10-26,755
2019-10-27,792
2019-10-28,822
2019-10-29,822
2019-10-30,864
2019-10-31,908
2019-11-01,954
2019-11-02,1001
2019-11-03,1052
2019-11-04,1105
2019-11-05,1157
2019-11-06,1182
2019-11-07,1158
2019-11-08,1109
2019-11-09,1053
2019-11-10,1000
2019-11-11,950
2019-11-12,902
2019-11-13,856
2019-11-14,813
2019-11-15,773
2019-11-16,768
2019-11-17,768
2019-11-18,781
2019-11-19,796
2019-11-20,822
2019-11-21,822
2019-11-22,813
2019-11-23,783
2019-11-24,798
2019-11-25,827
2019-11-26,865
2019-11-27,865
2019-11-28,866
2019-11-29,866
2019-11-30,868
2019-12-01,884
2019-12-02,897
2019-12-03,878
2019-12-04,834
2019-12-05,834
2019-12-06,792
2019-12-07,789
2019-12-08,789
2019-12-09,803
2019-12-10,796
2019-12-11,778
2019-12-12,778
2019-12-13,781
2019-12-14,814
2019-12-15,853
2019-12-16,896
2019-12-17,940
2019-12-18,986
2019-12-19,998
2019-12-20,971
2019-12-21,928
2019-12-22,881
2019-12-23,838
2019-12-24,822
2019-12-25,857
2019-12-26,857
2019-12-27,833
2019-12-28,791
2019-12-29,760
2019-12-30,743
2019-12-31,759
2020-01-01,792
2020-01-02,829
2020-01-03,802
2020-01-04,763
2020-01-05,726
2020-01-06,702
2020-01-07,695
2020-01-08,695
2020-01-09,684
2020-01-10,703
2020-01-11,728
2020-01-12,761
2020-01-13,761
2020-01-14,730
2020-01-15,701
2020-01-16,690
2020-01-17,695
2020-01-18,695
2020-01-19,690
2020-01-20,684
2020-01-21,684
2020-01-22,676
2020-01-23,660
2020-01-24,631
2020-01-25,600
2020-01-26,585
2020-01-27,587
2020-01-28,594
2020-01-29,622
2020-01-30,654
2020-01-31,671
2020-02-01,671
2020-02-02,695
2020-02-03,719
2020-02-04,754
2020-02-05,730
2020-02-06,694
2020-02-07,719
2020-02-08,750
2020-02-09,785
2020-02-10,777
2020-02-11,761
2020-02-12,752
2020-02-13,752
2020-02-14,740
2020-02-15,727
2020-02-16,721
2020-02-17,719
2020-02-18,715
2020-02-19,711
2020-02-20,706
2020-02-21,706
2020-02-22,735
2020-02-23,772
2020-02-24,811
2020-02-25,851
2020-02-26,894
2020-02-27,929
2020-02-28,931
2020-02-29,931
2020-03-01,966
2020-03-02,996
2020-03-03,1029
2020-03-04,1054
2020-03-05,1024
2020-03-06,972
2020-03-07,923
2020-03-08,889
2020-03-09,852
2020-03-10,812
2020-03-11,812
2020-03-12,847
2020-03-13,849
2020-03-14,823
2020-03-15,781
2020-03-16,742
2020-03-17,728
2020-03-18,715
2020-03-19,737
2020-03-20,743
2020-03-21,711
2020-03-22,720
2020-03-23,755
2020-03-24,786
2020-03-25,811
2020-03-26,778
2020-03-27,739
2020-03-28,708
2020-03-29,678
2020-03-30,701
2020-03-31,734
2020-04-01,724
2020-04-02,698
2020-04-03,676
2020-04-04,696
2020-04-05,685
2020-04-06,665
2020-04-07,686
2020-04-08,690
2020-04-09,679
2020-04-10,651
2020-04-11,636
2020-04-12,645
2020-04-13,649
2020-04-14,676
2020-04-15,674
2020-04-16,655
2020-04-17,651
2020-04-18,658
2020-04-19,635
2020-04-20,631
2020-04-21,633
2020-04-22,644
2020-04-23,661
2020-04-24,679
2020-04-25,674
2020-04-26,675
2020-04-27,654
2020-04-28,661
2020-04-29,694
2020-04-30,722
2020-05-01,733
2020-05-02,712
2020-05-03,679
2020-05-04,675
2020-05-05,689
2020-05-06,686
2020-05-07,680
2020-05-08,664
2020-05-09,640
2020-05-10,637
2020-05-11,666
2020-05-12,671
2020-05-13,661
