date_obj,Mithril%20plateskirt%20(t) price
2019-04-06,1314
2019-04-07,1312
2019-04-08,1312
2019-04-09,1312
2019-04-10,1312
2019-04-11,1286
2019-04-12,1275
2019-04-13,1313
2019-04-14,1307
2019-04-15,1301
2019-04-16,1302
2019-04-17,1300
2019-04-18,1306
2019-04-19,1332
2019-04-20,1302
2019-04-21,1302
2019-04-22,1266
2019-04-23,1295
2019-04-24,1295
2019-04-25,1303
2019-04-26,1318
2019-04-27,1318
2019-04-28,1352
2019-04-29,1348
2019-04-30,1384
2019-05-01,1384
2019-05-02,1362
2019-05-03,1346
2019-05-04,1336
2019-05-05,1317
2019-05-06,1317
2019-05-07,1314
2019-05-08,1314
2019-05-09,1312
2019-05-10,1313
2019-05-11,1323
2019-05-12,1311
2019-05-13,1315
2019-05-14,1329
2019-05-15,1329
2019-05-16,1336
2019-05-17,1336
2019-05-18,1310
2019-05-19,1310
2019-05-20,1296
2019-05-21,1296
2019-05-22,1293
2019-05-23,1293
2019-05-24,1324
2019-05-25,1373
2019-05-26,1373
2019-05-27,1378
2019-05-28,1378
2019-05-29,1329
2019-05-30,1329
2019-05-31,1277
2019-06-01,1277
2019-06-02,1243
2019-06-03,1243
2019-06-04,1245
2019-06-05,1267
2019-06-06,1263
2019-06-07,1263
2019-06-08,1264
2019-06-09,1253
2019-06-10,1253
2019-06-11,1270
2019-06-12,1222
2019-06-13,1261
2019-06-14,1261
2019-06-15,1275
2019-06-16,1275
2019-06-17,1300
2019-06-18,1300
2019-06-19,1324
2019-06-20,1293
2019-06-21,1293
2019-06-22,1297
2019-06-23,1309
2019-06-24,1309
2019-06-25,1317
2019-06-26,1317
2019-06-27,1383
2019-06-28,1383
2019-06-29,1450
2019-06-30,1450
2019-07-01,1520
2019-07-02,1507
2019-07-03,1507
2019-07-04,1583
2019-07-05,1583
2019-07-06,1661
2019-07-07,1661
2019-07-08,1707
2019-07-09,1735
2019-07-10,1735
2019-07-11,1739
2019-07-12,1739
2019-07-13,1789
2019-07-14,1821
2019-07-15,1821
2019-07-16,1880
2019-07-17,1919
2019-07-18,1919
2019-07-19,1946
2019-07-20,1946
2019-07-21,2005
2019-07-22,2005
2019-07-23,1993
2019-07-24,1993
2019-07-25,1992
2019-07-26,1992
2019-07-27,2061
2019-07-28,2061
2019-07-29,2053
2019-07-30,2001
2019-07-31,1988
2019-08-01,1988
2019-08-02,1999
2019-08-03,2011
2019-08-04,2011
2019-08-05,1982
2019-08-06,1982
2019-08-07,1941
2019-08-08,1941
2019-08-09,2012
2019-08-10,2075
2019-08-11,2075
2019-08-12,2057
2019-08-13,2057
2019-08-14,1982
2019-08-15,1982
2019-08-16,1882
2019-08-17,1882
2019-08-18,1789
2019-08-19,1789
2019-08-20,1734
2019-08-21,1734
2019-08-22,1667
2019-08-23,1667
2019-08-24,1590
2019-08-24,1590
2019-08-25,1590
2019-08-25,1590
2019-08-26,1561
2019-08-26,1561
2019-08-27,1561
2019-08-27,1561
2019-08-28,1525
2019-08-29,1525
2019-08-30,1517
2019-08-31,1517
2019-09-01,1519
2019-09-02,1519
2019-09-03,1509
2019-09-04,1509
2019-09-05,1556
2019-09-06,1556
2019-09-07,1574
2019-09-08,1574
2019-09-09,1617
2019-09-10,1617
2019-09-11,1636
2019-09-12,1636
2019-09-13,1641
2019-09-14,1641
2019-09-15,1712
2019-09-16,1789
2019-09-17,1789
2019-09-18,1875
2019-09-19,1875
2019-09-20,1922
2019-09-21,1913
2019-09-22,1913
2019-09-23,1891
2019-09-24,1891
2019-09-25,1909
2019-09-26,1948
2019-09-27,1948
2019-09-28,1985
2019-09-29,1985
2019-09-30,2007
2019-10-01,2007
2019-10-02,2066
2019-10-03,2066
2019-10-04,2117
2019-10-05,2117
2019-10-06,2149
2019-10-07,2149
2019-10-08,2113
2019-10-09,2113
2019-10-10,2099
2019-10-11,2099
2019-10-12,2056
2019-10-13,2035
2019-10-14,2035
2019-10-15,2105
2019-10-16,2105
2019-10-17,2163
2019-10-18,2163
2019-10-19,2122
2019-10-20,2122
2019-10-21,2138
2019-10-22,2138
2019-10-23,2180
2019-10-24,2180
2019-10-25,2127
2019-10-26,2127
2019-10-27,2162
2019-10-28,2162
2019-10-29,2198
2019-10-30,2198
2019-10-31,2160
2019-11-01,2160
2019-11-02,2156
2019-11-03,2156
2019-11-04,2185
2019-11-05,2185
2019-11-06,2142
2019-11-07,2142
2019-11-08,2140
2019-11-09,2140
2019-11-10,2034
2019-11-11,2034
2019-11-12,1962
2019-11-13,1962
2019-11-14,1956
2019-11-15,1956
2019-11-16,1858
2019-11-17,1858
2019-11-18,1780
2019-11-19,1780
2019-11-20,1707
2019-11-21,1707
2019-11-22,1622
2019-11-23,1622
2019-11-24,1574
2019-11-25,1574
2019-11-26,1626
2019-11-27,1626
2019-11-28,1651
2019-11-29,1651
2019-11-30,1685
2019-12-01,1685
2019-12-02,1685
2019-12-03,1639
2019-12-04,1639
2019-12-05,1639
2019-12-06,1572
2019-12-07,1572
2019-12-08,1530
2019-12-09,1530
2019-12-10,1521
2019-12-11,1521
2019-12-12,1521
2019-12-13,1488
2019-12-14,1488
2019-12-15,1456
2019-12-16,1456
2019-12-17,1390
2019-12-18,1390
2019-12-19,1390
2019-12-20,1353
2019-12-21,1353
2019-12-22,1344
2019-12-23,1344
2019-12-24,1344
2019-12-25,1343
2019-12-26,1343
2019-12-27,1346
2019-12-28,1346
2019-12-29,1344
2019-12-30,1344
2019-12-31,1327
2020-01-01,1327
2020-01-02,1306
2020-01-03,1306
2020-01-04,1301
2020-01-05,1301
2020-01-06,1311
2020-01-07,1317
2020-01-08,1317
2020-01-09,1317
2020-01-10,1320
2020-01-11,1320
2020-01-12,1370
2020-01-13,1370
2020-01-14,1370
2020-01-15,1435
2020-01-16,1435
2020-01-17,1427
2020-01-18,1427
2020-01-19,1410
2020-01-20,1410
2020-01-21,1387
2020-01-22,1387
2020-01-23,1376
2020-01-24,1376
2020-01-25,1361
2020-01-26,1361
2020-01-27,1359
2020-01-28,1359
2020-01-29,1375
2020-01-30,1375
2020-01-31,1414
2020-02-01,1414
2020-02-02,1437
2020-02-03,1437
2020-02-04,1385
2020-02-05,1385
2020-02-06,1376
2020-02-07,1376
2020-02-08,1370
2020-02-09,1370
2020-02-10,1368
2020-02-11,1368
2020-02-12,1435
2020-02-13,1435
2020-02-14,1458
2020-02-15,1458
2020-02-16,1458
2020-02-17,1467
2020-02-18,1467
2020-02-19,1464
2020-02-20,1464
2020-02-21,1464
2020-02-22,1427
2020-02-23,1427
2020-02-24,1446
2020-02-25,1446
2020-02-26,1427
2020-02-27,1427
2020-02-28,1377
2020-02-29,1377
2020-03-01,1318
2020-03-02,1318
2020-03-03,1262
2020-03-04,1262
2020-03-05,1229
2020-03-06,1238
2020-03-07,1238
2020-03-08,1221
2020-03-09,1221
2020-03-10,1234
2020-03-11,1234
2020-03-12,1262
2020-03-13,1262
2020-03-14,1282
2020-03-15,1282
2020-03-16,1292
2020-03-17,1292
2020-03-18,1323
2020-03-19,1323
2020-03-20,1342
2020-03-21,1342
2020-03-22,1330
2020-03-23,1330
2020-03-24,1298
2020-03-25,1298
2020-03-26,1263
2020-03-27,1237
2020-03-28,1237
2020-03-29,1201
2020-03-30,1209
2020-03-31,1209
2020-04-01,1253
2020-04-02,1296
2020-04-03,1296
2020-04-04,1317
2020-04-05,1317
2020-04-06,1340
2020-04-07,1368
2020-04-08,1373
2020-04-09,1397
2020-04-10,1397
2020-04-11,1453
2020-04-12,1483
2020-04-13,1488
2020-04-14,1518
2020-04-15,1532
2020-04-16,1532
2020-04-17,1476
2020-04-18,1435
2020-04-19,1414
2020-04-20,1374
2020-04-21,1374
2020-04-22,1352
2020-04-23,1355
2020-04-24,1355
2020-04-25,1315
2020-04-26,1266
2020-04-27,1271
2020-04-28,1281
2020-04-29,1281
2020-04-30,1286
2020-05-01,1286
2020-05-02,1288
2020-05-03,1308
2020-05-04,1308
2020-05-05,1310
2020-05-06,1307
2020-05-07,1331
2020-05-08,1331
2020-05-09,1372
2020-05-10,1330
2020-05-11,1330
2020-05-12,1322
2020-05-13,1326
