date_obj,Black%20d'hide%20body price
2019-03-24,7585
2019-03-25,7516
2019-03-26,7498
2019-03-27,7516
2019-03-28,7573
2019-03-29,7584
2019-03-30,7519
2019-03-31,7514
2019-04-01,7514
2019-04-02,7570
2019-04-03,7610
2019-04-04,7561
2019-04-05,7589
2019-04-06,7474
2019-04-07,7529
2019-04-08,7495
2019-04-09,7441
2019-04-10,7422
2019-04-11,7533
2019-04-12,7541
2019-04-13,7485
2019-04-14,7529
2019-04-15,7529
2019-04-16,7551
2019-04-17,7519
2019-04-18,7545
2019-04-19,7586
2019-04-20,7553
2019-04-21,7509
2019-04-22,7569
2019-04-23,7507
2019-04-24,7578
2019-04-25,7522
2019-04-26,7496
2019-04-27,7451
2019-04-28,7400
2019-04-29,7436
2019-04-30,7428
2019-05-01,7479
2019-05-02,7500
2019-05-03,7575
2019-05-04,7537
2019-05-05,7550
2019-05-06,7508
2019-05-07,7471
2019-05-08,7466
2019-05-09,7451
2019-05-10,7495
2019-05-11,7478
2019-05-12,7467
2019-05-13,7469
2019-05-14,7508
2019-05-15,7464
2019-05-16,7516
2019-05-17,7478
2019-05-18,7478
2019-05-19,7452
2019-05-20,7493
2019-05-21,7392
2019-05-22,7461
2019-05-23,7513
2019-05-24,7512
2019-05-25,7493
2019-05-26,7504
2019-05-27,7424
2019-05-28,7503
2019-05-29,7484
2019-05-30,7492
2019-05-31,7527
2019-06-01,7538
2019-06-02,7400
2019-06-03,7426
2019-06-04,7452
2019-06-05,7437
2019-06-06,7446
2019-06-07,7407
2019-06-08,7384
2019-06-09,7441
2019-06-10,7459
2019-06-11,7503
2019-06-12,7529
2019-06-13,7540
2019-06-14,7546
2019-06-15,7562
2019-06-16,7559
2019-06-17,7590
2019-06-18,7594
2019-06-19,7556
2019-06-20,7552
2019-06-21,7545
2019-06-22,7563
2019-06-23,7496
2019-06-24,7478
2019-06-25,7559
2019-06-26,7541
2019-06-27,7560
2019-06-28,7510
2019-06-29,7472
2019-06-30,7395
2019-07-01,7477
2019-07-02,7505
2019-07-03,7507
2019-07-04,7376
2019-07-05,7348
2019-07-06,7137
2019-07-07,7293
2019-07-08,7433
2019-07-09,7519
2019-07-10,7553
2019-07-11,7555
2019-07-12,7525
2019-07-13,7494
2019-07-14,7465
2019-07-15,7417
2019-07-16,7460
2019-07-17,7537
2019-07-18,7490
2019-07-19,7442
2019-07-20,7458
2019-07-21,7468
2019-07-22,7460
2019-07-23,7435
2019-07-24,7439
2019-07-25,7526
2019-07-26,7543
2019-07-27,7483
2019-07-28,7305
2019-07-29,7339
2019-07-30,7387
2019-07-31,7408
2019-08-01,7449
2019-08-02,7388
2019-08-03,7279
2019-08-04,7224
2019-08-05,7290
2019-08-06,7280
2019-08-07,7406
2019-08-08,7349
2019-08-09,7418
2019-08-10,7401
2019-08-11,7362
2019-08-12,7433
2019-08-13,7438
2019-08-14,7451
2019-08-15,7402
2019-08-16,7426
2019-08-17,7324
2019-08-18,7356
2019-08-19,7447
2019-08-20,7475
2019-08-21,7453
2019-08-22,7473
2019-08-23,7433
2019-08-24,7411
2019-08-24,7411
2019-08-25,7250
2019-08-25,7250
2019-08-26,7338
2019-08-27,7398
2019-08-27,7398
2019-08-28,7406
2019-08-29,7413
2019-08-30,7392
2019-08-31,7377
2019-09-01,7433
2019-09-02,7413
2019-09-03,7428
2019-09-04,7472
2019-09-05,7553
2019-09-06,7477
2019-09-07,7422
2019-09-08,7384
2019-09-09,7389
2019-09-10,7354
2019-09-11,7433
2019-09-12,7398
2019-09-13,7459
2019-09-14,7403
2019-09-15,7332
2019-09-16,7303
2019-09-17,7392
2019-09-18,7381
2019-09-19,7319
2019-09-20,7414
2019-09-21,7450
2019-09-22,7464
2019-09-23,7475
2019-09-24,7288
2019-09-25,7407
2019-09-26,7462
2019-09-27,7450
2019-09-28,7441
2019-09-29,7469
2019-09-30,7474
2019-10-01,7404
2019-10-02,7330
2019-10-03,7351
2019-10-04,7419
2019-10-05,7396
2019-10-06,7260
2019-10-07,7341
2019-10-08,7392
2019-10-09,7257
2019-10-10,7377
2019-10-11,7387
2019-10-12,7337
2019-10-13,7337
2019-10-14,7336
2019-10-15,7292
2019-10-16,7404
2019-10-17,7413
2019-10-18,7413
2019-10-19,7356
2019-10-20,7258
2019-10-21,7285
2019-10-22,7231
2019-10-23,7274
2019-10-24,7279
2019-10-25,7318
2019-10-26,7324
2019-10-27,7304
2019-10-28,7298
2019-10-29,7387
2019-10-30,7320
2019-10-31,7337
2019-11-01,7338
2019-11-02,7270
2019-11-03,7234
2019-11-04,7364
2019-11-05,7440
2019-11-06,7434
2019-11-07,7441
2019-11-08,7356
2019-11-09,7290
2019-11-10,7234
2019-11-11,7283
2019-11-12,7291
2019-11-13,7237
2019-11-14,7293
2019-11-15,7352
2019-11-16,7231
2019-11-17,7146
2019-11-18,7150
2019-11-19,7185
2019-11-20,7238
2019-11-21,7271
2019-11-22,7330
2019-11-23,7370
2019-11-24,7308
2019-11-25,7295
2019-11-26,7326
2019-11-27,7338
2019-11-28,7321
2019-11-29,7386
2019-11-30,7345
2019-12-01,7301
2019-12-02,7365
2019-12-03,7334
2019-12-04,7360
2019-12-05,7357
2019-12-06,7373
2019-12-07,7278
2019-12-08,7203
2019-12-09,7284
2019-12-10,7271
2019-12-11,7367
2019-12-12,7382
2019-12-13,7412
2019-12-14,7411
2019-12-15,7292
2019-12-16,7331
2019-12-17,7365
2019-12-18,7360
2019-12-19,7395
2019-12-20,7435
2019-12-21,7374
2019-12-22,7326
2019-12-23,7304
2019-12-24,7343
2019-12-25,7290
2019-12-26,7335
2019-12-27,7342
2019-12-28,7335
2019-12-29,7299
2019-12-30,7347
2019-12-31,7313
2020-01-01,7258
2020-01-02,7232
2020-01-03,7286
2020-01-04,7203
2020-01-05,7247
2020-01-06,7305
2020-01-07,7389
2020-01-08,7359
2020-01-09,7410
2020-01-10,7421
2020-01-11,7383
2020-01-12,7286
2020-01-13,7348
2020-01-14,7330
2020-01-15,7375
2020-01-16,7402
2020-01-17,7427
2020-01-18,7382
2020-01-19,7400
2020-01-20,7316
2020-01-21,7348
2020-01-22,7353
2020-01-23,7368
2020-01-24,7325
2020-01-25,7356
2020-01-26,7332
2020-01-27,7368
2020-01-28,7434
2020-01-29,7362
2020-01-30,7341
2020-01-31,7252
2020-02-01,7365
2020-02-02,7422
2020-02-03,7363
2020-02-04,7398
2020-02-05,7378
2020-02-06,7364
2020-02-07,7414
2020-02-08,7353
2020-02-09,7306
2020-02-10,7328
2020-02-11,7346
2020-02-12,7368
2020-02-13,7384
2020-02-14,7395
2020-02-15,7337
2020-02-16,7220
2020-02-17,7311
2020-02-18,7311
2020-02-19,7326
2020-02-20,7345
2020-02-21,7364
2020-02-22,7330
2020-02-23,7316
2020-02-24,7332
2020-02-25,7223
2020-02-26,7295
2020-02-27,7339
2020-02-28,7369
2020-02-29,7358
2020-03-01,7375
2020-03-02,7415
2020-03-03,7352
2020-03-04,7331
2020-03-05,7352
2020-03-06,7329
2020-03-07,7345
2020-03-08,7354
2020-03-09,7345
2020-03-10,7384
2020-03-11,7388
2020-03-12,7399
2020-03-13,7355
2020-03-14,7267
2020-03-15,7247
2020-03-16,7212
2020-03-17,7284
2020-03-18,7316
2020-03-19,7293
2020-03-20,7252
2020-03-21,7271
2020-03-22,7318
2020-03-23,7394
2020-03-24,7329
2020-03-25,7354
2020-03-26,7391
2020-03-27,7381
2020-03-28,7362
2020-03-29,7388
2020-03-30,7343
2020-03-31,7380
2020-04-01,7395
2020-04-02,7415
2020-04-03,7430
2020-04-04,7452
2020-04-05,7457
2020-04-06,7447
2020-04-07,7439
2020-04-08,7436
2020-04-09,7407
2020-04-10,7402
2020-04-11,7397
2020-04-12,7448
2020-04-13,7472
2020-04-14,7467
2020-04-15,7487
2020-04-16,7482
2020-04-17,7480
2020-04-18,7487
2020-04-19,7453
2020-04-20,7490
2020-04-21,7501
2020-04-22,7449
2020-04-23,7533
2020-04-24,7508
2020-04-25,7463
2020-04-26,7462
2020-04-27,7425
2020-04-28,7453
2020-04-29,7462
2020-04-30,7446
2020-05-01,7348
2020-05-02,7410
2020-05-03,7484
2020-05-04,7472
2020-05-05,7482
2020-05-06,7508
2020-05-07,7517
2020-05-08,7498
2020-05-09,7474
2020-05-10,7486
2020-05-11,7481
2020-05-12,7433
2020-05-13,7470
