date_obj,Navy%20cavalier price
2019-04-07,2359
2019-04-08,2274
2019-04-09,2274
2019-04-10,2217
2019-04-11,2206
2019-04-12,2214
2019-04-13,2261
2019-04-14,2291
2019-04-15,2291
2019-04-16,2329
2019-04-17,2329
2019-04-18,2361
2019-04-19,2361
2019-04-20,2380
2019-04-21,2380
2019-04-22,2383
2019-04-23,2375
2019-04-24,2425
2019-04-25,2506
2019-04-26,2590
2019-04-27,2590
2019-04-28,2596
2019-04-29,2596
2019-04-30,2630
2019-05-01,2630
2019-05-02,2555
2019-05-03,2462
2019-05-04,2365
2019-05-05,2365
2019-05-06,2270
2019-05-07,2259
2019-05-08,2259
2019-05-09,2151
2019-05-10,2061
2019-05-11,1976
2019-05-12,1901
2019-05-13,1901
2019-05-14,1993
2019-05-15,1993
2019-05-16,2034
2019-05-17,2034
2019-05-18,2062
2019-05-19,2062
2019-05-20,2127
2019-05-21,2127
2019-05-22,2234
2019-05-23,2346
2019-05-24,2346
2019-05-25,2247
2019-05-26,2149
2019-05-27,2076
2019-05-28,2101
2019-05-29,2152
2019-05-30,2154
2019-05-31,2154
2019-06-01,2080
2019-06-02,1997
2019-06-03,2051
2019-06-04,2131
2019-06-05,2131
2019-06-06,2154
2019-06-07,2051
2019-06-08,2103
2019-06-09,2183
2019-06-10,2183
2019-06-11,2111
2019-06-12,2111
2019-06-13,2119
2019-06-14,2119
2019-06-15,2210
2019-06-16,2314
2019-06-17,2314
2019-06-18,2321
2019-06-19,2321
2019-06-20,2270
2019-06-21,2270
2019-06-22,2277
2019-06-23,2316
2019-06-24,2316
2019-06-25,2310
2019-06-26,2310
2019-06-27,2296
2019-06-28,2296
2019-06-29,2279
2019-06-30,2201
2019-07-01,2201
2019-07-02,2234
2019-07-03,2264
2019-07-04,2264
2019-07-05,2250
2019-07-06,2250
2019-07-07,2200
2019-07-08,2200
2019-07-09,2163
2019-07-10,2113
2019-07-11,2113
2019-07-12,2083
2019-07-13,2083
2019-07-14,2080
2019-07-15,2080
2019-07-16,2124
2019-07-17,2124
2019-07-18,2130
2019-07-19,2130
2019-07-20,2207
2019-07-21,2246
2019-07-22,2246
2019-07-23,2214
2019-07-24,2214
2019-07-25,2160
2019-07-26,2160
2019-07-27,2151
2019-07-28,2151
2019-07-29,2133
2019-07-30,2036
2019-07-31,2036
2019-08-01,1972
2019-08-02,1972
2019-08-03,1899
2019-08-04,1899
2019-08-05,1922
2019-08-06,1922
2019-08-07,2007
2019-08-08,2007
2019-08-09,2094
2019-08-10,2183
2019-08-11,2183
2019-08-12,2278
2019-08-13,2278
2019-08-14,2316
2019-08-15,2425
2019-08-16,2547
2019-08-17,2547
2019-08-18,2654
2019-08-19,2654
2019-08-20,2779
2019-08-21,2779
2019-08-22,2894
2019-08-23,2894
2019-08-24,3001
2019-08-24,3001
2019-08-25,3001
2019-08-25,3001
2019-08-26,2980
2019-08-26,2980
2019-08-27,2980
2019-08-27,2980
2019-08-28,2967
2019-08-29,2967
2019-08-30,2971
2019-08-31,2971
2019-09-01,3067
2019-09-02,3067
2019-09-03,3179
2019-09-04,3179
2019-09-05,3267
2019-09-06,3267
2019-09-07,3385
2019-09-08,3309
2019-09-09,3309
2019-09-10,3408
2019-09-11,3518
2019-09-12,3518
2019-09-13,3649
2019-09-14,3777
2019-09-15,3777
2019-09-16,3837
2019-09-17,3837
2019-09-18,3942
2019-09-19,3942
2019-09-20,3942
2019-09-21,4020
2019-09-22,4020
2019-09-23,4081
2019-09-24,4081
2019-09-25,3883
2019-09-26,3706
2019-09-27,3706
2019-09-28,3535
2019-09-29,3535
2019-09-30,3358
2019-10-01,3342
2019-10-02,3342
2019-10-03,3444
2019-10-04,3444
2019-10-05,3449
2019-10-06,3336
2019-10-07,3336
2019-10-08,3176
2019-10-09,3176
2019-10-10,3031
2019-10-11,3031
2019-10-12,2879
2019-10-13,2762
2019-10-14,2681
2019-10-15,2681
2019-10-16,2557
2019-10-17,2557
2019-10-18,2440
2019-10-19,2331
2019-10-20,2331
2019-10-21,2220
2019-10-22,2220
2019-10-23,2210
2019-10-24,2210
2019-10-25,2201
2019-10-26,2201
2019-10-27,2195
2019-10-28,2195
2019-10-29,2206
2019-10-30,2206
2019-10-31,2242
2019-11-01,2242
2019-11-02,2310
2019-11-03,2310
2019-11-04,2382
2019-11-05,2382
2019-11-06,2449
2019-11-07,2449
2019-11-08,2449
2019-11-09,2517
2019-11-10,2517
2019-11-11,2527
2019-11-12,2527
2019-11-13,2646
2019-11-14,2646
2019-11-15,2740
2019-11-16,2740
2019-11-17,2833
2019-11-18,2833
2019-11-19,2921
2019-11-20,2921
2019-11-21,2956
2019-11-22,2956
2019-11-23,2965
2019-11-24,2965
2019-11-25,3097
2019-11-26,3097
2019-11-27,3098
2019-11-28,3098
2019-11-29,3175
2019-11-30,3175
2019-12-01,3084
2019-12-02,3084
2019-12-03,3212
2019-12-04,3212
2019-12-05,3216
2019-12-06,3216
2019-12-07,3217
2019-12-08,3217
2019-12-09,3169
2019-12-10,3169
2019-12-11,3102
2019-12-12,3102
2019-12-13,3056
2019-12-14,3056
2019-12-15,3112
2019-12-16,3112
2019-12-17,3212
2019-12-18,3212
2019-12-19,3241
2019-12-20,3241
2019-12-21,3253
2019-12-22,3253
2019-12-23,3202
2019-12-24,3202
2019-12-25,3181
2019-12-26,3181
2019-12-27,3076
2019-12-28,2983
2019-12-29,2983
2019-12-30,3071
2019-12-31,3071
2020-01-01,3110
2020-01-02,2993
2020-01-03,2993
2020-01-04,2919
2020-01-05,2919
2020-01-06,2955
2020-01-07,2991
2020-01-08,2991
2020-01-09,3072
2020-01-10,3004
2020-01-11,3004
2020-01-12,2998
2020-01-13,2998
2020-01-14,2993
2020-01-15,2903
2020-01-16,2903
2020-01-17,2845
2020-01-18,2845
2020-01-19,2921
2020-01-20,2921
2020-01-21,2965
2020-01-22,2965
2020-01-23,3103
2020-01-24,3103
2020-01-25,3193
2020-01-26,3145
2020-01-27,3145
2020-01-28,3113
2020-01-29,3113
2020-01-30,3009
2020-01-31,3009
2020-02-01,2881
2020-02-02,2754
2020-02-03,2638
2020-02-04,2638
2020-02-05,2508
2020-02-06,2398
2020-02-07,2298
2020-02-08,2203
2020-02-09,2101
2020-02-10,1995
2020-02-11,1995
2020-02-12,1895
2020-02-13,1895
2020-02-14,1800
2020-02-15,1800
2020-02-16,1723
2020-02-17,1650
2020-02-18,1650
2020-02-19,1630
2020-02-20,1629
2020-02-21,1629
2020-02-22,1596
2020-02-23,1596
2020-02-24,1560
2020-02-25,1560
2020-02-26,1567
2020-02-27,1567
2020-02-28,1595
2020-02-29,1595
2020-03-01,1625
2020-03-02,1625
2020-03-03,1675
2020-03-04,1675
2020-03-05,1615
2020-03-06,1622
2020-03-07,1622
2020-03-08,1620
2020-03-09,1620
2020-03-10,1701
2020-03-11,1701
2020-03-12,1742
2020-03-13,1742
2020-03-14,1682
2020-03-15,1682
2020-03-16,1597
2020-03-17,1597
2020-03-18,1537
2020-03-19,1537
2020-03-20,1484
2020-03-21,1439
2020-03-22,1444
2020-03-23,1448
2020-03-24,1503
2020-03-25,1503
2020-03-26,1524
2020-03-27,1559
2020-03-28,1559
2020-03-29,1588
2020-03-30,1606
2020-03-31,1606
2020-04-01,1675
2020-04-02,1668
2020-04-03,1668
2020-04-04,1639
2020-04-05,1639
2020-04-06,1610
2020-04-07,1610
2020-04-08,1565
2020-04-09,1561
2020-04-10,1561
2020-04-11,1566
2020-04-12,1539
2020-04-13,1516
2020-04-14,1487
2020-04-15,1508
2020-04-16,1508
2020-04-17,1537
2020-04-18,1539
2020-04-19,1529
2020-04-20,1518
2020-04-21,1509
2020-04-22,1488
2020-04-23,1488
2020-04-24,1420
2020-04-25,1412
2020-04-26,1443
2020-04-27,1483
2020-04-28,1499
2020-04-29,1495
2020-04-30,1552
2020-05-01,1552
2020-05-02,1570
2020-05-03,1590
2020-05-04,1590
2020-05-05,1596
2020-05-06,1597
2020-05-07,1604
2020-05-08,1604
2020-05-09,1606
2020-05-10,1570
2020-05-11,1570
2020-05-12,1549
2020-05-13,1593
