date_obj,Ancient%20page%204 price
2019-03-19,150481
2019-03-20,147510
2019-03-21,149390
2019-03-22,147777
2019-03-23,148634
2019-03-24,148349
2019-03-25,146847
2019-03-26,151840
2019-03-27,159127
2019-03-28,166862
2019-03-29,174052
2019-03-30,181298
2019-03-31,183574
2019-04-01,187928
2019-04-02,188549
2019-04-03,194012
2019-04-04,195632
2019-04-05,200552
2019-04-06,198441
2019-04-07,197779
2019-04-08,200539
2019-04-09,198930
2019-04-10,196637
2019-04-11,187696
2019-04-12,178311
2019-04-13,169395
2019-04-14,160925
2019-04-15,152878
2019-04-16,145295
2019-04-17,138030
2019-04-18,131128
2019-04-19,126374
2019-04-20,123597
2019-04-21,122444
2019-04-22,126989
2019-04-23,128275
2019-04-24,127497
2019-04-25,124110
2019-04-26,122809
2019-04-27,125099
2019-04-28,126013
2019-04-29,125485
2019-04-30,124993
2019-05-01,123962
2019-05-02,121748
2019-05-03,122024
2019-05-04,122881
2019-05-05,121704
2019-05-06,120092
2019-05-07,121173
2019-05-08,121255
2019-05-09,120958
2019-05-10,120299
2019-05-11,122738
2019-05-12,124538
2019-05-13,121674
2019-05-14,119459
2019-05-15,123538
2019-05-16,124904
2019-05-17,125685
2019-05-18,126642
2019-05-19,128451
2019-05-20,130358
2019-05-21,134148
2019-05-22,136041
2019-05-23,138008
2019-05-24,139800
2019-05-25,142377
2019-05-26,144363
2019-05-27,146707
2019-05-28,149550
2019-05-29,152047
2019-05-30,155663
2019-05-31,159177
2019-06-01,161035
2019-06-02,164001
2019-06-03,165430
2019-06-04,165695
2019-06-05,168649
2019-06-06,167015
2019-06-07,162356
2019-06-08,158011
2019-06-09,157563
2019-06-10,156325
2019-06-11,151375
2019-06-12,155206
2019-06-13,151466
2019-06-14,146110
2019-06-15,142091
2019-06-16,140487
2019-06-17,136978
2019-06-18,132821
2019-06-19,128908
2019-06-20,124454
2019-06-21,123707
2019-06-22,123100
2019-06-23,121235
2019-06-24,120011
2019-06-25,121467
2019-06-26,121182
2019-06-27,120807
2019-06-28,119260
2019-06-29,120218
2019-06-30,122197
2019-07-01,122321
2019-07-02,123290
2019-07-03,121034
2019-07-04,118743
2019-07-05,119107
2019-07-06,119090
2019-07-07,121787
2019-07-08,119278
2019-07-09,118634
2019-07-10,116959
2019-07-11,113662
2019-07-12,112084
2019-07-13,109819
2019-07-14,111123
2019-07-15,111006
2019-07-16,112684
2019-07-17,108593
2019-07-18,109078
2019-07-19,109913
2019-07-20,114233
2019-07-21,114871
2019-07-22,115009
2019-07-23,112730
2019-07-24,107622
2019-07-25,105981
2019-07-26,107454
2019-07-27,109071
2019-07-28,107496
2019-07-29,107556
2019-07-30,106460
2019-07-31,103182
2019-08-01,101541
2019-08-02,100955
2019-08-03,102764
2019-08-04,104229
2019-08-05,106133
2019-08-06,107090
2019-08-07,108204
2019-08-08,108863
2019-08-09,110248
2019-08-10,109945
2019-08-11,109928
2019-08-12,111212
2019-08-13,113628
2019-08-14,115290
2019-08-15,116080
2019-08-16,118655
2019-08-17,119664
2019-08-18,117125
2019-08-19,118321
2019-08-20,117526
2019-08-21,117697
2019-08-22,116617
2019-08-23,117563
2019-08-24,119006
2019-08-24,119006
2019-08-25,120043
2019-08-25,120043
2019-08-26,122467
2019-08-27,124645
2019-08-27,124645
2019-08-28,124856
2019-08-29,126503
2019-08-30,127720
2019-08-31,128655
2019-09-01,130354
2019-09-02,129929
2019-09-03,128954
2019-09-04,127776
2019-09-05,128226
2019-09-06,126952
2019-09-07,126866
2019-09-08,130191
2019-09-09,130603
2019-09-10,130690
2019-09-11,132536
2019-09-12,133927
2019-09-13,135636
2019-09-14,134943
2019-09-15,131098
2019-09-16,126668
2019-09-17,125351
2019-09-18,122979
2019-09-19,120317
2019-09-20,120088
2019-09-21,120053
2019-09-22,120280
2019-09-23,118888
2019-09-24,118888
2019-09-25,117365
2019-09-26,115761
2019-09-27,110622
2019-09-28,109811
2019-09-29,112272
2019-09-30,112937
2019-10-01,112929
2019-10-02,109087
2019-10-03,106610
2019-10-04,109036
2019-10-05,112142
2019-10-06,112663
2019-10-07,112189
2019-10-08,110249
2019-10-09,106922
2019-10-10,106384
2019-10-11,105760
2019-10-12,105748
2019-10-13,107881
2019-10-14,109929
2019-10-15,111694
2019-10-16,113893
2019-10-17,114761
2019-10-18,116917
2019-10-19,117526
2019-10-20,117377
2019-10-21,114677
2019-10-22,117001
2019-10-23,116294
2019-10-24,117589
2019-10-25,119628
2019-10-26,119326
2019-10-27,117586
2019-10-28,118946
2019-10-29,119645
2019-10-30,117950
2019-10-31,118901
2019-11-01,115487
2019-11-02,112891
2019-11-03,116456
2019-11-04,120064
2019-11-05,120443
2019-11-06,121180
2019-11-07,123142
2019-11-08,124803
2019-11-09,125372
2019-11-10,122958
2019-11-11,122133
2019-11-12,122181
2019-11-13,120862
2019-11-14,116879
2019-11-15,116609
2019-11-16,116273
2019-11-17,113105
2019-11-18,114702
2019-11-19,115931
2019-11-20,117014
2019-11-21,117897
2019-11-22,117428
2019-11-23,118097
2019-11-24,118660
2019-11-25,122526
2019-11-26,126414
2019-11-27,129714
2019-11-28,131371
2019-11-29,130910
2019-11-30,127967
2019-12-01,126436
2019-12-02,125850
2019-12-03,127231
2019-12-04,127474
2019-12-05,130941
2019-12-06,134033
2019-12-07,134923
2019-12-08,137937
2019-12-09,141902
2019-12-10,147825
2019-12-11,151185
2019-12-12,151339
2019-12-13,150633
2019-12-14,152814
2019-12-15,155886
2019-12-16,155599
2019-12-17,156733
2019-12-18,159119
2019-12-19,156230
2019-12-20,156152
2019-12-21,152657
2019-12-22,151004
2019-12-23,148972
2019-12-24,145341
2019-12-25,139114
2019-12-26,134018
2019-12-27,128593
2019-12-28,125659
2019-12-29,125238
2019-12-30,127826
2019-12-31,128601
2020-01-01,126118
2020-01-02,124419
2020-01-03,125152
2020-01-04,127278
2020-01-05,125040
2020-01-06,122160
2020-01-07,121654
2020-01-08,121483
2020-01-09,122659
2020-01-10,125988
2020-01-11,129772
2020-01-12,129188
2020-01-13,130334
2020-01-14,134543
2020-01-15,133339
2020-01-16,133223
2020-01-17,132232
2020-01-18,133013
2020-01-19,136135
2020-01-20,137171
2020-01-21,139988
2020-01-22,137224
2020-01-23,140778
2020-01-24,142385
2020-01-25,143905
2020-01-26,143461
2020-01-27,138389
2020-01-28,133646
2020-01-29,130142
2020-01-30,128983
2020-01-31,128123
2020-02-01,124805
2020-02-02,123310
2020-02-03,126096
2020-02-04,128013
2020-02-05,127107
2020-02-06,124008
2020-02-07,123071
2020-02-08,123485
2020-02-09,124466
2020-02-10,125470
2020-02-11,128193
2020-02-12,132544
2020-02-13,135702
2020-02-14,140498
2020-02-15,144956
2020-02-16,148520
2020-02-17,151772
2020-02-18,154737
2020-02-19,154635
2020-02-20,154741
2020-02-21,155345
2020-02-22,158736
2020-02-23,161632
2020-02-24,163407
2020-02-25,163972
2020-02-26,160689
2020-02-27,155910
2020-02-28,153496
2020-02-29,154150
2020-03-01,150761
2020-03-02,152211
2020-03-03,148374
2020-03-04,146957
2020-03-05,146963
2020-03-06,142481
2020-03-07,138014
2020-03-08,138935
2020-03-09,138454
2020-03-10,139633
2020-03-11,136903
2020-03-12,136386
2020-03-13,138549
2020-03-14,136659
2020-03-15,135960
2020-03-16,137278
2020-03-17,140311
2020-03-18,142792
2020-03-19,144979
2020-03-20,147940
2020-03-21,150488
2020-03-22,150856
2020-03-23,147823
2020-03-24,146021
2020-03-25,148562
2020-03-26,150751
2020-03-27,153267
2020-03-28,153334
2020-03-29,148689
2020-03-30,151255
2020-03-31,154048
2020-04-01,157115
2020-04-02,154866
2020-04-03,152901
2020-04-04,151507
2020-04-05,150576
2020-04-06,149722
2020-04-07,151257
2020-04-08,153325
2020-04-09,156707
2020-04-10,158775
2020-04-11,164397
2020-04-12,172029
2020-04-13,178099
2020-04-14,182418
2020-04-15,184519
2020-04-16,181224
2020-04-17,182071
2020-04-18,186238
2020-04-19,186742
2020-04-20,186666
2020-04-21,191918
2020-04-22,186669
2020-04-23,182262
2020-04-24,183814
2020-04-25,181032
2020-04-26,182454
2020-04-27,184315
2020-04-28,180614
2020-04-29,176171
2020-04-30,177111
2020-05-01,175947
2020-05-02,173954
2020-05-03,173243
2020-05-04,167653
2020-05-05,162247
2020-05-06,161562
2020-05-07,159181
2020-05-08,159552
2020-05-09,157002
2020-05-10,152695
2020-05-11,150655
2020-05-12,148442
2020-05-13,150095
