date_obj,Adamant%20plateskirt price
2019-03-16,4039
2019-03-17,4044
2019-03-18,4044
2019-03-19,4159
2019-03-20,4260
2019-03-21,4348
2019-03-22,4434
2019-03-23,4619
2019-03-24,4772
2019-03-25,4772
2019-03-26,4893
2019-03-27,4893
2019-03-28,5010
2019-03-29,4882
2019-03-30,4882
2019-03-31,4924
2019-04-01,4886
2019-04-02,4929
2019-04-03,4857
2019-04-04,4782
2019-04-05,4605
2019-04-06,4638
2019-04-07,4650
2019-04-08,4573
2019-04-09,4631
2019-04-10,4598
2019-04-11,4452
2019-04-12,4598
2019-04-13,4787
2019-04-14,5027
2019-04-15,5279
2019-04-16,5236
2019-04-17,5067
2019-04-18,4969
2019-04-19,4904
2019-04-20,4830
2019-04-21,4919
2019-04-22,4705
2019-04-23,4921
2019-04-24,4882
2019-04-25,4668
2019-04-26,4632
2019-04-27,4609
2019-04-28,4549
2019-04-29,4542
2019-04-30,4478
2019-05-01,4280
2019-05-02,4183
2019-05-03,4131
2019-05-04,3943
2019-05-05,3745
2019-05-06,3635
2019-05-07,3642
2019-05-08,3617
2019-05-09,3577
2019-05-10,3653
2019-05-11,3719
2019-05-12,3829
2019-05-13,3801
2019-05-14,3787
2019-05-15,3787
2019-05-16,3721
2019-05-17,3721
2019-05-18,3796
2019-05-19,3986
2019-05-20,4160
2019-05-21,4109
2019-05-22,4026
2019-05-23,3996
2019-05-24,3957
2019-05-25,3831
2019-05-26,3904
2019-05-27,3909
2019-05-28,3954
2019-05-29,4076
2019-05-30,4095
2019-05-31,4095
2019-06-01,4004
2019-06-02,4020
2019-06-03,3958
2019-06-04,3950
2019-06-05,3983
2019-06-06,3815
2019-06-07,3834
2019-06-08,4010
2019-06-09,4142
2019-06-10,4142
2019-06-11,4282
2019-06-12,4464
2019-06-13,4671
2019-06-14,4664
2019-06-15,4664
2019-06-16,4619
2019-06-17,4740
2019-06-18,4740
2019-06-19,4632
2019-06-20,4534
2019-06-21,4534
2019-06-22,4457
2019-06-23,4393
2019-06-24,4373
2019-06-25,4360
2019-06-26,4440
2019-06-27,4445
2019-06-28,4445
2019-06-29,4581
2019-06-30,4589
2019-07-01,4589
2019-07-02,4588
2019-07-03,4410
2019-07-04,4410
2019-07-05,4445
2019-07-06,4445
2019-07-07,4590
2019-07-08,4590
2019-07-09,4655
2019-07-10,4511
2019-07-11,4511
2019-07-12,4318
2019-07-13,4318
2019-07-14,4185
2019-07-15,4185
2019-07-16,4090
2019-07-17,4043
2019-07-18,4043
2019-07-19,3989
2019-07-20,3989
2019-07-21,3839
2019-07-22,3710
2019-07-23,3692
2019-07-24,3692
2019-07-25,3760
2019-07-26,3740
2019-07-27,3600
2019-07-28,3606
2019-07-29,3599
2019-07-30,3576
2019-07-31,3516
2019-08-01,3556
2019-08-02,3593
2019-08-03,3657
2019-08-04,3663
2019-08-05,3503
2019-08-06,3658
2019-08-07,3565
2019-08-08,3557
2019-08-09,3515
2019-08-10,3617
2019-08-11,3707
2019-08-12,3697
2019-08-13,3842
2019-08-14,3884
2019-08-15,3937
2019-08-16,3910
2019-08-17,3910
2019-08-18,3949
2019-08-19,3962
2019-08-20,3862
2019-08-21,3887
2019-08-22,3827
2019-08-23,3827
2019-08-23,3827
2019-08-24,3805
2019-08-24,3805
2019-08-25,3805
2019-08-25,3805
2019-08-26,3792
2019-08-27,3834
2019-08-27,3834
2019-08-28,3776
2019-08-29,3766
2019-08-30,3675
2019-08-31,3675
2019-09-01,3691
2019-09-02,3691
2019-09-03,3698
2019-09-04,3586
2019-09-05,3537
2019-09-06,3537
2019-09-07,3644
2019-09-08,3678
2019-09-09,3678
2019-09-10,3561
2019-09-11,3677
2019-09-12,3677
2019-09-13,3760
2019-09-14,3790
2019-09-15,3856
2019-09-16,3756
2019-09-17,3788
2019-09-18,3806
2019-09-19,3806
2019-09-20,3887
2019-09-21,3971
2019-09-22,3864
2019-09-23,3733
2019-09-24,3733
2019-09-25,3726
2019-09-26,3735
2019-09-27,3735
2019-09-28,3764
2019-09-29,3764
2019-09-30,3809
2019-10-01,3840
2019-10-02,3840
2019-10-03,3873
2019-10-04,3873
2019-10-05,3929
2019-10-06,3953
2019-10-07,3953
2019-10-08,4007
2019-10-09,4007
2019-10-10,3931
2019-10-11,3931
2019-10-12,3997
2019-10-13,3825
2019-10-14,3831
2019-10-15,3831
2019-10-16,3796
2019-10-17,3796
2019-10-18,3728
2019-10-19,3592
2019-10-20,3531
2019-10-21,3531
2019-10-22,3666
2019-10-23,3712
2019-10-24,3712
2019-10-25,3609
2019-10-26,3629
2019-10-27,3629
2019-10-28,3675
2019-10-29,3675
2019-10-30,3595
2019-10-31,3590
2019-11-01,3590
2019-11-02,3641
2019-11-03,3626
2019-11-04,3490
2019-11-05,3490
2019-11-06,3597
2019-11-07,3562
2019-11-08,3523
2019-11-09,3580
2019-11-10,3587
2019-11-11,3658
2019-11-12,3658
2019-11-13,3786
2019-11-14,3786
2019-11-15,3817
2019-11-16,3799
2019-11-17,3799
2019-11-18,3762
2019-11-19,3762
2019-11-20,3661
2019-11-21,3661
2019-11-22,3615
2019-11-23,3615
2019-11-24,3591
2019-11-25,3643
2019-11-26,3669
2019-11-27,3669
2019-11-28,3711
2019-11-29,3711
2019-11-30,3759
2019-12-01,3759
2019-12-02,3783
2019-12-03,3861
2019-12-04,3861
2019-12-05,3753
2019-12-06,3753
2019-12-07,3796
2019-12-08,3796
2019-12-09,3843
2019-12-10,3887
2019-12-11,3887
2019-12-12,3942
2019-12-13,3942
2019-12-14,3940
2019-12-15,3939
2019-12-16,3939
2019-12-17,3896
2019-12-18,3896
2019-12-19,3782
2019-12-20,3593
2019-12-21,3602
2019-12-22,3697
2019-12-23,3697
2019-12-24,3724
2019-12-25,3848
2019-12-26,3848
2019-12-27,3950
2019-12-28,3876
2019-12-29,3876
2019-12-30,3693
2019-12-31,3649
2020-01-01,3649
2020-01-02,3763
2020-01-03,3763
2020-01-04,3722
2020-01-05,3675
2020-01-06,3744
2020-01-07,3860
2020-01-08,3860
2020-01-09,3847
2020-01-10,3679
2020-01-11,3588
2020-01-12,3494
2020-01-13,3494
2020-01-14,3641
2020-01-15,3627
2020-01-16,3731
2020-01-17,3804
2020-01-18,3804
2020-01-19,3870
2020-01-20,3933
2020-01-21,3933
2020-01-22,3767
2020-01-23,3778
2020-01-24,3862
2020-01-25,3862
2020-01-26,3924
2020-01-27,3986
2020-01-28,3986
2020-01-29,3824
2020-01-30,3748
2020-01-31,3842
2020-02-01,3928
2020-02-02,3993
2020-02-03,3959
2020-02-04,3882
2020-02-05,3802
2020-02-06,3874
2020-02-07,3908
2020-02-08,3965
2020-02-09,3956
2020-02-10,3992
2020-02-11,3992
2020-02-12,4037
2020-02-13,4037
2020-02-14,4120
2020-02-15,4150
2020-02-16,3982
2020-02-17,3830
2020-02-18,3868
2020-02-19,3868
2020-02-20,3872
2020-02-21,3872
2020-02-22,3833
2020-02-23,3862
2020-02-24,3704
2020-02-25,3814
2020-02-26,3916
2020-02-27,3886
2020-02-28,3863
2020-02-29,3863
2020-03-01,3824
2020-03-02,3705
2020-03-03,3632
2020-03-04,3632
2020-03-05,3701
2020-03-06,3715
2020-03-07,3794
2020-03-08,3737
2020-03-09,3770
2020-03-10,3745
2020-03-11,3772
2020-03-12,3690
2020-03-13,3783
2020-03-14,3695
2020-03-15,3616
2020-03-16,3596
2020-03-17,3716
2020-03-18,3844
2020-03-19,3882
2020-03-20,3801
2020-03-21,3891
2020-03-22,3949
2020-03-23,3953
2020-03-24,3899
2020-03-25,3883
2020-03-26,3932
2020-03-27,4113
2020-03-28,4118
2020-03-29,4012
2020-03-30,3871
2020-03-31,3956
2020-04-01,3954
2020-04-02,3996
2020-04-03,3996
2020-04-04,4035
2020-04-05,4070
2020-04-06,3908
2020-04-07,3929
2020-04-08,3798
2020-04-09,3775
2020-04-10,3708
2020-04-11,3827
2020-04-12,3859
2020-04-13,3879
2020-04-14,3951
2020-04-15,3999
2020-04-16,4104
2020-04-17,4139
2020-04-18,4098
2020-04-19,4124
2020-04-20,3997
2020-04-21,3925
2020-04-22,3899
2020-04-23,3735
2020-04-24,3801
2020-04-25,3914
2020-04-26,3816
2020-04-27,3903
2020-04-28,3915
2020-04-29,3823
2020-04-30,3679
2020-05-01,3705
2020-05-02,3621
2020-05-03,3597
2020-05-04,3524
2020-05-05,3680
2020-05-06,3779
2020-05-07,3900
2020-05-08,3933
2020-05-09,3955
2020-05-10,3775
2020-05-11,3809
2020-05-12,3802
2020-05-13,3775
