date_obj,Bandos%20page%202 price
2019-03-21,4853
2019-03-22,4944
2019-03-23,5027
2019-03-24,4980
2019-03-25,4996
2019-03-26,5036
2019-03-27,5022
2019-03-28,4987
2019-03-29,5096
2019-03-30,5133
2019-03-31,5018
2019-04-01,4976
2019-04-02,4923
2019-04-03,4948
2019-04-04,5070
2019-04-05,5059
2019-04-06,4901
2019-04-07,4795
2019-04-08,4748
2019-04-09,4668
2019-04-10,4467
2019-04-11,4272
2019-04-12,4122
2019-04-13,3933
2019-04-14,3795
2019-04-15,3777
2019-04-16,3764
2019-04-17,3799
2019-04-18,3812
2019-04-19,3842
2019-04-20,3831
2019-04-21,3771
2019-04-22,3828
2019-04-23,3827
2019-04-24,3830
2019-04-25,3903
2019-04-26,3952
2019-04-27,4036
2019-04-28,4076
2019-04-29,4134
2019-04-30,4203
2019-05-01,4219
2019-05-02,4245
2019-05-03,4330
2019-05-04,4378
2019-05-05,4471
2019-05-06,4546
2019-05-07,4589
2019-05-08,4597
2019-05-09,4480
2019-05-10,4544
2019-05-11,4404
2019-05-12,4358
2019-05-13,4402
2019-05-14,4400
2019-05-15,4511
2019-05-16,4512
2019-05-17,4524
2019-05-18,4479
2019-05-19,4486
2019-05-20,4472
2019-05-21,4367
2019-05-22,4289
2019-05-23,4309
2019-05-24,4374
2019-05-25,4352
2019-05-26,4286
2019-05-27,4226
2019-05-28,4178
2019-05-29,4210
2019-05-30,4225
2019-05-31,4141
2019-06-01,4112
2019-06-02,4045
2019-06-03,4057
2019-06-04,4033
2019-06-05,4110
2019-06-06,4087
2019-06-07,4052
2019-06-08,3991
2019-06-09,3862
2019-06-10,3862
2019-06-11,3835
2019-06-12,3742
2019-06-13,3715
2019-06-14,3596
2019-06-15,3416
2019-06-16,3273
2019-06-17,3125
2019-06-18,3002
2019-06-19,3003
2019-06-20,3016
2019-06-21,2977
2019-06-22,2902
2019-06-23,2833
2019-06-24,2812
2019-06-25,2788
2019-06-26,2833
2019-06-27,2967
2019-06-28,3069
2019-06-29,3186
2019-06-30,3292
2019-07-01,3357
2019-07-02,3399
2019-07-03,3387
2019-07-04,3476
2019-07-05,3558
2019-07-06,3587
2019-07-07,3621
2019-07-08,3646
2019-07-09,3724
2019-07-10,3802
2019-07-11,3905
2019-07-12,4022
2019-07-13,3949
2019-07-14,4056
2019-07-15,4240
2019-07-16,4447
2019-07-17,4636
2019-07-18,4868
2019-07-19,5111
2019-07-20,5367
2019-07-21,5636
2019-07-22,5839
2019-07-23,6066
2019-07-24,5794
2019-07-25,5648
2019-07-26,5505
2019-07-27,5334
2019-07-28,5276
2019-07-29,5185
2019-07-30,5036
2019-07-31,4850
2019-08-01,4734
2019-08-02,4568
2019-08-03,4377
2019-08-04,4205
2019-08-05,4115
2019-08-06,3983
2019-08-07,3872
2019-08-08,3744
2019-08-09,3626
2019-08-10,3527
2019-08-11,3490
2019-08-12,3448
2019-08-13,3284
2019-08-14,3124
2019-08-15,3033
2019-08-16,2953
2019-08-17,2953
2019-08-18,2889
2019-08-19,2882
2019-08-20,2832
2019-08-21,2798
2019-08-22,2745
2019-08-23,2665
2019-08-24,2592
2019-08-24,2592
2019-08-25,2496
2019-08-25,2496
2019-08-26,2406
2019-08-27,2370
2019-08-27,2370
2019-08-28,2352
2019-08-29,2300
2019-08-30,2278
2019-08-31,2297
2019-09-01,2359
2019-09-02,2381
2019-09-03,2426
2019-09-04,2454
2019-09-05,2511
2019-09-06,2552
2019-09-07,2642
2019-09-08,2702
2019-09-09,2749
2019-09-10,2786
2019-09-11,2832
2019-09-12,2848
2019-09-13,2919
2019-09-14,2903
2019-09-15,2887
2019-09-16,2936
2019-09-17,3004
2019-09-18,3061
2019-09-19,2934
2019-09-20,2921
2019-09-21,2973
2019-09-22,3016
2019-09-23,3095
2019-09-24,3095
2019-09-25,3218
2019-09-26,3337
2019-09-27,3365
2019-09-28,3462
2019-09-29,3544
2019-09-30,3603
2019-10-01,3615
2019-10-02,3615
2019-10-03,3586
2019-10-04,3573
2019-10-05,3484
2019-10-06,3357
2019-10-07,3285
2019-10-08,3192
2019-10-09,3192
2019-10-10,3137
2019-10-11,3074
2019-10-12,3054
2019-10-13,3013
2019-10-14,3007
2019-10-15,2953
2019-10-16,2889
2019-10-17,2874
2019-10-18,2890
2019-10-19,2909
2019-10-20,2946
2019-10-21,3001
2019-10-22,3034
2019-10-23,3095
2019-10-24,3121
2019-10-25,3144
2019-10-26,3164
2019-10-27,3113
2019-10-28,3123
2019-10-29,3123
2019-10-30,3139
2019-10-31,3212
2019-11-01,3140
2019-11-02,3083
2019-11-03,3082
2019-11-04,3130
2019-11-05,3130
2019-11-06,3148
2019-11-07,3084
2019-11-08,3139
2019-11-09,3142
2019-11-10,3029
2019-11-11,2877
2019-11-12,2733
2019-11-13,2596
2019-11-14,2504
2019-11-15,2450
2019-11-16,2416
2019-11-17,2416
2019-11-18,2371
2019-11-19,2331
2019-11-20,2328
2019-11-21,2328
2019-11-22,2297
2019-11-23,2249
2019-11-24,2193
2019-11-25,2212
2019-11-26,2214
2019-11-27,2214
2019-11-28,2171
2019-11-29,2083
2019-11-30,2049
2019-12-01,1983
2019-12-02,1990
2019-12-03,2059
2019-12-04,2091
2019-12-05,2091
2019-12-06,2109
2019-12-07,2161
2019-12-08,2188
2019-12-09,2255
2019-12-10,2342
2019-12-11,2406
2019-12-12,2406
2019-12-13,2452
2019-12-14,2449
2019-12-15,2439
2019-12-16,2479
2019-12-17,2483
2019-12-18,2412
2019-12-19,2359
2019-12-20,2309
2019-12-21,2228
2019-12-22,2129
2019-12-23,2033
2019-12-24,2004
2019-12-25,1970
2019-12-26,1901
2019-12-27,1904
2019-12-28,1893
2019-12-29,1835
2019-12-30,1859
2019-12-31,1889
2020-01-01,1892
2020-01-02,1884
2020-01-03,1840
2020-01-04,1800
2020-01-05,1781
2020-01-06,1770
2020-01-07,1779
2020-01-08,1779
2020-01-09,1839
2020-01-10,1894
2020-01-11,1898
2020-01-12,1935
2020-01-13,1935
2020-01-14,1959
2020-01-15,2017
2020-01-16,2015
2020-01-17,2003
2020-01-18,1937
2020-01-19,1957
2020-01-20,1990
2020-01-21,2009
2020-01-22,2031
2020-01-23,2029
2020-01-24,2044
2020-01-25,2035
2020-01-26,2002
2020-01-27,1989
2020-01-28,1947
2020-01-29,1940
2020-01-30,1890
2020-01-31,1855
2020-02-01,1833
2020-02-02,1806
2020-02-03,1751
2020-02-04,1726
2020-02-05,1662
2020-02-06,1602
2020-02-07,1535
2020-02-08,1473
2020-02-09,1452
2020-02-10,1409
2020-02-11,1366
2020-02-12,1315
2020-02-13,1270
2020-02-14,1219
2020-02-15,1160
2020-02-16,1112
2020-02-17,1074
2020-02-18,1029
2020-02-19,1008
2020-02-20,1032
2020-02-21,1032
2020-02-22,1041
2020-02-23,1064
2020-02-24,1087
2020-02-25,1105
2020-02-26,1136
2020-02-27,1164
2020-02-28,1186
2020-02-29,1167
2020-03-01,1186
2020-03-02,1215
2020-03-03,1245
2020-03-04,1213
2020-03-05,1217
2020-03-06,1217
2020-03-07,1203
2020-03-08,1235
2020-03-09,1286
2020-03-10,1336
2020-03-11,1381
2020-03-12,1417
2020-03-13,1456
2020-03-14,1440
2020-03-15,1376
2020-03-16,1321
2020-03-17,1273
2020-03-18,1255
2020-03-19,1254
2020-03-20,1277
2020-03-21,1310
2020-03-22,1352
2020-03-23,1379
2020-03-24,1437
2020-03-25,1449
2020-03-26,1442
2020-03-27,1439
2020-03-28,1451
2020-03-29,1470
2020-03-30,1478
2020-03-31,1422
2020-04-01,1350
2020-04-02,1306
2020-04-03,1289
2020-04-04,1293
2020-04-05,1310
2020-04-06,1368
2020-04-07,1427
2020-04-08,1496
2020-04-09,1531
2020-04-10,1545
2020-04-11,1580
2020-04-12,1616
2020-04-13,1623
2020-04-14,1643
2020-04-15,1620
2020-04-16,1569
2020-04-17,1574
2020-04-18,1573
2020-04-19,1560
2020-04-20,1570
2020-04-21,1563
2020-04-22,1601
2020-04-23,1598
2020-04-24,1617
2020-04-25,1630
2020-04-26,1647
2020-04-27,1633
2020-04-28,1606
2020-04-29,1572
2020-04-30,1568
2020-05-01,1568
2020-05-02,1553
2020-05-03,1558
2020-05-04,1551
2020-05-05,1502
2020-05-06,1523
2020-05-07,1533
2020-05-08,1558
2020-05-09,1576
2020-05-10,1611
2020-05-11,1639
2020-05-12,1631
2020-05-13,1642
