date_obj,Villager%20hat%20(brown) price
2019-04-06,5397
2019-04-07,5397
2019-04-08,5397
2019-04-09,5397
2019-04-10,5397
2019-04-11,5189
2019-04-12,5189
2019-04-13,5189
2019-04-14,5189
2019-04-15,5189
2019-04-16,5189
2019-04-17,5189
2019-04-18,5189
2019-04-19,5189
2019-04-20,5189
2019-04-21,5189
2019-04-22,5189
2019-04-23,5194
2019-04-24,5194
2019-04-25,5194
2019-04-26,5194
2019-04-27,5194
2019-04-28,5194
2019-04-29,5194
2019-04-30,5194
2019-05-01,5194
2019-05-02,5194
2019-05-03,5075
2019-05-04,5075
2019-05-05,5075
2019-05-06,5075
2019-05-07,5075
2019-05-08,5075
2019-05-09,5075
2019-05-10,5075
2019-05-11,5075
2019-05-12,5075
2019-05-13,5075
2019-05-14,5075
2019-05-15,5075
2019-05-16,4922
2019-05-17,4922
2019-05-18,4922
2019-05-19,4922
2019-05-20,4922
2019-05-21,4922
2019-05-22,4922
2019-05-23,4922
2019-05-24,4922
2019-05-25,4922
2019-05-26,4922
2019-05-27,4922
2019-05-28,4922
2019-05-29,4909
2019-05-30,4909
2019-05-31,4909
2019-06-01,4909
2019-06-02,4909
2019-06-03,4909
2019-06-04,4909
2019-06-05,4909
2019-06-06,4909
2019-06-07,4909
2019-06-08,4909
2019-06-09,4909
2019-06-10,4909
2019-06-11,4909
2019-06-12,4975
2019-06-13,4975
2019-06-14,4975
2019-06-15,4975
2019-06-16,4975
2019-06-17,4975
2019-06-18,4975
2019-06-19,4975
2019-06-20,4975
2019-06-21,4975
2019-06-22,4975
2019-06-23,4975
2019-06-24,4975
2019-06-25,4975
2019-06-26,4898
2019-06-27,4898
2019-06-28,4898
2019-06-29,4898
2019-06-30,4898
2019-07-01,4898
2019-07-02,4898
2019-07-03,4898
2019-07-04,4898
2019-07-05,4898
2019-07-06,4898
2019-07-07,4898
2019-07-08,4898
2019-07-09,4898
2019-07-10,4898
2019-07-11,4898
2019-07-12,4898
2019-07-13,4899
2019-07-14,4899
2019-07-15,4899
2019-07-16,4899
2019-07-17,4899
2019-07-18,4899
2019-07-19,4899
2019-07-20,4899
2019-07-21,4899
2019-07-22,4899
2019-07-23,4899
2019-07-24,4899
2019-07-25,4899
2019-07-26,4899
2019-07-27,4899
2019-07-28,4899
2019-07-29,4899
2019-07-30,4873
2019-07-31,4873
2019-08-01,4873
2019-08-02,4873
2019-08-03,4873
2019-08-04,4873
2019-08-05,4873
2019-08-06,4873
2019-08-07,4873
2019-08-08,4873
2019-08-09,4873
2019-08-10,4873
2019-08-11,4873
2019-08-12,4873
2019-08-13,4873
2019-08-14,4873
2019-08-15,4849
2019-08-16,4849
2019-08-17,4849
2019-08-18,4849
2019-08-19,4849
2019-08-20,4849
2019-08-21,4849
2019-08-22,4849
2019-08-23,4849
2019-08-24,4849
2019-08-24,4849
2019-08-25,4849
2019-08-25,4849
2019-08-26,4610
2019-08-26,4610
2019-08-27,4610
2019-08-27,4610
2019-08-28,4610
2019-08-29,4610
2019-08-30,4610
2019-08-31,4610
2019-09-01,4610
2019-09-02,4610
2019-09-03,4610
2019-09-04,4610
2019-09-05,4610
2019-09-06,4610
2019-09-07,4380
2019-09-08,4380
2019-09-09,4380
2019-09-10,4380
2019-09-11,4380
2019-09-12,4380
2019-09-13,4380
2019-09-14,4380
2019-09-15,4380
2019-09-16,4176
2019-09-17,4176
2019-09-18,4176
2019-09-19,4176
2019-09-20,4176
2019-09-21,4176
2019-09-22,4176
2019-09-23,4176
2019-09-24,4176
2019-09-25,4176
2019-09-26,4176
2019-09-27,4176
2019-09-28,4176
2019-09-29,4135
2019-09-30,4135
2019-10-01,4135
2019-10-02,4135
2019-10-03,4135
2019-10-04,4135
2019-10-05,4135
2019-10-06,4135
2019-10-07,4135
2019-10-08,4135
2019-10-09,4135
2019-10-10,4135
2019-10-11,4135
2019-10-12,4135
2019-10-13,4135
2019-10-14,4135
2019-10-15,3989
2019-10-16,3989
2019-10-17,3989
2019-10-18,3989
2019-10-19,3989
2019-10-20,3989
2019-10-21,3989
2019-10-22,3989
2019-10-23,3989
2019-10-24,3989
2019-10-25,3989
2019-10-26,3989
2019-10-27,3989
2019-10-28,3989
2019-10-29,3989
2019-10-30,3989
2019-10-31,3989
2019-11-01,3989
2019-11-02,3989
2019-11-03,3989
2019-11-04,3989
2019-11-05,3989
2019-11-06,3845
2019-11-07,3845
2019-11-08,3845
2019-11-09,3845
2019-11-10,3845
2019-11-11,3845
2019-11-12,3845
2019-11-13,3845
2019-11-14,3845
2019-11-15,3845
2019-11-16,3845
2019-11-17,3845
2019-11-18,3845
2019-11-19,3845
2019-11-20,3845
2019-11-21,3845
2019-11-22,3845
2019-11-23,3845
2019-11-24,3845
2019-11-25,3845
2019-11-26,3725
2019-11-27,3725
2019-11-28,3725
2019-11-29,3725
2019-11-30,3725
2019-12-01,3725
2019-12-02,3725
2019-12-03,3725
2019-12-04,3725
2019-12-05,3725
2019-12-06,3725
2019-12-07,3725
2019-12-08,3725
2019-12-09,3725
2019-12-10,3725
2019-12-11,3725
2019-12-12,3725
2019-12-13,3644
2019-12-14,3644
2019-12-15,3644
2019-12-16,3644
2019-12-17,3644
2019-12-18,3644
2019-12-19,3644
2019-12-20,3644
2019-12-21,3644
2019-12-22,3644
2019-12-23,3644
2019-12-24,3644
2019-12-25,3644
2019-12-26,3644
2019-12-27,3644
2019-12-28,3644
2019-12-29,3644
2019-12-30,3644
2019-12-31,3644
2020-01-01,3644
2020-01-02,3644
2020-01-03,3670
2020-01-04,3670
2020-01-05,3670
2020-01-06,3670
2020-01-07,3670
2020-01-08,3670
2020-01-09,3670
2020-01-10,3670
2020-01-11,3670
2020-01-12,3670
2020-01-13,3670
2020-01-14,3670
2020-01-15,3670
2020-01-16,3670
2020-01-17,3670
2020-01-18,3670
2020-01-19,3670
2020-01-20,3670
2020-01-21,3670
2020-01-22,3786
2020-01-23,3786
2020-01-24,3786
2020-01-25,3786
2020-01-26,3786
2020-01-27,3786
2020-01-28,3786
2020-01-29,3786
2020-01-30,3786
2020-01-31,3786
2020-02-01,3786
2020-02-02,3786
2020-02-03,3786
2020-02-04,3786
2020-02-05,3786
2020-02-06,3786
2020-02-07,3786
2020-02-08,3786
2020-02-09,3786
2020-02-10,3762
2020-02-11,3762
2020-02-12,3762
2020-02-13,3762
2020-02-14,3762
2020-02-15,3762
2020-02-16,3762
2020-02-17,3762
2020-02-18,3762
2020-02-19,3762
2020-02-20,3762
2020-02-21,3762
2020-02-22,3762
2020-02-23,3762
2020-02-24,3598
2020-02-25,3598
2020-02-26,3598
2020-02-27,3598
2020-02-28,3598
2020-02-29,3598
2020-03-01,3598
2020-03-02,3598
2020-03-03,3598
2020-03-04,3598
2020-03-05,3598
2020-03-06,3598
2020-03-07,3598
2020-03-08,3598
2020-03-09,3598
2020-03-10,3598
2020-03-11,3678
2020-03-12,3678
2020-03-13,3678
2020-03-14,3678
2020-03-15,3678
2020-03-16,3678
2020-03-17,3678
2020-03-18,3678
2020-03-19,3678
2020-03-20,3678
2020-03-21,3678
2020-03-22,3678
2020-03-23,3678
2020-03-24,3678
2020-03-25,3678
2020-03-26,3693
2020-03-27,3693
2020-03-28,3693
2020-03-29,3693
2020-03-30,3693
2020-03-31,3693
2020-04-01,3693
2020-04-02,3693
2020-04-03,3693
2020-04-04,3693
2020-04-05,3693
2020-04-06,3693
2020-04-07,3693
2020-04-08,3693
2020-04-09,3693
2020-04-10,3693
2020-04-11,3694
2020-04-12,3694
2020-04-13,3694
2020-04-14,3694
2020-04-15,3694
2020-04-16,3694
2020-04-17,3694
2020-04-18,3694
2020-04-19,3694
2020-04-20,3694
2020-04-21,3694
2020-04-22,3694
2020-04-23,3694
2020-04-24,3694
2020-04-25,3694
2020-04-26,3614
2020-04-27,3614
2020-04-28,3614
2020-04-29,3614
2020-04-30,3614
2020-05-01,3614
2020-05-02,3614
2020-05-03,3614
2020-05-04,3614
2020-05-05,3614
2020-05-06,3614
2020-05-07,3614
2020-05-08,3668
2020-05-09,3668
2020-05-10,3668
2020-05-11,3668
2020-05-12,3668
2020-05-13,3668
