date_obj,Skirt%20(blue) price
2019-01-04,1398
2019-01-05,1398
2019-01-06,1335
2019-01-08,1335
2019-01-10,1335
2019-01-11,1335
2019-01-12,1335
2019-01-13,1335
2019-01-14,1335
2019-01-15,1335
2019-01-16,1335
2019-01-17,1335
2019-01-18,1335
2019-01-19,1335
2019-01-20,1335
2019-01-21,1335
2019-01-22,1310
2019-01-23,1310
2019-01-24,1310
2019-01-25,1310
2019-01-26,1310
2019-01-27,1310
2019-01-28,1310
2019-01-29,1310
2019-01-30,1310
2019-01-31,1310
2019-02-01,1310
2019-02-02,1310
2019-02-03,1310
2019-02-04,1310
2019-02-05,1310
2019-02-06,1310
2019-02-07,1255
2019-02-08,1255
2019-02-09,1255
2019-02-10,1255
2019-02-11,1255
2019-02-12,1255
2019-02-13,1255
2019-02-14,1255
2019-02-15,1255
2019-02-16,1255
2019-02-17,1255
2019-02-18,1255
2019-02-19,1255
2019-02-20,1255
2019-02-21,1255
2019-02-22,1255
2019-02-23,1256
2019-02-24,1256
2019-02-25,1256
2019-02-26,1256
2019-02-27,1256
2019-02-28,1256
2019-03-01,1256
2019-03-02,1256
2019-03-03,1256
2019-03-04,1256
2019-03-05,1256
2019-03-06,1256
2019-03-07,1256
2019-03-08,1256
2019-03-09,1256
2019-03-10,1256
2019-03-11,1256
2019-03-12,1256
2019-03-13,1256
2019-03-14,1256
2019-03-15,1256
2019-03-16,1256
2019-03-17,1238
2019-03-18,1238
2019-03-19,1238
2019-03-20,1238
2019-03-21,1238
2019-03-22,1238
2019-03-23,1238
2019-03-24,1238
2019-03-25,1238
2019-03-26,1238
2019-03-27,1238
2019-03-28,1238
2019-03-29,1238
2019-03-30,1238
2019-03-31,1238
2019-04-01,1238
2019-04-02,1238
2019-04-03,1238
2019-04-04,1225
2019-04-05,1225
2019-04-06,1225
2019-04-07,1225
2019-04-08,1225
2019-04-09,1225
2019-04-10,1225
2019-04-11,1225
2019-04-12,1225
2019-04-13,1225
2019-04-14,1225
2019-04-15,1225
2019-04-16,1225
2019-04-17,1225
2019-04-18,1225
2019-04-19,1225
2019-04-20,1239
2019-04-21,1239
2019-04-22,1239
2019-04-23,1239
2019-04-24,1239
2019-04-25,1239
2019-04-26,1239
2019-04-27,1239
2019-04-28,1239
2019-04-29,1239
2019-04-30,1239
2019-05-01,1239
2019-05-02,1239
2019-05-03,1239
2019-05-04,1239
2019-05-05,1239
2019-05-06,1239
2019-05-07,1236
2019-05-08,1236
2019-05-09,1236
2019-05-10,1236
2019-05-11,1236
2019-05-12,1236
2019-05-13,1236
2019-05-14,1236
2019-05-15,1236
2019-05-16,1236
2019-05-17,1236
2019-05-18,1236
2019-05-19,1236
2019-05-20,1236
2019-05-21,1236
2019-05-22,1236
2019-05-23,1236
2019-05-24,1236
2019-05-25,1246
2019-05-26,1246
2019-05-27,1246
2019-05-28,1246
2019-05-29,1246
2019-05-30,1246
2019-05-31,1246
2019-06-01,1246
2019-06-02,1246
2019-06-03,1246
2019-06-04,1246
2019-06-05,1246
2019-06-06,1246
2019-06-07,1246
2019-06-08,1246
2019-06-09,1246
2019-06-10,1246
2019-06-11,1246
2019-06-12,1246
2019-06-13,1246
2019-06-14,1271
2019-06-15,1271
2019-06-16,1271
2019-06-17,1271
2019-06-18,1271
2019-06-19,1271
2019-06-20,1271
2019-06-21,1271
2019-06-22,1271
2019-06-23,1271
2019-06-24,1271
2019-06-25,1271
2019-06-26,1271
2019-06-27,1271
2019-06-28,1271
2019-06-29,1271
2019-06-30,1271
2019-07-01,1271
2019-07-02,1271
2019-07-03,1271
2019-07-04,1271
2019-07-05,1271
2019-07-06,1271
2019-07-07,1246
2019-07-08,1246
2019-07-09,1246
2019-07-10,1246
2019-07-11,1246
2019-07-12,1246
2019-07-13,1246
2019-07-14,1246
2019-07-15,1246
2019-07-16,1246
2019-07-17,1246
2019-07-18,1246
2019-07-19,1246
2019-07-20,1246
2019-07-21,1246
2019-07-22,1246
2019-07-23,1246
2019-07-24,1246
2019-07-25,1246
2019-07-26,1246
2019-07-27,1246
2019-07-28,1246
2019-07-29,1246
2019-07-30,1246
2019-07-31,1263
2019-08-01,1263
2019-08-02,1263
2019-08-03,1263
2019-08-04,1263
2019-08-05,1263
2019-08-06,1263
2019-08-07,1263
2019-08-08,1263
2019-08-09,1263
2019-08-10,1263
2019-08-11,1263
2019-08-12,1263
2019-08-13,1263
2019-08-14,1263
2019-08-15,1263
2019-08-16,1263
2019-08-17,1263
2019-08-18,1263
2019-08-19,1212
2019-08-20,1212
2019-08-21,1212
2019-08-22,1212
2019-08-23,1212
2019-08-24,1212
2019-08-24,1212
2019-08-25,1212
2019-08-25,1212
2019-08-26,1212
2019-08-26,1212
2019-08-27,1212
2019-08-27,1212
2019-08-28,1212
2019-08-29,1212
2019-08-30,1212
2019-08-31,1212
2019-09-01,1212
2019-09-02,1212
2019-09-03,1212
2019-09-04,1212
2019-09-05,1212
2019-09-06,1212
2019-09-07,1178
2019-09-08,1178
2019-09-09,1178
2019-09-10,1178
2019-09-11,1178
2019-09-12,1178
2019-09-13,1178
2019-09-14,1178
2019-09-15,1178
2019-09-16,1178
2019-09-17,1178
2019-09-18,1178
2019-09-19,1178
2019-09-20,1178
2019-09-21,1178
2019-09-22,1178
2019-09-23,1178
2019-09-24,1178
2019-09-25,1178
2019-09-26,1178
2019-09-27,1178
2019-09-28,1178
2019-09-29,1161
2019-09-30,1161
2019-10-01,1161
2019-10-02,1161
2019-10-03,1161
2019-10-04,1161
2019-10-05,1161
2019-10-06,1161
2019-10-07,1161
2019-10-08,1161
2019-10-09,1161
2019-10-10,1161
2019-10-11,1161
2019-10-12,1161
2019-10-13,1161
2019-10-14,1161
2019-10-15,1161
2019-10-16,1161
2019-10-17,1161
2019-10-18,1161
2019-10-19,1161
2019-10-20,1161
2019-10-21,1161
2019-10-22,1161
2019-10-23,1140
2019-10-24,1140
2019-10-25,1140
2019-10-26,1140
2019-10-27,1140
2019-10-28,1140
2019-10-29,1140
2019-10-30,1140
2019-10-31,1140
2019-11-01,1140
2019-11-02,1140
2019-11-03,1140
2019-11-04,1140
2019-11-05,1140
2019-11-06,1140
2019-11-07,1140
2019-11-08,1140
2019-11-09,1140
2019-11-10,1140
2019-11-11,1140
2019-11-12,1140
2019-11-13,1140
2019-11-14,1140
2019-11-15,1140
2019-11-16,1140
2019-11-17,1140
2019-11-18,1141
2019-11-19,1141
2019-11-20,1141
2019-11-21,1141
2019-11-22,1141
2019-11-23,1141
2019-11-24,1141
2019-11-25,1141
2019-11-26,1141
2019-11-27,1141
2019-11-28,1141
2019-11-29,1141
2019-11-30,1141
2019-12-01,1141
2019-12-02,1141
2019-12-03,1141
2019-12-04,1141
2019-12-05,1141
2019-12-06,1141
2019-12-07,1141
2019-12-08,1141
2019-12-09,1141
2019-12-10,1141
2019-12-11,1141
2019-12-12,1141
2019-12-13,1141
2019-12-14,1141
2019-12-15,1141
2019-12-16,1141
2019-12-17,1140
2019-12-18,1140
2019-12-19,1140
2019-12-20,1140
2019-12-21,1140
2019-12-22,1140
2019-12-23,1140
2019-12-24,1140
2019-12-25,1140
2019-12-26,1140
2019-12-27,1140
2019-12-28,1140
2019-12-29,1140
2019-12-30,1140
2019-12-31,1140
2020-01-01,1140
2020-01-02,1140
2020-01-03,1140
2020-01-04,1140
2020-01-05,1140
2020-01-06,1140
2020-01-07,1140
2020-01-08,1140
2020-01-09,1133
2020-01-10,1133
2020-01-11,1133
2020-01-12,1133
2020-01-13,1133
2020-01-14,1133
2020-01-15,1133
2020-01-16,1133
2020-01-17,1133
2020-01-18,1133
2020-01-19,1133
2020-01-20,1133
2020-01-21,1133
2020-01-22,1133
2020-01-23,1133
2020-01-24,1133
2020-01-25,1133
2020-01-26,1133
2020-01-27,1133
2020-01-28,1130
2020-01-29,1130
2020-01-30,1130
2020-01-31,1130
2020-02-01,1130
2020-02-02,1130
2020-02-03,1130
2020-02-04,1130
2020-02-05,1130
2020-02-06,1130
2020-02-07,1130
2020-02-08,1130
2020-02-09,1130
2020-02-10,1130
2020-02-11,1130
2020-02-12,1130
2020-02-13,1130
2020-02-14,1130
2020-02-15,1130
2020-02-16,1130
2020-02-17,1130
2020-02-18,1130
2020-02-19,1128
2020-02-20,1128
2020-02-21,1128
2020-02-22,1128
2020-02-23,1128
2020-02-24,1128
2020-02-25,1128
2020-02-26,1128
2020-02-27,1128
2020-02-28,1128
2020-02-29,1128
2020-03-01,1128
2020-03-02,1128
2020-03-03,1128
2020-03-04,1128
2020-03-05,1128
2020-03-06,1128
2020-03-07,1128
2020-03-08,1128
2020-03-09,1114
2020-03-10,1114
2020-03-11,1114
2020-03-12,1114
2020-03-13,1114
2020-03-14,1114
2020-03-15,1114
2020-03-16,1114
2020-03-17,1114
2020-03-18,1114
2020-03-19,1114
2020-03-20,1114
2020-03-21,1114
2020-03-22,1114
2020-03-23,1114
2020-03-24,1114
2020-03-25,1114
2020-03-26,1114
2020-03-27,1114
2020-03-28,1114
2020-03-29,1103
2020-03-30,1103
2020-03-31,1103
2020-04-01,1103
2020-04-02,1103
2020-04-03,1103
2020-04-04,1103
2020-04-05,1103
2020-04-06,1103
2020-04-07,1103
2020-04-08,1103
2020-04-09,1103
2020-04-10,1103
2020-04-11,1103
2020-04-12,1087
2020-04-13,1087
2020-04-14,1087
2020-04-15,1087
2020-04-16,1087
2020-04-17,1087
2020-04-18,1087
2020-04-19,1087
2020-04-20,1087
2020-04-21,1087
2020-04-22,1087
2020-04-23,1087
2020-04-24,1067
2020-04-25,1067
2020-04-26,1067
2020-04-27,1067
2020-04-28,1067
2020-04-29,1067
2020-04-30,1067
2020-05-01,1067
2020-05-02,1067
2020-05-03,1067
2020-05-04,1067
2020-05-05,1067
2020-05-06,1067
2020-05-07,1067
2020-05-08,1067
2020-05-09,1066
2020-05-10,1066
2020-05-11,1066
2020-05-12,1066
2020-05-13,1066
