date_obj,Blue%20dark%20bow%20paint price
2019-03-25,138574
2019-03-26,138574
2019-03-27,132751
2019-03-28,132751
2019-03-29,132751
2019-03-30,132751
2019-03-31,132751
2019-04-01,130530
2019-04-02,130530
2019-04-03,130530
2019-04-04,130530
2019-04-05,130530
2019-04-06,130530
2019-04-07,130530
2019-04-08,125521
2019-04-09,125521
2019-04-10,125521
2019-04-11,125521
2019-04-12,125521
2019-04-13,130357
2019-04-14,130357
2019-04-15,130357
2019-04-16,130357
2019-04-17,130357
2019-04-18,130357
2019-04-19,130357
2019-04-20,130357
2019-04-21,131304
2019-04-22,131304
2019-04-23,131304
2019-04-24,131304
2019-04-25,131304
2019-04-26,126801
2019-04-27,126801
2019-04-28,126801
2019-04-29,126801
2019-04-30,126801
2019-05-01,126801
2019-05-02,126801
2019-05-03,126096
2019-05-04,126096
2019-05-05,126096
2019-05-06,126096
2019-05-07,126096
2019-05-08,126096
2019-05-09,126096
2019-05-10,126264
2019-05-11,126264
2019-05-12,126264
2019-05-13,126264
2019-05-14,126264
2019-05-15,130859
2019-05-16,130859
2019-05-17,130859
2019-05-18,130859
2019-05-19,137197
2019-05-20,137197
2019-05-21,137197
2019-05-22,137197
2019-05-23,137197
2019-05-24,143597
2019-05-25,143597
2019-05-26,143597
2019-05-27,143597
2019-05-28,143597
2019-05-29,142782
2019-05-30,142782
2019-05-31,142782
2019-06-01,142782
2019-06-02,142782
2019-06-03,142782
2019-06-04,149114
2019-06-05,149114
2019-06-06,149114
2019-06-07,149114
2019-06-08,149114
2019-06-09,149114
2019-06-10,155004
2019-06-11,155004
2019-06-12,155004
2019-06-13,155004
2019-06-14,155004
2019-06-15,155004
2019-06-16,152324
2019-06-17,152324
2019-06-18,152324
2019-06-19,152324
2019-06-20,152324
2019-06-21,152324
2019-06-22,158639
2019-06-23,158639
2019-06-24,158639
2019-06-25,158639
2019-06-26,158639
2019-06-27,165182
2019-06-28,165182
2019-06-29,165182
2019-06-30,165182
2019-07-01,165182
2019-07-02,165182
2019-07-03,170730
2019-07-04,170730
2019-07-05,170730
2019-07-06,170730
2019-07-07,170730
2019-07-08,170730
2019-07-09,170730
2019-07-10,178337
2019-07-11,178337
2019-07-12,178337
2019-07-13,178337
2019-07-14,178337
2019-07-15,178337
2019-07-16,178337
2019-07-17,186299
2019-07-18,186299
2019-07-19,186299
2019-07-20,186299
2019-07-21,186299
2019-07-22,186299
2019-07-23,186299
2019-07-24,195085
2019-07-25,195085
2019-07-26,195085
2019-07-27,195085
2019-07-28,195085
2019-07-29,195085
2019-07-30,195085
2019-07-31,203888
2019-08-01,203888
2019-08-02,203888
2019-08-03,203888
2019-08-04,203888
2019-08-05,203888
2019-08-06,203888
2019-08-07,210370
2019-08-08,210370
2019-08-09,210370
2019-08-10,210370
2019-08-11,210370
2019-08-12,210370
2019-08-13,210370
2019-08-14,210370
2019-08-15,213546
2019-08-16,213546
2019-08-17,213546
2019-08-18,213546
2019-08-19,213546
2019-08-20,204322
2019-08-21,204322
2019-08-22,204322
2019-08-23,204322
2019-08-24,195016
2019-08-24,195016
2019-08-25,195016
2019-08-25,195016
2019-08-26,195016
2019-08-27,195016
2019-08-27,195016
2019-08-28,195016
2019-08-29,195016
2019-08-30,195016
2019-08-31,190651
2019-09-01,190651
2019-09-02,190651
2019-09-03,190651
2019-09-04,190651
2019-09-05,190651
2019-09-06,188720
2019-09-07,188720
2019-09-08,188720
2019-09-09,188720
2019-09-10,188720
2019-09-11,188720
2019-09-12,192452
2019-09-13,192452
2019-09-14,192452
2019-09-15,192452
2019-09-16,192452
2019-09-17,198016
2019-09-18,198016
2019-09-19,198016
2019-09-20,198016
2019-09-21,198016
2019-09-22,198016
2019-09-23,206686
2019-09-24,206686
2019-09-25,206686
2019-09-26,206686
2019-09-27,206686
2019-09-28,206686
2019-09-29,206686
2019-09-30,213602
2019-10-01,213602
2019-10-02,213602
2019-10-03,213602
2019-10-04,213602
2019-10-05,213602
2019-10-06,213602
2019-10-07,213602
2019-10-08,220476
2019-10-09,220476
2019-10-10,220476
2019-10-11,220476
2019-10-12,220476
2019-10-13,220476
2019-10-14,220476
2019-10-15,220476
2019-10-16,220476
2019-10-17,220476
2019-10-18,229242
2019-10-19,229242
2019-10-20,229242
2019-10-21,229242
2019-10-22,229242
2019-10-23,229242
2019-10-24,229242
2019-10-25,238616
2019-10-26,238616
2019-10-27,238616
2019-10-28,238616
2019-10-29,238616
2019-10-30,238616
2019-10-31,238616
2019-11-01,249964
2019-11-02,249964
2019-11-03,249964
2019-11-04,249964
2019-11-05,249964
2019-11-06,249964
2019-11-07,249964
2019-11-08,260630
2019-11-09,260630
2019-11-10,260630
2019-11-11,260630
2019-11-12,260630
2019-11-13,260630
2019-11-14,260630
2019-11-15,260630
2019-11-16,272352
2019-11-17,272352
2019-11-18,272352
2019-11-19,272352
2019-11-20,272352
2019-11-21,272352
2019-11-22,272352
2019-11-23,272352
2019-11-24,284860
2019-11-25,284860
2019-11-26,284860
2019-11-27,284860
2019-11-28,284860
2019-11-29,284860
2019-11-30,284860
2019-12-01,284860
2019-12-02,295880
2019-12-03,295880
2019-12-04,295880
2019-12-05,295880
2019-12-06,295880
2019-12-07,295880
2019-12-08,295880
2019-12-09,295880
2019-12-10,295880
2019-12-11,295880
2019-12-12,308547
2019-12-13,308547
2019-12-14,308547
2019-12-15,308547
2019-12-16,308547
2019-12-17,308547
2019-12-18,308547
2019-12-19,308547
2019-12-20,322055
2019-12-21,322055
2019-12-22,322055
2019-12-23,322055
2019-12-24,322055
2019-12-25,322055
2019-12-26,322055
2019-12-27,322055
2019-12-28,322055
2019-12-29,337063
2019-12-30,337063
2019-12-31,337063
2020-01-01,337063
2020-01-02,337063
2020-01-03,337063
2020-01-04,337063
2020-01-05,337063
2020-01-06,346970
2020-01-07,346970
2020-01-08,346970
2020-01-09,346970
2020-01-10,346970
2020-01-11,346970
2020-01-12,342473
2020-01-13,342473
2020-01-14,342473
2020-01-15,342473
2020-01-16,342473
2020-01-17,342473
2020-01-18,342473
2020-01-19,342473
2020-01-20,337341
2020-01-21,337341
2020-01-22,337341
2020-01-23,337341
2020-01-24,337341
2020-01-25,337341
2020-01-26,337341
2020-01-27,349039
2020-01-28,349039
2020-01-29,349039
2020-01-30,349039
2020-01-31,349039
2020-02-01,349039
2020-02-02,349039
2020-02-03,349039
2020-02-04,363786
2020-02-05,363786
2020-02-06,363786
2020-02-07,363786
2020-02-08,363786
2020-02-09,363786
2020-02-10,363786
2020-02-11,363786
2020-02-12,381033
2020-02-13,381033
2020-02-14,381033
2020-02-15,381033
2020-02-16,381033
2020-02-17,381033
2020-02-18,381033
2020-02-19,381033
2020-02-20,398347
2020-02-21,398347
2020-02-22,398347
2020-02-23,398347
2020-02-24,398347
2020-02-25,398347
2020-02-26,416840
2020-02-27,416840
2020-02-28,416840
2020-02-29,416840
2020-03-01,416840
2020-03-02,416840
2020-03-03,416840
2020-03-04,436693
2020-03-05,436693
2020-03-06,436693
2020-03-07,436693
2020-03-08,436693
2020-03-09,436693
2020-03-10,436693
2020-03-11,457244
2020-03-12,457244
2020-03-13,457244
2020-03-14,457244
2020-03-15,457244
2020-03-16,457244
2020-03-17,457244
2020-03-18,457244
2020-03-19,478049
2020-03-20,478049
2020-03-21,478049
2020-03-22,478049
2020-03-23,478049
2020-03-24,478049
2020-03-25,478049
2020-03-26,500092
2020-03-27,500092
2020-03-28,500092
2020-03-29,500092
2020-03-30,500092
2020-03-31,500092
2020-04-01,500092
2020-04-02,500092
2020-04-03,523724
2020-04-04,523724
2020-04-05,523724
2020-04-06,523724
2020-04-07,523724
2020-04-08,523724
2020-04-09,523724
2020-04-10,523724
2020-04-11,547434
2020-04-12,547434
2020-04-13,547434
2020-04-14,547434
2020-04-15,547434
2020-04-16,547434
2020-04-17,547434
2020-04-18,571611
2020-04-19,571611
2020-04-20,571611
2020-04-21,571611
2020-04-22,571611
2020-04-23,571611
2020-04-24,571611
2020-04-25,594532
2020-04-26,594532
2020-04-27,594532
2020-04-28,594532
2020-04-29,594532
2020-04-30,594532
2020-05-01,594532
2020-05-02,594532
2020-05-03,594532
2020-05-04,594532
2020-05-05,596046
2020-05-06,596046
2020-05-07,596046
2020-05-08,596046
2020-05-09,596046
2020-05-10,596046
2020-05-11,596046
2020-05-12,596046
2020-05-13,622164
