date_obj,Toktz-xil-ek price
2019-04-08,87143
2019-04-09,87143
2019-04-10,87143
2019-04-11,87143
2019-04-12,89126
2019-04-13,89126
2019-04-14,89126
2019-04-15,89126
2019-04-16,89126
2019-04-17,89126
2019-04-18,90006
2019-04-19,90006
2019-04-20,90006
2019-04-21,90006
2019-04-22,90006
2019-04-23,90006
2019-04-24,89460
2019-04-25,89460
2019-04-26,89460
2019-04-27,89460
2019-04-28,89460
2019-04-29,89460
2019-04-30,89460
2019-05-01,90482
2019-05-02,90482
2019-05-03,90482
2019-05-04,90482
2019-05-05,90482
2019-05-06,90482
2019-05-07,89961
2019-05-08,89961
2019-05-09,89961
2019-05-10,89961
2019-05-11,89961
2019-05-12,89961
2019-05-13,93158
2019-05-14,93158
2019-05-15,93158
2019-05-16,93158
2019-05-17,93158
2019-05-18,93158
2019-05-19,94500
2019-05-20,94500
2019-05-21,94500
2019-05-22,94500
2019-05-23,94500
2019-05-24,94500
2019-05-25,93749
2019-05-26,93749
2019-05-27,93749
2019-05-28,93749
2019-05-29,93749
2019-05-30,93442
2019-05-31,93442
2019-06-01,93442
2019-06-02,93442
2019-06-03,93442
2019-06-04,93442
2019-06-05,93442
2019-06-06,95081
2019-06-07,95081
2019-06-08,95081
2019-06-09,95081
2019-06-10,95081
2019-06-11,95081
2019-06-12,95081
2019-06-13,97867
2019-06-14,97867
2019-06-15,97867
2019-06-16,97867
2019-06-17,97867
2019-06-18,97867
2019-06-19,98973
2019-06-20,98973
2019-06-21,98973
2019-06-22,98973
2019-06-23,98973
2019-06-24,98973
2019-06-25,94605
2019-06-26,94605
2019-06-27,94605
2019-06-28,94605
2019-06-29,94605
2019-06-30,94605
2019-07-01,94605
2019-07-02,90927
2019-07-03,90927
2019-07-04,90927
2019-07-05,90927
2019-07-06,90927
2019-07-07,90927
2019-07-08,90927
2019-07-09,88726
2019-07-10,88726
2019-07-11,88726
2019-07-12,88726
2019-07-13,88726
2019-07-14,88726
2019-07-15,88726
2019-07-16,91953
2019-07-17,91953
2019-07-18,91953
2019-07-19,91953
2019-07-20,91953
2019-07-21,91953
2019-07-22,91953
2019-07-23,91097
2019-07-24,91097
2019-07-25,91097
2019-07-26,91097
2019-07-27,91097
2019-07-28,91097
2019-07-29,91097
2019-07-30,91097
2019-07-31,87852
2019-08-01,87852
2019-08-02,87852
2019-08-03,87852
2019-08-04,87852
2019-08-05,87852
2019-08-06,87852
2019-08-07,84436
2019-08-08,84436
2019-08-09,84436
2019-08-10,84436
2019-08-11,84436
2019-08-12,84436
2019-08-13,84436
2019-08-14,80465
2019-08-15,80465
2019-08-16,80465
2019-08-17,80465
2019-08-18,80465
2019-08-19,80465
2019-08-20,77007
2019-08-21,77007
2019-08-22,77007
2019-08-23,77007
2019-08-24,77007
2019-08-24,77007
2019-08-25,77007
2019-08-25,77007
2019-08-26,77007
2019-08-26,77007
2019-08-27,73810
2019-08-27,73810
2019-08-28,73810
2019-08-29,73810
2019-08-30,73810
2019-08-31,73810
2019-09-01,73810
2019-09-02,73810
2019-09-03,72447
2019-09-04,72447
2019-09-05,72447
2019-09-06,72447
2019-09-07,72447
2019-09-08,72447
2019-09-09,72447
2019-09-10,71709
2019-09-11,71709
2019-09-12,71709
2019-09-13,71709
2019-09-14,71709
2019-09-15,71709
2019-09-16,71709
2019-09-17,71709
2019-09-18,74349
2019-09-19,74349
2019-09-20,74349
2019-09-21,74349
2019-09-22,74349
2019-09-23,74349
2019-09-24,74349
2019-09-25,74349
2019-09-26,72442
2019-09-27,72442
2019-09-28,72442
2019-09-29,72442
2019-09-30,72442
2019-10-01,72442
2019-10-02,72442
2019-10-03,72442
2019-10-04,72442
2019-10-05,73348
2019-10-06,73348
2019-10-07,73348
2019-10-08,73348
2019-10-09,73348
2019-10-10,73348
2019-10-11,73348
2019-10-12,73348
2019-10-13,73898
2019-10-14,73898
2019-10-15,73898
2019-10-16,73898
2019-10-17,73898
2019-10-18,73898
2019-10-19,73898
2019-10-20,73898
2019-10-21,73898
2019-10-22,73898
2019-10-23,72878
2019-10-24,72878
2019-10-25,72878
2019-10-26,72878
2019-10-27,72878
2019-10-28,72878
2019-10-29,72878
2019-10-30,72878
2019-10-31,72878
2019-11-01,69722
2019-11-02,69722
2019-11-03,69722
2019-11-04,69722
2019-11-05,69722
2019-11-06,69722
2019-11-07,69722
2019-11-08,67665
2019-11-09,67665
2019-11-10,67665
2019-11-11,67665
2019-11-12,67665
2019-11-13,67665
2019-11-14,67665
2019-11-15,67665
2019-11-16,67665
2019-11-17,65263
2019-11-18,65263
2019-11-19,65263
2019-11-20,65263
2019-11-21,65263
2019-11-22,65263
2019-11-23,65263
2019-11-24,65263
2019-11-25,65263
2019-11-26,62020
2019-11-27,62020
2019-11-28,62020
2019-11-29,62020
2019-11-30,62020
2019-12-01,62020
2019-12-02,62020
2019-12-03,62020
2019-12-04,59538
2019-12-05,59538
2019-12-06,59538
2019-12-07,59538
2019-12-08,59538
2019-12-09,59538
2019-12-10,59538
2019-12-11,59538
2019-12-12,59538
2019-12-13,59538
2019-12-14,59538
2019-12-15,58444
2019-12-16,58444
2019-12-17,58444
2019-12-18,58444
2019-12-19,58444
2019-12-20,58444
2019-12-21,58444
2019-12-22,58444
2019-12-23,58444
2019-12-24,59199
2019-12-25,59199
2019-12-26,59199
2019-12-27,59199
2019-12-28,59199
2019-12-29,59199
2019-12-30,59199
2019-12-31,59199
2020-01-01,58059
2020-01-02,58059
2020-01-03,58059
2020-01-04,58059
2020-01-05,58059
2020-01-06,58059
2020-01-07,58059
2020-01-08,58059
2020-01-09,56953
2020-01-10,56953
2020-01-11,56953
2020-01-12,56953
2020-01-13,56953
2020-01-14,56953
2020-01-15,56953
2020-01-16,54766
2020-01-17,54766
2020-01-18,54766
2020-01-19,54766
2020-01-20,54766
2020-01-21,54766
2020-01-22,54766
2020-01-23,54766
2020-01-24,55776
2020-01-25,55776
2020-01-26,55776
2020-01-27,55776
2020-01-28,55776
2020-01-29,55776
2020-01-30,55776
2020-01-31,58141
2020-02-01,58141
2020-02-02,58141
2020-02-03,58141
2020-02-04,58141
2020-02-05,58141
2020-02-06,58141
2020-02-07,60680
2020-02-08,60680
2020-02-09,60680
2020-02-10,60680
2020-02-11,60680
2020-02-12,60680
2020-02-13,62801
2020-02-14,62801
2020-02-15,62801
2020-02-16,62801
2020-02-17,62801
2020-02-18,62801
2020-02-19,62801
2020-02-20,65399
2020-02-21,65399
2020-02-22,65399
2020-02-23,65399
2020-02-24,65399
2020-02-25,65399
2020-02-26,65399
2020-02-27,65399
2020-02-28,66958
2020-02-29,66958
2020-03-01,66958
2020-03-02,66958
2020-03-03,66958
2020-03-04,66958
2020-03-05,66958
2020-03-06,66958
2020-03-07,67892
2020-03-08,67892
2020-03-09,67892
2020-03-10,67892
2020-03-11,67892
2020-03-12,67892
2020-03-13,70050
2020-03-14,70050
2020-03-15,70050
2020-03-16,70050
2020-03-17,70050
2020-03-18,70050
2020-03-19,72476
2020-03-20,72476
2020-03-21,72476
2020-03-22,72476
2020-03-23,72476
2020-03-24,72476
2020-03-25,74014
2020-03-26,74014
2020-03-27,74014
2020-03-28,74014
2020-03-29,74014
2020-03-30,73984
2020-03-31,73984
2020-04-01,73984
2020-04-02,73984
2020-04-03,73984
2020-04-04,73950
2020-04-05,73950
2020-04-06,73950
2020-04-07,73950
2020-04-08,77535
2020-04-09,77535
2020-04-10,77535
2020-04-11,77535
2020-04-12,77535
2020-04-13,78049
2020-04-14,78049
2020-04-15,78049
2020-04-16,78049
2020-04-17,78049
2020-04-18,79393
2020-04-19,79393
2020-04-20,79393
2020-04-21,79393
2020-04-22,80782
2020-04-23,80782
2020-04-24,80782
2020-04-25,80782
2020-04-26,80782
2020-04-27,82394
2020-04-28,82394
2020-04-29,82394
2020-04-30,82394
2020-05-01,82394
2020-05-02,84774
2020-05-03,84774
2020-05-04,84774
2020-05-05,84774
2020-05-06,85794
2020-05-07,85794
2020-05-08,85794
2020-05-09,85794
2020-05-10,85794
2020-05-11,85794
2020-05-12,87417
2020-05-13,87417
