date_obj,Kyatt%20hat price
2019-04-05,3154
2019-04-06,3174
2019-04-07,3174
2019-04-08,3174
2019-04-09,3174
2019-04-10,3174
2019-04-11,3240
2019-04-12,3240
2019-04-13,3240
2019-04-14,3240
2019-04-15,3263
2019-04-16,3263
2019-04-17,3263
2019-04-18,3263
2019-04-19,3263
2019-04-20,3426
2019-04-21,3426
2019-04-22,3426
2019-04-23,3426
2019-04-24,3426
2019-04-25,3593
2019-04-26,3593
2019-04-27,3593
2019-04-28,3593
2019-04-29,3593
2019-04-30,3764
2019-05-01,3764
2019-05-02,3764
2019-05-03,3764
2019-05-04,3764
2019-05-05,3948
2019-05-06,3948
2019-05-07,3948
2019-05-08,3948
2019-05-09,3948
2019-05-10,3948
2019-05-11,4124
2019-05-12,4124
2019-05-13,4124
2019-05-14,4124
2019-05-15,4124
2019-05-16,4178
2019-05-17,4178
2019-05-18,4178
2019-05-19,4178
2019-05-20,4178
2019-05-21,4178
2019-05-22,4380
2019-05-23,4380
2019-05-24,4380
2019-05-25,4380
2019-05-26,4380
2019-05-27,4585
2019-05-28,4585
2019-05-29,4585
2019-05-30,4585
2019-05-31,4585
2019-06-01,4585
2019-06-02,4539
2019-06-03,4539
2019-06-04,4539
2019-06-05,4539
2019-06-06,4539
2019-06-07,4485
2019-06-08,4485
2019-06-09,4485
2019-06-10,4485
2019-06-11,4485
2019-06-12,4318
2019-06-13,4318
2019-06-14,4318
2019-06-15,4318
2019-06-16,4318
2019-06-17,4318
2019-06-18,4173
2019-06-19,4173
2019-06-20,4173
2019-06-21,4173
2019-06-22,4173
2019-06-23,4190
2019-06-24,4190
2019-06-25,4190
2019-06-26,4190
2019-06-27,4190
2019-06-28,4190
2019-06-29,4238
2019-06-30,4238
2019-07-01,4238
2019-07-02,4238
2019-07-03,4238
2019-07-04,4238
2019-07-05,4436
2019-07-06,4436
2019-07-07,4436
2019-07-08,4436
2019-07-09,4436
2019-07-10,4436
2019-07-11,4329
2019-07-12,4329
2019-07-13,4329
2019-07-14,4329
2019-07-15,4329
2019-07-16,4329
2019-07-17,4112
2019-07-18,4112
2019-07-19,4112
2019-07-20,4112
2019-07-21,4112
2019-07-22,4112
2019-07-23,3990
2019-07-24,3990
2019-07-25,3990
2019-07-26,3990
2019-07-27,3990
2019-07-28,3897
2019-07-29,3897
2019-07-30,3897
2019-07-31,3897
2019-08-01,3897
2019-08-02,3745
2019-08-03,3745
2019-08-04,3745
2019-08-05,3745
2019-08-06,3745
2019-08-07,3563
2019-08-08,3563
2019-08-09,3563
2019-08-10,3563
2019-08-11,3563
2019-08-12,3481
2019-08-13,3481
2019-08-14,3481
2019-08-15,3481
2019-08-16,3481
2019-08-17,3633
2019-08-18,3633
2019-08-19,3633
2019-08-20,3633
2019-08-21,3633
2019-08-22,3804
2019-08-23,3804
2019-08-24,3804
2019-08-24,3804
2019-08-25,3804
2019-08-25,3804
2019-08-26,3804
2019-08-26,3804
2019-08-27,3804
2019-08-27,3804
2019-08-28,3804
2019-08-29,3991
2019-08-30,3991
2019-08-31,3991
2019-09-01,3991
2019-09-02,3991
2019-09-03,3991
2019-09-04,4174
2019-09-05,4174
2019-09-06,4174
2019-09-07,4174
2019-09-08,4174
2019-09-09,4174
2019-09-10,4174
2019-09-11,4166
2019-09-12,4166
2019-09-13,4166
2019-09-14,4166
2019-09-15,4166
2019-09-16,4166
2019-09-17,4166
2019-09-18,4169
2019-09-19,4169
2019-09-20,4169
2019-09-21,4169
2019-09-22,4169
2019-09-23,4169
2019-09-24,4195
2019-09-25,4195
2019-09-26,4195
2019-09-27,4195
2019-09-28,4195
2019-09-29,4195
2019-09-30,4380
2019-10-01,4380
2019-10-02,4380
2019-10-03,4380
2019-10-04,4380
2019-10-05,4380
2019-10-06,4449
2019-10-07,4449
2019-10-08,4449
2019-10-09,4449
2019-10-10,4449
2019-10-11,4449
2019-10-12,4449
2019-10-13,4572
2019-10-14,4572
2019-10-15,4572
2019-10-16,4572
2019-10-17,4572
2019-10-18,4572
2019-10-19,4575
2019-10-20,4575
2019-10-21,4575
2019-10-22,4575
2019-10-23,4575
2019-10-24,4575
2019-10-25,4535
2019-10-26,4535
2019-10-27,4535
2019-10-28,4535
2019-10-29,4535
2019-10-30,4535
2019-10-31,4589
2019-11-01,4589
2019-11-02,4589
2019-11-03,4589
2019-11-04,4589
2019-11-05,4589
2019-11-06,4559
2019-11-07,4559
2019-11-08,4559
2019-11-09,4559
2019-11-10,4559
2019-11-11,4553
2019-11-12,4553
2019-11-13,4553
2019-11-14,4553
2019-11-15,4553
2019-11-16,4553
2019-11-17,4545
2019-11-18,4545
2019-11-19,4545
2019-11-20,4545
2019-11-21,4545
2019-11-22,4545
2019-11-23,4557
2019-11-24,4557
2019-11-25,4557
2019-11-26,4557
2019-11-27,4557
2019-11-28,4557
2019-11-29,4452
2019-11-30,4452
2019-12-01,4452
2019-12-02,4452
2019-12-03,4452
2019-12-04,4452
2019-12-05,4452
2019-12-06,4563
2019-12-07,4563
2019-12-08,4563
2019-12-09,4563
2019-12-10,4563
2019-12-11,4563
2019-12-12,4563
2019-12-13,4532
2019-12-14,4532
2019-12-15,4532
2019-12-16,4532
2019-12-17,4532
2019-12-18,4532
2019-12-19,4532
2019-12-20,4314
2019-12-21,4314
2019-12-22,4314
2019-12-23,4314
2019-12-24,4314
2019-12-25,4314
2019-12-26,4107
2019-12-27,4107
2019-12-28,4107
2019-12-29,4107
2019-12-30,4107
2019-12-31,4107
2020-01-01,3925
2020-01-02,3925
2020-01-03,3925
2020-01-04,3925
2020-01-05,3925
2020-01-06,3925
2020-01-07,3849
2020-01-08,3849
2020-01-09,3849
2020-01-10,3849
2020-01-11,3849
2020-01-12,3849
2020-01-13,3712
2020-01-14,3712
2020-01-15,3712
2020-01-16,3712
2020-01-17,3712
2020-01-18,3712
2020-01-19,3602
2020-01-20,3602
2020-01-21,3602
2020-01-22,3602
2020-01-23,3602
2020-01-24,3602
2020-01-25,3448
2020-01-26,3448
2020-01-27,3448
2020-01-28,3448
2020-01-29,3448
2020-01-30,3352
2020-01-31,3352
2020-02-01,3352
2020-02-02,3352
2020-02-03,3352
2020-02-04,3365
2020-02-05,3365
2020-02-06,3365
2020-02-07,3365
2020-02-08,3365
2020-02-09,3334
2020-02-10,3334
2020-02-11,3334
2020-02-12,3334
2020-02-13,3334
2020-02-14,3285
2020-02-15,3285
2020-02-16,3285
2020-02-17,3285
2020-02-18,3285
2020-02-19,3170
2020-02-20,3170
2020-02-21,3170
2020-02-22,3170
2020-02-23,3170
2020-02-24,3157
2020-02-25,3157
2020-02-26,3157
2020-02-27,3157
2020-02-28,3157
2020-02-29,3260
2020-03-01,3260
2020-03-02,3260
2020-03-03,3260
2020-03-04,3260
2020-03-05,3350
2020-03-06,3350
2020-03-07,3350
2020-03-08,3350
2020-03-09,3350
2020-03-10,3216
2020-03-11,3216
2020-03-12,3216
2020-03-13,3216
2020-03-14,3216
2020-03-15,3118
2020-03-16,3118
2020-03-17,3118
2020-03-18,3118
2020-03-19,3118
2020-03-20,3104
2020-03-21,3104
2020-03-22,3104
2020-03-23,3104
2020-03-24,3194
2020-03-25,3194
2020-03-26,3194
2020-03-27,3286
2020-03-28,3286
2020-03-29,3286
2020-03-30,3181
2020-03-31,3181
2020-04-01,3181
2020-04-02,3125
2020-04-03,3125
2020-04-04,3125
2020-04-05,3125
2020-04-06,3001
2020-04-07,3001
2020-04-08,3001
2020-04-09,3037
2020-04-10,3037
2020-04-11,3037
2020-04-12,3037
2020-04-13,3187
2020-04-14,3187
2020-04-15,3187
2020-04-16,3346
2020-04-17,3346
2020-04-18,3346
2020-04-19,3473
2020-04-20,3473
2020-04-21,3473
2020-04-22,3475
2020-04-23,3475
2020-04-24,3475
2020-04-25,3475
2020-04-26,3503
2020-04-27,3503
2020-04-28,3503
2020-04-29,3545
2020-04-30,3545
2020-05-01,3545
2020-05-02,3545
2020-05-03,3470
2020-05-04,3470
2020-05-05,3470
2020-05-06,3296
2020-05-07,3296
2020-05-08,3296
2020-05-09,3135
2020-05-10,3135
2020-05-11,3135
2020-05-12,3135
2020-05-13,3104
