date_obj,Skirt%20(brown) price
2019-03-31,1631
2019-04-01,1631
2019-04-02,1631
2019-04-03,1631
2019-04-04,1631
2019-04-05,1631
2019-04-06,1631
2019-04-07,1631
2019-04-08,1631
2019-04-09,1631
2019-04-10,1631
2019-04-11,1631
2019-04-12,1631
2019-04-13,1631
2019-04-14,1631
2019-04-15,1631
2019-04-16,1631
2019-04-17,1631
2019-04-18,1631
2019-04-19,1631
2019-04-20,1631
2019-04-21,1631
2019-04-22,1631
2019-04-23,1631
2019-04-24,1631
2019-04-25,1631
2019-04-26,1631
2019-04-27,1631
2019-04-28,1631
2019-04-29,1631
2019-04-30,1631
2019-05-01,1621
2019-05-02,1621
2019-05-03,1621
2019-05-04,1621
2019-05-05,1621
2019-05-06,1621
2019-05-07,1621
2019-05-08,1621
2019-05-09,1621
2019-05-10,1621
2019-05-11,1621
2019-05-12,1621
2019-05-13,1621
2019-05-14,1621
2019-05-15,1621
2019-05-16,1621
2019-05-17,1621
2019-05-18,1621
2019-05-19,1621
2019-05-20,1621
2019-05-21,1621
2019-05-22,1621
2019-05-23,1621
2019-05-24,1621
2019-05-25,1621
2019-05-26,1621
2019-05-27,1621
2019-05-28,1621
2019-05-29,1621
2019-05-30,1621
2019-05-31,1621
2019-06-01,1621
2019-06-02,1621
2019-06-03,1621
2019-06-04,1570
2019-06-05,1570
2019-06-06,1570
2019-06-07,1570
2019-06-08,1570
2019-06-09,1570
2019-06-10,1570
2019-06-11,1570
2019-06-12,1570
2019-06-13,1570
2019-06-14,1570
2019-06-15,1570
2019-06-16,1570
2019-06-17,1570
2019-06-18,1570
2019-06-19,1570
2019-06-20,1570
2019-06-21,1570
2019-06-22,1570
2019-06-23,1570
2019-06-24,1570
2019-06-25,1570
2019-06-26,1570
2019-06-27,1570
2019-06-28,1570
2019-06-29,1570
2019-06-30,1570
2019-07-01,1570
2019-07-02,1570
2019-07-03,1570
2019-07-04,1570
2019-07-05,1570
2019-07-06,1570
2019-07-07,1517
2019-07-08,1517
2019-07-09,1517
2019-07-10,1517
2019-07-11,1517
2019-07-12,1517
2019-07-13,1517
2019-07-14,1517
2019-07-15,1517
2019-07-16,1517
2019-07-17,1517
2019-07-18,1517
2019-07-19,1517
2019-07-20,1517
2019-07-21,1517
2019-07-22,1517
2019-07-23,1517
2019-07-24,1517
2019-07-25,1517
2019-07-26,1517
2019-07-27,1517
2019-07-28,1517
2019-07-29,1517
2019-07-30,1517
2019-07-31,1517
2019-08-01,1517
2019-08-02,1517
2019-08-03,1517
2019-08-04,1517
2019-08-05,1517
2019-08-06,1517
2019-08-07,1517
2019-08-08,1517
2019-08-09,1517
2019-08-10,1517
2019-08-11,1517
2019-08-12,1517
2019-08-13,1517
2019-08-14,1459
2019-08-15,1459
2019-08-16,1459
2019-08-17,1459
2019-08-18,1459
2019-08-19,1459
2019-08-20,1459
2019-08-21,1459
2019-08-22,1459
2019-08-23,1459
2019-08-24,1459
2019-08-24,1459
2019-08-25,1459
2019-08-25,1459
2019-08-26,1459
2019-08-26,1459
2019-08-27,1459
2019-08-27,1459
2019-08-28,1459
2019-08-29,1459
2019-08-30,1459
2019-08-31,1459
2019-09-01,1459
2019-09-02,1459
2019-09-03,1459
2019-09-04,1459
2019-09-05,1459
2019-09-06,1459
2019-09-07,1459
2019-09-08,1459
2019-09-09,1459
2019-09-10,1459
2019-09-11,1459
2019-09-12,1459
2019-09-13,1459
2019-09-14,1459
2019-09-15,1459
2019-09-16,1459
2019-09-17,1459
2019-09-18,1405
2019-09-19,1405
2019-09-20,1405
2019-09-21,1405
2019-09-22,1405
2019-09-23,1405
2019-09-24,1405
2019-09-25,1405
2019-09-26,1405
2019-09-27,1405
2019-09-28,1405
2019-09-29,1405
2019-09-30,1405
2019-10-01,1405
2019-10-02,1405
2019-10-03,1405
2019-10-04,1405
2019-10-05,1405
2019-10-06,1405
2019-10-07,1405
2019-10-08,1405
2019-10-09,1405
2019-10-10,1405
2019-10-11,1405
2019-10-12,1405
2019-10-13,1405
2019-10-14,1405
2019-10-15,1405
2019-10-16,1405
2019-10-17,1405
2019-10-18,1405
2019-10-19,1405
2019-10-20,1405
2019-10-21,1405
2019-10-22,1405
2019-10-23,1405
2019-10-24,1405
2019-10-25,1405
2019-10-26,1405
2019-10-27,1405
2019-10-28,1405
2019-10-29,1405
2019-10-30,1405
2019-10-31,1405
2019-11-01,1405
2019-11-02,1405
2019-11-03,1405
2019-11-04,1405
2019-11-05,1405
2019-11-06,1340
2019-11-07,1340
2019-11-08,1340
2019-11-09,1340
2019-11-10,1340
2019-11-11,1340
2019-11-12,1340
2019-11-13,1340
2019-11-14,1340
2019-11-15,1340
2019-11-16,1340
2019-11-17,1340
2019-11-18,1340
2019-11-19,1340
2019-11-20,1340
2019-11-21,1340
2019-11-22,1340
2019-11-23,1340
2019-11-24,1340
2019-11-25,1340
2019-11-26,1340
2019-11-27,1340
2019-11-28,1340
2019-11-29,1340
2019-11-30,1340
2019-12-01,1340
2019-12-02,1340
2019-12-03,1340
2019-12-04,1340
2019-12-05,1340
2019-12-06,1340
2019-12-07,1340
2019-12-08,1340
2019-12-09,1340
2019-12-10,1340
2019-12-11,1340
2019-12-12,1340
2019-12-13,1340
2019-12-14,1340
2019-12-15,1340
2019-12-16,1340
2019-12-17,1340
2019-12-18,1340
2019-12-19,1340
2019-12-20,1340
2019-12-21,1340
2019-12-22,1340
2019-12-23,1340
2019-12-24,1340
2019-12-25,1289
2019-12-26,1289
2019-12-27,1289
2019-12-28,1289
2019-12-29,1289
2019-12-30,1289
2019-12-31,1289
2020-01-01,1289
2020-01-02,1289
2020-01-03,1289
2020-01-04,1289
2020-01-05,1289
2020-01-06,1289
2020-01-07,1289
2020-01-08,1289
2020-01-09,1289
2020-01-10,1289
2020-01-11,1289
2020-01-12,1289
2020-01-13,1289
2020-01-14,1289
2020-01-15,1289
2020-01-16,1289
2020-01-17,1289
2020-01-18,1289
2020-01-19,1289
2020-01-20,1289
2020-01-21,1289
2020-01-22,1289
2020-01-23,1289
2020-01-24,1289
2020-01-25,1289
2020-01-26,1289
2020-01-27,1289
2020-01-28,1289
2020-01-29,1230
2020-01-30,1230
2020-01-31,1230
2020-02-01,1230
2020-02-02,1230
2020-02-03,1230
2020-02-04,1230
2020-02-05,1230
2020-02-06,1230
2020-02-07,1230
2020-02-08,1230
2020-02-09,1230
2020-02-10,1230
2020-02-11,1230
2020-02-12,1230
2020-02-13,1230
2020-02-14,1230
2020-02-15,1230
2020-02-16,1230
2020-02-17,1230
2020-02-18,1230
2020-02-19,1230
2020-02-20,1230
2020-02-21,1230
2020-02-22,1230
2020-02-23,1230
2020-02-24,1230
2020-02-25,1230
2020-02-26,1218
2020-02-27,1218
2020-02-28,1218
2020-02-29,1218
2020-03-01,1218
2020-03-02,1218
2020-03-03,1218
2020-03-04,1218
2020-03-05,1218
2020-03-06,1218
2020-03-07,1218
2020-03-08,1218
2020-03-09,1218
2020-03-10,1218
2020-03-11,1218
2020-03-12,1218
2020-03-13,1218
2020-03-14,1218
2020-03-15,1218
2020-03-16,1218
2020-03-17,1218
2020-03-18,1218
2020-03-19,1218
2020-03-20,1218
2020-03-21,1218
2020-03-22,1218
2020-03-23,1218
2020-03-24,1218
2020-03-25,1218
2020-03-26,1218
2020-03-27,1218
2020-03-28,1218
2020-03-29,1218
2020-03-30,1218
2020-03-31,1218
2020-04-01,1218
2020-04-02,1218
2020-04-03,1218
2020-04-04,1218
2020-04-05,1218
2020-04-06,1218
2020-04-07,1218
2020-04-08,1218
2020-04-09,1218
2020-04-10,1218
2020-04-11,1218
2020-04-12,1218
2020-04-13,1218
2020-04-14,1218
2020-04-15,1218
2020-04-16,1218
2020-04-17,1218
2020-04-18,1218
2020-04-19,1218
2020-04-20,1218
2020-04-21,1218
2020-04-22,1218
2020-04-23,1182
2020-04-24,1182
2020-04-25,1182
2020-04-26,1182
2020-04-27,1182
2020-04-28,1182
2020-04-29,1182
2020-04-30,1182
2020-05-01,1182
2020-05-02,1182
2020-05-03,1182
2020-05-04,1182
2020-05-05,1182
2020-05-06,1182
2020-05-07,1182
2020-05-08,1182
2020-05-09,1182
2020-05-10,1182
2020-05-11,1182
2020-05-12,1182
2020-05-13,1182
