date_obj,Graahk%20headdress price
2019-03-25,1615
2019-03-26,1615
2019-03-27,1615
2019-03-28,1615
2019-03-29,1602
2019-03-30,1602
2019-03-31,1602
2019-04-01,1602
2019-04-02,1602
2019-04-03,1602
2019-04-04,1602
2019-04-05,1602
2019-04-06,1602
2019-04-07,1568
2019-04-08,1568
2019-04-09,1568
2019-04-10,1568
2019-04-11,1568
2019-04-12,1568
2019-04-13,1568
2019-04-14,1590
2019-04-15,1590
2019-04-16,1590
2019-04-17,1590
2019-04-18,1590
2019-04-19,1590
2019-04-20,1590
2019-04-21,1590
2019-04-22,1627
2019-04-23,1627
2019-04-24,1627
2019-04-25,1627
2019-04-26,1627
2019-04-27,1627
2019-04-28,1627
2019-04-29,1652
2019-04-30,1652
2019-05-01,1652
2019-05-02,1652
2019-05-03,1652
2019-05-04,1652
2019-05-05,1652
2019-05-06,1647
2019-05-07,1647
2019-05-08,1647
2019-05-09,1647
2019-05-10,1647
2019-05-11,1647
2019-05-12,1647
2019-05-13,1647
2019-05-14,1665
2019-05-15,1665
2019-05-16,1665
2019-05-17,1665
2019-05-18,1665
2019-05-19,1665
2019-05-20,1665
2019-05-21,1665
2019-05-22,1665
2019-05-23,1665
2019-05-24,1674
2019-05-25,1674
2019-05-26,1674
2019-05-27,1674
2019-05-28,1674
2019-05-29,1674
2019-05-30,1674
2019-05-31,1674
2019-06-01,1674
2019-06-02,1674
2019-06-03,1652
2019-06-04,1652
2019-06-05,1652
2019-06-06,1652
2019-06-07,1652
2019-06-08,1652
2019-06-09,1652
2019-06-10,1652
2019-06-11,1652
2019-06-12,1652
2019-06-13,1652
2019-06-14,1622
2019-06-15,1622
2019-06-16,1622
2019-06-17,1622
2019-06-18,1622
2019-06-19,1622
2019-06-20,1622
2019-06-21,1622
2019-06-22,1622
2019-06-23,1622
2019-06-24,1622
2019-06-25,1624
2019-06-26,1624
2019-06-27,1624
2019-06-28,1624
2019-06-29,1624
2019-06-30,1624
2019-07-01,1624
2019-07-02,1624
2019-07-03,1624
2019-07-04,1624
2019-07-05,1624
2019-07-06,1656
2019-07-07,1656
2019-07-08,1656
2019-07-09,1656
2019-07-10,1656
2019-07-11,1656
2019-07-12,1656
2019-07-13,1656
2019-07-14,1656
2019-07-15,1656
2019-07-16,1697
2019-07-17,1697
2019-07-18,1697
2019-07-19,1697
2019-07-20,1697
2019-07-21,1697
2019-07-22,1697
2019-07-23,1697
2019-07-24,1697
2019-07-25,1697
2019-07-26,1707
2019-07-27,1707
2019-07-28,1707
2019-07-29,1707
2019-07-30,1707
2019-07-31,1707
2019-08-01,1707
2019-08-02,1707
2019-08-03,1707
2019-08-04,1707
2019-08-05,1720
2019-08-06,1720
2019-08-07,1720
2019-08-08,1720
2019-08-09,1720
2019-08-10,1720
2019-08-11,1720
2019-08-12,1720
2019-08-13,1720
2019-08-14,1720
2019-08-15,1720
2019-08-16,1737
2019-08-17,1737
2019-08-18,1737
2019-08-19,1737
2019-08-20,1737
2019-08-21,1737
2019-08-22,1737
2019-08-23,1737
2019-08-24,1737
2019-08-24,1737
2019-08-25,1737
2019-08-25,1737
2019-08-26,1737
2019-08-26,1737
2019-08-27,1737
2019-08-27,1737
2019-08-28,1770
2019-08-29,1770
2019-08-30,1770
2019-08-31,1770
2019-09-01,1770
2019-09-02,1770
2019-09-03,1770
2019-09-04,1770
2019-09-05,1770
2019-09-06,1770
2019-09-07,1718
2019-09-08,1718
2019-09-09,1718
2019-09-10,1718
2019-09-11,1718
2019-09-12,1718
2019-09-13,1718
2019-09-14,1718
2019-09-15,1718
2019-09-16,1705
2019-09-17,1705
2019-09-18,1705
2019-09-19,1705
2019-09-20,1705
2019-09-21,1705
2019-09-22,1705
2019-09-23,1705
2019-09-24,1705
2019-09-25,1705
2019-09-26,1705
2019-09-27,1745
2019-09-28,1745
2019-09-29,1745
2019-09-30,1745
2019-10-01,1745
2019-10-02,1745
2019-10-03,1745
2019-10-04,1745
2019-10-05,1745
2019-10-06,1745
2019-10-07,1745
2019-10-08,1781
2019-10-09,1781
2019-10-10,1781
2019-10-11,1781
2019-10-12,1781
2019-10-13,1781
2019-10-14,1781
2019-10-15,1781
2019-10-16,1781
2019-10-17,1781
2019-10-18,1781
2019-10-19,1782
2019-10-20,1782
2019-10-21,1782
2019-10-22,1782
2019-10-23,1782
2019-10-24,1782
2019-10-25,1782
2019-10-26,1782
2019-10-27,1782
2019-10-28,1782
2019-10-29,1782
2019-10-30,1782
2019-10-31,1819
2019-11-01,1819
2019-11-02,1819
2019-11-03,1819
2019-11-04,1819
2019-11-05,1819
2019-11-06,1819
2019-11-07,1819
2019-11-08,1819
2019-11-09,1819
2019-11-10,1819
2019-11-11,1888
2019-11-12,1888
2019-11-13,1888
2019-11-14,1888
2019-11-15,1888
2019-11-16,1888
2019-11-17,1888
2019-11-18,1888
2019-11-19,1888
2019-11-20,1888
2019-11-21,1888
2019-11-22,1888
2019-11-23,1888
2019-11-24,1970
2019-11-25,1970
2019-11-26,1970
2019-11-27,1970
2019-11-28,1970
2019-11-29,1970
2019-11-30,1970
2019-12-01,1970
2019-12-02,1970
2019-12-03,1970
2019-12-04,1948
2019-12-05,1948
2019-12-06,1948
2019-12-07,1948
2019-12-08,1948
2019-12-09,1948
2019-12-10,1948
2019-12-11,1948
2019-12-12,1948
2019-12-13,1948
2019-12-14,1948
2019-12-15,1948
2019-12-16,1948
2019-12-17,1879
2019-12-18,1879
2019-12-19,1879
2019-12-20,1879
2019-12-21,1879
2019-12-22,1879
2019-12-23,1879
2019-12-24,1879
2019-12-25,1879
2019-12-26,1879
2019-12-27,1879
2019-12-28,1879
2019-12-29,1879
2019-12-30,1879
2019-12-31,1959
2020-01-01,1959
2020-01-02,1959
2020-01-03,1959
2020-01-04,1959
2020-01-05,1959
2020-01-06,1959
2020-01-07,1959
2020-01-08,1959
2020-01-09,1959
2020-01-10,1959
2020-01-11,2003
2020-01-12,2003
2020-01-13,2003
2020-01-14,2003
2020-01-15,2003
2020-01-16,2003
2020-01-17,2003
2020-01-18,2003
2020-01-19,2003
2020-01-20,2003
2020-01-21,2003
2020-01-22,1971
2020-01-23,1971
2020-01-24,1971
2020-01-25,1971
2020-01-26,1971
2020-01-27,1971
2020-01-28,1971
2020-01-29,1971
2020-01-30,1971
2020-01-31,1941
2020-02-01,1941
2020-02-02,1941
2020-02-03,1941
2020-02-04,1941
2020-02-05,1941
2020-02-06,1941
2020-02-07,1941
2020-02-08,1941
2020-02-09,1941
2020-02-10,1877
2020-02-11,1877
2020-02-12,1877
2020-02-13,1877
2020-02-14,1877
2020-02-15,1877
2020-02-16,1877
2020-02-17,1877
2020-02-18,1877
2020-02-19,1877
2020-02-20,1851
2020-02-21,1851
2020-02-22,1851
2020-02-23,1851
2020-02-24,1851
2020-02-25,1851
2020-02-26,1851
2020-02-27,1851
2020-02-28,1851
2020-02-29,1905
2020-03-01,1905
2020-03-02,1905
2020-03-03,1905
2020-03-04,1905
2020-03-05,1905
2020-03-06,1905
2020-03-07,1905
2020-03-08,1905
2020-03-09,1905
2020-03-10,1898
2020-03-11,1898
2020-03-12,1898
2020-03-13,1898
2020-03-14,1898
2020-03-15,1898
2020-03-16,1898
2020-03-17,1898
2020-03-18,1898
2020-03-19,1846
2020-03-20,1846
2020-03-21,1846
2020-03-22,1846
2020-03-23,1846
2020-03-24,1846
2020-03-25,1846
2020-03-26,1793
2020-03-27,1793
2020-03-28,1793
2020-03-29,1793
2020-03-30,1793
2020-03-31,1793
2020-04-01,1718
2020-04-02,1718
2020-04-03,1718
2020-04-04,1718
2020-04-05,1718
2020-04-06,1718
2020-04-07,1696
2020-04-08,1696
2020-04-09,1696
2020-04-10,1696
2020-04-11,1696
2020-04-12,1617
2020-04-13,1617
2020-04-14,1617
2020-04-15,1617
2020-04-16,1617
2020-04-17,1540
2020-04-18,1540
2020-04-19,1540
2020-04-20,1540
2020-04-21,1540
2020-04-22,1511
2020-04-23,1511
2020-04-24,1511
2020-04-25,1511
2020-04-26,1511
2020-04-27,1511
2020-04-28,1499
2020-04-29,1499
2020-04-30,1499
2020-05-01,1499
2020-05-02,1499
2020-05-03,1499
2020-05-04,1499
2020-05-05,1509
2020-05-06,1509
2020-05-07,1509
2020-05-08,1509
2020-05-09,1509
2020-05-10,1509
2020-05-11,1495
2020-05-12,1495
2020-05-13,1495
