date_obj,Trousers%20(brown) price
2019-04-03,1835
2019-04-04,1835
2019-04-05,1835
2019-04-06,1835
2019-04-07,1781
2019-04-08,1781
2019-04-09,1781
2019-04-10,1781
2019-04-11,1781
2019-04-12,1781
2019-04-13,1781
2019-04-14,1781
2019-04-15,1781
2019-04-16,1781
2019-04-17,1781
2019-04-18,1781
2019-04-19,1781
2019-04-20,1781
2019-04-21,1781
2019-04-22,1781
2019-04-23,1781
2019-04-24,1781
2019-04-25,1781
2019-04-26,1781
2019-04-27,1781
2019-04-28,1781
2019-04-29,1781
2019-04-30,1781
2019-05-01,1781
2019-05-02,1781
2019-05-03,1781
2019-05-04,1781
2019-05-05,1781
2019-05-06,1781
2019-05-07,1727
2019-05-08,1727
2019-05-09,1727
2019-05-10,1727
2019-05-11,1727
2019-05-12,1727
2019-05-13,1727
2019-05-14,1727
2019-05-15,1727
2019-05-16,1727
2019-05-17,1727
2019-05-18,1727
2019-05-19,1727
2019-05-20,1727
2019-05-21,1727
2019-05-22,1727
2019-05-23,1727
2019-05-24,1727
2019-05-25,1727
2019-05-26,1727
2019-05-27,1727
2019-05-28,1727
2019-05-29,1727
2019-05-30,1727
2019-05-31,1727
2019-06-01,1727
2019-06-02,1727
2019-06-03,1727
2019-06-04,1727
2019-06-05,1727
2019-06-06,1727
2019-06-07,1727
2019-06-08,1727
2019-06-09,1727
2019-06-10,1662
2019-06-11,1662
2019-06-12,1662
2019-06-13,1662
2019-06-14,1662
2019-06-15,1662
2019-06-16,1662
2019-06-17,1662
2019-06-18,1662
2019-06-19,1662
2019-06-20,1662
2019-06-21,1662
2019-06-22,1662
2019-06-23,1662
2019-06-24,1662
2019-06-25,1662
2019-06-26,1662
2019-06-27,1662
2019-06-28,1662
2019-06-29,1662
2019-06-30,1662
2019-07-01,1662
2019-07-02,1662
2019-07-03,1662
2019-07-04,1662
2019-07-05,1662
2019-07-06,1662
2019-07-07,1662
2019-07-08,1662
2019-07-09,1662
2019-07-10,1662
2019-07-11,1655
2019-07-12,1655
2019-07-13,1655
2019-07-14,1655
2019-07-15,1655
2019-07-16,1655
2019-07-17,1655
2019-07-18,1655
2019-07-19,1655
2019-07-20,1655
2019-07-21,1655
2019-07-22,1655
2019-07-23,1655
2019-07-24,1655
2019-07-25,1655
2019-07-26,1655
2019-07-27,1655
2019-07-28,1655
2019-07-29,1655
2019-07-30,1655
2019-07-31,1655
2019-08-01,1655
2019-08-02,1655
2019-08-03,1655
2019-08-04,1655
2019-08-05,1655
2019-08-06,1655
2019-08-07,1655
2019-08-08,1655
2019-08-09,1655
2019-08-10,1655
2019-08-11,1655
2019-08-12,1655
2019-08-13,1655
2019-08-14,1655
2019-08-15,1655
2019-08-16,1655
2019-08-17,1655
2019-08-18,1655
2019-08-19,1655
2019-08-20,1655
2019-08-21,1600
2019-08-22,1600
2019-08-23,1600
2019-08-24,1600
2019-08-24,1600
2019-08-25,1600
2019-08-25,1600
2019-08-26,1600
2019-08-26,1600
2019-08-27,1600
2019-08-27,1600
2019-08-28,1600
2019-08-29,1600
2019-08-30,1600
2019-08-31,1600
2019-09-01,1600
2019-09-02,1600
2019-09-03,1600
2019-09-04,1600
2019-09-05,1600
2019-09-06,1600
2019-09-07,1600
2019-09-08,1600
2019-09-09,1600
2019-09-10,1600
2019-09-11,1600
2019-09-12,1600
2019-09-13,1600
2019-09-14,1600
2019-09-15,1600
2019-09-16,1600
2019-09-17,1600
2019-09-18,1600
2019-09-19,1600
2019-09-20,1600
2019-09-21,1600
2019-09-22,1600
2019-09-23,1600
2019-09-24,1600
2019-09-25,1600
2019-09-26,1600
2019-09-27,1600
2019-09-28,1600
2019-09-29,1600
2019-09-30,1600
2019-10-01,1600
2019-10-02,1600
2019-10-03,1600
2019-10-04,1600
2019-10-05,1600
2019-10-06,1600
2019-10-07,1600
2019-10-08,1586
2019-10-09,1586
2019-10-10,1586
2019-10-11,1586
2019-10-12,1586
2019-10-13,1586
2019-10-14,1586
2019-10-15,1586
2019-10-16,1586
2019-10-17,1586
2019-10-18,1586
2019-10-19,1586
2019-10-20,1586
2019-10-21,1586
2019-10-22,1586
2019-10-23,1586
2019-10-24,1586
2019-10-25,1586
2019-10-26,1586
2019-10-27,1586
2019-10-28,1586
2019-10-29,1586
2019-10-30,1586
2019-10-31,1586
2019-11-01,1586
2019-11-02,1586
2019-11-03,1586
2019-11-04,1586
2019-11-05,1586
2019-11-06,1586
2019-11-07,1586
2019-11-08,1586
2019-11-09,1586
2019-11-10,1586
2019-11-11,1586
2019-11-12,1586
2019-11-13,1586
2019-11-14,1586
2019-11-15,1586
2019-11-16,1586
2019-11-17,1586
2019-11-18,1586
2019-11-19,1586
2019-11-20,1586
2019-11-21,1586
2019-11-22,1586
2019-11-23,1586
2019-11-24,1586
2019-11-25,1516
2019-11-26,1516
2019-11-27,1516
2019-11-28,1516
2019-11-29,1516
2019-11-30,1516
2019-12-01,1516
2019-12-02,1516
2019-12-03,1516
2019-12-04,1516
2019-12-05,1516
2019-12-06,1516
2019-12-07,1516
2019-12-08,1516
2019-12-09,1516
2019-12-10,1516
2019-12-11,1516
2019-12-12,1516
2019-12-13,1516
2019-12-14,1516
2019-12-15,1516
2019-12-16,1516
2019-12-17,1516
2019-12-18,1516
2019-12-19,1516
2019-12-20,1516
2019-12-21,1516
2019-12-22,1516
2019-12-23,1516
2019-12-24,1516
2019-12-25,1516
2019-12-26,1516
2019-12-27,1516
2019-12-28,1516
2019-12-29,1516
2019-12-30,1516
2019-12-31,1516
2020-01-01,1516
2020-01-02,1516
2020-01-03,1516
2020-01-04,1516
2020-01-05,1516
2020-01-06,1516
2020-01-07,1516
2020-01-08,1516
2020-01-09,1516
2020-01-10,1516
2020-01-11,1516
2020-01-12,1516
2020-01-13,1516
2020-01-14,1516
2020-01-15,1456
2020-01-16,1456
2020-01-17,1456
2020-01-18,1456
2020-01-19,1456
2020-01-20,1456
2020-01-21,1456
2020-01-22,1456
2020-01-23,1456
2020-01-24,1456
2020-01-25,1456
2020-01-26,1456
2020-01-27,1456
2020-01-28,1456
2020-01-29,1456
2020-01-30,1456
2020-01-31,1456
2020-02-01,1456
2020-02-02,1456
2020-02-03,1456
2020-02-04,1456
2020-02-05,1456
2020-02-06,1456
2020-02-07,1456
2020-02-08,1456
2020-02-09,1456
2020-02-10,1456
2020-02-11,1456
2020-02-12,1456
2020-02-13,1456
2020-02-14,1456
2020-02-15,1456
2020-02-16,1456
2020-02-17,1456
2020-02-18,1456
2020-02-19,1456
2020-02-20,1456
2020-02-21,1456
2020-02-22,1387
2020-02-23,1387
2020-02-24,1387
2020-02-25,1387
2020-02-26,1387
2020-02-27,1387
2020-02-28,1387
2020-02-29,1387
2020-03-01,1387
2020-03-02,1387
2020-03-03,1387
2020-03-04,1387
2020-03-05,1387
2020-03-06,1387
2020-03-07,1387
2020-03-08,1387
2020-03-09,1387
2020-03-10,1387
2020-03-11,1387
2020-03-12,1387
2020-03-13,1387
2020-03-14,1387
2020-03-15,1387
2020-03-16,1387
2020-03-17,1387
2020-03-18,1387
2020-03-19,1387
2020-03-20,1387
2020-03-21,1387
2020-03-22,1387
2020-03-23,1387
2020-03-24,1387
2020-03-25,1387
2020-03-26,1387
2020-03-27,1387
2020-03-28,1387
2020-03-29,1387
2020-03-30,1387
2020-03-31,1387
2020-04-01,1336
2020-04-02,1336
2020-04-03,1336
2020-04-04,1336
2020-04-05,1336
2020-04-06,1336
2020-04-07,1336
2020-04-08,1336
2020-04-09,1336
2020-04-10,1336
2020-04-11,1336
2020-04-12,1336
2020-04-13,1336
2020-04-14,1336
2020-04-15,1336
2020-04-16,1336
2020-04-17,1336
2020-04-18,1336
2020-04-19,1336
2020-04-20,1336
2020-04-21,1336
2020-04-22,1336
2020-04-23,1336
2020-04-24,1336
2020-04-25,1336
2020-04-26,1336
2020-04-27,1336
2020-04-28,1348
2020-04-29,1348
2020-04-30,1348
2020-05-01,1348
2020-05-02,1348
2020-05-03,1348
2020-05-04,1348
2020-05-05,1348
2020-05-06,1348
2020-05-07,1348
2020-05-08,1348
2020-05-09,1348
2020-05-10,1348
2020-05-11,1348
2020-05-12,1348
2020-05-13,1348
