date_obj,Steel%20sq%20shield price
2019-08-26,189
2019-08-27,189
2019-08-27,189
2019-08-28,193
2019-08-29,193
2019-08-30,201
2019-08-31,201
2019-09-01,199
2019-09-02,199
2019-09-03,200
2019-09-04,205
2019-09-05,201
2019-09-06,201
2019-09-07,209
2019-09-08,218
2019-09-09,218
2019-09-10,213
2019-09-11,215
2019-09-12,216
2019-09-13,216
2019-09-14,223
2019-09-15,221
2019-09-16,221
2019-09-17,221
2019-09-18,222
2019-09-19,222
2019-09-20,223
2019-09-21,229
2019-09-22,230
2019-09-23,228
2019-09-24,228
2019-09-25,233
2019-09-26,237
2019-09-27,237
2019-09-28,234
2019-09-29,234
2019-09-30,234
2019-10-01,233
2019-10-02,233
2019-10-03,234
2019-10-04,234
2019-10-05,233
2019-10-06,230
2019-10-07,224
2019-10-08,224
2019-10-09,224
2019-10-10,224
2019-10-11,224
2019-10-12,224
2019-10-13,221
2019-10-14,222
2019-10-15,222
2019-10-16,227
2019-10-17,227
2019-10-18,233
2019-10-19,234
2019-10-20,232
2019-10-21,232
2019-10-22,229
2019-10-23,232
2019-10-24,232
2019-10-25,229
2019-10-26,223
2019-10-27,222
2019-10-28,215
2019-10-29,215
2019-10-30,209
2019-10-31,199
2019-11-01,194
2019-11-02,191
2019-11-03,187
2019-11-04,182
2019-11-05,182
2019-11-06,176
2019-11-07,174
2019-11-08,175
2019-11-09,173
2019-11-10,175
2019-11-11,176
2019-11-12,176
2019-11-13,177
2019-11-14,177
2019-11-15,178
2019-11-16,179
2019-11-17,179
2019-11-18,180
2019-11-19,180
2019-11-20,181
2019-11-21,181
2019-11-22,181
2019-11-23,186
2019-11-24,183
2019-11-25,178
2019-11-26,171
2019-11-27,171
2019-11-28,166
2019-11-29,166
2019-11-30,164
2019-12-01,162
2019-12-02,162
2019-12-03,161
2019-12-04,157
2019-12-05,157
2019-12-06,157
2019-12-07,157
2019-12-08,157
2019-12-09,154
2019-12-10,155
2019-12-11,155
2019-12-12,156
2019-12-13,154
2019-12-14,154
2019-12-15,151
2019-12-16,151
2019-12-17,149
2019-12-18,149
2019-12-19,146
2019-12-20,147
2019-12-21,141
2019-12-22,140
2019-12-23,140
2019-12-24,145
2019-12-25,149
2019-12-26,149
2019-12-27,149
2019-12-28,152
2019-12-29,152
2019-12-30,156
2019-12-31,156
2020-01-01,161
2020-01-02,165
2020-01-03,165
2020-01-04,159
2020-01-05,165
2020-01-06,165
2020-01-07,169
2020-01-08,169
2020-01-09,176
2020-01-10,181
2020-01-11,182
2020-01-12,182
2020-01-13,182
2020-01-14,186
2020-01-15,185
2020-01-16,186
2020-01-17,183
2020-01-18,183
2020-01-19,183
2020-01-20,183
2020-01-21,185
2020-01-22,182
2020-01-23,183
2020-01-24,187
2020-01-25,187
2020-01-26,184
2020-01-27,189
2020-01-28,189
2020-01-29,192
2020-01-30,191
2020-01-31,191
2020-02-01,196
2020-02-02,194
2020-02-03,192
2020-02-04,195
2020-02-05,193
2020-02-06,191
2020-02-07,191
2020-02-08,188
2020-02-09,184
2020-02-10,181
2020-02-11,181
2020-02-12,177
2020-02-13,177
2020-02-14,177
2020-02-15,177
2020-02-16,172
2020-02-17,169
2020-02-18,172
2020-02-19,172
2020-02-20,176
2020-02-21,176
2020-02-22,181
2020-02-23,178
2020-02-24,178
2020-02-25,175
2020-02-26,175
2020-02-27,170
2020-02-28,176
2020-02-29,176
2020-03-01,183
2020-03-02,190
2020-03-03,196
2020-03-04,196
2020-03-05,200
2020-03-06,194
2020-03-07,188
2020-03-08,186
2020-03-09,179
2020-03-10,175
2020-03-11,175
2020-03-12,172
2020-03-13,171
2020-03-14,171
2020-03-15,168
2020-03-16,167
2020-03-17,169
2020-03-18,167
2020-03-19,161
2020-03-20,159
2020-03-21,158
2020-03-22,162
2020-03-23,159
2020-03-24,157
2020-03-25,161
2020-03-26,161
2020-03-27,163
2020-03-28,162
2020-03-29,159
2020-03-30,159
2020-03-31,158
2020-04-01,159
2020-04-02,156
2020-04-03,156
2020-04-04,154
2020-04-05,152
2020-04-06,152
2020-04-07,151
2020-04-08,148
2020-04-09,152
2020-04-10,150
2020-04-11,151
2020-04-12,153
2020-04-13,156
2020-04-14,159
2020-04-15,158
2020-04-16,154
2020-04-17,155
2020-04-18,154
2020-04-19,151
2020-04-20,151
2020-04-21,153
2020-04-22,154
2020-04-23,153
2020-04-24,155
2020-04-25,151
2020-04-26,149
2020-04-27,150
2020-04-28,151
2020-04-29,155
2020-04-30,158
2020-05-01,161
2020-05-02,164
2020-05-03,160
2020-05-04,159
2020-05-05,156
2020-05-06,156
2020-05-07,154
2020-05-08,155
2020-05-09,156
2020-05-10,159
2020-05-11,160
2020-05-12,160
2020-05-13,162
