date_obj,Emerald%20bolts price
2018-08-07,152
2018-08-08,154
2018-08-09,153
2018-08-10,153
2018-08-11,153
2018-08-12,151
2018-08-14,152
2018-08-16,152
2018-08-17,155
2018-08-18,153
2018-08-19,153
2018-08-20,154
2018-08-21,156
2018-08-22,157
2018-08-23,160
2018-08-24,162
2018-08-25,158
2018-08-26,157
2018-08-27,156
2018-08-28,154
2018-08-29,151
2018-08-30,153
2018-08-31,156
2018-09-01,155
2018-09-02,157
2018-09-03,160
2018-09-04,160
2018-09-05,161
2018-09-06,161
2018-09-07,166
2018-09-08,171
2018-09-09,176
2018-09-10,177
2018-09-11,181
2018-09-12,183
2018-09-13,182
2018-09-14,180
2018-09-15,176
2018-09-16,173
2018-09-17,169
2018-09-18,169
2018-09-19,169
2018-09-20,170
2018-09-21,169
2018-09-22,170
2018-09-23,171
2018-09-24,171
2018-09-25,169
2018-09-26,167
2018-09-27,164
2018-09-28,162
2018-09-29,163
2018-09-30,164
2018-10-01,166
2018-10-02,162
2018-10-03,159
2018-10-04,155
2018-10-05,153
2018-10-06,153
2018-10-07,153
2018-10-08,153
2018-10-09,153
2018-10-10,153
2018-10-11,151
2018-10-12,151
2018-10-13,148
2018-10-14,148
2018-10-15,147
2018-10-16,149
2018-10-17,149
2018-10-18,149
2018-10-19,151
2018-10-20,157
2018-10-21,161
2018-10-22,163
2018-10-23,166
2018-10-24,170
2018-10-25,168
2018-10-26,169
2018-10-27,167
2018-10-28,162
2018-10-29,163
2018-10-30,159
2018-10-31,161
2018-11-01,157
2018-11-03,156
2018-11-04,159
2018-11-05,160
2018-11-06,161
2018-11-07,164
2018-11-08,162
2018-11-09,161
2018-11-10,164
2018-11-11,168
2018-11-12,169
2018-11-13,168
2018-11-14,167
2018-11-15,168
2018-11-16,168
2018-11-17,169
2018-11-18,167
2018-11-19,163
2018-11-20,163
2018-11-21,165
2018-11-22,166
2018-11-23,164
2018-11-24,164
2018-11-25,162
2018-11-26,161
2018-11-27,159
2018-11-28,160
2018-11-29,162
2018-12-01,158
2018-12-02,158
2018-12-03,161
2018-12-04,162
2018-12-05,161
2018-12-07,162
2018-12-09,171
2018-12-10,174
2018-12-11,171
2018-12-12,170
2018-12-13,169
2018-12-14,164
2018-12-15,161
2018-12-16,159
2018-12-17,158
2018-12-18,155
2018-12-19,150
2018-12-20,148
2018-12-21,145
2018-12-22,146
2018-12-23,148
2018-12-24,146
2018-12-25,144
2018-12-26,143
2018-12-27,144
2018-12-28,144
2018-12-29,146
2018-12-30,148
2018-12-31,149
2019-01-01,153
2019-01-02,154
2019-01-03,148
2019-01-04,146
2019-01-05,147
2019-01-06,150
2019-01-08,157
2019-01-10,167
2019-01-11,166
2019-01-12,165
2019-01-13,163
2019-01-14,158
2019-01-15,153
2019-01-16,151
2019-01-17,153
2019-01-18,152
2019-01-19,150
2019-01-20,148
2019-01-21,149
2019-01-22,145
2019-01-23,142
2019-01-24,140
2019-01-25,140
2019-01-26,142
2019-01-27,145
2019-01-28,145
2019-01-29,149
2019-01-30,148
2019-01-31,147
2019-02-01,149
2019-02-02,151
2019-02-03,151
2019-02-04,147
2019-02-05,145
2019-02-06,139
2019-02-07,140
2019-02-08,144
2019-02-09,142
2019-02-10,141
2019-02-11,138
2019-02-12,132
2019-02-13,135
2019-02-14,136
2019-02-15,140
2019-02-16,138
2019-02-17,138
2019-02-18,137
2019-02-19,134
2019-02-20,133
2019-02-21,136
2019-02-22,141
2019-02-23,143
2019-02-24,140
2019-02-25,135
2019-02-26,131
2019-02-27,130
2019-02-28,129
2019-03-01,132
2019-03-02,137
2019-03-03,142
2019-03-04,147
2019-03-05,143
2019-03-06,141
2019-03-07,138
2019-03-08,135
2019-03-09,133
2019-03-10,129
2019-03-11,126
2019-03-12,123
2019-03-13,121
2019-03-14,120
2019-03-15,121
2019-03-16,125
2019-03-17,129
2019-03-18,134
2019-03-19,137
2019-03-20,137
2019-03-21,132
2019-03-22,128
2019-03-23,128
2019-03-24,128
2019-03-25,130
2019-03-26,129
2019-03-27,129
2019-03-28,128
2019-03-29,129
2019-03-30,129
2019-03-31,128
2019-04-01,127
2019-04-02,121
2019-04-03,120
2019-04-04,121
2019-04-05,125
2019-04-06,130
2019-04-07,130
2019-04-08,129
2019-04-09,128
2019-04-10,126
2019-04-11,124
2019-04-12,124
2019-04-13,126
2019-04-14,125
2019-04-15,129
2019-04-16,130
2019-04-17,128
2019-04-18,126
2019-04-19,129
2019-04-20,130
2019-04-21,133
2019-04-22,132
2019-04-23,129
2019-04-24,124
2019-04-25,126
2019-04-26,127
2019-04-27,130
2019-04-28,134
2019-04-29,134
2019-04-30,135
2019-05-01,135
2019-05-02,132
2019-05-03,132
2019-05-04,131
2019-05-05,130
2019-05-06,130
2019-05-07,132
2019-05-08,133
2019-05-09,135
2019-05-10,134
2019-05-11,137
2019-05-12,139
2019-05-13,140
2019-05-14,142
2019-05-15,146
2019-05-16,149
2019-05-17,154
2019-05-18,152
2019-05-19,149
2019-05-20,145
2019-05-21,142
2019-05-22,140
2019-05-23,137
2019-05-24,133
2019-05-25,129
2019-05-26,129
2019-05-27,130
2019-05-28,133
2019-05-29,134
2019-05-30,138
2019-05-31,139
2019-06-01,137
2019-06-02,134
2019-06-03,135
2019-06-04,137
2019-06-05,135
2019-06-06,134
2019-06-07,131
2019-06-08,133
2019-06-09,136
2019-06-10,136
2019-06-11,137
2019-06-12,136
2019-06-13,138
2019-06-14,143
2019-06-15,145
2019-06-16,143
2019-06-17,139
2019-06-18,136
2019-06-19,138
2019-06-20,138
2019-06-21,137
2019-06-22,135
2019-06-23,133
2019-06-24,131
2019-06-25,130
2019-06-26,127
2019-06-27,127
2019-06-28,125
2019-06-29,126
2019-06-30,129
2019-07-01,133
2019-07-02,129
2019-07-03,127
2019-07-04,127
2019-07-05,127
2019-07-06,129
2019-07-07,133
2019-07-08,131
2019-07-09,130
2019-07-10,132
2019-07-11,136
2019-07-12,139
2019-07-13,142
2019-07-14,144
2019-07-15,145
2019-07-16,140
2019-07-17,137
2019-07-18,134
2019-07-19,133
2019-07-20,133
2019-07-21,130
2019-07-22,127
2019-07-23,124
2019-07-24,121
2019-07-25,118
2019-07-26,117
2019-07-27,115
2019-07-28,116
2019-07-29,117
2019-07-30,121
2019-07-31,123
2019-08-01,125
2019-08-02,125
2019-08-03,125
2019-08-04,126
2019-08-05,123
2019-08-06,118
2019-08-07,117
2019-08-08,119
2019-08-09,118
2019-08-10,120
2019-08-11,120
2019-08-12,121
2019-08-13,121
2019-08-14,120
2019-08-15,122
2019-08-16,124
2019-08-17,124
2019-08-18,126
2019-08-19,130
2019-08-20,132
2019-08-21,129
2019-08-22,132
2019-08-23,134
2019-08-24,133
2019-08-24,133
2019-08-25,131
2019-08-25,131
2019-08-26,132
2019-08-26,132
2019-08-27,128
2019-08-27,128
2019-08-28,126
2019-08-29,125
