date_obj,White%20boots price
2019-04-07,1336
2019-04-08,1355
2019-04-09,1355
2019-04-10,1355
2019-04-11,1336
2019-04-12,1336
2019-04-13,1328
2019-04-14,1328
2019-04-15,1328
2019-04-16,1331
2019-04-17,1331
2019-04-18,1331
2019-04-19,1324
2019-04-20,1324
2019-04-21,1324
2019-04-22,1315
2019-04-23,1315
2019-04-24,1315
2019-04-25,1308
2019-04-26,1308
2019-04-27,1308
2019-04-28,1313
2019-04-29,1313
2019-04-30,1313
2019-05-01,1296
2019-05-02,1296
2019-05-03,1296
2019-05-04,1283
2019-05-05,1283
2019-05-06,1283
2019-05-07,1256
2019-05-08,1256
2019-05-09,1256
2019-05-10,1244
2019-05-11,1244
2019-05-12,1244
2019-05-13,1238
2019-05-14,1238
2019-05-15,1238
2019-05-16,1262
2019-05-17,1262
2019-05-18,1262
2019-05-19,1316
2019-05-20,1316
2019-05-21,1316
2019-05-22,1372
2019-05-23,1372
2019-05-24,1372
2019-05-25,1432
2019-05-26,1432
2019-05-27,1432
2019-05-28,1491
2019-05-29,1491
2019-05-30,1491
2019-05-31,1562
2019-06-01,1562
2019-06-02,1562
2019-06-03,1639
2019-06-04,1639
2019-06-05,1718
2019-06-06,1718
2019-06-07,1718
2019-06-08,1753
2019-06-09,1753
2019-06-10,1753
2019-06-11,1797
2019-06-12,1797
2019-06-13,1797
2019-06-14,1836
2019-06-15,1836
2019-06-16,1836
2019-06-17,1881
2019-06-18,1881
2019-06-19,1881
2019-06-20,1947
2019-06-21,1947
2019-06-22,1947
2019-06-23,1936
2019-06-24,1936
2019-06-25,1936
2019-06-26,1928
2019-06-27,1928
2019-06-28,1928
2019-06-29,1938
2019-06-30,1938
2019-07-01,1938
2019-07-02,1945
2019-07-03,1945
2019-07-04,1945
2019-07-05,1901
2019-07-06,1901
2019-07-07,1901
2019-07-08,1986
2019-07-09,1986
2019-07-10,1986
2019-07-11,1976
2019-07-12,1976
2019-07-13,1976
2019-07-14,1913
2019-07-15,1913
2019-07-16,1913
2019-07-17,1872
2019-07-18,1872
2019-07-19,1872
2019-07-20,1852
2019-07-21,1852
2019-07-22,1852
2019-07-23,1801
2019-07-24,1801
2019-07-25,1801
2019-07-26,1801
2019-07-27,1762
2019-07-28,1762
2019-07-29,1762
2019-07-30,1704
2019-07-31,1704
2019-08-01,1704
2019-08-02,1674
2019-08-03,1674
2019-08-04,1674
2019-08-05,1629
2019-08-06,1629
2019-08-07,1629
2019-08-08,1636
2019-08-09,1636
2019-08-10,1636
2019-08-11,1679
2019-08-12,1679
2019-08-13,1679
2019-08-14,1759
2019-08-15,1759
2019-08-16,1834
2019-08-17,1834
2019-08-18,1834
2019-08-19,1861
2019-08-20,1861
2019-08-21,1861
2019-08-22,1942
2019-08-23,1942
2019-08-24,1942
2019-08-24,1942
2019-08-25,2019
2019-08-25,2019
2019-08-26,2019
2019-08-26,2019
2019-08-27,2019
2019-08-27,2019
2019-08-28,2113
2019-08-29,2113
2019-08-30,2113
2019-08-31,2035
2019-09-01,2035
2019-09-02,2035
2019-09-03,2039
2019-09-04,2039
2019-09-05,2039
2019-09-06,2039
2019-09-07,2047
2019-09-08,2047
2019-09-09,2047
2019-09-10,2047
2019-09-11,2027
2019-09-12,2027
2019-09-13,2027
2019-09-14,2027
2019-09-15,2029
2019-09-16,2029
2019-09-17,2029
2019-09-18,2037
2019-09-19,2037
2019-09-20,2037
2019-09-21,2037
2019-09-22,2028
2019-09-23,2028
2019-09-24,2028
2019-09-25,2028
2019-09-26,2025
2019-09-27,2025
2019-09-28,2025
2019-09-29,2025
2019-09-30,1930
2019-10-01,1930
2019-10-02,1930
2019-10-03,1905
2019-10-04,1905
2019-10-05,1905
2019-10-06,1824
2019-10-07,1824
2019-10-08,1824
2019-10-09,1824
2019-10-10,1842
2019-10-11,1842
2019-10-12,1842
2019-10-13,1894
2019-10-14,1894
2019-10-15,1894
2019-10-16,1894
2019-10-17,1867
2019-10-18,1867
2019-10-19,1867
2019-10-20,1816
2019-10-21,1816
2019-10-22,1816
2019-10-23,1816
2019-10-24,1842
2019-10-25,1842
2019-10-26,1842
2019-10-27,1842
2019-10-28,1809
2019-10-29,1809
2019-10-30,1809
2019-10-31,1809
2019-11-01,1837
2019-11-02,1837
2019-11-03,1837
2019-11-04,1823
2019-11-05,1823
2019-11-06,1823
2019-11-07,1823
2019-11-08,1897
2019-11-09,1897
2019-11-10,1897
2019-11-11,1957
2019-11-12,1957
2019-11-13,1957
2019-11-14,1957
2019-11-15,1957
2019-11-16,1963
2019-11-17,1963
2019-11-18,1963
2019-11-19,1963
2019-11-20,1963
2019-11-21,1989
2019-11-22,1989
2019-11-23,1989
2019-11-24,1989
2019-11-25,1965
2019-11-26,1965
2019-11-27,1965
2019-11-28,1965
2019-11-29,1975
2019-11-30,1975
2019-12-01,1975
2019-12-02,1975
2019-12-03,1988
2019-12-04,1988
2019-12-05,1988
2019-12-06,1988
2019-12-07,1898
2019-12-08,1898
2019-12-09,1898
2019-12-10,1898
2019-12-11,1873
2019-12-12,1873
2019-12-13,1873
2019-12-14,1873
2019-12-15,1848
2019-12-16,1848
2019-12-17,1848
2019-12-18,1848
2019-12-19,1836
2019-12-20,1836
2019-12-21,1836
2019-12-22,1836
2019-12-23,1866
2019-12-24,1866
2019-12-25,1866
2019-12-26,1866
2019-12-27,1877
2019-12-28,1877
2019-12-29,1877
2019-12-30,1879
2019-12-31,1879
2020-01-01,1879
2020-01-02,1862
2020-01-03,1862
2020-01-04,1862
2020-01-05,1857
2020-01-06,1857
2020-01-07,1857
2020-01-08,1795
2020-01-09,1795
2020-01-10,1795
2020-01-11,1737
2020-01-12,1737
2020-01-13,1737
2020-01-14,1737
2020-01-15,1707
2020-01-16,1707
2020-01-17,1707
2020-01-18,1707
2020-01-19,1697
2020-01-20,1697
2020-01-21,1697
2020-01-22,1697
2020-01-23,1708
2020-01-24,1708
2020-01-25,1708
2020-01-26,1715
2020-01-27,1715
2020-01-28,1715
2020-01-29,1790
2020-01-30,1790
2020-01-31,1790
2020-02-01,1839
2020-02-02,1839
2020-02-03,1839
2020-02-04,1837
2020-02-05,1837
2020-02-06,1837
2020-02-07,1815
2020-02-08,1815
2020-02-09,1815
2020-02-10,1815
2020-02-11,1815
2020-02-12,1815
2020-02-13,1815
2020-02-14,1746
2020-02-15,1746
2020-02-16,1746
2020-02-17,1736
2020-02-18,1736
2020-02-19,1736
2020-02-20,1730
2020-02-21,1730
2020-02-22,1730
2020-02-23,1688
2020-02-24,1688
2020-02-25,1688
2020-02-26,1706
2020-02-27,1706
2020-02-28,1787
2020-02-29,1787
2020-03-01,1787
2020-03-02,1861
2020-03-03,1861
2020-03-04,1861
2020-03-05,1861
2020-03-06,1946
2020-03-07,1946
2020-03-08,1946
2020-03-09,1938
2020-03-10,1938
2020-03-11,1938
2020-03-12,1999
2020-03-13,1999
2020-03-14,1999
2020-03-15,1972
2020-03-16,1972
2020-03-17,1972
2020-03-18,1974
2020-03-19,1974
2020-03-20,2008
2020-03-21,2008
2020-03-22,1928
2020-03-23,1928
2020-03-24,1942
2020-03-25,1942
2020-03-26,1867
2020-03-27,1867
2020-03-28,1904
2020-03-29,1904
2020-03-30,1883
2020-03-31,1883
2020-04-01,1852
2020-04-02,1852
2020-04-03,1852
2020-04-04,1786
2020-04-05,1786
2020-04-06,1773
2020-04-07,1773
2020-04-08,1787
2020-04-09,1787
2020-04-10,1787
2020-04-11,1790
2020-04-12,1790
2020-04-13,1751
2020-04-14,1751
2020-04-15,1761
2020-04-16,1761
2020-04-17,1722
2020-04-18,1722
2020-04-19,1680
2020-04-20,1680
2020-04-21,1680
2020-04-22,1693
2020-04-23,1693
2020-04-24,1693
2020-04-25,1758
2020-04-26,1758
2020-04-27,1789
2020-04-28,1789
2020-04-29,1832
2020-04-30,1832
2020-05-01,1853
2020-05-02,1853
2020-05-03,1837
2020-05-04,1837
2020-05-05,1765
2020-05-06,1765
2020-05-07,1760
2020-05-08,1760
2020-05-09,1735
2020-05-10,1735
2020-05-11,1698
2020-05-12,1698
2020-05-13,1686
