date_obj,Maple%20blackjack price
2019-04-09,2017
2019-04-10,2091
2019-04-11,2149
2019-04-12,2119
2019-04-13,2097
2019-04-14,2073
2019-04-15,2073
2019-04-16,2035
2019-04-17,1935
2019-04-18,1838
2019-04-19,1750
2019-04-20,1739
2019-04-21,1749
2019-04-22,1768
2019-04-23,1789
2019-04-24,1814
2019-04-25,1840
2019-04-26,1893
2019-04-27,1938
2019-04-28,1990
2019-04-29,1990
2019-04-30,2058
2019-05-01,2058
2019-05-02,2145
2019-05-03,2048
2019-05-04,2022
2019-05-05,2022
2019-05-06,2003
2019-05-07,1974
2019-05-08,1998
2019-05-09,1998
2019-05-10,1978
2019-05-11,2071
2019-05-12,2161
2019-05-13,2222
2019-05-14,2224
2019-05-15,2224
2019-05-16,2210
2019-05-17,2210
2019-05-18,2318
2019-05-19,2318
2019-05-20,2367
2019-05-21,2367
2019-05-22,2259
2019-05-23,2157
2019-05-24,2098
2019-05-25,1998
2019-05-26,1971
2019-05-27,1959
2019-05-28,1942
2019-05-29,1938
2019-05-30,2019
2019-05-31,2019
2019-06-01,2055
2019-06-02,2153
2019-06-03,2174
2019-06-04,2218
2019-06-05,2240
2019-06-06,2269
2019-06-07,2353
2019-06-08,2377
2019-06-09,2359
2019-06-10,2359
2019-06-11,2266
2019-06-12,2154
2019-06-13,2116
2019-06-14,2098
2019-06-15,2098
2019-06-16,1996
2019-06-17,1966
2019-06-18,1976
2019-06-19,2007
2019-06-20,1959
2019-06-21,1959
2019-06-22,1891
2019-06-23,1856
2019-06-24,1856
2019-06-25,1869
2019-06-26,1925
2019-06-27,2009
2019-06-28,2009
2019-06-29,2035
2019-06-30,2019
2019-07-01,2019
2019-07-02,2069
2019-07-03,2122
2019-07-04,2122
2019-07-05,2135
2019-07-06,2040
2019-07-07,2065
2019-07-08,2046
2019-07-09,2119
2019-07-10,2184
2019-07-11,2184
2019-07-12,2250
2019-07-13,2250
2019-07-14,2363
2019-07-15,2363
2019-07-16,2481
2019-07-17,2442
2019-07-18,2442
2019-07-19,2322
2019-07-20,2208
2019-07-21,2097
2019-07-22,1993
2019-07-23,1902
2019-07-24,1902
2019-07-25,1849
2019-07-26,1849
2019-07-27,1923
2019-07-28,1923
2019-07-29,1960
2019-07-30,1989
2019-07-31,1951
2019-08-01,1951
2019-08-02,1981
2019-08-03,1987
2019-08-04,1987
2019-08-05,2038
2019-08-06,2139
2019-08-07,2186
2019-08-08,2186
2019-08-09,2296
2019-08-10,2329
2019-08-11,2329
2019-08-12,2380
2019-08-13,2439
2019-08-14,2511
2019-08-15,2600
2019-08-16,2688
2019-08-17,2688
2019-08-18,2724
2019-08-19,2739
2019-08-20,2739
2019-08-21,2746
2019-08-22,2786
2019-08-23,2786
2019-08-24,2804
2019-08-24,2804
2019-08-25,2804
2019-08-25,2804
2019-08-26,2854
2019-08-26,2854
2019-08-27,2854
2019-08-27,2854
2019-08-28,2888
2019-08-29,2888
2019-08-30,2928
2019-08-31,2928
2019-09-01,2932
2019-09-02,2932
2019-09-03,2941
2019-09-04,2962
2019-09-05,2962
2019-09-06,3006
2019-09-07,2931
2019-09-08,2931
2019-09-09,2866
2019-09-10,2866
2019-09-11,2897
2019-09-12,2897
2019-09-13,2926
2019-09-14,2943
2019-09-15,2943
2019-09-16,3047
2019-09-17,3047
2019-09-18,3121
2019-09-19,3121
2019-09-20,3139
2019-09-21,3123
2019-09-22,3085
2019-09-23,3078
2019-09-24,3078
2019-09-25,3080
2019-09-26,3073
2019-09-27,3073
2019-09-28,3113
2019-09-29,3113
2019-09-30,3106
2019-10-01,3052
2019-10-02,3052
2019-10-03,2917
2019-10-04,2917
2019-10-05,2771
2019-10-06,2720
2019-10-07,2720
2019-10-08,2714
2019-10-09,2714
2019-10-10,2646
2019-10-11,2646
2019-10-12,2687
2019-10-13,2704
2019-10-14,2833
2019-10-15,2833
2019-10-16,2863
2019-10-17,2863
2019-10-18,2926
2019-10-19,2888
2019-10-20,2888
2019-10-21,2770
2019-10-22,2770
2019-10-23,2665
2019-10-24,2665
2019-10-25,2605
2019-10-26,2583
2019-10-27,2583
2019-10-28,2548
2019-10-29,2548
2019-10-30,2548
2019-10-31,2525
2019-11-01,2525
2019-11-02,2475
2019-11-03,2475
2019-11-04,2354
2019-11-05,2354
2019-11-06,2386
2019-11-07,2386
2019-11-08,2361
2019-11-09,2361
2019-11-10,2333
2019-11-11,2333
2019-11-12,2347
2019-11-13,2347
2019-11-14,2374
2019-11-15,2374
2019-11-16,2304
2019-11-17,2304
2019-11-18,2318
2019-11-19,2318
2019-11-20,2289
2019-11-21,2289
2019-11-22,2319
2019-11-23,2319
2019-11-24,2323
2019-11-25,2323
2019-11-26,2321
2019-11-27,2321
2019-11-28,2325
2019-11-29,2325
2019-11-30,2370
2019-12-01,2370
2019-12-02,2419
2019-12-03,2419
2019-12-04,2425
2019-12-05,2425
2019-12-06,2425
2019-12-07,2430
2019-12-08,2430
2019-12-09,2401
2019-12-10,2401
2019-12-11,2484
2019-12-12,2484
2019-12-13,2543
2019-12-14,2543
2019-12-15,2575
2019-12-16,2575
2019-12-17,2646
2019-12-18,2646
2019-12-19,2708
2019-12-20,2708
2019-12-21,2684
2019-12-22,2684
2019-12-23,2640
2019-12-24,2640
2019-12-25,2582
2019-12-26,2582
2019-12-27,2555
2019-12-28,2504
2019-12-29,2504
2019-12-30,2445
2019-12-31,2445
2020-01-01,2429
2020-01-02,2401
2020-01-03,2401
2020-01-04,2380
2020-01-05,2380
2020-01-06,2385
2020-01-07,2388
2020-01-08,2388
2020-01-09,2403
2020-01-10,2355
2020-01-11,2294
2020-01-12,2317
2020-01-13,2317
2020-01-14,2311
2020-01-15,2313
2020-01-16,2342
2020-01-17,2314
2020-01-18,2314
2020-01-19,2311
2020-01-20,2311
2020-01-21,2340
2020-01-22,2340
2020-01-23,2346
2020-01-24,2346
2020-01-25,2427
2020-01-26,2514
2020-01-27,2541
2020-01-28,2541
2020-01-29,2542
2020-01-30,2542
2020-01-31,2561
2020-02-01,2561
2020-02-02,2563
2020-02-03,2563
2020-02-04,2458
2020-02-05,2458
2020-02-06,2449
2020-02-07,2449
2020-02-08,2415
2020-02-09,2415
2020-02-10,2456
2020-02-11,2456
2020-02-12,2543
2020-02-13,2543
2020-02-14,2553
2020-02-15,2553
2020-02-16,2572
2020-02-17,2561
2020-02-18,2461
2020-02-19,2461
2020-02-20,2337
2020-02-21,2337
2020-02-22,2220
2020-02-23,2129
2020-02-24,2022
2020-02-25,1929
2020-02-26,1855
2020-02-27,1855
2020-02-28,1795
2020-02-29,1795
2020-03-01,1749
2020-03-02,1672
2020-03-03,1644
2020-03-04,1644
2020-03-05,1655
2020-03-06,1666
2020-03-07,1666
2020-03-08,1688
2020-03-09,1683
2020-03-10,1689
2020-03-11,1689
2020-03-12,1729
2020-03-13,1729
2020-03-14,1727
2020-03-15,1727
2020-03-16,1738
2020-03-17,1753
2020-03-18,1714
2020-03-19,1745
2020-03-20,1733
2020-03-21,1786
2020-03-22,1834
2020-03-23,1873
2020-03-24,1863
2020-03-25,1952
2020-03-26,1982
2020-03-27,1998
2020-03-28,2000
2020-03-29,2083
2020-03-30,2188
2020-03-31,2298
2020-04-01,2389
2020-04-02,2488
2020-04-03,2488
2020-04-04,2455
2020-04-05,2394
2020-04-06,2352
2020-04-07,2315
2020-04-08,2298
2020-04-09,2311
2020-04-10,2275
2020-04-11,2239
2020-04-12,2250
2020-04-13,2213
2020-04-14,2165
2020-04-15,2092
2020-04-16,2031
2020-04-17,1969
2020-04-18,1938
2020-04-19,1935
2020-04-20,1913
2020-04-21,1892
2020-04-22,1900
2020-04-23,1888
2020-04-24,1916
2020-04-25,1928
2020-04-26,1871
2020-04-27,1944
2020-04-28,1958
2020-04-29,1891
2020-04-30,1822
2020-05-01,1767
2020-05-02,1682
2020-05-03,1659
2020-05-04,1653
2020-05-05,1646
2020-05-06,1645
2020-05-07,1668
2020-05-08,1684
2020-05-09,1682
2020-05-10,1684
2020-05-11,1716
2020-05-12,1777
2020-05-13,1825
