date_obj,Black%20dragon%20leather price
2019-03-24,3228
2019-03-25,3249
2019-03-26,3290
2019-03-27,3296
2019-03-28,3265
2019-03-29,3257
2019-03-30,3265
2019-03-31,3296
2019-04-01,3363
2019-04-02,3371
2019-04-03,3320
2019-04-04,3254
2019-04-05,3282
2019-04-06,3267
2019-04-07,3234
2019-04-08,3272
2019-04-09,3276
2019-04-10,3321
2019-04-11,3324
2019-04-12,3274
2019-04-13,3191
2019-04-14,3209
2019-04-15,3221
2019-04-16,3209
2019-04-17,3180
2019-04-18,3173
2019-04-19,3176
2019-04-20,3189
2019-04-21,3185
2019-04-22,3187
2019-04-23,3186
2019-04-24,3191
2019-04-25,3218
2019-04-26,3228
2019-04-27,3242
2019-04-28,3255
2019-04-29,3262
2019-04-30,3245
2019-05-01,3238
2019-05-02,3219
2019-05-03,3171
2019-05-04,3159
2019-05-05,3188
2019-05-06,3175
2019-05-07,3163
2019-05-08,3156
2019-05-09,3169
2019-05-10,3210
2019-05-11,3214
2019-05-12,3199
2019-05-13,3212
2019-05-14,3180
2019-05-15,3155
2019-05-16,3152
2019-05-17,3174
2019-05-18,3156
2019-05-19,3190
2019-05-20,3208
2019-05-21,3218
2019-05-22,3219
2019-05-23,3229
2019-05-24,3184
2019-05-25,3168
2019-05-26,3175
2019-05-27,3163
2019-05-28,3166
2019-05-29,3174
2019-05-30,3164
2019-05-31,3114
2019-06-01,3110
2019-06-02,3140
2019-06-03,3140
2019-06-04,3197
2019-06-05,3232
2019-06-06,3249
2019-06-07,3250
2019-06-08,3312
2019-06-09,3333
2019-06-10,3311
2019-06-11,3319
2019-06-12,3278
2019-06-13,3255
2019-06-14,3207
2019-06-15,3204
2019-06-16,3223
2019-06-17,3205
2019-06-18,3178
2019-06-19,3164
2019-06-20,3178
2019-06-21,3174
2019-06-22,3128
2019-06-23,3085
2019-06-24,3049
2019-06-25,3050
2019-06-26,3057
2019-06-27,3039
2019-06-28,3001
2019-06-29,2969
2019-06-30,2998
2019-07-01,3011
2019-07-02,3059
2019-07-03,3085
2019-07-04,3087
2019-07-05,3123
2019-07-06,3121
2019-07-07,3108
2019-07-08,3134
2019-07-09,3091
2019-07-10,3054
2019-07-11,3030
2019-07-12,3083
2019-07-13,3075
2019-07-14,3113
2019-07-15,3086
2019-07-16,3082
2019-07-17,3077
2019-07-18,3121
2019-07-19,3153
2019-07-20,3133
2019-07-21,3141
2019-07-22,3130
2019-07-23,3113
2019-07-24,3093
2019-07-25,3084
2019-07-26,3025
2019-07-27,3011
2019-07-28,3032
2019-07-29,3058
2019-07-30,3096
2019-07-31,3112
2019-08-01,3091
2019-08-02,3120
2019-08-03,3147
2019-08-04,3123
2019-08-05,3146
2019-08-06,3148
2019-08-07,3236
2019-08-08,3240
2019-08-09,3322
2019-08-10,3362
2019-08-11,3436
2019-08-12,3416
2019-08-13,3406
2019-08-14,3340
2019-08-15,3276
2019-08-16,3243
2019-08-17,3182
2019-08-18,3161
2019-08-19,3149
2019-08-20,3186
2019-08-21,3166
2019-08-22,3164
2019-08-23,3169
2019-08-24,3208
2019-08-24,3208
2019-08-25,3301
2019-08-25,3301
2019-08-26,3340
2019-08-27,3331
2019-08-27,3331
2019-08-28,3301
2019-08-29,3230
2019-08-30,3186
2019-08-31,3160
2019-09-01,3163
2019-09-02,3174
2019-09-03,3148
2019-09-04,3130
2019-09-05,3133
2019-09-06,3140
2019-09-07,3150
2019-09-08,3165
2019-09-09,3194
2019-09-10,3193
2019-09-11,3159
2019-09-12,3171
2019-09-13,3185
2019-09-14,3215
2019-09-15,3263
2019-09-16,3306
2019-09-17,3298
2019-09-18,3282
2019-09-19,3273
2019-09-20,3295
2019-09-21,3325
2019-09-22,3305
2019-09-23,3268
2019-09-24,3253
2019-09-25,3248
2019-09-26,3269
2019-09-27,3274
2019-09-28,3319
2019-09-29,3329
2019-09-30,3390
2019-10-01,3342
2019-10-02,3285
2019-10-03,3260
2019-10-04,3237
2019-10-05,3212
2019-10-06,3234
2019-10-07,3252
2019-10-08,3172
2019-10-09,3149
2019-10-10,3102
2019-10-11,3094
2019-10-12,3113
2019-10-13,3139
2019-10-14,3148
2019-10-15,3145
2019-10-16,3144
2019-10-17,3136
2019-10-18,3145
2019-10-19,3144
2019-10-20,3176
2019-10-21,3186
2019-10-22,3195
2019-10-23,3200
2019-10-24,3189
2019-10-25,3181
2019-10-26,3190
2019-10-27,3171
2019-10-28,3165
2019-10-29,3153
2019-10-30,3141
2019-10-31,3151
2019-11-01,3155
2019-11-02,3147
2019-11-03,3135
2019-11-04,3133
2019-11-05,3150
2019-11-06,3141
2019-11-07,3130
2019-11-08,3146
2019-11-09,3196
2019-11-10,3239
2019-11-11,3256
2019-11-12,3270
2019-11-13,3264
2019-11-14,3296
2019-11-15,3263
2019-11-16,3340
2019-11-17,3346
2019-11-18,3400
2019-11-19,3485
2019-11-20,3519
2019-11-21,3496
2019-11-22,3531
2019-11-23,3516
2019-11-24,3480
2019-11-25,3461
2019-11-26,3482
2019-11-27,3451
2019-11-28,3403
2019-11-29,3365
2019-11-30,3313
2019-12-01,3329
2019-12-02,3343
2019-12-03,3358
2019-12-04,3372
2019-12-05,3356
2019-12-06,3388
2019-12-07,3400
2019-12-08,3366
2019-12-09,3385
2019-12-10,3398
2019-12-11,3355
2019-12-12,3322
2019-12-13,3273
2019-12-14,3241
2019-12-15,3227
2019-12-16,3222
2019-12-17,3207
2019-12-18,3198
2019-12-19,3177
2019-12-20,3160
2019-12-21,3142
2019-12-22,3151
2019-12-23,3191
2019-12-24,3214
2019-12-25,3239
2019-12-26,3237
2019-12-27,3243
2019-12-28,3275
2019-12-29,3284
2019-12-30,3279
2019-12-31,3361
2020-01-01,3413
2020-01-02,3369
2020-01-03,3388
2020-01-04,3376
2020-01-05,3393
2020-01-06,3351
2020-01-07,3333
2020-01-08,3337
2020-01-09,3341
2020-01-10,3424
2020-01-11,3444
2020-01-12,3396
2020-01-13,3365
2020-01-14,3359
2020-01-15,3380
2020-01-16,3396
2020-01-17,3390
2020-01-18,3374
2020-01-19,3395
2020-01-20,3399
2020-01-21,3398
2020-01-22,3402
2020-01-23,3374
2020-01-24,3325
2020-01-25,3278
2020-01-26,3227
2020-01-27,3241
2020-01-28,3208
2020-01-29,3198
2020-01-30,3172
2020-01-31,3169
2020-02-01,3194
2020-02-02,3177
2020-02-03,3183
2020-02-04,3170
2020-02-05,3170
2020-02-06,3150
2020-02-07,3075
2020-02-08,3033
2020-02-09,3033
2020-02-10,3081
2020-02-11,3088
2020-02-12,3108
2020-02-13,3104
2020-02-14,3102
2020-02-15,3114
2020-02-16,3121
2020-02-17,3142
2020-02-18,3126
2020-02-19,3117
2020-02-20,3109
2020-02-21,3081
2020-02-22,3075
2020-02-23,3083
2020-02-24,3115
2020-02-25,3114
2020-02-26,3133
2020-02-27,3145
2020-02-28,3148
2020-02-29,3147
2020-03-01,3162
2020-03-02,3148
2020-03-03,3161
2020-03-04,3153
2020-03-05,3167
2020-03-06,3165
2020-03-07,3156
2020-03-08,3137
2020-03-09,3154
2020-03-10,3161
2020-03-11,3162
2020-03-12,3162
2020-03-13,3169
2020-03-14,3177
2020-03-15,3192
2020-03-16,3140
2020-03-17,3168
2020-03-18,3171
2020-03-19,3196
2020-03-20,3217
2020-03-21,3245
2020-03-22,3273
2020-03-23,3276
2020-03-24,3280
2020-03-25,3280
2020-03-26,3282
2020-03-27,3335
2020-03-28,3313
2020-03-29,3297
2020-03-30,3326
2020-03-31,3327
2020-04-01,3320
2020-04-02,3369
2020-04-03,3395
2020-04-04,3417
2020-04-05,3386
2020-04-06,3378
2020-04-07,3427
2020-04-08,3480
2020-04-09,3570
2020-04-10,3517
2020-04-11,3516
2020-04-12,3506
2020-04-13,3485
2020-04-14,3468
2020-04-15,3430
2020-04-16,3396
2020-04-17,3325
2020-04-18,3233
2020-04-19,3243
2020-04-20,3286
2020-04-21,3319
2020-04-22,3324
2020-04-23,3303
2020-04-24,3291
2020-04-25,3294
2020-04-26,3297
2020-04-27,3303
2020-04-28,3314
2020-04-29,3354
2020-04-30,3348
2020-05-01,3326
2020-05-02,3309
2020-05-03,3277
2020-05-04,3266
2020-05-05,3275
2020-05-06,3269
2020-05-07,3269
2020-05-08,3259
2020-05-09,3241
2020-05-10,3225
2020-05-11,3228
2020-05-12,3229
2020-05-13,3253
