date_obj,Blue%20d'hide%20body%20(g) price
2019-03-25,5863
2019-03-26,5844
2019-03-27,5847
2019-03-28,5742
2019-03-29,5876
2019-03-30,5876
2019-03-31,5952
2019-04-01,5877
2019-04-02,5897
2019-04-03,5872
2019-04-04,5827
2019-04-05,5796
2019-04-06,5826
2019-04-07,5809
2019-04-08,5892
2019-04-09,5681
2019-04-10,5554
2019-04-11,5384
2019-04-12,5244
2019-04-13,5172
2019-04-14,5160
2019-04-15,5238
2019-04-16,5143
2019-04-17,5198
2019-04-18,5289
2019-04-19,5441
2019-04-20,5459
2019-04-21,5447
2019-04-22,5463
2019-04-23,5402
2019-04-24,5285
2019-04-25,5247
2019-04-26,5236
2019-04-27,5306
2019-04-28,5425
2019-04-29,5473
2019-04-30,5479
2019-05-01,5456
2019-05-02,5507
2019-05-03,5499
2019-05-04,5443
2019-05-05,5501
2019-05-06,5687
2019-05-07,5795
2019-05-08,5759
2019-05-09,5693
2019-05-10,5627
2019-05-11,5573
2019-05-12,5626
2019-05-13,5571
2019-05-14,5662
2019-05-15,5662
2019-05-16,5684
2019-05-17,5565
2019-05-18,5474
2019-05-19,5505
2019-05-20,5561
2019-05-21,5591
2019-05-22,5616
2019-05-23,5666
2019-05-24,5661
2019-05-25,5590
2019-05-26,5575
2019-05-27,5717
2019-05-28,5702
2019-05-29,5620
2019-05-30,5581
2019-05-31,5602
2019-06-01,5647
2019-06-02,5620
2019-06-03,5521
2019-06-04,5693
2019-06-05,5545
2019-06-06,5511
2019-06-07,5390
2019-06-08,5477
2019-06-09,5456
2019-06-10,5456
2019-06-11,5501
2019-06-12,5546
2019-06-13,5695
2019-06-14,5700
2019-06-15,5715
2019-06-16,5936
2019-06-17,6128
2019-06-18,6168
2019-06-19,6135
2019-06-20,6197
2019-06-21,6474
2019-06-22,6336
2019-06-23,6319
2019-06-24,6276
2019-06-25,6329
2019-06-26,6182
2019-06-27,6155
2019-06-28,6155
2019-06-29,6089
2019-06-30,5941
2019-07-01,5744
2019-07-02,5766
2019-07-03,5826
2019-07-04,5711
2019-07-05,5632
2019-07-06,5581
2019-07-07,5441
2019-07-08,5262
2019-07-09,5285
2019-07-10,5365
2019-07-11,5394
2019-07-12,5267
2019-07-13,5267
2019-07-14,5286
2019-07-15,5286
2019-07-16,5474
2019-07-17,5703
2019-07-18,5851
2019-07-19,6081
2019-07-20,6281
2019-07-21,6502
2019-07-22,6615
2019-07-23,6702
2019-07-24,6427
2019-07-25,6112
2019-07-26,5873
2019-07-27,5689
2019-07-28,5563
2019-07-29,5463
2019-07-30,5360
2019-07-31,5320
2019-08-01,5242
2019-08-02,5158
2019-08-03,5246
2019-08-04,5284
2019-08-05,5266
2019-08-06,5322
2019-08-07,5247
2019-08-08,5307
2019-08-09,5307
2019-08-10,5301
2019-08-11,5192
2019-08-12,5135
2019-08-13,5157
2019-08-14,5119
2019-08-15,5082
2019-08-16,5183
2019-08-17,5183
2019-08-18,5272
2019-08-19,5285
2019-08-20,5332
2019-08-21,5332
2019-08-22,5340
2019-08-23,5340
2019-08-24,5292
2019-08-24,5292
2019-08-25,5300
2019-08-25,5300
2019-08-26,5397
2019-08-27,5472
2019-08-27,5472
2019-08-28,5519
2019-08-29,5614
2019-08-30,5737
2019-08-31,5737
2019-09-01,5638
2019-09-02,5638
2019-09-03,5443
2019-09-04,5232
2019-09-05,5175
2019-09-06,5207
2019-09-07,5294
2019-09-08,5339
2019-09-09,5387
2019-09-10,5387
2019-09-11,5396
2019-09-12,5242
2019-09-13,5242
2019-09-14,5168
2019-09-15,5179
2019-09-16,5214
2019-09-17,5261
2019-09-18,5213
2019-09-19,5307
2019-09-20,5307
2019-09-21,5258
2019-09-22,5252
2019-09-23,5234
2019-09-24,5234
2019-09-25,5248
2019-09-26,5276
2019-09-27,5276
2019-09-28,5162
2019-09-29,5154
2019-09-30,5154
2019-10-01,5129
2019-10-02,5129
2019-10-03,5076
2019-10-04,5076
2019-10-05,5092
2019-10-06,5257
2019-10-07,5257
2019-10-08,5206
2019-10-09,5206
2019-10-10,5327
2019-10-11,5327
2019-10-12,5393
2019-10-13,5358
2019-10-14,5203
2019-10-15,5203
2019-10-16,5217
2019-10-17,5217
2019-10-18,5265
2019-10-19,5191
2019-10-20,5191
2019-10-21,5312
2019-10-22,5312
2019-10-23,5385
2019-10-24,5385
2019-10-25,5337
2019-10-26,5483
2019-10-27,5483
2019-10-28,5620
2019-10-29,5620
2019-10-30,5554
2019-10-31,5601
2019-11-01,5466
2019-11-02,5329
2019-11-03,5351
2019-11-04,5309
2019-11-05,5309
2019-11-06,5359
2019-11-07,5339
2019-11-08,5359
2019-11-09,5329
2019-11-10,5206
2019-11-11,5167
2019-11-12,5167
2019-11-13,5154
2019-11-14,5142
2019-11-15,5049
2019-11-16,5001
2019-11-17,5001
2019-11-18,5156
2019-11-19,5156
2019-11-20,5300
2019-11-21,5300
2019-11-22,5370
2019-11-23,5395
2019-11-24,5414
2019-11-25,5385
2019-11-26,5465
2019-11-27,5465
2019-11-28,5524
2019-11-29,5524
2019-11-30,5556
2019-12-01,5556
2019-12-02,5528
2019-12-03,5556
2019-12-04,5543
2019-12-05,5543
2019-12-06,5594
2019-12-07,5543
2019-12-08,5597
2019-12-09,5583
2019-12-10,5635
2019-12-11,5635
2019-12-12,5647
2019-12-13,5528
2019-12-14,5528
2019-12-15,5399
2019-12-16,5399
2019-12-17,5525
2019-12-18,5525
2019-12-19,5530
2019-12-20,5561
2019-12-21,5503
2019-12-22,5356
2019-12-23,5356
2019-12-24,5223
2019-12-25,5074
2019-12-26,5074
2019-12-27,4938
2019-12-28,4951
2019-12-29,4951
2019-12-30,5111
2019-12-31,5197
2020-01-01,5289
2020-01-02,5266
2020-01-03,5266
2020-01-04,5246
2020-01-05,5216
2020-01-06,5216
2020-01-07,5190
2020-01-08,5190
2020-01-09,5262
2020-01-10,5412
2020-01-11,5365
2020-01-12,5313
2020-01-13,5313
2020-01-14,5220
2020-01-15,5235
2020-01-16,5179
2020-01-17,5216
2020-01-18,5216
2020-01-19,5275
2020-01-20,5349
2020-01-21,5349
2020-01-22,5384
2020-01-23,5452
2020-01-24,5374
2020-01-25,5154
2020-01-26,5185
2020-01-27,5176
2020-01-28,5252
2020-01-29,5227
2020-01-30,5210
2020-01-31,5354
2020-02-01,5136
2020-02-02,5184
2020-02-03,5113
2020-02-04,5150
2020-02-05,5204
2020-02-06,5184
2020-02-07,5178
2020-02-08,5220
2020-02-09,5248
2020-02-10,5179
2020-02-11,5171
2020-02-12,5038
2020-02-13,5123
2020-02-14,5166
2020-02-15,5105
2020-02-16,5126
2020-02-17,5107
2020-02-18,5125
2020-02-19,5117
2020-02-20,5152
2020-02-21,5152
2020-02-22,5113
2020-02-23,5037
2020-02-24,5030
2020-02-25,4966
2020-02-26,5072
2020-02-27,5087
2020-02-28,5093
2020-02-29,5093
2020-03-01,5159
2020-03-02,5116
2020-03-03,5118
2020-03-04,5118
2020-03-05,5028
2020-03-06,5111
2020-03-07,5111
2020-03-08,5155
2020-03-09,5235
2020-03-10,5206
2020-03-11,5217
2020-03-12,5150
2020-03-13,5214
2020-03-14,5232
2020-03-15,5183
2020-03-16,5177
2020-03-17,5188
2020-03-18,5221
2020-03-19,5231
2020-03-20,5291
2020-03-21,5354
2020-03-22,5304
2020-03-23,5254
2020-03-24,5298
2020-03-25,5252
2020-03-26,5226
2020-03-27,5186
2020-03-28,5121
2020-03-29,5042
2020-03-30,5089
2020-03-31,5101
2020-04-01,5171
2020-04-02,5248
2020-04-03,5248
2020-04-04,5300
2020-04-05,5324
2020-04-06,5308
2020-04-07,5326
2020-04-08,5303
2020-04-09,5275
2020-04-10,5326
2020-04-11,5301
2020-04-12,5185
2020-04-13,5161
2020-04-14,5150
2020-04-15,5133
2020-04-16,5177
2020-04-17,5205
2020-04-18,5228
2020-04-19,5287
2020-04-20,5299
2020-04-21,5441
2020-04-22,5461
2020-04-23,5590
2020-04-24,5686
2020-04-25,5613
2020-04-26,5469
2020-04-27,5488
2020-04-28,5467
2020-04-29,5411
2020-04-30,5402
2020-05-01,5393
2020-05-02,5249
2020-05-03,5114
2020-05-04,5120
2020-05-05,5195
2020-05-06,5243
2020-05-07,5201
2020-05-08,5091
2020-05-09,5128
2020-05-10,5189
2020-05-11,5304
2020-05-12,5306
2020-05-13,5381
