date_obj,Long%20kebbit%20bolts price
2019-07-04,612
2019-07-05,611
2019-07-06,611
2019-07-07,605
2019-07-08,605
2019-07-09,590
2019-07-10,590
2019-07-11,578
2019-07-12,582
2019-07-13,582
2019-07-14,571
2019-07-15,571
2019-07-16,575
2019-07-17,574
2019-07-18,574
2019-07-19,549
2019-07-20,549
2019-07-21,538
2019-07-22,538
2019-07-23,525
2019-07-24,525
2019-07-25,535
2019-07-26,535
2019-07-27,544
2019-07-28,544
2019-07-29,545
2019-07-30,545
2019-07-31,549
2019-08-01,549
2019-08-02,547
2019-08-03,547
2019-08-04,547
2019-08-05,556
2019-08-06,556
2019-08-07,565
2019-08-08,565
2019-08-09,550
2019-08-10,571
2019-08-11,571
2019-08-12,581
2019-08-13,581
2019-08-14,576
2019-08-15,576
2019-08-16,591
2019-08-17,591
2019-08-18,584
2019-08-19,602
2019-08-20,602
2019-08-21,617
2019-08-22,609
2019-08-23,609
2019-08-24,633
2019-08-24,633
2019-08-25,633
2019-08-25,633
2019-08-26,633
2019-08-26,633
2019-08-27,649
2019-08-27,649
2019-08-28,658
2019-08-29,658
2019-08-30,653
2019-08-31,653
2019-09-01,640
2019-09-02,640
2019-09-03,613
2019-09-04,589
2019-09-05,589
2019-09-06,566
2019-09-07,555
2019-09-08,555
2019-09-09,555
2019-09-10,541
2019-09-11,563
2019-09-12,563
2019-09-13,565
2019-09-14,565
2019-09-15,559
2019-09-16,562
2019-09-17,562
2019-09-18,558
2019-09-19,558
2019-09-20,558
2019-09-21,562
2019-09-22,562
2019-09-23,579
2019-09-24,579
2019-09-25,588
2019-09-26,588
2019-09-27,601
2019-09-28,592
2019-09-29,592
2019-09-30,580
2019-10-01,576
2019-10-02,576
2019-10-03,556
2019-10-04,556
2019-10-05,556
2019-10-06,558
2019-10-07,558
2019-10-08,563
2019-10-09,563
2019-10-10,557
2019-10-11,557
2019-10-12,559
2019-10-13,550
2019-10-14,550
2019-10-15,534
2019-10-16,534
2019-10-17,522
2019-10-18,522
2019-10-19,520
2019-10-20,520
2019-10-21,520
2019-10-22,511
2019-10-23,511
2019-10-24,511
2019-10-25,511
2019-10-26,499
2019-10-27,499
2019-10-28,498
2019-10-29,498
2019-10-30,498
2019-10-31,500
2019-11-01,500
2019-11-02,508
2019-11-03,508
2019-11-04,517
2019-11-05,517
2019-11-06,517
2019-11-07,531
2019-11-08,531
2019-11-09,537
2019-11-10,546
2019-11-11,554
2019-11-12,554
2019-11-13,569
2019-11-14,569
2019-11-15,572
2019-11-16,565
2019-11-17,565
2019-11-18,586
2019-11-19,586
2019-11-20,593
2019-11-21,593
2019-11-22,605
2019-11-23,628
2019-11-24,654
2019-11-25,683
2019-11-26,695
2019-11-27,695
2019-11-28,702
2019-11-29,702
2019-11-30,697
2019-12-01,732
2019-12-02,732
2019-12-03,769
2019-12-04,808
2019-12-05,808
2019-12-06,849
2019-12-07,892
2019-12-08,892
2019-12-09,937
2019-12-10,984
2019-12-11,984
2019-12-12,1034
2019-12-13,1086
2019-12-14,1108
2019-12-15,1140
2019-12-16,1170
2019-12-17,1229
2019-12-18,1229
2019-12-19,1291
2019-12-20,1313
2019-12-21,1321
2019-12-22,1281
2019-12-23,1281
2019-12-24,1267
2019-12-25,1283
2019-12-26,1283
2019-12-27,1246
2019-12-28,1188
2019-12-29,1188
2019-12-30,1172
2019-12-31,1151
2020-01-01,1102
2020-01-02,1081
2020-01-03,1081
2020-01-04,1026
2020-01-05,977
2020-01-06,977
2020-01-07,930
2020-01-08,930
2020-01-09,908
2020-01-10,870
2020-01-11,857
2020-01-12,815
2020-01-13,815
2020-01-14,775
2020-01-15,747
2020-01-16,714
2020-01-17,732
2020-01-18,732
2020-01-19,731
2020-01-20,731
2020-01-21,750
2020-01-22,770
2020-01-23,809
2020-01-24,770
2020-01-25,732
2020-01-26,695
2020-01-27,662
2020-01-28,664
2020-01-29,638
2020-01-30,613
2020-01-31,607
2020-02-01,604
2020-02-02,597
2020-02-03,591
2020-02-04,577
2020-02-05,577
2020-02-06,572
2020-02-07,572
2020-02-08,590
2020-02-09,617
2020-02-10,642
2020-02-11,642
2020-02-12,658
2020-02-13,658
2020-02-14,662
2020-02-15,662
2020-02-16,632
2020-02-17,608
2020-02-18,593
2020-02-19,593
2020-02-20,596
2020-02-21,596
2020-02-22,603
2020-02-23,603
2020-02-24,614
2020-02-25,614
2020-02-26,645
2020-02-27,645
2020-02-28,678
2020-02-29,678
2020-03-01,712
2020-03-02,712
2020-03-03,748
2020-03-04,748
2020-03-05,748
2020-03-06,728
2020-03-07,728
2020-03-08,704
2020-03-09,671
2020-03-10,671
2020-03-11,661
2020-03-12,661
2020-03-13,685
2020-03-14,685
2020-03-15,687
2020-03-16,687
2020-03-17,677
2020-03-18,677
2020-03-19,679
2020-03-20,688
2020-03-21,688
2020-03-22,675
2020-03-23,655
2020-03-24,663
2020-03-25,663
2020-03-26,652
2020-03-27,636
2020-03-28,636
2020-03-29,625
2020-03-30,610
2020-03-31,610
2020-04-01,605
2020-04-02,636
2020-04-03,636
2020-04-04,668
2020-04-05,668
2020-04-06,671
2020-04-07,671
2020-04-08,677
2020-04-09,677
2020-04-10,692
2020-04-11,688
2020-04-12,688
2020-04-13,691
2020-04-14,691
2020-04-15,715
2020-04-16,715
2020-04-17,722
2020-04-18,711
2020-04-19,711
2020-04-20,711
2020-04-21,703
2020-04-22,672
2020-04-23,641
2020-04-24,624
2020-04-25,624
2020-04-26,628
2020-04-27,625
2020-04-28,633
2020-04-29,657
2020-04-30,663
2020-05-01,663
2020-05-02,672
2020-05-03,677
2020-05-04,691
2020-05-05,681
2020-05-06,678
2020-05-07,664
2020-05-08,681
2020-05-09,672
2020-05-10,697
2020-05-11,697
2020-05-12,685
2020-05-13,663
