date_obj,White%20beret price
2019-04-08,86826
2019-04-09,86826
2019-04-10,85331
2019-04-11,85331
2019-04-12,81240
2019-04-13,81240
2019-04-14,77841
2019-04-15,77841
2019-04-16,75052
2019-04-17,75052
2019-04-18,71662
2019-04-19,71662
2019-04-20,68078
2019-04-21,68078
2019-04-22,64920
2019-04-23,62309
2019-04-24,62309
2019-04-25,59193
2019-04-26,59193
2019-04-27,56453
2019-04-28,56453
2019-04-29,53938
2019-04-30,53938
2019-05-01,51649
2019-05-02,51649
2019-05-03,49333
2019-05-04,49333
2019-05-05,46866
2019-05-06,46866
2019-05-07,46866
2019-05-08,44522
2019-05-09,44522
2019-05-10,42468
2019-05-11,42468
2019-05-12,42050
2019-05-13,42050
2019-05-14,42518
2019-05-15,42518
2019-05-16,42518
2019-05-17,42333
2019-05-18,42333
2019-05-19,43228
2019-05-20,43228
2019-05-21,44064
2019-05-22,44064
2019-05-23,44064
2019-05-24,43042
2019-05-25,43042
2019-05-26,43042
2019-05-27,44945
2019-05-28,44945
2019-05-29,44945
2019-05-30,46703
2019-05-31,46703
2019-06-01,46703
2019-06-02,46703
2019-06-03,48249
2019-06-04,48249
2019-06-05,48249
2019-06-06,49937
2019-06-07,49937
2019-06-08,49937
2019-06-09,51072
2019-06-10,51072
2019-06-11,51072
2019-06-12,52070
2019-06-13,52070
2019-06-14,52070
2019-06-15,52966
2019-06-16,52966
2019-06-17,52966
2019-06-18,55059
2019-06-19,55059
2019-06-20,55059
2019-06-21,55013
2019-06-22,55013
2019-06-23,55013
2019-06-24,55013
2019-06-25,57417
2019-06-26,57417
2019-06-27,57417
2019-06-28,59473
2019-06-29,59473
2019-06-30,59473
2019-07-01,61293
2019-07-02,61293
2019-07-03,61293
2019-07-04,61273
2019-07-05,61273
2019-07-06,61273
2019-07-07,60898
2019-07-08,60898
2019-07-09,60898
2019-07-10,62613
2019-07-11,62613
2019-07-12,62613
2019-07-13,62613
2019-07-14,63068
2019-07-15,63068
2019-07-16,63068
2019-07-17,63068
2019-07-18,63593
2019-07-19,63593
2019-07-20,63593
2019-07-21,62265
2019-07-22,62265
2019-07-23,62265
2019-07-24,62265
2019-07-25,62297
2019-07-26,62297
2019-07-27,62297
2019-07-28,61606
2019-07-29,61606
2019-07-30,61606
2019-07-31,60165
2019-08-01,60165
2019-08-02,60165
2019-08-03,59159
2019-08-04,59159
2019-08-05,59159
2019-08-06,59159
2019-08-07,57966
2019-08-08,57966
2019-08-09,57966
2019-08-10,57966
2019-08-11,56986
2019-08-12,56986
2019-08-13,56986
2019-08-14,56491
2019-08-15,56491
2019-08-16,56491
2019-08-17,56491
2019-08-18,55386
2019-08-19,55386
2019-08-20,55386
2019-08-21,55386
2019-08-22,53282
2019-08-23,53282
2019-08-24,53282
2019-08-24,53282
2019-08-25,53282
2019-08-25,53282
2019-08-26,51298
2019-08-26,51298
2019-08-27,51298
2019-08-27,51298
2019-08-28,51298
2019-08-29,51298
2019-08-30,49472
2019-08-31,49472
2019-09-01,49472
2019-09-02,47999
2019-09-03,47999
2019-09-04,47999
2019-09-05,46418
2019-09-06,46418
2019-09-07,46418
2019-09-08,45555
2019-09-09,45555
2019-09-10,45555
2019-09-11,45555
2019-09-12,45216
2019-09-13,45216
2019-09-14,45216
2019-09-15,45216
2019-09-16,44760
2019-09-17,44760
2019-09-18,44760
2019-09-19,44760
2019-09-20,43488
2019-09-21,43488
2019-09-22,43488
2019-09-23,43713
2019-09-24,43713
2019-09-25,43713
2019-09-26,43713
2019-09-27,42852
2019-09-28,42852
2019-09-29,42852
2019-09-30,42852
2019-10-01,42219
2019-10-02,42219
2019-10-03,42219
2019-10-04,42219
2019-10-05,41518
2019-10-06,41518
2019-10-07,41518
2019-10-08,41038
2019-10-09,41038
2019-10-10,41038
2019-10-11,41038
2019-10-12,41038
2019-10-13,40220
2019-10-14,40220
2019-10-15,40220
2019-10-16,40220
2019-10-17,39964
2019-10-18,39964
2019-10-19,39964
2019-10-20,39964
2019-10-21,39705
2019-10-22,39705
2019-10-23,39705
2019-10-24,39705
2019-10-25,39577
2019-10-26,39577
2019-10-27,39577
2019-10-28,39510
2019-10-29,39510
2019-10-30,39510
2019-10-31,39510
2019-11-01,39542
2019-11-02,39542
2019-11-03,39542
2019-11-04,39836
2019-11-05,39836
2019-11-06,39836
2019-11-07,39836
2019-11-08,39221
2019-11-09,39221
2019-11-10,39221
2019-11-11,38878
2019-11-12,38878
2019-11-13,38878
2019-11-14,38878
2019-11-15,38259
2019-11-16,38259
2019-11-17,38259
2019-11-18,38259
2019-11-19,38626
2019-11-20,38626
2019-11-21,38626
2019-11-22,38626
2019-11-23,37713
2019-11-24,37713
2019-11-25,37713
2019-11-26,37725
2019-11-27,37725
2019-11-28,37725
2019-11-29,37725
2019-11-30,37342
2019-12-01,37342
2019-12-02,37342
2019-12-03,37342
2019-12-04,36897
2019-12-05,36897
2019-12-06,36897
2019-12-07,36897
2019-12-08,36897
2019-12-09,37183
2019-12-10,37183
2019-12-11,37183
2019-12-12,37183
2019-12-13,38212
2019-12-14,38212
2019-12-15,38212
2019-12-16,38212
2019-12-17,39630
2019-12-18,39630
2019-12-19,39630
2019-12-20,39630
2019-12-21,38557
2019-12-22,38557
2019-12-23,38557
2019-12-24,38557
2019-12-25,38228
2019-12-26,38228
2019-12-27,38228
2019-12-28,38143
2019-12-29,38143
2019-12-30,38143
2019-12-31,38143
2020-01-01,38118
2020-01-02,38118
2020-01-03,38118
2020-01-04,38118
2020-01-05,38302
2020-01-06,38302
2020-01-07,38302
2020-01-08,38302
2020-01-09,38805
2020-01-10,38805
2020-01-11,38805
2020-01-12,40124
2020-01-13,40124
2020-01-14,40124
2020-01-15,39271
2020-01-16,39271
2020-01-17,39271
2020-01-18,39271
2020-01-19,38697
2020-01-20,38697
2020-01-21,38697
2020-01-22,38697
2020-01-23,38587
2020-01-24,38587
2020-01-25,38587
2020-01-26,39739
2020-01-27,39739
2020-01-28,39739
2020-01-29,40426
2020-01-30,40426
2020-01-31,40426
2020-02-01,39179
2020-02-02,39179
2020-02-03,39179
2020-02-04,38705
2020-02-05,38705
2020-02-06,38705
2020-02-07,38039
2020-02-08,38039
2020-02-09,38039
2020-02-10,37633
2020-02-11,37633
2020-02-12,37633
2020-02-13,37633
2020-02-14,37469
2020-02-15,37469
2020-02-16,37469
2020-02-17,37469
2020-02-18,37052
2020-02-19,37052
2020-02-20,37052
2020-02-21,37052
2020-02-22,36617
2020-02-23,36617
2020-02-24,36617
2020-02-25,36617
2020-02-26,35857
2020-02-27,35857
2020-02-28,35857
2020-02-29,35857
2020-03-01,35005
2020-03-02,35005
2020-03-03,35005
2020-03-04,35005
2020-03-05,34478
2020-03-06,34478
2020-03-07,34478
2020-03-08,34478
2020-03-09,33994
2020-03-10,33994
2020-03-11,33994
2020-03-12,33533
2020-03-13,33533
2020-03-14,33533
2020-03-15,32593
2020-03-16,32593
2020-03-17,32593
2020-03-18,32016
2020-03-19,32016
2020-03-20,32016
2020-03-21,31724
2020-03-22,31724
2020-03-23,31724
2020-03-24,31554
2020-03-25,31554
2020-03-26,31332
2020-03-27,31332
2020-03-28,31730
2020-03-29,31730
2020-03-30,31923
2020-03-31,31923
2020-04-01,31923
2020-04-02,31299
2020-04-03,31299
2020-04-04,31299
2020-04-05,31139
2020-04-06,31139
2020-04-07,30682
2020-04-08,30682
2020-04-09,30657
2020-04-10,30657
2020-04-11,30657
2020-04-12,30554
2020-04-13,30554
2020-04-14,30554
2020-04-15,31028
2020-04-16,31028
2020-04-17,31028
2020-04-18,30959
2020-04-19,30959
2020-04-20,31092
2020-04-21,31092
2020-04-22,30484
2020-04-23,30484
2020-04-24,30484
2020-04-25,29713
2020-04-26,29713
2020-04-27,29088
2020-04-28,29088
2020-04-29,28821
2020-04-30,28821
2020-05-01,28821
2020-05-02,28874
2020-05-03,28874
2020-05-04,28998
2020-05-05,28998
2020-05-06,29395
2020-05-07,29395
2020-05-08,29395
2020-05-09,29634
2020-05-10,29634
2020-05-11,29634
2020-05-12,29476
2020-05-13,29476
