date_obj,Bagged%20yew%20tree price
2019-03-15,21784
2019-03-16,21784
2019-03-17,21784
2019-03-18,21784
2019-03-19,21784
2019-03-20,21784
2019-03-21,21784
2019-03-22,21784
2019-03-23,21806
2019-03-24,21806
2019-03-25,21806
2019-03-26,21806
2019-03-27,21806
2019-03-28,21806
2019-03-29,21806
2019-03-30,21806
2019-03-31,21806
2019-04-01,21806
2019-04-02,21806
2019-04-03,21806
2019-04-04,21806
2019-04-05,21806
2019-04-06,21806
2019-04-07,21806
2019-04-08,21806
2019-04-09,21806
2019-04-10,21806
2019-04-11,21806
2019-04-12,21806
2019-04-13,21806
2019-04-14,21806
2019-04-15,21806
2019-04-16,21806
2019-04-17,21806
2019-04-18,22095
2019-04-19,22095
2019-04-20,22095
2019-04-21,22095
2019-04-22,22095
2019-04-23,22095
2019-04-24,22095
2019-04-25,22095
2019-04-26,22095
2019-04-27,22095
2019-04-28,22095
2019-04-29,22095
2019-04-30,22095
2019-05-01,22095
2019-05-02,22095
2019-05-03,22095
2019-05-04,22095
2019-05-05,22095
2019-05-06,22095
2019-05-07,22095
2019-05-08,22095
2019-05-09,22095
2019-05-10,22095
2019-05-11,22095
2019-05-12,22095
2019-05-13,22093
2019-05-14,22093
2019-05-15,22093
2019-05-16,22093
2019-05-17,22093
2019-05-18,22093
2019-05-19,22093
2019-05-20,22093
2019-05-21,22093
2019-05-22,22093
2019-05-23,22093
2019-05-24,22093
2019-05-25,22093
2019-05-26,22093
2019-05-27,22093
2019-05-28,22093
2019-05-29,22093
2019-05-30,22093
2019-05-31,22093
2019-06-01,22093
2019-06-02,22093
2019-06-03,22093
2019-06-04,22093
2019-06-05,22093
2019-06-06,22093
2019-06-07,22093
2019-06-08,22093
2019-06-09,22093
2019-06-10,22093
2019-06-11,21978
2019-06-12,21978
2019-06-13,21978
2019-06-14,21978
2019-06-15,21978
2019-06-16,21978
2019-06-17,21978
2019-06-18,21978
2019-06-19,21978
2019-06-20,21978
2019-06-21,21978
2019-06-22,21978
2019-06-23,21978
2019-06-24,21978
2019-06-25,21978
2019-06-26,21978
2019-06-27,21978
2019-06-28,21978
2019-06-29,21978
2019-06-30,21978
2019-07-01,21978
2019-07-02,21978
2019-07-03,21978
2019-07-04,21978
2019-07-05,21978
2019-07-06,21978
2019-07-07,21978
2019-07-08,21978
2019-07-09,21978
2019-07-10,21978
2019-07-11,21978
2019-07-12,21963
2019-07-13,21963
2019-07-14,21963
2019-07-15,21963
2019-07-16,21963
2019-07-17,21963
2019-07-18,21963
2019-07-19,21963
2019-07-20,21963
2019-07-21,21963
2019-07-22,21963
2019-07-23,21963
2019-07-24,21963
2019-07-25,21963
2019-07-26,21963
2019-07-27,21963
2019-07-28,21963
2019-07-29,21963
2019-07-30,21963
2019-07-31,21963
2019-08-01,21963
2019-08-02,21963
2019-08-03,21963
2019-08-04,21963
2019-08-05,21963
2019-08-06,21963
2019-08-07,21666
2019-08-08,21666
2019-08-09,21666
2019-08-10,21666
2019-08-11,21666
2019-08-12,21666
2019-08-13,21666
2019-08-14,21666
2019-08-15,21666
2019-08-16,21666
2019-08-17,21666
2019-08-18,21666
2019-08-19,21666
2019-08-20,21666
2019-08-21,21666
2019-08-22,21666
2019-08-23,21666
2019-08-24,21666
2019-08-24,21666
2019-08-25,21666
2019-08-25,21666
2019-08-26,21666
2019-08-27,21666
2019-08-27,21666
2019-08-28,21666
2019-08-29,21666
2019-08-30,21666
2019-08-31,21666
2019-09-01,21666
2019-09-02,21666
2019-09-03,21666
2019-09-04,21666
2019-09-05,21666
2019-09-06,21666
2019-09-07,21886
2019-09-08,21886
2019-09-09,21886
2019-09-10,21886
2019-09-11,21886
2019-09-12,21886
2019-09-13,21886
2019-09-14,21886
2019-09-15,21886
2019-09-16,21886
2019-09-17,21886
2019-09-18,21886
2019-09-19,21886
2019-09-20,21886
2019-09-21,21886
2019-09-22,21886
2019-09-23,21886
2019-09-24,21886
2019-09-25,21886
2019-09-26,21886
2019-09-27,21886
2019-09-28,21886
2019-09-29,21886
2019-09-30,21886
2019-10-01,21886
2019-10-02,21886
2019-10-03,21886
2019-10-04,21886
2019-10-05,21886
2019-10-06,21886
2019-10-07,21886
2019-10-08,21886
2019-10-09,21886
2019-10-10,21687
2019-10-11,21687
2019-10-12,21687
2019-10-13,21687
2019-10-14,21687
2019-10-15,21687
2019-10-16,21687
2019-10-17,21687
2019-10-18,21687
2019-10-19,21687
2019-10-20,21687
2019-10-21,21687
2019-10-22,21687
2019-10-23,21687
2019-10-24,21687
2019-10-25,21687
2019-10-26,21687
2019-10-27,21687
2019-10-28,21687
2019-10-29,21687
2019-10-30,21687
2019-10-31,21687
2019-11-01,21687
2019-11-02,21687
2019-11-03,21687
2019-11-04,21687
2019-11-05,21687
2019-11-06,21687
2019-11-07,21687
2019-11-08,21687
2019-11-09,22022
2019-11-10,22022
2019-11-11,22022
2019-11-12,22022
2019-11-13,22022
2019-11-14,22022
2019-11-15,22022
2019-11-16,22022
2019-11-17,22022
2019-11-18,22022
2019-11-19,22022
2019-11-20,22022
2019-11-21,22022
2019-11-22,22022
2019-11-23,22022
2019-11-24,22022
2019-11-25,22022
2019-11-26,22022
2019-11-27,22022
2019-11-28,22022
2019-11-29,22022
2019-11-30,22022
2019-12-01,22022
2019-12-02,22022
2019-12-03,22022
2019-12-04,22022
2019-12-05,22022
2019-12-06,22022
2019-12-07,22022
2019-12-08,22022
2019-12-09,22022
2019-12-10,22022
2019-12-11,21969
2019-12-12,21969
2019-12-13,21969
2019-12-14,21969
2019-12-15,21969
2019-12-16,21969
2019-12-17,21969
2019-12-18,21969
2019-12-19,21969
2019-12-20,21969
2019-12-21,21969
2019-12-22,21969
2019-12-23,21969
2019-12-24,21969
2019-12-25,21969
2019-12-26,21969
2019-12-27,21969
2019-12-28,21969
2019-12-29,21969
2019-12-30,21969
2019-12-31,21969
2020-01-01,21969
2020-01-02,21969
2020-01-03,21969
2020-01-04,21969
2020-01-05,21969
2020-01-06,21969
2020-01-07,21969
2020-01-08,21969
2020-01-09,21969
2020-01-10,21969
2020-01-11,21969
2020-01-12,21630
2020-01-13,21630
2020-01-14,21630
2020-01-15,21630
2020-01-16,21630
2020-01-17,21630
2020-01-18,21630
2020-01-19,21630
2020-01-20,21630
2020-01-21,21630
2020-01-22,21630
2020-01-23,21630
2020-01-24,21630
2020-01-25,21630
2020-01-26,21630
2020-01-27,21630
2020-01-28,21630
2020-01-29,21630
2020-01-30,21630
2020-01-31,21630
2020-02-01,21630
2020-02-02,21630
2020-02-03,21630
2020-02-04,21630
2020-02-05,21630
2020-02-06,21630
2020-02-07,21630
2020-02-08,21630
2020-02-09,21630
2020-02-10,21827
2020-02-11,21827
2020-02-12,21827
2020-02-13,21827
2020-02-14,21827
2020-02-15,21827
2020-02-16,21827
2020-02-17,21827
2020-02-18,21827
2020-02-19,21827
2020-02-20,21827
2020-02-21,21827
2020-02-22,21827
2020-02-23,21827
2020-02-24,21827
2020-02-25,21827
2020-02-26,21827
2020-02-27,21827
2020-02-28,21827
2020-02-29,21827
2020-03-01,21827
2020-03-02,21827
2020-03-03,21827
2020-03-04,21827
2020-03-05,21827
2020-03-06,21827
2020-03-07,21827
2020-03-08,21260
2020-03-09,21260
2020-03-10,21260
2020-03-11,21260
2020-03-12,21260
2020-03-13,21260
2020-03-14,21260
2020-03-15,21260
2020-03-16,21260
2020-03-17,21260
2020-03-18,21260
2020-03-19,21260
2020-03-20,21260
2020-03-21,21260
2020-03-22,21260
2020-03-23,21260
2020-03-24,21260
2020-03-25,21260
2020-03-26,21260
2020-03-27,21260
2020-03-28,21260
2020-03-29,21260
2020-03-30,21222
2020-03-31,21222
2020-04-01,21222
2020-04-02,21222
2020-04-03,21222
2020-04-04,21222
2020-04-05,21222
2020-04-06,21222
2020-04-07,21222
2020-04-08,21222
2020-04-09,21222
2020-04-10,21222
2020-04-11,21222
2020-04-12,21222
2020-04-13,21222
2020-04-14,21222
2020-04-15,20861
2020-04-16,20861
2020-04-17,20861
2020-04-18,20861
2020-04-19,20861
2020-04-20,20861
2020-04-21,20861
2020-04-22,20861
2020-04-23,20861
2020-04-24,20861
2020-04-25,20861
2020-04-26,20861
2020-04-27,20861
2020-04-28,20861
2020-04-29,20861
2020-04-30,21054
2020-05-01,21054
2020-05-02,21054
2020-05-03,21054
2020-05-04,21054
2020-05-05,21054
2020-05-06,21054
2020-05-07,21054
2020-05-08,21054
2020-05-09,21054
2020-05-10,21054
2020-05-11,21054
2020-05-12,21054
2020-05-13,21054
