date_obj,Malediction%20shard%202 price
2019-04-09,435111
2019-04-10,435111
2019-04-11,435111
2019-04-12,414002
2019-04-13,414002
2019-04-14,414002
2019-04-15,414002
2019-04-16,414002
2019-04-17,414002
2019-04-18,414002
2019-04-19,414002
2019-04-20,414002
2019-04-21,414002
2019-04-22,395693
2019-04-23,395693
2019-04-24,395693
2019-04-25,395693
2019-04-26,395693
2019-04-27,395693
2019-04-28,395693
2019-04-29,395693
2019-04-30,395693
2019-05-01,395693
2019-05-02,395693
2019-05-03,398328
2019-05-04,398328
2019-05-05,398328
2019-05-06,398328
2019-05-07,398328
2019-05-08,398328
2019-05-09,398328
2019-05-10,398328
2019-05-11,398328
2019-05-12,398328
2019-05-13,398328
2019-05-14,416005
2019-05-15,416005
2019-05-16,416005
2019-05-17,416005
2019-05-18,416005
2019-05-19,416005
2019-05-20,416005
2019-05-21,416005
2019-05-22,416005
2019-05-23,416005
2019-05-24,416005
2019-05-25,435178
2019-05-26,435178
2019-05-27,435178
2019-05-28,435178
2019-05-29,435178
2019-05-30,435178
2019-05-31,435178
2019-06-01,435178
2019-06-02,435178
2019-06-03,435178
2019-06-04,455608
2019-06-05,455608
2019-06-06,455608
2019-06-07,455608
2019-06-08,455608
2019-06-09,455608
2019-06-10,455608
2019-06-11,455608
2019-06-12,477553
2019-06-13,477553
2019-06-14,477553
2019-06-15,477553
2019-06-16,477553
2019-06-17,477553
2019-06-18,477553
2019-06-19,500470
2019-06-20,500470
2019-06-21,500470
2019-06-22,500470
2019-06-23,500470
2019-06-24,500470
2019-06-25,500470
2019-06-26,500470
2019-06-27,500470
2019-06-28,524852
2019-06-29,524852
2019-06-30,524852
2019-07-01,524852
2019-07-02,524852
2019-07-03,524852
2019-07-04,524852
2019-07-05,524852
2019-07-06,550503
2019-07-07,550503
2019-07-08,550503
2019-07-09,550503
2019-07-10,550503
2019-07-11,550503
2019-07-12,550503
2019-07-13,550503
2019-07-14,550503
2019-07-15,550503
2019-07-16,576323
2019-07-17,576323
2019-07-18,576323
2019-07-19,576323
2019-07-20,576323
2019-07-21,576323
2019-07-22,576323
2019-07-23,576323
2019-07-24,603751
2019-07-25,603751
2019-07-26,603751
2019-07-27,603751
2019-07-28,603751
2019-07-29,603751
2019-07-30,603751
2019-07-31,603751
2019-08-01,603751
2019-08-02,632978
2019-08-03,632978
2019-08-04,632978
2019-08-05,632978
2019-08-06,632978
2019-08-07,632978
2019-08-08,632978
2019-08-09,632978
2019-08-10,632978
2019-08-11,632978
2019-08-12,663293
2019-08-13,663293
2019-08-14,663293
2019-08-15,663293
2019-08-16,663293
2019-08-17,663293
2019-08-18,663293
2019-08-19,663293
2019-08-20,663293
2019-08-21,663293
2019-08-22,694104
2019-08-23,694104
2019-08-24,694104
2019-08-24,694104
2019-08-25,694104
2019-08-25,694104
2019-08-26,694104
2019-08-26,694104
2019-08-27,694104
2019-08-27,694104
2019-08-28,694104
2019-08-29,694104
2019-08-30,694104
2019-08-31,694104
2019-09-01,727300
2019-09-02,727300
2019-09-03,727300
2019-09-04,727300
2019-09-05,727300
2019-09-06,727300
2019-09-07,727300
2019-09-08,727300
2019-09-09,727300
2019-09-10,727300
2019-09-11,727300
2019-09-12,761016
2019-09-13,761016
2019-09-14,761016
2019-09-15,761016
2019-09-16,761016
2019-09-17,761016
2019-09-18,761016
2019-09-19,761016
2019-09-20,761016
2019-09-21,761016
2019-09-22,761016
2019-09-23,761016
2019-09-24,761016
2019-09-25,761016
2019-09-26,790992
2019-09-27,790992
2019-09-28,790992
2019-09-29,790992
2019-09-30,790992
2019-10-01,790992
2019-10-02,790992
2019-10-03,790992
2019-10-04,790992
2019-10-05,790992
2019-10-06,790992
2019-10-07,790992
2019-10-08,827236
2019-10-09,827236
2019-10-10,827236
2019-10-11,827236
2019-10-12,827236
2019-10-13,827236
2019-10-14,827236
2019-10-15,827236
2019-10-16,827236
2019-10-17,827236
2019-10-18,827236
2019-10-19,865451
2019-10-20,865451
2019-10-21,865451
2019-10-22,865451
2019-10-23,865451
2019-10-24,865451
2019-10-25,865451
2019-10-26,865451
2019-10-27,865451
2019-10-28,865451
2019-10-29,865451
2019-10-30,865451
2019-10-31,865451
2019-11-01,865451
2019-11-02,905549
2019-11-03,905549
2019-11-04,905549
2019-11-05,905549
2019-11-06,905549
2019-11-07,905549
2019-11-08,905549
2019-11-09,905549
2019-11-10,905549
2019-11-11,905549
2019-11-12,905549
2019-11-13,905549
2019-11-14,905549
2019-11-15,949314
2019-11-16,949314
2019-11-17,949314
2019-11-18,949314
2019-11-19,949314
2019-11-20,949314
2019-11-21,949314
2019-11-22,949314
2019-11-23,949314
2019-11-24,949314
2019-11-25,949314
2019-11-26,949314
2019-11-27,994911
2019-11-28,994911
2019-11-29,994911
2019-11-30,994911
2019-12-01,994911
2019-12-02,994911
2019-12-03,994911
2019-12-04,994911
2019-12-05,994911
2019-12-06,994911
2019-12-07,994911
2019-12-08,1040499
2019-12-09,1040499
2019-12-10,1040499
2019-12-11,1040499
2019-12-12,1040499
2019-12-13,1040499
2019-12-14,1040499
2019-12-15,1040499
2019-12-16,1040499
2019-12-17,1089683
2019-12-18,1089683
2019-12-19,1089683
2019-12-20,1089683
2019-12-21,1089683
2019-12-22,1089683
2019-12-23,1089683
2019-12-24,1089683
2019-12-25,1089683
2019-12-26,1089683
2019-12-27,1143040
2019-12-28,1143040
2019-12-29,1143040
2019-12-30,1143040
2019-12-31,1143040
2020-01-01,1143040
2020-01-02,1143040
2020-01-03,1143040
2020-01-04,1143040
2020-01-05,1196272
2020-01-06,1196272
2020-01-07,1196272
2020-01-08,1196272
2020-01-09,1196272
2020-01-10,1196272
2020-01-11,1196272
2020-01-12,1196272
2020-01-13,1196272
2020-01-14,1250219
2020-01-15,1250219
2020-01-16,1250219
2020-01-17,1250219
2020-01-18,1250219
2020-01-19,1250219
2020-01-20,1250219
2020-01-21,1250219
2020-01-22,1306786
2020-01-23,1306786
2020-01-24,1306786
2020-01-25,1306786
2020-01-26,1306786
2020-01-27,1306786
2020-01-28,1306786
2020-01-29,1306786
2020-01-30,1367767
2020-01-31,1367767
2020-02-01,1367767
2020-02-02,1367767
2020-02-03,1367767
2020-02-04,1367767
2020-02-05,1367767
2020-02-06,1367767
2020-02-07,1367767
2020-02-08,1433115
2020-02-09,1433115
2020-02-10,1433115
2020-02-11,1433115
2020-02-12,1433115
2020-02-13,1433115
2020-02-14,1433115
2020-02-15,1433115
2020-02-16,1500167
2020-02-17,1500167
2020-02-18,1500167
2020-02-19,1500167
2020-02-20,1500167
2020-02-21,1500167
2020-02-22,1500167
2020-02-23,1500167
2020-02-24,1571344
2020-02-25,1571344
2020-02-26,1571344
2020-02-27,1571344
2020-02-28,1571344
2020-02-29,1571344
2020-03-01,1571344
2020-03-02,1571344
2020-03-03,1645217
2020-03-04,1645217
2020-03-05,1645217
2020-03-06,1645217
2020-03-07,1645217
2020-03-08,1645217
2020-03-09,1645217
2020-03-10,1645217
2020-03-11,1645217
2020-03-12,1645217
2020-03-13,1721881
2020-03-14,1721881
2020-03-15,1721881
2020-03-16,1721881
2020-03-17,1721881
2020-03-18,1721881
2020-03-19,1721881
2020-03-20,1721881
2020-03-21,1804628
2020-03-22,1804628
2020-03-23,1804628
2020-03-24,1804628
2020-03-25,1804628
2020-03-26,1804628
2020-03-27,1804628
2020-03-28,1889587
2020-03-29,1889587
2020-03-30,1889587
2020-03-31,1889587
2020-04-01,1889587
2020-04-02,1980482
2020-04-03,1980482
2020-04-04,1980482
2020-04-05,1980482
2020-04-06,1980482
2020-04-07,1980482
2020-04-08,1980482
2020-04-09,2067571
2020-04-10,2067571
2020-04-11,2067571
2020-04-12,2067571
2020-04-13,2067571
2020-04-14,2067571
2020-04-15,2067571
2020-04-16,2164493
2020-04-17,2164493
2020-04-18,2164493
2020-04-19,2164493
2020-04-20,2164493
2020-04-21,2164493
2020-04-22,2253752
2020-04-23,2253752
2020-04-24,2253752
2020-04-25,2253752
2020-04-26,2253752
2020-04-27,2253752
2020-04-28,2253752
2020-04-29,2253752
2020-04-30,2294005
2020-05-01,2294005
2020-05-02,2294005
2020-05-03,2294005
2020-05-04,2294005
2020-05-05,2294005
2020-05-06,2294005
2020-05-07,2286121
2020-05-08,2286121
2020-05-09,2286121
2020-05-10,2286121
2020-05-11,2286121
2020-05-12,2286121
2020-05-13,2286121
