date_obj,Light%20tuxedo%20jacket price
2020-02-27,2730439
2020-02-28,2730439
2020-02-29,2730439
2020-03-01,2627501
2020-03-02,2627501
2020-03-03,2627501
2020-03-04,2627501
2020-03-05,2627501
2020-03-06,2551103
2020-03-07,2551103
2020-03-08,2551103
2020-03-09,2551103
2020-03-10,2551103
2020-03-11,2551103
2020-03-12,2511486
2020-03-13,2511486
2020-03-14,2511486
2020-03-15,2511486
2020-03-16,2511486
2020-03-17,2511486
2020-03-18,2511486
2020-03-19,2494534
2020-03-20,2494534
2020-03-21,2494534
2020-03-22,2494534
2020-03-23,2494534
2020-03-24,2465016
2020-03-25,2465016
2020-03-26,2465016
2020-03-27,2465016
2020-03-28,2465016
2020-03-29,2366795
2020-03-30,2366795
2020-03-31,2366795
2020-04-01,2366795
2020-04-02,2275532
2020-04-03,2275532
2020-04-04,2275532
2020-04-05,2275532
2020-04-06,2275532
2020-04-07,2234908
2020-04-08,2234908
2020-04-09,2234908
2020-04-10,2234908
2020-04-11,2167506
2020-04-12,2167506
2020-04-13,2167506
2020-04-14,2167506
2020-04-15,2101114
2020-04-16,2101114
2020-04-17,2101114
2020-04-18,2101114
2020-04-19,2035065
2020-04-20,2035065
2020-04-21,2035065
2020-04-22,2035065
2020-04-23,1960911
2020-04-24,1960911
2020-04-25,1960911
2020-04-26,1960911
2020-04-27,1895598
2020-04-28,1895598
2020-04-29,1895598
2020-04-30,1895598
2020-05-01,1843425
2020-05-02,1843425
2020-05-03,1843425
2020-05-04,1843425
2020-05-05,1826420
2020-05-06,1826420
2020-05-07,1826420
2020-05-08,1826420
2020-05-09,1809866
2020-05-10,1809866
2020-05-11,1809866
2020-05-12,1809866
2020-05-13,1800969
