date_obj,Rune%20shield%20(h3) price
2015-09-30,32584
2015-10-05,31424
2015-10-06,31761
2015-10-07,31761
2015-10-08,32154
2015-10-09,32154
2015-10-10,32219
2015-10-11,33039
2015-10-12,33039
2015-10-13,33583
2015-10-14,33583
2015-10-15,33280
2015-10-16,33280
2015-10-17,33280
2015-10-18,32490
2015-10-19,32490
2015-10-20,33647
2015-10-22,35039
2015-10-23,35039
2015-10-24,33995
2015-10-25,33439
2015-10-26,33439
2015-10-27,32301
2015-10-29,33047
2015-10-30,33047
2015-10-31,32187
2015-11-01,32187
2015-11-02,31648
2015-11-03,31648
2015-11-04,32533
2015-11-05,32533
2015-11-06,32274
2015-11-07,31589
2015-11-08,31589
2015-11-09,32056
2015-11-10,32056
2015-11-11,31357
2015-11-12,31357
2015-11-13,31137
2015-11-14,31137
2015-11-15,31970
2015-11-16,31970
2015-11-17,31970
2015-11-18,32086
2015-11-19,32086
2015-11-20,33236
2015-11-21,33236
2015-11-22,33283
2015-11-23,33283
2015-11-24,33175
2015-11-25,33820
2015-11-26,33820
2015-11-27,33563
2015-11-28,33563
2015-11-29,32874
2015-11-30,32874
2015-12-01,34025
2015-12-02,34025
2015-12-03,35147
2015-12-04,35147
2015-12-05,35147
2015-12-06,34862
2015-12-07,34862
2015-12-08,34862
2015-12-09,34431
2015-12-10,34431
2015-12-11,33407
2015-12-12,33407
2015-12-13,32826
2015-12-14,32826
2015-12-15,33678
2015-12-16,33678
2015-12-17,33995
2015-12-18,33995
2015-12-19,33469
2015-12-20,33469
2015-12-21,33393
2015-12-22,33393
2015-12-23,32500
2015-12-24,32500
2015-12-25,32906
2015-12-26,32906
2015-12-27,32888
2015-12-28,32888
2015-12-29,32811
2015-12-30,32811
2015-12-31,32517
2016-01-01,32517
2016-01-02,33154
2016-01-03,33154
2016-01-04,32337
2016-01-05,32337
2016-01-06,32655
2016-01-07,32655
2016-01-08,32933
2016-01-09,32933
2016-01-10,32183
2016-01-11,32183
2016-01-12,32641
2016-01-13,32641
2016-01-14,32288
2016-01-15,32288
2016-01-16,32311
2016-01-17,32311
2016-01-18,32127
2016-01-19,32127
2016-01-20,32240
2016-01-21,32240
2016-01-22,32430
2016-01-23,32430
2016-01-24,32253
2016-01-25,32346
2016-01-26,32346
2016-01-27,31915
2016-01-28,31915
2016-01-29,32353
2016-01-30,32353
2016-01-31,33020
2016-02-01,33020
2016-02-02,32933
2016-02-03,32933
2016-02-04,32082
2016-02-05,32082
2016-02-06,32225
2016-02-07,32225
2016-02-08,33123
2016-02-09,33123
2016-02-10,32319
2016-02-11,32319
2016-02-12,32584
2016-02-13,32876
2016-02-14,32876
2016-02-15,32991
2016-02-16,32991
2016-02-17,32419
2016-02-18,32419
2016-02-19,31651
2016-02-20,32680
2016-02-21,32763
2016-02-22,32763
2016-02-23,31900
2016-02-24,31900
2016-02-25,32307
2016-02-26,32307
2016-02-27,32745
2016-02-28,32745
2016-02-29,32892
2016-03-01,32892
2016-03-02,33055
2016-03-03,33055
2016-03-04,32093
2016-03-05,32093
2016-03-06,31937
2016-03-07,31937
2016-03-08,31945
2016-03-09,31945
2016-03-10,32464
2016-03-11,32464
2016-03-12,32674
2016-03-13,32674
2016-03-14,32627
2016-03-15,32627
2016-03-16,32797
2016-03-17,32797
2016-03-18,33253
2016-03-19,33253
2016-03-20,33968
2016-03-21,33968
2016-03-22,33816
2016-03-23,33816
2016-03-24,32587
2016-03-25,32118
2016-03-26,32118
2016-03-27,32043
2016-03-28,32439
2016-03-29,32439
2016-03-30,32739
2016-03-31,32739
2016-04-01,32925
2016-04-02,32925
2016-04-03,32540
2016-04-04,32540
2016-04-05,32389
2016-04-06,32389
2016-04-07,32507
2016-04-08,32507
2016-04-09,32587
2016-04-10,32587
2016-04-11,32919
2016-04-12,33043
2016-04-13,33043
2016-04-14,33248
2016-04-15,33330
2016-04-16,33330
2016-04-17,33141
2016-04-18,32513
2016-04-19,32513
2016-04-20,33317
2016-04-21,33317
2016-04-22,31837
2016-04-23,31837
2016-04-24,31847
2016-04-25,32496
2016-04-26,32496
2016-04-27,32808
2016-04-28,32808
2016-04-29,32748
2016-04-30,32748
2016-05-01,32025
2016-05-02,32240
2016-05-03,32392
2016-05-04,32392
2016-05-05,32017
2016-05-06,32017
2016-05-07,31955
2016-05-08,31955
2016-05-09,32252
2016-05-10,31880
2016-05-11,31880
2016-05-12,32097
2016-05-13,32494
2016-05-14,32895
2016-05-15,32895
2016-05-16,33137
2016-05-17,33787
2016-05-18,33787
2016-05-19,34298
2016-05-22,34020
2016-05-23,34333
2016-05-24,34484
2016-05-25,34484
2016-05-26,34605
2016-05-27,34311
2016-05-28,34311
2016-05-29,33533
2016-05-30,33533
2016-05-31,32725
2016-06-01,33200
2016-06-02,33200
2016-06-03,33337
2016-06-04,33337
2016-06-05,32591
2016-06-06,33581
2016-06-07,33581
2016-06-08,33614
2016-06-09,33650
2016-06-10,33597
2016-06-11,33597
2016-06-12,32946
2016-06-13,32946
2016-06-14,31945
2016-06-15,31945
2016-06-16,32285
2016-06-17,32425
2016-06-18,32425
2016-06-19,32344
2016-06-20,33050
2016-06-21,33743
2016-06-22,33549
2016-06-23,33571
2016-06-24,33571
2016-06-25,33083
2016-06-26,33083
2016-06-27,33232
2016-06-28,33772
2016-06-29,33772
2016-06-30,32666
2016-07-01,33249
2016-07-02,33249
2016-07-03,33979
2016-07-04,32891
2016-07-05,32891
2016-07-06,33703
2016-07-07,35389
2016-07-08,37159
2016-07-09,39017
2016-07-10,40968
2016-07-11,43017
2016-07-12,45168
2016-07-13,47427
2016-07-14,49799
2016-07-15,52289
2016-07-16,54904
2016-07-17,57650
2016-07-18,60533
2016-07-23,77258
2016-07-24,81121
2016-07-25,85178
2016-07-26,89299
2016-07-27,93739
2016-07-28,97677
2016-07-29,101450
2016-07-30,104178
2016-07-31,109107
2016-08-01,114563
2016-08-02,120292
2016-08-03,126307
2016-08-04,132623
2016-08-05,139255
2016-08-06,146218
2016-08-07,153335
2016-08-08,156095
2016-08-09,160476
2016-08-10,163538
2016-08-11,163087
2016-08-12,158282
2016-08-13,154193
2016-08-14,154193
2016-08-15,146965
2016-08-16,139616
2016-08-17,132635
2016-08-18,126047
2016-08-19,119744
2016-08-20,113977
2016-08-21,109712
2016-08-22,107997
2016-08-23,105822
2016-08-24,104832
2016-08-25,104234
2016-08-26,104234
2016-08-28,100068
2016-08-31,92533
2016-09-01,89850
2016-09-02,89850
2016-09-03,86747
2016-09-04,83075
2016-09-05,80037
2016-09-06,76035
2016-09-07,76035
2016-09-08,72239
2016-09-09,72239
2016-09-10,68627
2016-09-11,68627
2016-09-12,65195
2016-09-13,61935
2016-09-14,61935
2016-09-15,58838
2016-09-16,58838
2016-09-17,55896
2016-09-18,53101
2016-09-19,50802
2016-09-20,50802
2016-09-21,50137
2016-09-22,48394
2016-09-23,46004
2016-09-24,46004
2016-09-25,44761
2016-09-26,44791
2016-09-27,44687
2016-09-28,44569
2016-09-29,46212
2016-09-30,45473
2016-10-01,44784
2016-10-02,44784
2016-10-03,44773
2016-10-04,44977
2016-10-05,45209
2016-10-06,44889
2016-10-07,45979
2016-10-08,45755
2016-10-09,45755
2016-10-10,45402
2016-10-11,44729
2016-10-12,45252
2016-10-13,45030
2016-10-14,44951
2016-10-15,45122
2016-10-16,45043
2016-10-17,45484
2016-10-18,46283
2016-10-19,47061
2016-10-20,47799
2016-10-21,47129
2016-10-22,46528
2016-10-23,45697
2016-10-24,45896
2016-10-25,45896
2016-10-26,47214
2016-10-27,47690
2016-10-28,47690
2016-10-29,47739
2016-10-30,46441
2016-10-31,47115
2016-11-01,47115
2016-11-02,47528
2016-11-03,47528
2016-11-04,46825
2016-11-05,46825
2016-11-06,45520
2016-11-07,44493
2016-11-08,42759
2016-11-09,41240
2016-11-10,39246
2016-11-11,38187
2016-11-12,37273
2016-11-13,36638
2016-11-14,37084
2016-12-08,36913
2016-12-09,36989
2016-12-10,37914
2016-12-11,39512
2016-12-12,40616
2016-12-13,41258
2016-12-14,41329
2016-12-15,41329
2016-12-16,41430
2016-12-17,41583
2016-12-18,40937
2016-12-19,40920
2016-12-20,41466
2016-12-21,42921
2016-12-22,43547
2016-12-23,44871
2016-12-24,45009
2016-12-25,45859
2016-12-26,46318
2016-12-27,47419
2016-12-28,48721
2016-12-29,49859
2016-12-30,50763
2016-12-31,50307
2017-01-01,49826
2017-01-02,49812
2017-01-03,50310
2017-01-04,49010
2017-01-05,47793
2017-01-06,46782
2017-01-07,46300
2017-01-08,46005
2017-01-09,45029
2017-01-10,43753
2017-01-11,42610
2017-01-12,41618
2017-01-13,41618
2017-01-14,40360
2017-01-15,39564
2017-01-16,38229
2017-01-17,37514
2017-01-18,36901
2017-01-19,36082
2017-01-20,35477
2017-01-21,35499
2017-01-22,35735
2017-01-27,36184
2017-01-28,36057
2017-01-29,35720
2017-01-30,35302
2017-01-31,35270
2017-02-01,35369
2017-02-02,34526
2017-02-03,34604
2017-02-04,35541
2017-02-05,36339
2017-02-06,36239
2017-02-07,36175
2017-02-08,36711
2017-02-09,37186
2017-02-10,37533
2017-02-11,38308
2017-02-12,39054
2017-02-13,39034
2017-02-14,38594
2017-02-15,38594
2017-02-16,37810
2017-02-18,37890
2017-02-19,37381
2017-02-20,38490
2017-02-21,38197
2017-02-22,37735
2017-02-23,36793
2017-02-24,35030
2017-02-25,36143
2017-02-26,35780
2017-02-27,35288
2017-02-28,35065
2017-03-01,34611
2017-03-02,34094
2017-03-03,33997
2017-03-04,33472
2017-03-05,33681
2017-03-06,34232
2017-03-07,33785
2017-03-08,33577
2017-03-09,33486
2017-03-10,33338
2017-03-11,32919
2017-03-12,33256
2017-03-13,33140
2017-03-14,33490
2017-03-15,33401
2017-03-16,33179
2017-03-17,33371
2017-03-18,33745
2017-03-19,33513
2017-03-20,33125
2017-03-21,32863
2017-03-22,33415
2017-03-23,34003
2017-03-24,34434
2017-03-25,34434
2017-03-26,34299
2017-03-27,33977
2017-03-28,33571
2017-03-29,33546
2017-03-30,34228
2017-03-31,34912
2017-04-01,35337
2017-04-02,34708
2017-04-03,34976
2017-04-04,35527
2017-04-12,36545
2017-04-13,36303
2017-04-14,36233
2017-04-15,35785
2017-04-16,36431
2017-04-17,37559
2017-04-18,38045
2017-04-19,37631
2017-04-20,37398
2017-04-21,36060
2017-04-22,34257
2017-04-23,33866
2017-04-24,33178
2017-04-25,33221
2017-04-26,33861
2017-04-27,34625
2017-04-28,35419
2017-04-29,36488
2017-04-30,36676
2017-05-01,36532
2017-05-02,35886
2017-05-03,35173
2017-05-04,35449
2017-05-05,35232
2017-05-06,34997
2017-05-07,34537
2017-05-08,34393
2017-05-09,34481
2017-05-10,34559
2017-05-11,34577
2017-05-12,33826
2017-05-13,33807
2017-05-14,34511
2017-05-15,34690
2017-05-16,34369
2017-05-17,34414
2017-05-18,34281
2017-05-19,34187
2017-05-20,34453
2017-05-21,36010
2017-05-22,36579
2017-05-23,35403
2017-05-24,34863
2017-05-25,34333
2017-05-26,33122
2017-05-27,32848
2017-05-28,32698
2017-05-29,33364
2017-05-30,34061
2017-05-31,33849
2017-06-01,33182
2017-06-02,32622
2017-06-03,33594
2017-06-06,33478
2017-06-07,33461
2017-06-08,33461
2017-06-09,33502
2017-06-10,33575
2017-06-11,33681
2017-06-12,33101
2017-06-13,32958
2017-06-14,33087
2017-06-15,33200
2017-06-16,33109
2017-06-17,33020
2017-06-18,32358
2017-06-19,32358
2017-06-20,32444
2017-06-21,32885
2017-06-22,33277
2017-06-23,33277
2017-06-24,33926
2017-06-25,34343
2017-06-26,34389
2017-06-27,34809
2017-06-28,35364
2017-06-29,35049
2017-06-30,34685
2017-07-01,34685
2017-07-02,35251
2017-07-03,34698
2017-07-04,34230
2017-07-05,34230
2017-07-06,33422
2017-07-07,33422
2017-07-08,33959
2017-07-13,32957
2017-07-14,33173
2017-07-15,33173
2017-07-16,33561
2017-07-17,33665
2017-07-18,34523
2017-07-19,34345
2017-07-20,34176
2017-07-21,34565
2017-07-22,34438
2017-07-23,34054
2017-07-24,34612
2017-07-25,35418
2017-07-26,35644
2017-07-27,35500
2017-07-28,35299
2017-07-29,34697
2017-07-30,34907
2017-07-31,34907
2017-08-01,34120
2017-08-02,33898
2017-08-03,34158
2017-08-04,34457
2017-08-05,34834
2017-08-06,35071
2017-08-09,34399
2017-08-10,34044
2017-08-11,34724
2017-08-12,35089
2017-08-13,34930
2017-08-14,35096
2017-08-15,34755
2017-08-17,34994
2017-08-18,34994
2017-08-19,34916
2017-08-20,35386
2017-08-21,35885
2017-08-22,35188
2017-08-23,35188
2017-08-24,35051
2017-08-25,35051
2017-08-26,34039
2017-08-27,33658
2017-08-28,34085
2017-08-29,34085
2017-08-30,34190
2017-08-31,35065
2017-09-01,35065
2017-09-02,35045
2017-09-03,35045
2017-09-04,34121
2017-09-05,34017
2017-09-06,34354
2017-09-07,34598
2017-09-08,34598
2017-09-09,34514
2017-09-10,33908
2017-09-11,33350
2017-09-12,33350
2017-09-13,33413
2017-09-14,33423
2017-09-15,33423
2017-09-16,33245
2017-09-17,33075
2017-09-19,33686
2017-09-20,33212
2017-09-21,33299
2017-09-22,33298
2017-09-23,33298
2017-09-24,33483
2017-09-25,33483
2017-09-26,33427
2017-09-27,33427
2017-09-28,33461
2017-09-29,33689
2017-09-30,33670
2017-10-01,33720
2017-10-02,33675
2017-10-03,33675
2017-10-04,33540
2017-10-05,33247
2017-10-06,33397
2017-10-07,33081
2017-10-08,32958
2017-10-09,32576
2017-10-10,33176
2017-10-11,33176
2017-10-12,33749
2017-10-13,33505
2017-10-14,33490
2017-10-15,33490
2017-10-16,32978
2017-10-17,32978
2017-10-18,32876
2017-10-19,33449
2017-10-20,34275
2017-10-21,32996
2017-10-22,32989
2017-10-23,33432
2017-10-24,33081
2017-10-25,32853
2017-10-26,33317
2017-10-27,33541
2017-10-28,33541
2017-10-29,33833
2017-10-30,33349
2017-10-31,33101
2017-11-01,33101
2017-11-02,33268
2017-11-03,33874
2017-11-04,33446
2017-11-05,33511
2017-11-06,34070
2017-11-07,34070
2017-11-08,33084
2017-11-09,33862
2017-11-10,34627
2017-11-11,34627
2017-11-12,34513
2017-11-13,33885
2017-11-14,33885
2017-11-15,34210
2017-11-16,33896
2017-11-17,34292
2017-11-18,34292
2017-11-19,34411
2017-11-20,34399
2017-11-21,34614
2017-11-22,34614
2017-11-23,34246
2017-11-24,34246
2017-11-25,33883
2017-11-26,33732
2017-11-27,33732
2017-11-28,34985
2017-11-29,34985
2017-11-30,35862
2017-12-01,35630
2017-12-02,35630
2017-12-03,34788
2017-12-04,34324
2017-12-05,33396
2017-12-06,33197
2017-12-07,33182
2017-12-08,33182
2017-12-09,32794
2017-12-10,33659
2017-12-11,34005
2017-12-12,33944
2017-12-13,33820
2017-12-14,34931
2017-12-15,35043
2017-12-16,34810
2017-12-17,34810
2017-12-18,34147
2017-12-19,33195
2017-12-20,32966
2017-12-21,32006
2017-12-22,32836
2017-12-23,32923
2017-12-24,32923
2017-12-25,33151
2017-12-26,32340
2017-12-27,32341
2017-12-28,32341
2017-12-29,33043
2017-12-30,32971
2017-12-31,33005
2018-01-01,33652
2018-01-02,33639
2018-01-03,33977
2018-01-04,33977
2018-01-05,33327
2018-01-06,33357
2018-01-07,33294
2018-01-08,32585
2018-01-09,32599
2018-01-10,32599
2018-01-11,33099
2018-01-12,33836
2018-01-13,33634
2018-01-14,33168
2018-01-15,33529
2018-01-16,33799
2018-01-17,32856
2018-01-18,33207
2018-01-19,33207
2018-01-20,33400
2018-01-21,33837
2018-01-22,33500
2018-01-23,33236
2018-01-24,33187
2018-01-25,33080
2018-01-26,32939
2018-01-27,32709
2018-01-28,33030
2018-01-29,32897
2018-01-30,33124
2018-02-01,33290
2018-02-02,33132
2018-02-03,33053
2018-02-04,33184
2018-02-05,33766
2018-02-06,33647
2018-02-07,33287
2018-02-08,33287
2018-02-09,32899
2018-02-10,32843
2018-02-11,32648
2018-02-12,32768
2018-02-13,33887
2018-02-14,33870
2018-02-15,33407
2018-02-16,32919
2018-02-17,33471
2018-02-18,33914
2018-02-19,34291
2018-02-20,34289
2018-02-21,33491
2018-02-22,33491
2018-02-23,33342
2018-02-24,33342
2018-02-25,33361
2018-02-26,34754
2018-02-27,35118
2018-02-28,35118
2018-03-01,35653
2018-03-02,35720
2018-03-03,35152
2018-03-04,35152
2018-03-05,34343
2018-03-06,33675
2018-03-07,33504
2018-03-08,33869
2018-03-09,33535
2018-03-10,33109
2018-03-11,33348
2018-03-12,33828
2018-03-13,34223
2018-03-14,34496
2018-03-15,34496
2018-03-16,34113
2018-03-17,33335
2018-03-18,33335
2018-03-19,33106
2018-03-20,33665
2018-03-21,33665
2018-03-23,33342
2018-03-24,33210
2018-03-26,33143
2018-03-27,33246
2018-03-28,33246
2018-03-29,33268
2018-03-30,33268
2018-03-31,33687
2018-04-01,33687
2018-04-02,33592
2018-04-03,34032
2018-04-04,33670
2018-04-05,33670
2018-04-06,33573
2018-04-08,32878
2018-04-09,33647
2018-04-10,33647
2018-04-11,33517
2018-04-12,33144
2018-04-13,33144
2018-04-14,33348
2018-04-15,32482
2018-04-16,32047
2018-04-17,32453
2018-04-18,32453
2018-04-19,32901
2018-04-20,33068
2018-04-21,33112
2018-04-22,33112
2018-04-23,32943
2018-04-24,32943
2018-04-25,33225
2018-04-26,33225
2018-04-27,33360
2018-04-28,33771
2018-04-29,33440
2018-04-30,33303
2018-05-01,33273
2018-05-02,33273
2018-05-03,32924
2018-05-04,32924
2018-05-05,33188
2018-05-06,33188
2018-05-07,33154
2018-05-08,33154
2018-05-09,33389
2018-05-10,33239
2018-05-11,33239
2018-05-12,33170
2018-05-13,33170
2018-05-14,33131
2018-05-15,32953
2018-05-16,33379
2018-05-17,33412
2018-05-18,33270
2018-05-19,33254
2018-05-20,33629
2018-05-21,32946
2018-05-22,33548
2018-05-23,33552
2018-05-24,33562
2018-05-25,33701
2018-05-26,33112
2018-05-27,34101
2018-05-28,34269
2018-05-29,34264
2018-05-30,34388
2018-05-31,34359
2018-06-01,34879
2018-06-02,34906
2018-06-03,35743
2018-06-04,36062
2018-06-05,36835
2018-06-06,38677
2018-06-07,38677
2018-06-08,40222
2018-06-09,41140
2018-06-10,41413
2018-06-11,41456
2018-06-12,40224
2018-06-13,40476
2018-06-14,40773
2018-06-15,40865
2018-06-16,39707
2018-06-17,39053
2018-06-18,38509
2018-06-19,38273
2018-06-20,38273
2018-06-21,37438
2018-06-22,37221
2018-06-23,37954
2018-06-24,36665
2018-06-25,36150
2018-06-26,36932
2018-06-27,36809
2018-06-28,36884
2018-06-29,36473
2018-06-30,36168
2018-07-01,35667
2018-07-02,36207
2018-07-03,36576
2018-07-04,37114
2018-07-05,37197
2018-07-06,37286
2018-07-07,36655
2018-07-08,36694
2018-07-09,35895
2018-07-10,36564
2018-07-11,36326
2018-07-12,36064
2018-07-13,36443
2018-07-14,36442
2018-07-15,37859
2018-07-16,37108
2018-07-17,36749
2018-07-18,36833
2018-07-19,37641
2018-07-20,36795
2018-07-21,36595
2018-07-22,36408
2018-07-23,36510
2018-07-24,36955
2018-07-25,37358
2018-07-26,37750
2018-07-27,38050
2018-07-28,38219
2018-07-29,38514
2018-07-30,38142
2018-07-31,37802
2018-08-01,37573
2018-08-02,37386
2018-08-03,37281
2018-08-04,37323
2018-08-05,37701
2018-08-06,38475
2018-08-07,38183
2018-08-08,38283
2018-08-09,40101
2018-08-10,40646
2018-08-11,39692
2018-08-12,38765
2018-08-14,37952
2018-08-16,37260
2018-08-17,36843
2018-08-18,36214
2018-08-19,37249
2018-08-20,36692
2018-08-21,37823
2018-08-22,37644
2018-08-23,37115
2018-08-24,37367
2018-08-25,36882
2018-08-26,36739
2018-08-27,36785
2018-08-28,37249
2018-08-29,37683
2018-08-30,37277
2018-08-31,37186
2018-09-01,37652
2018-09-02,38003
2018-09-03,37088
2018-09-04,37068
2018-09-05,37525
2018-09-06,37525
2018-09-07,38065
2018-09-08,38067
2018-09-09,38211
2018-09-10,38674
2018-09-11,38750
2018-09-12,38957
2018-09-13,39910
2018-09-14,40529
2018-09-15,41396
2018-09-16,42293
2018-09-17,42385
2018-09-18,41925
2018-09-19,42034
2018-09-20,42042
2018-09-21,42457
2018-09-22,41634
2018-09-23,42042
2018-09-24,42447
2018-09-25,43036
2018-09-26,42678
2018-09-27,44047
2018-09-28,42977
2018-09-29,42827
2018-09-30,42984
2018-10-02,41865
2018-10-03,42209
2018-10-04,42736
2018-10-05,43326
2018-10-06,43777
2018-10-07,43571
2018-10-08,42717
2018-10-09,43296
2018-10-10,43426
2018-10-11,43829
2018-10-12,43686
2018-10-13,43182
2018-10-14,42468
2018-10-15,42677
2018-10-16,42786
2018-10-17,42529
2018-10-18,42356
2018-10-19,41927
2018-10-20,42914
2018-10-21,43123
2018-10-22,42988
2018-10-23,43017
2018-10-24,42238
2018-10-25,42516
2018-10-26,41946
2018-10-27,41808
2018-10-28,41858
2018-10-29,41858
2018-10-30,42461
2018-10-31,41848
2018-11-01,41959
2018-11-03,42073
2018-11-04,41641
2018-11-05,40767
2018-11-06,39799
2018-11-07,39733
2018-11-08,39182
2018-11-09,39069
2018-11-10,38925
2018-11-11,38948
2018-11-12,39470
2018-11-13,39086
2018-11-14,38625
2018-11-15,38387
2018-11-16,38289
2018-11-17,38642
2018-11-18,39434
2018-11-19,40490
2018-11-20,42006
2018-11-21,41005
2018-11-22,40507
2018-11-23,41329
2018-11-24,41897
2018-11-25,43251
2018-11-26,43671
2018-11-27,43623
2018-11-28,42144
2018-11-29,40289
2018-12-01,40107
2018-12-02,40088
2018-12-03,40034
2018-12-04,39831
2018-12-05,39577
2018-12-07,39441
2018-12-09,38973
2018-12-11,39349
2018-12-13,40020
2018-12-14,40380
2018-12-15,39522
2018-12-16,39352
2018-12-17,39008
2018-12-18,38917
2018-12-19,39164
2018-12-20,38958
2018-12-21,38828
2018-12-22,38451
2018-12-23,38205
2018-12-24,38505
2018-12-25,38408
2018-12-26,39491
2018-12-27,39855
2018-12-28,39940
2018-12-29,39871
2018-12-30,39972
2018-12-31,40010
2019-01-01,40004
2019-01-02,39193
2019-01-03,38467
2019-01-04,38357
2019-01-05,38398
2019-01-06,38248
2019-01-08,37886
2019-01-10,39000
2019-01-11,39258
2019-01-12,39167
2019-01-13,39059
2019-01-14,37948
2019-01-15,37201
2019-01-16,36894
2019-01-17,36704
2019-01-18,36431
2019-01-19,36700
2019-01-20,36959
2019-01-21,36981
2019-01-22,37452
2019-01-23,37851
2019-01-24,38589
2019-01-25,39401
2019-01-26,39310
2019-01-27,38951
2019-01-28,38809
2019-01-29,38142
2019-01-30,38025
2019-01-31,38155
2019-02-01,38295
2019-02-02,38957
2019-02-03,39275
2019-02-04,39850
2019-02-05,40163
2019-02-06,40616
2019-02-07,40923
2019-02-08,40917
2019-02-09,40654
2019-02-10,40302
2019-02-11,39616
2019-02-12,38514
2019-02-13,38982
2019-02-14,38127
2019-02-15,38103
2019-02-16,37839
2019-02-17,38367
2019-02-18,37375
2019-02-19,36529
2019-02-20,36059
2019-02-21,35938
2019-02-22,36020
2019-02-23,35632
2019-02-24,35798
2019-02-25,35435
2019-02-26,34742
2019-02-27,34136
2019-02-28,34043
2019-03-01,34250
2019-03-02,33616
2019-03-03,33089
2019-03-04,33303
2019-03-05,33676
2019-03-06,34047
2019-03-07,33787
2019-03-08,34378
2019-03-09,34149
2019-03-10,34413
2019-03-11,34751
2019-03-12,35248
2019-03-13,35625
2019-03-14,35310
2019-03-15,35634
2019-03-16,36056
2019-03-17,35502
2019-03-18,35781
2019-03-19,34771
2019-03-20,35160
2019-03-21,34741
2019-03-22,34849
2019-03-23,34332
2019-03-24,34777
2019-03-25,34769
2019-03-26,34754
2019-03-27,34187
2019-03-28,33956
2019-03-29,34223
2019-03-30,34158
2019-03-31,34117
2019-04-01,34120
2019-04-02,33667
2019-04-03,33677
2019-04-04,34251
2019-04-05,34829
