date_obj,Black%20platebody%20(g) price
2019-03-24,295915
2019-03-25,290654
2019-03-26,292810
2019-03-27,292810
2019-03-28,294591
2019-03-29,295563
2019-03-30,295563
2019-03-31,294392
2019-04-01,294392
2019-04-02,293697
2019-04-03,292709
2019-04-04,292709
2019-04-05,294638
2019-04-06,294638
2019-04-07,292440
2019-04-08,290231
2019-04-09,290231
2019-04-10,290471
2019-04-11,288779
2019-04-12,287870
2019-04-13,292089
2019-04-14,295290
2019-04-15,295290
2019-04-16,293745
2019-04-17,293745
2019-04-18,287778
2019-04-19,282135
2019-04-20,276477
2019-04-21,276477
2019-04-22,269021
2019-04-23,257900
2019-04-24,248370
2019-04-25,240347
2019-04-26,232215
2019-04-27,232215
2019-04-28,223322
2019-04-29,216297
2019-04-30,214334
2019-05-01,214334
2019-05-02,217870
2019-05-03,227005
2019-05-04,226019
2019-05-05,226019
2019-05-06,221886
2019-05-07,222475
2019-05-08,222475
2019-05-09,224028
2019-05-10,219861
2019-05-11,219861
2019-05-12,216443
2019-05-13,219191
2019-05-14,219191
2019-05-15,218540
2019-05-16,218540
2019-05-17,215624
2019-05-18,214540
2019-05-19,214540
2019-05-20,216585
2019-05-21,216585
2019-05-22,217749
2019-05-23,217749
2019-05-24,220133
2019-05-25,224472
2019-05-26,224472
2019-05-27,222651
2019-05-28,222651
2019-05-29,221087
2019-05-30,221087
2019-05-31,219253
2019-06-01,219253
2019-06-02,217479
2019-06-03,217479
2019-06-04,213616
2019-06-05,213616
2019-06-06,210002
2019-06-07,210002
2019-06-08,212543
2019-06-09,213870
2019-06-10,213870
2019-06-11,215322
2019-06-12,215322
2019-06-13,214508
2019-06-14,216711
2019-06-15,216711
2019-06-16,219295
2019-06-17,222477
2019-06-18,222477
2019-06-19,227535
2019-06-20,230403
2019-06-21,230403
2019-06-22,233905
2019-06-23,233905
2019-06-24,238141
2019-06-25,238141
2019-06-26,240569
2019-06-27,243953
2019-06-28,243953
2019-06-29,246467
2019-06-30,247819
2019-07-01,247819
2019-07-02,246326
2019-07-03,246326
2019-07-04,239458
2019-07-05,239458
2019-07-06,241972
2019-07-07,241972
2019-07-08,239928
2019-07-09,238062
2019-07-10,238062
2019-07-11,238264
2019-07-12,239675
2019-07-13,239675
2019-07-14,234519
2019-07-15,234519
2019-07-16,235346
2019-07-17,237926
2019-07-18,237926
2019-07-19,243158
2019-07-20,243158
2019-07-21,247472
2019-07-22,247472
2019-07-23,242669
2019-07-24,242669
2019-07-25,237002
2019-07-26,237002
2019-07-27,231992
2019-07-28,231992
2019-07-29,232118
2019-07-30,227647
2019-07-31,227647
2019-08-01,224671
2019-08-02,224671
2019-08-03,220828
2019-08-04,220828
2019-08-05,219523
2019-08-06,219523
2019-08-07,216313
2019-08-08,216313
2019-08-09,216313
2019-08-10,214259
2019-08-11,214259
2019-08-12,216381
2019-08-13,216381
2019-08-14,216833
2019-08-15,216833
2019-08-16,216913
2019-08-17,216913
2019-08-18,218011
2019-08-19,218011
2019-08-20,215090
2019-08-21,215090
2019-08-22,215788
2019-08-23,215788
2019-08-24,213909
2019-08-24,213909
2019-08-25,213909
2019-08-25,213909
2019-08-26,213364
2019-08-27,213364
2019-08-27,213364
2019-08-28,214966
2019-08-29,214966
2019-08-30,218526
2019-08-31,218526
2019-09-01,220443
2019-09-02,220443
2019-09-03,223174
2019-09-04,223174
2019-09-05,229308
2019-09-06,229308
2019-09-07,232913
2019-09-08,234593
2019-09-09,234593
2019-09-10,235014
2019-09-11,235014
2019-09-12,234435
2019-09-13,234435
2019-09-14,230000
2019-09-15,230000
2019-09-16,226343
2019-09-17,226343
2019-09-18,222086
2019-09-19,222086
2019-09-20,222086
2019-09-21,222966
2019-09-22,222966
2019-09-23,226727
2019-09-24,226727
2019-09-25,229440
2019-09-26,229440
2019-09-27,229192
2019-09-28,229192
2019-09-29,232692
2019-09-30,232692
2019-10-01,237826
2019-10-02,237826
2019-10-03,237826
2019-10-04,243749
2019-10-05,243749
2019-10-06,245771
2019-10-07,245771
2019-10-08,245042
2019-10-09,245042
2019-10-10,245042
2019-10-11,243946
2019-10-12,243946
2019-10-13,241478
2019-10-14,241478
2019-10-15,245659
2019-10-16,245659
2019-10-17,247365
2019-10-18,247365
2019-10-19,245852
2019-10-20,245852
2019-10-21,247633
2019-10-22,247633
2019-10-23,250560
2019-10-24,250560
2019-10-25,250081
2019-10-26,250081
2019-10-27,250485
2019-10-28,253173
2019-10-29,253173
2019-10-30,253173
2019-10-31,251488
2019-11-01,251488
2019-11-02,256164
2019-11-03,256164
2019-11-04,258006
2019-11-05,258006
2019-11-06,258006
2019-11-07,257520
2019-11-08,257520
2019-11-09,255212
2019-11-10,255212
2019-11-11,253591
2019-11-12,253591
2019-11-13,249549
2019-11-14,249549
2019-11-15,252189
2019-11-16,252189
2019-11-17,254187
2019-11-18,254187
2019-11-19,257631
2019-11-20,257631
2019-11-21,257167
2019-11-22,257167
2019-11-23,257533
2019-11-24,257533
2019-11-25,257115
2019-11-26,257115
2019-11-27,252226
2019-11-28,252226
2019-11-29,252518
2019-11-30,252518
2019-12-01,246316
2019-12-02,246316
2019-12-03,237416
2019-12-04,237416
2019-12-05,229810
2019-12-06,229810
2019-12-07,227891
2019-12-08,227891
2019-12-09,223758
2019-12-10,223758
2019-12-11,226156
2019-12-12,226156
2019-12-13,228865
2019-12-14,228865
2019-12-15,226262
2019-12-16,226262
2019-12-17,227016
2019-12-18,227016
2019-12-19,227016
2019-12-20,230540
2019-12-21,230540
2019-12-22,233242
2019-12-23,233242
2019-12-24,234919
2019-12-25,234919
2019-12-26,236405
2019-12-27,236405
2019-12-28,236852
2019-12-29,236852
2019-12-30,231808
2019-12-31,231808
2020-01-01,226581
2020-01-02,226581
2020-01-03,229599
2020-01-04,229599
2020-01-05,229725
2020-01-06,229725
2020-01-07,230428
2020-01-08,230428
2020-01-09,230428
2020-01-10,231692
2020-01-11,231692
2020-01-12,233891
2020-01-13,233891
2020-01-14,233891
2020-01-15,231707
2020-01-16,231707
2020-01-17,229382
2020-01-18,229382
2020-01-19,230409
2020-01-20,230409
2020-01-21,229729
2020-01-22,229729
2020-01-23,226530
2020-01-24,226530
2020-01-25,229995
2020-01-26,232242
2020-01-27,232242
2020-01-28,231825
2020-01-29,231825
2020-01-30,230939
2020-01-31,230939
2020-02-01,225956
2020-02-02,223789
2020-02-03,223789
2020-02-04,222415
2020-02-05,222415
2020-02-06,219117
2020-02-07,219117
2020-02-08,218125
2020-02-09,218125
2020-02-10,223829
2020-02-11,223829
2020-02-12,229478
2020-02-13,229478
2020-02-14,231854
2020-02-15,231854
2020-02-16,232726
2020-02-17,229588
2020-02-18,229588
2020-02-19,227113
2020-02-20,224560
2020-02-21,224560
2020-02-22,219090
2020-02-23,219090
2020-02-24,220207
2020-02-25,220207
2020-02-26,219521
2020-02-27,219521
2020-02-28,212679
2020-02-29,212679
2020-03-01,203835
2020-03-02,203835
2020-03-03,201199
2020-03-04,201199
2020-03-05,198447
2020-03-06,194781
2020-03-07,194781
2020-03-08,190423
2020-03-09,188159
2020-03-10,188159
2020-03-11,191398
2020-03-12,195516
2020-03-13,195516
2020-03-14,200272
2020-03-15,200272
2020-03-16,205104
2020-03-17,211429
2020-03-18,216555
2020-03-19,216555
2020-03-20,222536
2020-03-21,222536
2020-03-22,219663
2020-03-23,219663
2020-03-24,220197
2020-03-25,220197
2020-03-26,220564
2020-03-27,221163
2020-03-28,226691
2020-03-29,229721
2020-03-30,231561
2020-03-31,231561
2020-04-01,233844
2020-04-02,228122
2020-04-03,228122
2020-04-04,222240
2020-04-05,218562
2020-04-06,212669
2020-04-07,208300
2020-04-08,203167
2020-04-09,203831
2020-04-10,203831
2020-04-11,205110
2020-04-12,203045
2020-04-13,203045
2020-04-14,203090
2020-04-15,203277
2020-04-16,203277
2020-04-17,205467
2020-04-18,206274
2020-04-19,202926
2020-04-20,202926
2020-04-21,200787
2020-04-22,194826
2020-04-23,194826
2020-04-24,192244
2020-04-25,192299
2020-04-26,186552
2020-04-27,184786
2020-04-28,186609
2020-04-29,186609
2020-04-30,189812
2020-05-01,189812
2020-05-02,186162
2020-05-03,185075
2020-05-04,185075
2020-05-05,186649
2020-05-06,184969
2020-05-07,184969
2020-05-08,189425
2020-05-09,190414
2020-05-10,187154
2020-05-11,187154
2020-05-12,184263
2020-05-13,186243
