date_obj,Teak%20plank price
2019-08-22,859
2019-08-23,848
2019-08-24,851
2019-08-24,851
2019-08-25,860
2019-08-25,860
2019-08-26,855
2019-08-26,855
2019-08-27,849
2019-08-27,849
2019-08-28,847
2019-08-29,846
2019-08-30,863
2019-08-31,881
2019-09-01,884
2019-09-02,855
2019-09-03,857
2019-09-04,855
2019-09-05,858
2019-09-06,856
2019-09-07,850
2019-09-08,871
2019-09-09,868
2019-09-10,865
2019-09-11,867
2019-09-12,906
2019-09-13,925
2019-09-14,919
2019-09-15,932
2019-09-16,938
2019-09-17,903
2019-09-18,896
2019-09-19,887
2019-09-20,908
2019-09-21,891
2019-09-22,906
2019-09-23,914
2019-09-24,908
2019-09-25,906
2019-09-26,919
2019-09-27,928
2019-09-28,923
2019-09-29,931
2019-09-30,926
2019-10-01,922
2019-10-02,895
2019-10-03,885
2019-10-04,874
2019-10-05,861
2019-10-06,874
2019-10-07,873
2019-10-08,882
2019-10-09,896
2019-10-10,890
2019-10-11,866
2019-10-12,862
2019-10-13,875
2019-10-14,870
2019-10-15,859
2019-10-16,847
2019-10-17,838
2019-10-18,836
2019-10-19,857
2019-10-20,866
2019-10-21,857
2019-10-22,850
2019-10-23,847
2019-10-24,855
2019-10-25,851
2019-10-26,862
2019-10-27,869
2019-10-28,880
2019-10-29,881
2019-10-30,876
2019-10-31,898
2019-11-01,888
2019-11-02,883
2019-11-03,858
2019-11-04,847
2019-11-05,838
2019-11-06,837
2019-11-07,849
2019-11-08,845
2019-11-09,840
2019-11-10,846
2019-11-11,851
2019-11-12,858
2019-11-13,855
2019-11-14,867
2019-11-15,862
2019-11-16,855
2019-11-17,858
2019-11-18,867
2019-11-19,871
2019-11-20,858
2019-11-21,836
2019-11-22,822
2019-11-23,821
2019-11-24,829
2019-11-25,848
2019-11-26,851
2019-11-27,849
2019-11-28,831
2019-11-29,812
2019-11-30,819
2019-12-01,828
2019-12-02,825
2019-12-03,834
2019-12-04,837
2019-12-05,833
2019-12-06,834
2019-12-07,836
2019-12-08,836
2019-12-09,841
2019-12-10,853
2019-12-11,850
2019-12-12,836
2019-12-13,828
2019-12-14,834
2019-12-15,847
2019-12-16,860
2019-12-17,852
2019-12-18,868
2019-12-19,872
2019-12-20,873
2019-12-21,897
2019-12-22,893
2019-12-23,888
2019-12-24,862
2019-12-25,892
2019-12-26,875
2019-12-27,862
2019-12-28,877
2019-12-29,891
2019-12-30,898
2019-12-31,881
2020-01-01,897
2020-01-02,924
2020-01-03,912
2020-01-04,917
2020-01-05,936
2020-01-06,956
2020-01-07,939
2020-01-08,919
2020-01-09,901
2020-01-10,915
2020-01-11,918
2020-01-12,936
2020-01-13,983
2020-01-14,1007
2020-01-15,1011
2020-01-16,1020
2020-01-17,1017
2020-01-18,1009
2020-01-19,968
2020-01-20,976
2020-01-21,986
2020-01-22,979
2020-01-23,975
2020-01-24,946
2020-01-25,898
2020-01-26,854
2020-01-27,853
2020-01-28,890
2020-01-29,915
2020-01-30,933
2020-01-31,925
2020-02-01,885
2020-02-02,855
2020-02-03,864
2020-02-04,880
2020-02-05,898
2020-02-06,905
2020-02-07,887
2020-02-08,855
2020-02-09,859
2020-02-10,877
2020-02-11,896
2020-02-12,927
2020-02-13,942
2020-02-14,933
2020-02-15,950
2020-02-16,967
2020-02-17,1000
2020-02-18,1006
2020-02-19,981
2020-02-20,991
2020-02-21,976
2020-02-22,934
2020-02-23,888
2020-02-24,893
2020-02-25,909
2020-02-26,919
2020-02-27,935
2020-02-28,908
2020-02-29,887
2020-03-01,889
2020-03-02,906
2020-03-03,927
2020-03-04,932
2020-03-05,926
2020-03-06,917
2020-03-07,947
2020-03-08,932
2020-03-09,934
2020-03-10,941
2020-03-11,947
2020-03-12,937
2020-03-13,938
2020-03-14,955
2020-03-15,986
2020-03-16,985
2020-03-17,981
2020-03-18,998
2020-03-19,988
2020-03-20,977
2020-03-21,941
2020-03-22,932
2020-03-23,948
2020-03-24,979
2020-03-25,991
2020-03-26,1011
2020-03-27,985
2020-03-28,971
2020-03-29,957
2020-03-30,999
2020-03-31,1028
2020-04-01,1051
2020-04-02,1057
2020-04-03,1012
2020-04-04,979
2020-04-05,993
2020-04-06,1016
2020-04-07,1040
2020-04-08,1027
2020-04-09,1025
2020-04-10,1000
2020-04-11,996
2020-04-12,1005
2020-04-13,1001
2020-04-14,1002
2020-04-15,1020
2020-04-16,1038
2020-04-17,1035
2020-04-18,1020
2020-04-19,1008
2020-04-20,992
2020-04-21,1010
2020-04-22,1036
2020-04-23,1064
2020-04-24,1061
2020-04-25,1060
2020-04-26,1055
2020-04-27,1039
2020-04-28,1069
2020-04-29,1069
2020-04-30,1105
2020-05-01,1107
2020-05-02,1110
2020-05-03,1101
2020-05-04,1098
2020-05-05,1079
2020-05-06,1053
2020-05-07,1065
2020-05-08,1045
2020-05-09,1051
2020-05-10,1029
2020-05-11,1017
2020-05-12,1010
2020-05-13,995
