date_obj,Bronze%20hasta price
2019-06-27,86
2019-06-28,86
2019-06-29,86
2019-06-30,86
2019-07-01,86
2019-07-02,86
2019-07-03,86
2019-07-04,91
2019-07-05,91
2019-07-06,91
2019-07-07,91
2019-07-08,91
2019-07-09,91
2019-07-10,96
2019-07-11,96
2019-07-12,96
2019-07-13,96
2019-07-14,96
2019-07-15,96
2019-07-16,101
2019-07-17,101
2019-07-18,101
2019-07-19,101
2019-07-20,101
2019-07-21,101
2019-07-22,101
2019-07-23,105
2019-07-24,105
2019-07-25,105
2019-07-26,105
2019-07-27,105
2019-07-28,105
2019-07-29,105
2019-07-30,111
2019-07-31,111
2019-08-01,111
2019-08-02,111
2019-08-03,111
2019-08-04,111
2019-08-05,111
2019-08-06,111
2019-08-07,117
2019-08-08,117
2019-08-09,117
2019-08-10,117
2019-08-11,117
2019-08-12,117
2019-08-13,116
2019-08-14,116
2019-08-15,116
2019-08-16,116
2019-08-17,116
2019-08-18,116
2019-08-19,121
2019-08-20,121
2019-08-21,121
2019-08-22,121
2019-08-23,121
2019-08-24,121
2019-08-24,121
2019-08-25,121
2019-08-25,121
2019-08-26,121
2019-08-27,128
2019-08-27,128
2019-08-28,128
2019-08-29,128
2019-08-30,128
2019-08-31,128
2019-09-01,128
2019-09-02,128
2019-09-03,135
2019-09-04,135
2019-09-05,135
2019-09-06,135
2019-09-07,135
2019-09-08,135
2019-09-09,142
2019-09-10,142
2019-09-11,142
2019-09-12,142
2019-09-13,142
2019-09-14,142
2019-09-15,142
2019-09-16,150
2019-09-17,150
2019-09-18,150
2019-09-19,150
2019-09-20,150
2019-09-21,150
2019-09-22,150
2019-09-23,146
2019-09-24,146
2019-09-25,146
2019-09-26,146
2019-09-27,146
2019-09-28,146
2019-09-29,146
2019-09-30,151
2019-10-01,151
2019-10-02,151
2019-10-03,151
2019-10-04,151
2019-10-05,151
2019-10-06,154
2019-10-07,154
2019-10-08,154
2019-10-09,154
2019-10-10,154
2019-10-11,154
2019-10-12,154
2019-10-13,154
2019-10-14,160
2019-10-15,160
2019-10-16,160
2019-10-17,160
2019-10-18,160
2019-10-19,160
2019-10-20,160
2019-10-21,160
2019-10-22,160
2019-10-23,168
2019-10-24,168
2019-10-25,168
2019-10-26,168
2019-10-27,168
2019-10-28,168
2019-10-29,168
2019-10-30,168
2019-10-31,172
2019-11-01,172
2019-11-02,172
2019-11-03,172
2019-11-04,172
2019-11-05,172
2019-11-06,172
2019-11-07,178
2019-11-08,178
2019-11-09,178
2019-11-10,178
2019-11-11,178
2019-11-12,178
2019-11-13,178
2019-11-14,184
2019-11-15,184
2019-11-16,184
2019-11-17,184
2019-11-18,184
2019-11-19,184
2019-11-20,184
2019-11-21,184
2019-11-22,184
2019-11-23,194
2019-11-24,194
2019-11-25,194
2019-11-26,194
2019-11-27,194
2019-11-28,194
2019-11-29,194
2019-11-30,194
2019-12-01,188
2019-12-02,188
2019-12-03,188
2019-12-04,188
2019-12-05,188
2019-12-06,188
2019-12-07,188
2019-12-08,188
2019-12-09,182
2019-12-10,182
2019-12-11,182
2019-12-12,182
2019-12-13,182
2019-12-14,182
2019-12-15,182
2019-12-16,190
2019-12-17,190
2019-12-18,190
2019-12-19,190
2019-12-20,190
2019-12-21,190
2019-12-22,190
2019-12-23,200
2019-12-24,200
2019-12-25,200
2019-12-26,200
2019-12-27,200
2019-12-28,200
2019-12-29,200
2019-12-30,196
2019-12-31,196
2020-01-01,196
2020-01-02,196
2020-01-03,196
2020-01-04,196
2020-01-05,196
2020-01-06,196
2020-01-07,204
2020-01-08,204
2020-01-09,204
2020-01-10,204
2020-01-11,204
2020-01-12,208
2020-01-13,208
2020-01-14,208
2020-01-15,208
2020-01-16,208
2020-01-17,208
2020-01-18,208
2020-01-19,219
2020-01-20,219
2020-01-21,219
2020-01-22,219
2020-01-23,219
2020-01-24,219
2020-01-25,219
2020-01-26,230
2020-01-27,230
2020-01-28,230
2020-01-29,230
2020-01-30,230
2020-01-31,230
2020-02-01,236
2020-02-02,236
2020-02-03,236
2020-02-04,236
2020-02-05,236
2020-02-06,236
2020-02-07,244
2020-02-08,244
2020-02-09,244
2020-02-10,244
2020-02-11,244
2020-02-12,253
2020-02-13,253
2020-02-14,253
2020-02-15,253
2020-02-16,253
2020-02-17,260
2020-02-18,260
2020-02-19,260
2020-02-20,260
2020-02-21,260
2020-02-22,267
2020-02-23,267
2020-02-24,267
2020-02-25,267
2020-02-26,267
2020-02-27,281
2020-02-28,281
2020-02-29,281
2020-03-01,281
2020-03-02,281
2020-03-03,281
2020-03-04,281
2020-03-05,288
2020-03-06,288
2020-03-07,288
2020-03-08,288
2020-03-09,288
2020-03-10,286
2020-03-11,286
2020-03-12,286
2020-03-13,286
2020-03-14,286
2020-03-15,286
2020-03-16,301
2020-03-17,301
2020-03-18,301
2020-03-19,301
2020-03-20,301
2020-03-21,311
2020-03-22,311
2020-03-23,311
2020-03-24,311
2020-03-25,314
2020-03-26,314
2020-03-27,314
2020-03-28,314
2020-03-29,330
2020-03-30,330
2020-03-31,330
2020-04-01,346
2020-04-02,346
2020-04-03,346
2020-04-04,346
2020-04-05,363
2020-04-06,363
2020-04-07,363
2020-04-08,367
2020-04-09,367
2020-04-10,367
2020-04-11,367
2020-04-12,386
2020-04-13,386
2020-04-14,386
2020-04-15,401
2020-04-16,401
2020-04-17,401
2020-04-18,401
2020-04-19,410
2020-04-20,410
2020-04-21,410
2020-04-22,410
2020-04-23,410
2020-04-24,410
2020-04-25,410
2020-04-26,406
2020-04-27,406
2020-04-28,407
2020-04-29,407
2020-04-30,407
2020-05-01,407
2020-05-02,419
2020-05-03,419
2020-05-04,402
2020-05-05,402
2020-05-06,384
2020-05-07,384
2020-05-08,384
2020-05-09,367
2020-05-10,367
2020-05-11,355
2020-05-12,355
2020-05-13,355
