date_obj,Blurberry%20special price
2019-04-17,3846
2019-04-18,3846
2019-04-19,3653
2019-04-20,3653
2019-04-21,3653
2019-04-22,3661
2019-04-23,3661
2019-04-24,3661
2019-04-25,3623
2019-04-26,3623
2019-04-27,3623
2019-04-28,3528
2019-04-29,3528
2019-04-30,3528
2019-05-01,3353
2019-05-02,3353
2019-05-03,3353
2019-05-04,3217
2019-05-05,3217
2019-05-06,3217
2019-05-07,3151
2019-05-08,3151
2019-05-09,3151
2019-05-10,3032
2019-05-11,3032
2019-05-12,3032
2019-05-13,2915
2019-05-14,2915
2019-05-15,2915
2019-05-16,2889
2019-05-17,2889
2019-05-18,2889
2019-05-19,2988
2019-05-20,2988
2019-05-21,2988
2019-05-22,2890
2019-05-23,2890
2019-05-24,2890
2019-05-25,2896
2019-05-26,2896
2019-05-27,2896
2019-05-28,2896
2019-05-29,2896
2019-05-30,2896
2019-05-31,3028
2019-06-01,3028
2019-06-02,3028
2019-06-03,3023
2019-06-04,3023
2019-06-05,3023
2019-06-06,2934
2019-06-07,2934
2019-06-08,2934
2019-06-09,2867
2019-06-10,2867
2019-06-11,2867
2019-06-12,2797
2019-06-13,2797
2019-06-14,2797
2019-06-15,2796
2019-06-16,2796
2019-06-17,2796
2019-06-18,2868
2019-06-19,2868
2019-06-20,2868
2019-06-21,3007
2019-06-22,3007
2019-06-23,3007
2019-06-24,3073
2019-06-25,3073
2019-06-26,3073
2019-06-27,3139
2019-06-28,3139
2019-06-29,3139
2019-06-30,3263
2019-07-01,3263
2019-07-02,3263
2019-07-03,3264
2019-07-04,3264
2019-07-05,3264
2019-07-06,3310
2019-07-07,3310
2019-07-08,3310
2019-07-09,3279
2019-07-10,3279
2019-07-11,3279
2019-07-12,3327
2019-07-13,3327
2019-07-14,3327
2019-07-15,3462
2019-07-16,3462
2019-07-17,3462
2019-07-18,3620
2019-07-19,3620
2019-07-20,3620
2019-07-21,3478
2019-07-22,3478
2019-07-23,3478
2019-07-24,3478
2019-07-25,3319
2019-07-26,3319
2019-07-27,3319
2019-07-28,3319
2019-07-29,3283
2019-07-30,3283
2019-07-31,3283
2019-08-01,3283
2019-08-02,3442
2019-08-03,3442
2019-08-04,3442
2019-08-05,3610
2019-08-06,3610
2019-08-07,3610
2019-08-08,3610
2019-08-09,3756
2019-08-10,3756
2019-08-11,3756
2019-08-12,3756
2019-08-13,3753
2019-08-14,3753
2019-08-15,3753
2019-08-16,3674
2019-08-17,3674
2019-08-18,3674
2019-08-19,3674
2019-08-20,3656
2019-08-21,3656
2019-08-22,3656
2019-08-23,3656
2019-08-24,3608
2019-08-24,3608
2019-08-25,3608
2019-08-25,3608
2019-08-26,3608
2019-08-27,3608
2019-08-27,3608
2019-08-28,3532
2019-08-29,3532
2019-08-30,3532
2019-08-31,3532
2019-09-01,3447
2019-09-02,3447
2019-09-03,3447
2019-09-04,3447
2019-09-05,3373
2019-09-06,3373
2019-09-07,3373
2019-09-08,3373
2019-09-09,3378
2019-09-10,3378
2019-09-11,3378
2019-09-12,3378
2019-09-13,3302
2019-09-14,3302
2019-09-15,3302
2019-09-16,3302
2019-09-17,3349
2019-09-18,3349
2019-09-19,3349
2019-09-20,3349
2019-09-21,3349
2019-09-22,3360
2019-09-23,3360
2019-09-24,3360
2019-09-25,3360
2019-09-26,3370
2019-09-27,3370
2019-09-28,3370
2019-09-29,3370
2019-09-30,3370
2019-10-01,3258
2019-10-02,3258
2019-10-03,3258
2019-10-04,3258
2019-10-05,3258
2019-10-06,3096
2019-10-07,3096
2019-10-08,3096
2019-10-09,3096
2019-10-10,3096
2019-10-11,3172
2019-10-12,3172
2019-10-13,3172
2019-10-14,3172
2019-10-15,3279
2019-10-16,3279
2019-10-17,3279
2019-10-18,3279
2019-10-19,3437
2019-10-20,3437
2019-10-21,3437
2019-10-22,3437
2019-10-23,3437
2019-10-24,3382
2019-10-25,3382
2019-10-26,3382
2019-10-27,3382
2019-10-28,3213
2019-10-29,3213
2019-10-30,3213
2019-10-31,3213
2019-11-01,3213
2019-11-02,3148
2019-11-03,3148
2019-11-04,3148
2019-11-05,3148
2019-11-06,3148
2019-11-07,3154
2019-11-08,3154
2019-11-09,3154
2019-11-10,3154
2019-11-11,3282
2019-11-12,3282
2019-11-13,3282
2019-11-14,3282
2019-11-15,3282
2019-11-16,3394
2019-11-17,3394
2019-11-18,3394
2019-11-19,3394
2019-11-20,3394
2019-11-21,3394
2019-11-22,3338
2019-11-23,3338
2019-11-24,3338
2019-11-25,3338
2019-11-26,3338
2019-11-27,3400
2019-11-28,3400
2019-11-29,3400
2019-11-30,3400
2019-12-01,3400
2019-12-02,3324
2019-12-03,3324
2019-12-04,3324
2019-12-05,3324
2019-12-06,3324
2019-12-07,3407
2019-12-08,3407
2019-12-09,3407
2019-12-10,3407
2019-12-11,3407
2019-12-12,3549
2019-12-13,3549
2019-12-14,3549
2019-12-15,3549
2019-12-16,3642
2019-12-17,3642
2019-12-18,3642
2019-12-19,3642
2019-12-20,3642
2019-12-21,3787
2019-12-22,3787
2019-12-23,3787
2019-12-24,3787
2019-12-25,3958
2019-12-26,3958
2019-12-27,3958
2019-12-28,3958
2019-12-29,4020
2019-12-30,4020
2019-12-31,4020
2020-01-01,4020
2020-01-02,3949
2020-01-03,3949
2020-01-04,3949
2020-01-05,3949
2020-01-06,3949
2020-01-07,3878
2020-01-08,3878
2020-01-09,3878
2020-01-10,3878
2020-01-11,3801
2020-01-12,3801
2020-01-13,3801
2020-01-14,3801
2020-01-15,3698
2020-01-16,3698
2020-01-17,3698
2020-01-18,3698
2020-01-19,3660
2020-01-20,3660
2020-01-21,3660
2020-01-22,3660
2020-01-23,3660
2020-01-24,3581
2020-01-25,3581
2020-01-26,3581
2020-01-27,3581
2020-01-28,3461
2020-01-29,3461
2020-01-30,3461
2020-01-31,3461
2020-02-01,3628
2020-02-02,3628
2020-02-03,3628
2020-02-04,3628
2020-02-05,3798
2020-02-06,3798
2020-02-07,3798
2020-02-08,3798
2020-02-09,3782
2020-02-10,3782
2020-02-11,3782
2020-02-12,3782
2020-02-13,3925
2020-02-14,3925
2020-02-15,3925
2020-02-16,3925
2020-02-17,4028
2020-02-18,4028
2020-02-19,4028
2020-02-20,3881
2020-02-21,3881
2020-02-22,3881
2020-02-23,4046
2020-02-24,4046
2020-02-25,4046
2020-02-26,4024
2020-02-27,4024
2020-02-28,4024
2020-02-29,4024
2020-03-01,3846
2020-03-02,3846
2020-03-03,3846
2020-03-04,3846
2020-03-05,3765
2020-03-06,3765
2020-03-07,3765
2020-03-08,3765
2020-03-09,3736
2020-03-10,3736
2020-03-11,3736
2020-03-12,3733
2020-03-13,3733
2020-03-14,3733
2020-03-15,3733
2020-03-16,3804
2020-03-17,3804
2020-03-18,3804
2020-03-19,3987
2020-03-20,3987
2020-03-21,3987
2020-03-22,4018
2020-03-23,4018
2020-03-24,4018
2020-03-25,4161
2020-03-26,4161
2020-03-27,4290
2020-03-28,4290
2020-03-29,4494
2020-03-30,4494
2020-03-31,4575
2020-04-01,4575
2020-04-02,4747
2020-04-03,4747
2020-04-04,4747
2020-04-05,4933
2020-04-06,4933
2020-04-07,4686
2020-04-08,4686
2020-04-09,4451
2020-04-10,4451
2020-04-11,4228
2020-04-12,4228
2020-04-13,4016
2020-04-14,4016
2020-04-15,3815
2020-04-16,3815
2020-04-17,3815
2020-04-18,3624
2020-04-19,3624
2020-04-20,3442
2020-04-21,3442
2020-04-22,3269
2020-04-23,3269
2020-04-24,3119
2020-04-25,3119
2020-04-26,2963
2020-04-27,2963
2020-04-28,2829
2020-04-29,2829
2020-04-30,2704
2020-05-01,2704
2020-05-02,2584
2020-05-03,2584
2020-05-04,2454
2020-05-05,2454
2020-05-06,2331
2020-05-07,2331
2020-05-08,2331
2020-05-09,2214
2020-05-10,2214
2020-05-11,2104
2020-05-12,2104
2020-05-13,2000
