date_obj,Plain%20pizza price
2019-09-08,559
2019-09-09,561
2019-09-10,559
2019-09-11,545
2019-09-12,533
2019-09-13,530
2019-09-14,521
2019-09-15,512
2019-09-16,502
2019-09-17,480
2019-09-18,479
2019-09-19,473
2019-09-20,469
2019-09-21,462
2019-09-22,443
2019-09-23,446
2019-09-24,453
2019-09-25,459
2019-09-26,450
2019-09-27,453
2019-09-28,464
2019-09-29,471
2019-09-30,478
2019-10-01,490
2019-10-02,488
2019-10-03,491
2019-10-04,504
2019-10-05,500
2019-10-06,491
2019-10-07,486
2019-10-08,489
2019-10-09,488
2019-10-10,487
2019-10-11,481
2019-10-12,482
2019-10-13,484
2019-10-14,478
2019-10-15,471
2019-10-16,467
2019-10-17,475
2019-10-18,479
2019-10-19,468
2019-10-20,469
2019-10-21,466
2019-10-22,471
2019-10-23,478
2019-10-24,490
2019-10-25,506
2019-10-26,511
2019-10-27,522
2019-10-28,516
2019-10-29,513
2019-10-30,505
2019-10-31,502
2019-11-01,502
2019-11-02,500
2019-11-03,493
2019-11-04,490
2019-11-05,484
2019-11-06,486
2019-11-07,486
2019-11-08,481
2019-11-09,478
2019-11-10,478
2019-11-11,485
2019-11-12,496
2019-11-13,514
2019-11-14,515
2019-11-15,523
2019-11-16,540
2019-11-17,557
2019-11-18,574
2019-11-19,595
2019-11-20,611
2019-11-21,582
2019-11-22,563
2019-11-23,557
2019-11-24,567
2019-11-25,567
2019-11-26,559
2019-11-27,568
2019-11-28,559
2019-11-29,539
2019-11-30,541
2019-12-01,536
2019-12-02,532
2019-12-03,525
2019-12-04,518
2019-12-05,515
2019-12-06,499
2019-12-07,491
2019-12-08,487
2019-12-09,478
2019-12-10,475
2019-12-11,460
2019-12-12,453
2019-12-13,457
2019-12-14,459
2019-12-15,448
2019-12-16,441
2019-12-17,439
2019-12-18,457
2019-12-19,447
2019-12-20,438
2019-12-21,432
2019-12-22,441
2019-12-23,448
2019-12-24,455
2019-12-25,467
2019-12-26,476
2019-12-27,480
2019-12-28,497
2019-12-29,522
2019-12-30,549
2019-12-31,576
2020-01-01,600
2020-01-02,589
2020-01-03,594
2020-01-04,595
2020-01-05,590
2020-01-06,574
2020-01-07,552
2020-01-08,537
2020-01-09,538
2020-01-10,523
2020-01-11,536
2020-01-12,518
2020-01-13,513
2020-01-14,512
2020-01-15,512
2020-01-16,522
2020-01-17,518
2020-01-18,516
2020-01-19,526
2020-01-20,516
2020-01-21,524
2020-01-22,539
2020-01-23,533
2020-01-24,531
2020-01-25,555
2020-01-26,576
2020-01-27,585
2020-01-28,591
2020-01-29,583
2020-01-30,561
2020-01-31,544
2020-02-01,526
2020-02-02,522
2020-02-03,516
2020-02-04,520
2020-02-05,529
2020-02-06,535
2020-02-07,527
2020-02-08,541
2020-02-09,530
2020-02-10,533
2020-02-11,536
2020-02-12,532
2020-02-13,546
2020-02-14,551
2020-02-15,541
2020-02-16,553
2020-02-17,564
2020-02-18,587
2020-02-19,585
2020-02-20,591
2020-02-21,591
2020-02-22,579
2020-02-23,566
2020-02-24,550
2020-02-25,533
2020-02-26,538
2020-02-27,546
2020-02-28,538
2020-02-29,552
2020-03-01,548
2020-03-02,549
2020-03-03,563
2020-03-04,553
2020-03-05,557
2020-03-06,559
2020-03-07,569
2020-03-08,567
2020-03-09,570
2020-03-10,579
2020-03-11,566
2020-03-12,565
2020-03-13,571
2020-03-14,574
2020-03-15,580
2020-03-16,592
2020-03-17,603
2020-03-18,625
2020-03-19,624
2020-03-20,631
2020-03-21,632
2020-03-22,625
2020-03-23,631
2020-03-24,639
2020-03-25,638
2020-03-26,652
2020-03-27,661
2020-03-28,678
2020-03-29,684
2020-03-30,706
2020-03-31,723
2020-04-01,729
2020-04-02,765
2020-04-03,804
2020-04-04,845
2020-04-05,884
2020-04-06,919
2020-04-07,918
2020-04-08,891
2020-04-09,856
2020-04-10,856
2020-04-11,845
2020-04-12,861
2020-04-13,828
2020-04-14,810
2020-04-15,786
2020-04-16,797
2020-04-17,794
2020-04-18,794
2020-04-19,809
2020-04-20,801
2020-04-21,786
2020-04-22,764
2020-04-23,726
2020-04-24,689
2020-04-25,666
2020-04-26,681
2020-04-27,695
2020-04-28,699
2020-04-29,714
2020-04-30,710
2020-05-01,715
2020-05-02,694
2020-05-03,680
2020-05-04,678
2020-05-05,669
2020-05-06,658
2020-05-07,653
2020-05-08,652
2020-05-09,640
2020-05-10,638
2020-05-11,642
2020-05-12,636
2020-05-13,629
