date_obj,Grimy%20snapdragon price
2019-03-28,8064
2019-03-29,8094
2019-03-30,8128
2019-03-31,8132
2019-04-01,8110
2019-04-02,8010
2019-04-03,7888
2019-04-04,7849
2019-04-05,7822
2019-04-06,7843
2019-04-07,7834
2019-04-08,7881
2019-04-09,7942
2019-04-10,7970
2019-04-11,7973
2019-04-12,7924
2019-04-13,7866
2019-04-14,7851
2019-04-15,7863
2019-04-16,7828
2019-04-17,7795
2019-04-18,7792
2019-04-19,7831
2019-04-20,7732
2019-04-21,7545
2019-04-22,7504
2019-04-23,7643
2019-04-24,7694
2019-04-25,7645
2019-04-26,7647
2019-04-27,7659
2019-04-28,7628
2019-04-29,7620
2019-04-30,7521
2019-05-01,7561
2019-05-02,7676
2019-05-03,7745
2019-05-04,7756
2019-05-05,7753
2019-05-06,7651
2019-05-07,7645
2019-05-08,7645
2019-05-09,7594
2019-05-10,7577
2019-05-11,7572
2019-05-12,7593
2019-05-13,7647
2019-05-14,7712
2019-05-15,7787
2019-05-16,7782
2019-05-17,7766
2019-05-18,7717
2019-05-19,7769
2019-05-20,7805
2019-05-21,7792
2019-05-22,7703
2019-05-23,7758
2019-05-24,7780
2019-05-25,7767
2019-05-26,7777
2019-05-27,7814
2019-05-28,7787
2019-05-29,7752
2019-05-30,7723
2019-05-31,7754
2019-06-01,7779
2019-06-02,7836
2019-06-03,7866
2019-06-04,7912
2019-06-05,7857
2019-06-06,7701
2019-06-07,7385
2019-06-08,7216
2019-06-09,7340
2019-06-10,7470
2019-06-11,7495
2019-06-12,7532
2019-06-13,7524
2019-06-14,7480
2019-06-15,7420
2019-06-16,7377
2019-06-17,7328
2019-06-18,7456
2019-06-19,7511
2019-06-20,7517
2019-06-21,7429
2019-06-22,7344
2019-06-23,7273
2019-06-24,7266
2019-06-25,7204
2019-06-26,7191
2019-06-27,7284
2019-06-28,7367
2019-06-29,7407
2019-06-30,7478
2019-07-01,7536
2019-07-02,7570
2019-07-03,7524
2019-07-04,7510
2019-07-05,7474
2019-07-06,7462
2019-07-07,7437
2019-07-08,7444
2019-07-09,7502
2019-07-10,7547
2019-07-11,7661
2019-07-12,7790
2019-07-13,7885
2019-07-14,7907
2019-07-15,7854
2019-07-16,7886
2019-07-17,7912
2019-07-18,7983
2019-07-19,8081
2019-07-20,8107
2019-07-21,8148
2019-07-22,8161
2019-07-23,8225
2019-07-24,8342
2019-07-25,8666
2019-07-26,8832
2019-07-27,8978
2019-07-28,9003
2019-07-29,8806
2019-07-30,8801
2019-07-31,8475
2019-08-01,8096
2019-08-02,8015
2019-08-03,8352
2019-08-04,8619
2019-08-05,8700
2019-08-06,8664
2019-08-07,8850
2019-08-08,8992
2019-08-09,9074
2019-08-10,8971
2019-08-11,8856
2019-08-12,8654
2019-08-13,8700
2019-08-14,8819
2019-08-15,8863
2019-08-16,8897
2019-08-17,8916
2019-08-18,8907
2019-08-19,8789
2019-08-20,8752
2019-08-21,8794
2019-08-22,8865
2019-08-23,8915
2019-08-24,9007
2019-08-24,9007
2019-08-25,9339
2019-08-25,9339
2019-08-26,9669
2019-08-26,9669
2019-08-27,9657
2019-08-27,9657
2019-08-28,9489
2019-08-29,9220
2019-08-30,9250
2019-08-31,9486
2019-09-01,9607
2019-09-02,9567
2019-09-03,9431
2019-09-04,9305
2019-09-05,9225
2019-09-06,9251
2019-09-07,9390
2019-09-08,9625
2019-09-09,9460
2019-09-10,9443
2019-09-11,9283
2019-09-12,9195
2019-09-13,9021
2019-09-14,8977
2019-09-15,9173
2019-09-16,9520
2019-09-17,9546
2019-09-18,9380
2019-09-19,9295
2019-09-20,9185
2019-09-21,9223
2019-09-22,9262
2019-09-23,9388
2019-09-24,9497
2019-09-25,9492
2019-09-26,9520
2019-09-27,9436
2019-09-28,9463
2019-09-29,9491
2019-09-30,9575
2019-10-01,9642
2019-10-02,9671
2019-10-03,9731
2019-10-04,9754
2019-10-05,9731
2019-10-06,9726
2019-10-07,9852
2019-10-08,9926
2019-10-09,9913
2019-10-10,9943
2019-10-11,9900
2019-10-12,9874
2019-10-13,9760
2019-10-14,9692
2019-10-15,9630
2019-10-16,9594
2019-10-17,9436
2019-10-18,9497
2019-10-19,9894
2019-10-20,9914
2019-10-21,9752
2019-10-22,9607
2019-10-23,9468
2019-10-24,9503
2019-10-25,9735
2019-10-26,9780
2019-10-27,9621
2019-10-28,9554
2019-10-29,9545
2019-10-30,9572
2019-10-31,9627
2019-11-01,9792
2019-11-02,9817
2019-11-03,9825
2019-11-04,9757
2019-11-05,9788
2019-11-06,9756
2019-11-07,9692
2019-11-08,9731
2019-11-09,9763
2019-11-10,9735
2019-11-11,9776
2019-11-12,9964
2019-11-13,9984
2019-11-14,9994
2019-11-15,9958
2019-11-16,9964
2019-11-17,9999
2019-11-18,10016
2019-11-19,10120
2019-11-20,10006
2019-11-21,9919
2019-11-22,9807
2019-11-23,9832
2019-11-24,9947
2019-11-25,9980
2019-11-26,9934
2019-11-27,9879
2019-11-28,9908
2019-11-29,9900
2019-11-30,9939
2019-12-01,9845
2019-12-02,9767
2019-12-03,9809
2019-12-04,10009
2019-12-05,10129
2019-12-06,10161
2019-12-07,9996
2019-12-08,9974
2019-12-09,9853
2019-12-10,9800
2019-12-11,9659
2019-12-12,9685
2019-12-13,9723
2019-12-14,9855
2019-12-15,9926
2019-12-16,9839
2019-12-17,9782
2019-12-18,9771
2019-12-19,9757
2019-12-20,9654
2019-12-21,9630
2019-12-22,9673
2019-12-23,9729
2019-12-24,9732
2019-12-25,9634
2019-12-26,9577
2019-12-27,9531
2019-12-28,9601
2019-12-29,9734
2019-12-30,9831
2019-12-31,9815
2020-01-01,9774
2020-01-02,9623
2020-01-03,9594
2020-01-04,9553
2020-01-05,9623
2020-01-06,9698
2020-01-07,9706
2020-01-08,9643
2020-01-09,9622
2020-01-10,9638
2020-01-11,9707
2020-01-12,9663
2020-01-13,9621
2020-01-14,9642
2020-01-15,9651
2020-01-16,9540
2020-01-17,9531
2020-01-18,9524
2020-01-19,9592
2020-01-20,9621
2020-01-21,9594
2020-01-22,9550
2020-01-23,9507
2020-01-24,9532
2020-01-25,9583
2020-01-26,9717
2020-01-27,9693
2020-01-28,9659
2020-01-29,9563
2020-01-30,9589
2020-01-31,9685
2020-02-01,9833
2020-02-02,9832
2020-02-03,9743
2020-02-04,9761
2020-02-05,9790
2020-02-06,10122
2020-02-07,10625
2020-02-08,11095
2020-02-09,11068
2020-02-10,11061
2020-02-11,10943
2020-02-12,10883
2020-02-13,10721
2020-02-14,10751
2020-02-15,10456
2020-02-16,10420
2020-02-17,10597
2020-02-18,10675
2020-02-19,10669
2020-02-20,10601
2020-02-21,10727
2020-02-22,10887
2020-02-23,11075
2020-02-24,10904
2020-02-25,10789
2020-02-26,10820
2020-02-27,11232
2020-02-28,11247
2020-02-29,11096
2020-03-01,11022
2020-03-02,11159
2020-03-03,11366
2020-03-04,11386
2020-03-05,11260
2020-03-06,11064
2020-03-07,10901
2020-03-08,10763
2020-03-09,10892
2020-03-10,11149
2020-03-11,11188
2020-03-12,11138
2020-03-13,11131
2020-03-14,11167
2020-03-15,11578
2020-03-16,11812
2020-03-17,11886
2020-03-18,12021
2020-03-19,12041
2020-03-20,12025
2020-03-21,11857
2020-03-22,12021
2020-03-23,12254
2020-03-24,12303
2020-03-25,12336
2020-03-26,12502
2020-03-27,13121
2020-03-28,13638
2020-03-29,13465
2020-03-30,12896
2020-03-31,12277
2020-04-01,12148
2020-04-02,12273
2020-04-03,12304
2020-04-04,12372
2020-04-05,12120
2020-04-06,11674
2020-04-07,11352
2020-04-08,11286
2020-04-09,11198
2020-04-10,11315
2020-04-11,11463
2020-04-12,11398
2020-04-13,11450
2020-04-14,11411
2020-04-15,11479
2020-04-16,11597
2020-04-17,11710
2020-04-18,11602
2020-04-19,11560
2020-04-20,11602
2020-04-21,11610
2020-04-22,11618
2020-04-23,11483
2020-04-24,11388
2020-04-25,11319
2020-04-26,11303
2020-04-27,11373
2020-04-28,11555
2020-04-29,11681
2020-04-30,11664
2020-05-01,11497
2020-05-02,11346
2020-05-03,11228
2020-05-04,11168
2020-05-05,11090
2020-05-06,10942
2020-05-07,10910
2020-05-08,10667
2020-05-09,10690
2020-05-10,10635
2020-05-11,10518
2020-05-12,10326
2020-05-13,10168
