date_obj,Armadyl%20page%203 price
2019-03-22,261432
2019-03-23,255613
2019-03-24,253497
2019-03-25,250211
2019-03-26,249586
2019-03-27,250963
2019-03-28,255712
2019-03-29,257284
2019-03-30,254367
2019-03-31,259783
2019-04-01,269817
2019-04-02,278479
2019-04-03,287129
2019-04-04,290014
2019-04-05,283850
2019-04-06,278628
2019-04-07,272672
2019-04-08,267910
2019-04-09,257033
2019-04-10,250813
2019-04-11,239274
2019-04-12,227310
2019-04-13,215944
2019-04-14,205146
2019-04-15,194889
2019-04-16,185223
2019-04-17,175961
2019-04-18,168876
2019-04-19,168002
2019-04-20,167655
2019-04-21,171348
2019-04-22,176946
2019-04-23,183540
2019-04-24,187559
2019-04-25,190881
2019-04-26,194843
2019-04-27,194167
2019-04-28,189812
2019-04-29,189705
2019-04-30,189832
2019-05-01,190337
2019-05-02,182161
2019-05-03,182281
2019-05-04,176552
2019-05-05,172464
2019-05-06,168770
2019-05-07,164462
2019-05-08,164257
2019-05-09,160087
2019-05-10,154060
2019-05-11,150593
2019-05-12,149183
2019-05-13,145965
2019-05-14,143606
2019-05-15,144083
2019-05-16,138267
2019-05-17,133861
2019-05-18,128696
2019-05-19,127994
2019-05-20,127726
2019-05-21,128281
2019-05-22,126718
2019-05-23,127275
2019-05-24,129662
2019-05-25,132568
2019-05-26,132237
2019-05-27,135965
2019-05-28,141416
2019-05-29,145427
2019-05-30,152239
2019-05-31,159851
2019-06-01,167844
2019-06-02,174512
2019-06-03,180569
2019-06-04,185292
2019-06-05,190579
2019-06-06,194217
2019-06-07,195734
2019-06-08,193091
2019-06-09,186747
2019-06-10,183662
2019-06-11,178672
2019-06-12,178089
2019-06-13,181826
2019-06-14,181657
2019-06-15,181164
2019-06-16,181646
2019-06-17,181891
2019-06-18,180603
2019-06-19,180257
2019-06-20,176334
2019-06-21,173903
2019-06-22,170597
2019-06-23,167373
2019-06-24,164468
2019-06-25,162602
2019-06-26,163070
2019-06-27,161368
2019-06-28,156623
2019-06-29,154833
2019-06-30,153365
2019-07-01,153827
2019-07-02,151220
2019-07-03,154551
2019-07-04,154689
2019-07-05,155458
2019-07-06,160619
2019-07-07,163541
2019-07-08,168887
2019-07-09,172355
2019-07-10,174492
2019-07-11,172374
2019-07-12,169076
2019-07-13,166104
2019-07-14,167713
2019-07-15,169392
2019-07-16,172046
2019-07-17,168628
2019-07-18,168042
2019-07-19,169101
2019-07-20,176408
2019-07-21,175182
2019-07-22,178136
2019-07-23,175595
2019-07-24,173701
2019-07-25,173661
2019-07-26,171855
2019-07-27,169359
2019-07-28,166563
2019-07-29,163976
2019-07-30,159421
2019-07-31,155951
2019-08-01,153240
2019-08-02,151065
2019-08-03,148057
2019-08-04,148929
2019-08-05,145818
2019-08-06,142667
2019-08-07,139813
2019-08-08,137824
2019-08-09,134659
2019-08-10,130814
2019-08-11,127862
2019-08-12,127510
2019-08-13,129573
2019-08-14,131252
2019-08-15,132886
2019-08-16,135282
2019-08-17,138130
2019-08-18,143637
2019-08-19,148151
2019-08-20,151571
2019-08-21,152602
2019-08-22,151978
2019-08-23,155278
2019-08-24,161771
2019-08-24,161771
2019-08-25,164451
2019-08-25,164451
2019-08-26,169084
2019-08-27,173532
2019-08-27,173532
2019-08-28,174586
2019-08-29,173541
2019-08-30,172385
2019-08-31,174792
2019-09-01,175009
2019-09-02,175620
2019-09-03,176212
2019-09-04,179464
2019-09-05,180157
2019-09-06,184727
2019-09-07,189213
2019-09-08,193163
2019-09-09,198408
2019-09-10,203997
2019-09-11,204348
2019-09-12,204464
2019-09-13,206963
2019-09-14,204758
2019-09-15,197565
2019-09-16,190173
2019-09-17,182616
2019-09-18,177720
2019-09-19,175637
2019-09-20,173934
2019-09-21,170106
2019-09-22,166405
2019-09-23,160789
2019-09-24,158291
2019-09-25,152225
2019-09-26,149508
2019-09-27,144686
2019-09-28,142148
2019-09-29,147227
2019-09-30,148991
2019-10-01,152020
2019-10-02,157020
2019-10-03,163011
2019-10-04,164647
2019-10-05,169371
2019-10-06,171903
2019-10-07,168169
2019-10-08,160917
2019-10-09,155272
2019-10-10,149828
2019-10-11,147564
2019-10-12,141358
2019-10-13,139209
2019-10-14,141311
2019-10-15,141032
2019-10-16,137451
2019-10-17,136440
2019-10-18,133079
2019-10-19,131253
2019-10-20,130699
2019-10-21,134202
2019-10-22,134071
2019-10-23,133560
2019-10-24,133556
2019-10-25,130686
2019-10-26,130417
2019-10-27,126613
2019-10-28,123410
2019-10-29,120032
2019-10-30,118670
2019-10-31,118676
2019-11-01,118658
2019-11-02,115514
2019-11-03,111761
2019-11-04,109675
2019-11-05,108005
2019-11-06,106907
2019-11-07,106912
2019-11-08,104347
2019-11-09,101535
2019-11-10,99649
2019-11-11,98674
2019-11-12,99278
2019-11-13,99420
2019-11-14,99170
2019-11-15,98487
2019-11-16,97959
2019-11-17,99041
2019-11-18,100400
2019-11-19,101914
2019-11-20,103473
2019-11-21,101981
2019-11-22,103403
2019-11-23,102983
2019-11-24,102574
2019-11-25,103459
2019-11-26,104650
2019-11-27,105242
2019-11-28,106429
2019-11-29,103634
2019-11-30,105527
2019-12-01,107248
2019-12-02,107963
2019-12-03,107836
2019-12-04,107480
2019-12-05,104291
2019-12-06,107492
2019-12-07,108183
2019-12-08,109913
2019-12-09,109493
2019-12-10,109496
2019-12-11,111190
2019-12-12,109904
2019-12-13,109330
2019-12-14,111094
2019-12-15,113871
2019-12-16,119459
2019-12-17,122578
2019-12-18,128350
2019-12-19,134768
2019-12-20,141372
2019-12-21,147213
2019-12-22,151649
2019-12-23,155866
2019-12-24,160313
2019-12-25,161798
2019-12-26,155406
2019-12-27,148065
2019-12-28,143244
2019-12-29,139517
2019-12-30,136631
2019-12-31,133354
2020-01-01,129835
2020-01-02,126420
2020-01-03,124454
2020-01-04,124892
2020-01-05,122460
2020-01-06,122722
2020-01-07,122678
2020-01-08,124046
2020-01-09,122337
2020-01-10,121466
2020-01-11,122223
2020-01-12,124019
2020-01-13,125566
2020-01-14,126397
2020-01-15,126914
2020-01-16,127973
2020-01-17,130086
2020-01-18,128129
2020-01-19,131136
2020-01-20,130292
2020-01-21,127211
2020-01-22,124344
2020-01-23,124262
2020-01-24,120056
2020-01-25,115942
2020-01-26,113478
2020-01-27,111897
2020-01-28,112549
2020-01-29,111160
2020-01-30,108495
2020-01-31,103817
2020-02-01,99178
2020-02-02,96170
2020-02-03,96982
2020-02-04,98582
2020-02-05,96601
2020-02-06,99784
2020-02-07,100863
2020-02-08,98965
2020-02-09,94487
2020-02-10,93083
2020-02-11,91773
2020-02-12,94045
2020-02-13,94280
2020-02-14,95641
2020-02-15,98298
2020-02-16,100490
2020-02-17,104627
2020-02-18,109613
2020-02-19,111079
2020-02-20,113552
2020-02-21,116220
2020-02-22,119639
2020-02-23,122128
2020-02-24,122580
2020-02-25,125535
2020-02-26,128420
2020-02-27,128744
2020-02-28,129467
2020-02-29,130967
2020-03-01,128523
2020-03-02,127338
2020-03-03,126084
2020-03-04,128599
2020-03-05,126334
2020-03-06,125783
2020-03-07,125652
2020-03-08,123668
2020-03-09,122499
2020-03-10,123653
2020-03-11,124120
2020-03-12,127867
2020-03-13,125962
2020-03-14,125924
2020-03-15,128151
2020-03-16,129997
2020-03-17,132468
2020-03-18,130515
2020-03-19,127834
2020-03-20,131361
2020-03-21,130175
2020-03-22,130482
2020-03-23,129155
2020-03-24,129208
2020-03-25,132378
2020-03-26,135817
2020-03-27,137408
2020-03-28,139166
2020-03-29,140872
2020-03-30,139108
2020-03-31,141805
2020-04-01,139553
2020-04-02,135261
2020-04-03,133244
2020-04-04,133088
2020-04-05,132321
2020-04-06,130347
2020-04-07,130209
2020-04-08,131330
2020-04-09,131013
2020-04-10,130543
2020-04-11,132330
2020-04-12,132833
2020-04-13,135448
2020-04-14,137912
2020-04-15,135262
2020-04-16,135263
2020-04-17,135166
2020-04-18,137232
2020-04-19,138664
2020-04-20,136680
2020-04-21,136234
2020-04-22,136776
2020-04-23,133893
2020-04-24,132388
2020-04-25,134243
2020-04-26,135313
2020-04-27,136606
2020-04-28,138790
2020-04-29,138459
2020-04-30,140114
2020-05-01,139469
2020-05-02,140764
2020-05-03,142882
2020-05-04,144905
2020-05-05,146177
2020-05-06,144822
2020-05-07,140935
2020-05-08,141967
2020-05-09,139052
2020-05-10,137236
2020-05-11,136335
2020-05-12,135748
2020-05-13,137973
