date_obj,3rd%20age%20platebody price
2018-11-04,60231286
2018-11-05,62448149
2018-11-06,64597451
2018-11-07,64597451
2018-11-08,64337501
2018-11-09,64337501
2018-11-10,63794923
2018-11-11,63794923
2018-11-12,61951316
2018-11-13,61951316
2018-11-14,60150657
2018-11-15,60150657
2018-11-16,59281663
2018-11-17,59281663
2018-11-18,58511396
2018-11-19,58511396
2018-11-20,58949591
2018-11-21,58949591
2018-11-22,59587927
2018-11-23,59587927
2018-11-24,60356041
2018-11-25,61528939
2018-11-26,61528939
2018-11-27,61374426
2018-11-28,61374426
2018-11-29,60919152
2018-12-01,61777378
2018-12-02,61777378
2018-12-03,62460347
2018-12-04,62460347
2018-12-05,62368472
2018-12-07,61546511
2018-12-09,60968869
2018-12-10,60984946
2018-12-11,60984946
2018-12-12,60765633
2018-12-13,60765633
2018-12-14,60396355
2018-12-15,60396355
2018-12-16,60323276
2018-12-17,60323276
2018-12-18,60033964
2018-12-19,60033964
2018-12-20,59687384
2018-12-21,59687384
2018-12-22,59072680
2018-12-23,58093145
2018-12-24,58093145
2018-12-25,56736749
2018-12-26,56736749
2018-12-27,56418811
2018-12-28,56418811
2018-12-29,56191486
2018-12-30,56191486
2018-12-31,55642881
2019-01-01,55642881
2019-01-02,56433634
2019-01-03,56433634
2019-01-04,56868305
2019-01-05,57164662
2019-01-06,56213198
2019-01-08,55944230
2019-01-10,52111530
2019-01-11,52111530
2019-01-12,49916963
2019-01-13,47870692
2019-01-14,45861665
2019-01-15,47495954
2019-01-16,48220471
2019-01-17,48254182
2019-01-18,48254182
2019-01-19,48031914
2019-01-20,48031914
2019-01-21,47929644
2019-01-22,47929644
2019-01-23,47790511
2019-01-24,47790511
2019-01-25,49528561
2019-01-26,50040753
2019-01-27,50040753
2019-01-28,50328468
2019-01-29,50512751
2019-01-30,50512751
2019-01-31,51732151
2019-02-01,53089356
2019-02-02,53089356
2019-02-03,55021074
2019-02-04,55021074
2019-02-05,54714600
2019-02-06,54714600
2019-02-07,54395731
2019-02-08,54395731
2019-02-09,54247719
2019-02-10,54247719
2019-02-11,53275248
2019-02-12,53275248
2019-02-13,51333575
2019-02-14,51333575
2019-02-15,50259869
2019-02-16,50259869
2019-02-17,50012344
2019-02-18,50012344
2019-02-19,49730940
2019-02-20,49730940
2019-02-21,50054350
2019-02-22,51278257
2019-02-23,51175342
2019-02-24,51352807
2019-02-25,52437054
2019-02-26,52437054
2019-02-27,53951491
2019-02-28,53951491
2019-03-01,53625721
2019-03-02,53625721
2019-03-03,53780403
2019-03-04,54417963
2019-03-05,53613638
2019-03-06,52465249
2019-03-07,51795637
2019-03-08,51795637
2019-03-09,51066027
2019-03-10,50875057
2019-03-11,50875057
2019-03-12,51096360
2019-03-13,51096360
2019-03-14,51440281
2019-03-15,51440281
2019-03-16,53100201
2019-03-17,52886486
2019-03-18,52886486
2019-03-19,51395720
2019-03-20,51354258
2019-03-21,51430300
2019-03-22,51430300
2019-03-23,51339015
2019-03-24,52694846
2019-03-25,53550816
2019-03-26,53575222
2019-03-27,53575222
2019-03-28,53443908
2019-03-29,52288917
2019-03-30,52288917
2019-03-31,51656817
2019-04-01,51979079
2019-04-02,51979079
2019-04-03,51918848
2019-04-04,51918848
2019-04-05,52134618
2019-04-06,52134618
2019-04-07,52213433
2019-04-08,52213433
2019-04-09,52402799
2019-04-10,52402799
2019-04-11,52746140
2019-04-12,54030969
2019-04-13,54831472
2019-04-14,54651516
2019-04-15,54651516
2019-04-16,54747990
2019-04-17,54747990
2019-04-18,54691957
2019-04-19,54691957
2019-04-20,54570304
2019-04-21,54570304
2019-04-22,54675227
2019-04-23,55067504
2019-04-24,55067504
2019-04-25,55332292
2019-04-26,54962771
2019-04-27,54962771
2019-04-28,55650260
2019-04-29,55650260
2019-04-30,55990967
2019-05-01,55990967
2019-05-02,56432901
2019-05-03,57160689
2019-05-04,59417264
2019-05-05,62030520
2019-05-06,62030520
2019-05-07,65091175
2019-05-08,65091175
2019-05-09,67907134
2019-05-10,67668030
2019-05-11,67668030
2019-05-12,68898580
2019-05-13,68927667
2019-05-14,68584757
2019-05-15,68584757
2019-05-16,68361049
2019-05-17,68361049
2019-05-18,67678806
2019-05-19,67678806
2019-05-20,66890171
2019-05-21,66890171
2019-05-22,66564338
2019-05-23,65718998
2019-05-24,65718998
2019-05-25,65433693
2019-05-26,65433693
2019-05-27,64456260
2019-05-28,64456260
2019-05-29,63088895
2019-05-30,63088895
2019-05-31,62156345
2019-06-01,62156345
2019-06-02,61581660
2019-06-03,61581660
2019-06-04,60982526
2019-06-05,60296613
2019-06-06,60296613
2019-06-07,58812201
2019-06-08,57619093
2019-06-09,55431286
2019-06-10,55431286
2019-06-11,52795203
2019-06-12,50992064
2019-06-13,50627164
2019-06-14,50433077
2019-06-15,50433077
2019-06-16,50422303
2019-06-17,49897056
2019-06-18,49897056
2019-06-19,51265142
2019-06-20,52976329
2019-06-21,52976329
2019-06-22,53688579
2019-06-23,53309722
2019-06-24,53309722
2019-06-25,52969031
2019-06-26,53274752
2019-06-27,53228667
2019-06-28,53228667
2019-06-29,54128190
2019-06-30,54747791
2019-07-01,54747791
2019-07-02,55344665
2019-07-03,55691930
2019-07-04,55691930
2019-07-05,54826292
2019-07-06,54436723
2019-07-07,55333910
2019-07-08,55333910
2019-07-09,55091576
2019-07-10,54909201
2019-07-11,54909201
2019-07-12,55198001
2019-07-13,55198001
2019-07-14,55503378
2019-07-15,55503378
2019-07-16,55863746
2019-07-17,56001864
2019-07-18,56328243
2019-07-19,57218108
2019-07-20,57581504
2019-07-21,58029018
2019-07-22,58739786
2019-07-23,58739786
2019-07-24,60261857
2019-07-25,60261857
2019-07-26,63173953
2019-07-27,62508388
2019-07-28,62508388
2019-07-29,62268042
2019-07-30,62654780
2019-07-31,62952863
2019-08-01,62952863
2019-08-02,63676814
2019-08-03,66130165
2019-08-04,66130165
2019-08-05,66446770
2019-08-06,66446770
2019-08-07,65232888
2019-08-08,65232888
2019-08-09,64674590
2019-08-10,64573971
2019-08-11,64573971
2019-08-12,66201240
2019-08-13,68650565
2019-08-14,69498916
2019-08-15,70615033
2019-08-16,71437720
2019-08-17,71437720
2019-08-18,71808275
2019-08-19,73092483
2019-08-20,73092483
2019-08-21,73864497
2019-08-22,72996185
2019-08-23,72996185
2019-08-24,73279432
2019-08-24,73279432
2019-08-25,73279432
2019-08-25,73279432
2019-08-26,72951118
2019-08-27,69661364
2019-08-27,69661364
2019-08-28,66276240
2019-08-29,66276240
2019-08-30,66620938
2019-08-31,66620938
2019-09-01,67262850
2019-09-02,67262850
2019-09-03,68002591
2019-09-04,69558881
2019-09-05,69558881
2019-09-06,70657276
2019-09-07,71603101
2019-09-08,71603101
2019-09-09,71608525
2019-09-10,71608525
2019-09-11,72684661
2019-09-12,72684661
2019-09-13,75721754
2019-09-14,78756425
2019-09-15,78756425
2019-09-16,80122512
2019-09-17,80122512
2019-09-18,78381714
2019-09-19,78381714
2019-09-20,81788872
2019-09-21,81788872
2019-09-22,81843538
2019-09-23,81757444
2019-09-24,81757444
2019-09-25,79136196
2019-09-26,77817228
2019-09-27,77817228
2019-09-28,74329848
2019-09-29,74329848
2019-09-30,71790069
2019-10-01,74503737
2019-10-02,74503737
2019-10-03,77869896
2019-10-04,77869896
2019-10-05,74732036
2019-10-06,72073287
2019-10-07,72073287
2019-10-08,70795374
2019-10-09,70795374
2019-10-10,71969590
2019-10-11,71969590
2019-10-12,74215297
2019-10-13,77351495
2019-10-14,77351495
2019-10-15,77682894
2019-10-16,77682894
2019-10-17,78287859
2019-10-18,79169824
2019-10-19,78623050
2019-10-20,78623050
2019-10-21,78337625
2019-10-22,78337625
2019-10-23,77784205
2019-10-24,77784205
2019-10-25,77559292
2019-10-26,77559292
2019-10-27,78287924
2019-10-28,79311705
2019-10-29,79311705
2019-10-30,79928782
2019-10-31,80677839
2019-11-01,82572484
2019-11-02,82572484
2019-11-03,83197246
2019-11-04,82238305
2019-11-05,82238305
2019-11-06,81756461
2019-11-07,81756461
2019-11-08,81684698
2019-11-09,81684698
2019-11-10,82278604
2019-11-11,82278604
2019-11-12,79997524
2019-11-13,79997524
2019-11-14,77369717
2019-11-15,76518011
2019-11-16,75723741
2019-11-17,75723741
2019-11-18,74573112
2019-11-19,74573112
2019-11-20,74967502
2019-11-21,74967502
2019-11-22,75039359
2019-11-23,76531254
2019-11-24,76531254
2019-11-25,77435642
2019-11-26,78292756
2019-11-27,78292756
2019-11-28,79626081
2019-11-29,79626081
2019-11-30,79880753
2019-12-01,79880753
2019-12-02,79117035
2019-12-03,78235179
2019-12-04,78235179
2019-12-05,76236260
2019-12-06,76236260
2019-12-07,77235922
2019-12-08,77235922
2019-12-09,77042214
2019-12-10,77195614
2019-12-11,77195614
2019-12-12,78690265
2019-12-13,78690265
2019-12-14,78978911
2019-12-15,79319225
2019-12-16,79319225
2019-12-17,81582941
2019-12-18,81582941
2019-12-19,83003936
2019-12-20,83003936
2019-12-21,82807359
2019-12-22,82397010
2019-12-23,82397010
2019-12-24,82009056
2019-12-25,82009056
2019-12-26,82240737
2019-12-27,82768160
2019-12-28,82622158
2019-12-29,82622158
2019-12-30,81181980
2019-12-31,81181980
2020-01-01,80772878
2020-01-02,80523199
2020-01-03,80523199
2020-01-04,80177754
2020-01-05,79475637
2020-01-06,79475637
2020-01-07,78212602
2020-01-08,78212602
2020-01-09,76902267
2020-01-10,77985258
2020-01-11,78609736
2020-01-12,79198183
2020-01-13,79198183
2020-01-14,79198183
2020-01-15,79021837
2020-01-16,79021837
2020-01-17,77888643
2020-01-18,77888643
2020-01-19,77580290
2020-01-20,77580290
2020-01-21,77388417
2020-01-22,78102791
2020-01-23,79187307
2020-01-24,79187307
2020-01-25,78670349
2020-01-26,78259624
2020-01-27,78259624
2020-01-28,77266790
2020-01-29,77266790
2020-01-30,76916064
2020-01-31,76730852
2020-02-01,76730852
2020-02-02,76476816
2020-02-03,76476816
2020-02-04,75703377
2020-02-05,75703377
2020-02-06,75072483
2020-02-07,75072483
2020-02-08,73680958
2020-02-09,73680958
2020-02-10,71906862
2020-02-11,71906862
2020-02-12,69260210
2020-02-13,69260210
2020-02-14,67726029
2020-02-15,70244743
2020-02-16,72553270
2020-02-17,72934282
2020-02-18,72571629
2020-02-19,71384136
2020-02-20,71278735
2020-02-21,71278735
2020-02-22,71276294
2020-02-23,71276294
2020-02-24,71453538
2020-02-25,71453538
2020-02-26,71466287
2020-02-27,72389595
2020-02-28,74545637
2020-02-29,74545637
2020-03-01,73998229
2020-03-02,73021039
2020-03-03,72977721
2020-03-04,72977721
2020-03-05,72115906
2020-03-06,70242907
2020-03-07,70242907
2020-03-08,69623327
2020-03-09,69443995
2020-03-10,69417907
2020-03-11,69417907
2020-03-12,69969570
2020-03-13,69969570
2020-03-14,69650491
2020-03-15,69745821
2020-03-16,69609390
2020-03-17,69635783
2020-03-18,69635783
2020-03-19,69663187
2020-03-20,70872872
2020-03-21,71240841
2020-03-22,72692061
2020-03-23,73481401
2020-03-24,73355426
2020-03-25,73332321
2020-03-26,73170260
2020-03-27,73170260
2020-03-28,72475385
2020-03-29,72414540
2020-03-30,71301384
2020-03-31,71301384
2020-04-01,70385581
2020-04-02,68932973
2020-04-03,68932973
2020-04-04,68724197
2020-04-05,68752549
2020-04-06,69509350
2020-04-07,69509350
2020-04-08,69579570
2020-04-09,69579570
2020-04-10,69615541
2020-04-11,69993916
2020-04-12,71575670
2020-04-13,71575670
2020-04-14,71178354
2020-04-15,71170057
2020-04-16,71170057
2020-04-17,71155849
2020-04-18,71886322
2020-04-19,71780875
2020-04-20,71412231
2020-04-21,71938797
2020-04-22,72056867
2020-04-23,72056867
2020-04-24,72452627
2020-04-25,72452627
2020-04-26,72321979
2020-04-27,72450101
2020-04-28,72507944
2020-04-29,72589101
2020-04-30,73439558
2020-05-01,73439558
2020-05-02,73376326
2020-05-03,73001834
2020-05-04,73001834
2020-05-05,72218830
2020-05-06,71948698
2020-05-07,71682627
2020-05-08,71682627
2020-05-09,71171236
2020-05-10,70380497
2020-05-11,70380497
2020-05-12,70048330
2020-05-13,69340181
