date_obj,Dragon%20chainbody price
2019-01-13,1121655
2019-01-14,1092049
2019-01-15,1067376
2019-01-16,1075725
2019-01-17,1066523
2019-01-18,1062872
2019-01-19,1054345
2019-01-20,1052772
2019-01-21,1071339
2019-01-22,1081886
2019-01-23,1076964
2019-01-24,1104800
2019-01-25,1125190
2019-01-26,1139170
2019-01-27,1109445
2019-01-28,1101831
2019-01-29,1095700
2019-01-30,1102655
2019-01-31,1121205
2019-02-01,1119307
2019-02-02,1133306
2019-02-03,1122456
2019-02-04,1120614
2019-02-05,1111408
2019-02-06,1100265
2019-02-07,1083648
2019-02-08,1082963
2019-02-09,1075393
2019-02-10,1060476
2019-02-11,1052343
2019-02-12,1045052
2019-02-13,1026520
2019-02-14,1030933
2019-02-15,1018644
2019-02-16,1009586
2019-02-17,998903
2019-02-18,993914
2019-02-19,970127
2019-02-20,952768
2019-02-21,927223
2019-02-22,931131
2019-02-23,916413
2019-02-24,899401
2019-02-25,914830
2019-02-26,942464
2019-02-27,939736
2019-02-28,949471
2019-03-01,948047
2019-03-02,965626
2019-03-03,965432
2019-03-04,977969
2019-03-05,970658
2019-03-06,956903
2019-03-07,956999
2019-03-08,950831
2019-03-09,945864
2019-03-10,942244
2019-03-11,938562
2019-03-12,928400
2019-03-13,928970
2019-03-14,928040
2019-03-15,927452
2019-03-16,920997
2019-03-17,918789
2019-03-18,916343
2019-03-19,911672
2019-03-20,907212
2019-03-21,900176
2019-03-22,901778
2019-03-23,888262
2019-03-24,882936
2019-03-25,883202
2019-03-26,878435
2019-03-27,875066
2019-03-28,851437
2019-03-29,842389
2019-03-30,844521
2019-03-31,840740
2019-04-01,828825
2019-04-02,825109
2019-04-03,817642
2019-04-04,798691
2019-04-05,808185
2019-04-06,811877
2019-04-07,806400
2019-04-08,799694
2019-04-09,788487
2019-04-10,785361
2019-04-11,780953
2019-04-12,772665
2019-04-13,787266
2019-04-14,770194
2019-04-15,752857
2019-04-16,746747
2019-04-17,768855
2019-04-18,760096
2019-04-19,770301
2019-04-20,765689
2019-04-21,760737
2019-04-22,756470
2019-04-23,767665
2019-04-24,782013
2019-04-25,756082
2019-04-26,746757
2019-04-27,740285
2019-04-28,739947
2019-04-29,736388
2019-04-30,736204
2019-05-01,732728
2019-05-02,727720
2019-05-03,723009
2019-05-04,712392
2019-05-05,692216
2019-05-06,688642
2019-05-07,679848
2019-05-08,680019
2019-05-09,675268
2019-05-10,663812
2019-05-11,660407
2019-05-12,672956
2019-05-13,698716
2019-05-14,730171
2019-05-15,725416
2019-05-16,718923
2019-05-17,713708
2019-05-18,713201
2019-05-19,744549
2019-05-20,766484
2019-05-21,789366
2019-05-22,826362
2019-05-23,844946
2019-05-24,886768
2019-05-25,884345
2019-05-26,885395
2019-05-27,865896
2019-05-28,852802
2019-05-29,850119
2019-05-30,838154
2019-05-31,835932
2019-06-01,847069
2019-06-02,835815
2019-06-03,837933
2019-06-04,844154
2019-06-05,846970
2019-06-06,856352
2019-06-07,878275
2019-06-08,876837
2019-06-09,856305
2019-06-10,858858
2019-06-11,839779
2019-06-12,839105
2019-06-13,826721
2019-06-14,820744
2019-06-15,811617
2019-06-16,809901
2019-06-17,818126
2019-06-18,827178
2019-06-19,824802
2019-06-20,827939
2019-06-21,815983
2019-06-22,809505
2019-06-23,805404
2019-06-24,817206
2019-06-25,814151
2019-06-26,813270
2019-06-27,815988
2019-06-28,816362
2019-06-29,809087
2019-06-30,813226
2019-07-01,809578
2019-07-02,814217
2019-07-03,825123
2019-07-04,819364
2019-07-05,813837
2019-07-06,816666
2019-07-07,819851
2019-07-08,826745
2019-07-09,827562
2019-07-10,813868
2019-07-11,810889
2019-07-12,805188
2019-07-13,806934
2019-07-14,807076
2019-07-15,805807
2019-07-16,812270
2019-07-17,804718
2019-07-18,788955
2019-07-19,765823
2019-07-20,756300
2019-07-21,755895
2019-07-22,764551
2019-07-23,757859
2019-07-24,753056
2019-07-25,739830
2019-07-26,718142
2019-07-27,693805
2019-07-28,686391
2019-07-29,659764
2019-07-30,649168
2019-07-31,644920
2019-08-01,643597
2019-08-02,642975
2019-08-03,633255
2019-08-04,632895
2019-08-05,650568
2019-08-06,666065
2019-08-07,680497
2019-08-08,680967
2019-08-09,686701
2019-08-10,710450
2019-08-11,717259
2019-08-12,706208
2019-08-13,695515
2019-08-14,707144
2019-08-15,703288
2019-08-16,690452
2019-08-17,683473
2019-08-18,673196
2019-08-19,667986
2019-08-20,654164
2019-08-21,640702
2019-08-22,634916
2019-08-23,631916
2019-08-24,650051
2019-08-24,650051
2019-08-25,647395
2019-08-25,647395
2019-08-26,635076
2019-08-26,635076
2019-08-27,635108
2019-08-27,635108
2019-08-28,662600
2019-08-29,684480
2019-08-30,690490
2019-08-31,687551
2019-09-01,689562
2019-09-02,684037
2019-09-03,676201
2019-09-04,671534
2019-09-05,675694
2019-09-06,679206
2019-09-07,682979
2019-09-08,682858
2019-09-09,680456
2019-09-10,678707
2019-09-11,683038
2019-09-12,690343
2019-09-13,688752
2019-09-14,709287
2019-09-15,706087
2019-09-16,707170
2019-09-17,708427
2019-09-18,721455
2019-09-19,723963
2019-09-20,738377
2019-09-21,743957
2019-09-22,742764
2019-09-23,732591
2019-09-24,710068
2019-09-25,681606
2019-09-26,647785
2019-09-27,640109
2019-09-28,641376
2019-09-29,649868
2019-09-30,663196
2019-10-01,662885
2019-10-02,645077
2019-10-03,625843
2019-10-04,623669
2019-10-05,600643
2019-10-06,592392
2019-10-07,597526
2019-10-08,598939
2019-10-09,608879
2019-10-10,597401
2019-10-11,595005
2019-10-12,584150
2019-10-13,576303
2019-10-14,577373
2019-10-15,581943
2019-10-16,582961
2019-10-17,586533
2019-10-18,604356
2019-10-19,612144
2019-10-20,596917
2019-10-21,591417
2019-10-22,586909
2019-10-23,589746
2019-10-24,594815
2019-10-25,589599
2019-10-26,589985
2019-10-27,587307
2019-10-28,572239
2019-10-29,566982
2019-10-30,558835
2019-10-31,533937
2019-11-01,512359
2019-11-02,511453
2019-11-03,502898
2019-11-04,482921
2019-11-05,476073
2019-11-06,460936
2019-11-07,438234
2019-11-08,416402
2019-11-09,418666
2019-11-10,419816
2019-11-11,434157
2019-11-12,444229
2019-11-13,454609
2019-11-14,450095
2019-11-15,446018
2019-11-16,438929
2019-11-17,434957
2019-11-18,419724
2019-11-19,426220
2019-11-20,419736
2019-11-21,417381
2019-11-22,411600
2019-11-23,400617
2019-11-24,388980
2019-11-25,383435
2019-11-26,399832
2019-11-27,414429
2019-11-28,426911
2019-11-29,437967
2019-11-30,443029
2019-12-01,443228
2019-12-02,430369
2019-12-03,422746
2019-12-04,415309
2019-12-05,417986
2019-12-06,416706
2019-12-07,420918
2019-12-08,425729
2019-12-09,431104
2019-12-10,439241
2019-12-11,447965
2019-12-12,446266
2019-12-13,442193
2019-12-14,445449
2019-12-15,458421
2019-12-16,473180
2019-12-17,481704
2019-12-18,479039
2019-12-19,476582
2019-12-20,474114
2019-12-21,477068
2019-12-22,459408
2019-12-23,452766
2019-12-24,456358
2019-12-25,457296
2019-12-26,451325
2019-12-27,449969
2019-12-28,444924
2019-12-29,438195
2019-12-30,427022
2019-12-31,419618
2020-01-01,416657
2020-01-02,423296
2020-01-03,411681
2020-01-04,414229
2020-01-05,410223
2020-01-06,405212
2020-01-07,408952
2020-01-08,417862
2020-01-09,410091
2020-01-10,410977
2020-01-11,421300
2020-01-12,428757
2020-01-13,425970
2020-01-14,421725
2020-01-15,424444
2020-01-16,423017
2020-01-17,416355
2020-01-18,418799
2020-01-19,413555
2020-01-20,418841
2020-01-21,425147
2020-01-22,429459
2020-01-23,421853
2020-01-24,419794
2020-01-25,416124
2020-01-26,420579
2020-01-27,418518
2020-01-28,421986
2020-01-29,414962
2020-01-30,408848
2020-01-31,405716
2020-02-01,408086
2020-02-02,410385
2020-02-03,412651
2020-02-04,411762
2020-02-05,401356
2020-02-06,389032
2020-02-07,371767
2020-02-08,359650
2020-02-09,360161
2020-02-10,360301
2020-02-11,374682
2020-02-12,377235
2020-02-13,378519
2020-02-14,373394
2020-02-15,370624
2020-02-16,367692
2020-02-17,364829
2020-02-18,365655
2020-02-19,364274
2020-02-20,362292
2020-02-21,362746
2020-02-22,365326
2020-02-23,364932
2020-02-24,358110
2020-02-25,354864
2020-02-26,362560
2020-02-27,366337
2020-02-28,361899
2020-02-29,361137
2020-03-01,364023
2020-03-02,362165
2020-03-03,363080
2020-03-04,362030
2020-03-05,360271
2020-03-06,353410
2020-03-07,348023
2020-03-08,352221
2020-03-09,354428
2020-03-10,360423
2020-03-11,361172
2020-03-12,357163
2020-03-13,353572
2020-03-14,350087
2020-03-15,346282
2020-03-16,339595
2020-03-17,346630
2020-03-18,339791
2020-03-19,339998
2020-03-20,351377
2020-03-21,360039
2020-03-22,372970
2020-03-23,370549
2020-03-24,362499
2020-03-25,361750
2020-03-26,358150
2020-03-27,355827
2020-03-28,357344
2020-03-29,371058
2020-03-30,380692
2020-03-31,389608
2020-04-01,390302
2020-04-02,404646
2020-04-03,400205
2020-04-04,392773
2020-04-05,389728
2020-04-06,394678
2020-04-07,410094
2020-04-08,414989
2020-04-09,409509
2020-04-10,407597
2020-04-11,406859
2020-04-12,420081
2020-04-13,421879
2020-04-14,418991
2020-04-15,411947
2020-04-16,421709
2020-04-17,414709
2020-04-18,417186
2020-04-19,412406
2020-04-20,410941
2020-04-21,408227
2020-04-22,402784
2020-04-23,403363
2020-04-24,393554
2020-04-25,386733
2020-04-26,381990
2020-04-27,388225
2020-04-28,387513
2020-04-29,398974
2020-04-30,393291
2020-05-01,399576
2020-05-02,393463
2020-05-03,385892
2020-05-04,388804
2020-05-05,389149
2020-05-06,390664
2020-05-07,388729
2020-05-08,397717
2020-05-09,392936
2020-05-10,397031
2020-05-11,393389
2020-05-12,390769
2020-05-13,390587
