date_obj,Menaphite%20red%20top price
2019-05-15,732
2019-05-16,730
2019-05-17,730
2019-05-18,730
2019-05-19,730
2019-05-20,725
2019-05-21,725
2019-05-22,725
2019-05-23,725
2019-05-24,732
2019-05-25,732
2019-05-26,732
2019-05-27,732
2019-05-28,740
2019-05-29,740
2019-05-30,740
2019-05-31,740
2019-06-01,719
2019-06-02,719
2019-06-03,719
2019-06-04,719
2019-06-05,741
2019-06-06,741
2019-06-07,741
2019-06-08,741
2019-06-09,750
2019-06-10,750
2019-06-11,750
2019-06-12,750
2019-06-13,744
2019-06-14,744
2019-06-15,744
2019-06-16,744
2019-06-17,744
2019-06-18,718
2019-06-19,718
2019-06-20,718
2019-06-21,718
2019-06-22,706
2019-06-23,706
2019-06-24,706
2019-06-25,706
2019-06-26,677
2019-06-27,677
2019-06-28,677
2019-06-29,665
2019-06-30,665
2019-07-01,665
2019-07-02,665
2019-07-03,636
2019-07-04,636
2019-07-05,636
2019-07-06,636
2019-07-07,615
2019-07-08,615
2019-07-09,615
2019-07-10,615
2019-07-11,616
2019-07-12,616
2019-07-13,616
2019-07-14,616
2019-07-15,616
2019-07-16,588
2019-07-17,588
2019-07-18,588
2019-07-19,588
2019-07-20,593
2019-07-21,593
2019-07-22,593
2019-07-23,593
2019-07-24,588
2019-07-25,588
2019-07-26,588
2019-07-27,588
2019-07-28,588
2019-07-29,588
2019-07-30,577
2019-07-31,577
2019-08-01,577
2019-08-02,577
2019-08-03,577
2019-08-04,584
2019-08-05,584
2019-08-06,584
2019-08-07,584
2019-08-08,598
2019-08-09,598
2019-08-10,598
2019-08-11,598
2019-08-12,598
2019-08-13,598
2019-08-14,589
2019-08-15,589
2019-08-16,589
2019-08-17,589
2019-08-18,607
2019-08-19,607
2019-08-20,607
2019-08-21,607
2019-08-22,607
2019-08-23,607
2019-08-24,595
2019-08-24,595
2019-08-25,595
2019-08-25,595
2019-08-26,595
2019-08-26,595
2019-08-27,595
2019-08-27,595
2019-08-28,595
2019-08-29,599
2019-08-30,599
2019-08-31,599
2019-09-01,599
2019-09-02,599
2019-09-03,608
2019-09-04,608
2019-09-05,608
2019-09-06,608
2019-09-07,608
2019-09-08,639
2019-09-09,639
2019-09-10,639
2019-09-11,639
2019-09-12,639
2019-09-13,639
2019-09-14,663
2019-09-15,663
2019-09-16,663
2019-09-17,663
2019-09-18,663
2019-09-19,682
2019-09-20,682
2019-09-21,682
2019-09-22,682
2019-09-23,682
2019-09-24,682
2019-09-25,717
2019-09-26,717
2019-09-27,717
2019-09-28,717
2019-09-29,717
2019-09-30,717
2019-10-01,750
2019-10-02,750
2019-10-03,750
2019-10-04,750
2019-10-05,750
2019-10-06,780
2019-10-07,780
2019-10-08,780
2019-10-09,780
2019-10-10,780
2019-10-11,780
2019-10-12,814
2019-10-13,814
2019-10-14,814
2019-10-15,814
2019-10-16,814
2019-10-17,814
2019-10-18,825
2019-10-19,825
2019-10-20,825
2019-10-21,825
2019-10-22,825
2019-10-23,825
2019-10-24,854
2019-10-25,854
2019-10-26,854
2019-10-27,854
2019-10-28,854
2019-10-29,854
2019-10-30,844
2019-10-31,844
2019-11-01,844
2019-11-02,844
2019-11-03,844
2019-11-04,844
2019-11-05,851
2019-11-06,851
2019-11-07,851
2019-11-08,851
2019-11-09,851
2019-11-10,851
2019-11-11,872
2019-11-12,872
2019-11-13,872
2019-11-14,872
2019-11-15,872
2019-11-16,872
2019-11-17,889
2019-11-18,889
2019-11-19,889
2019-11-20,889
2019-11-21,889
2019-11-22,889
2019-11-23,858
2019-11-24,858
2019-11-25,858
2019-11-26,858
2019-11-27,858
2019-11-28,858
2019-11-29,852
2019-11-30,852
2019-12-01,852
2019-12-02,852
2019-12-03,852
2019-12-04,852
2019-12-05,856
2019-12-06,856
2019-12-07,856
2019-12-08,856
2019-12-09,856
2019-12-10,856
2019-12-11,856
2019-12-12,834
2019-12-13,834
2019-12-14,834
2019-12-15,834
2019-12-16,834
2019-12-17,874
2019-12-18,874
2019-12-19,874
2019-12-20,874
2019-12-21,874
2019-12-22,874
2019-12-23,915
2019-12-24,915
2019-12-25,915
2019-12-26,915
2019-12-27,915
2019-12-28,915
2019-12-29,920
2019-12-30,920
2019-12-31,920
2020-01-01,920
2020-01-02,920
2020-01-03,920
2020-01-04,906
2020-01-05,906
2020-01-06,906
2020-01-07,906
2020-01-08,906
2020-01-09,891
2020-01-10,891
2020-01-11,891
2020-01-12,891
2020-01-13,891
2020-01-14,888
2020-01-15,888
2020-01-16,888
2020-01-17,888
2020-01-18,888
2020-01-19,843
2020-01-20,843
2020-01-21,843
2020-01-22,843
2020-01-23,843
2020-01-24,843
2020-01-25,843
2020-01-26,827
2020-01-27,827
2020-01-28,827
2020-01-29,827
2020-01-30,827
2020-01-31,827
2020-02-01,798
2020-02-02,798
2020-02-03,798
2020-02-04,798
2020-02-05,798
2020-02-06,802
2020-02-07,802
2020-02-08,802
2020-02-09,802
2020-02-10,802
2020-02-11,779
2020-02-12,779
2020-02-13,779
2020-02-14,779
2020-02-15,779
2020-02-16,771
2020-02-17,771
2020-02-18,771
2020-02-19,771
2020-02-20,771
2020-02-21,771
2020-02-22,741
2020-02-23,741
2020-02-24,741
2020-02-25,741
2020-02-26,741
2020-02-27,704
2020-02-28,704
2020-02-29,704
2020-03-01,704
2020-03-02,674
2020-03-03,674
2020-03-04,674
2020-03-05,674
2020-03-06,674
2020-03-07,674
2020-03-08,689
2020-03-09,689
2020-03-10,689
2020-03-11,689
2020-03-12,689
2020-03-13,670
2020-03-14,670
2020-03-15,670
2020-03-16,670
2020-03-17,670
2020-03-18,669
2020-03-19,669
2020-03-20,669
2020-03-21,669
2020-03-22,640
2020-03-23,640
2020-03-24,640
2020-03-25,612
2020-03-26,612
2020-03-27,612
2020-03-28,612
2020-03-29,592
2020-03-30,592
2020-03-31,592
2020-04-01,568
2020-04-02,568
2020-04-03,568
2020-04-04,551
2020-04-05,551
2020-04-06,551
2020-04-07,566
2020-04-08,566
2020-04-09,566
2020-04-10,566
2020-04-11,595
2020-04-12,595
2020-04-13,595
2020-04-14,595
2020-04-15,570
2020-04-16,570
2020-04-17,570
2020-04-18,550
2020-04-19,550
2020-04-20,550
2020-04-21,552
2020-04-22,552
2020-04-23,552
2020-04-24,556
2020-04-25,556
2020-04-26,556
2020-04-27,568
2020-04-28,568
2020-04-29,568
2020-04-30,582
2020-05-01,582
2020-05-02,582
2020-05-03,582
2020-05-04,582
2020-05-05,582
2020-05-06,582
2020-05-07,585
2020-05-08,585
2020-05-09,585
2020-05-10,590
2020-05-11,590
2020-05-12,590
2020-05-13,590
