date_obj,Polar%20camo%20top price
2019-04-09,2205
2019-04-10,2272
2019-04-11,2272
2019-04-12,2368
2019-04-13,2368
2019-04-14,2468
2019-04-15,2468
2019-04-16,2447
2019-04-17,2447
2019-04-18,2447
2019-04-19,2331
2019-04-20,2331
2019-04-21,2253
2019-04-22,2253
2019-04-23,2199
2019-04-24,2199
2019-04-25,2199
2019-04-26,2143
2019-04-27,2143
2019-04-28,2143
2019-04-29,2195
2019-04-30,2195
2019-05-01,2283
2019-05-02,2283
2019-05-03,2344
2019-05-04,2344
2019-05-05,2433
2019-05-06,2433
2019-05-07,2433
2019-05-08,2555
2019-05-09,2555
2019-05-10,2555
2019-05-11,2631
2019-05-12,2631
2019-05-13,2763
2019-05-14,2763
2019-05-15,2763
2019-05-16,2902
2019-05-17,2902
2019-05-18,3048
2019-05-19,3048
2019-05-20,3201
2019-05-21,3201
2019-05-22,3201
2019-05-23,3361
2019-05-24,3361
2019-05-25,3514
2019-05-26,3514
2019-05-27,3690
2019-05-28,3690
2019-05-29,3866
2019-05-30,3866
2019-05-31,3866
2019-06-01,3895
2019-06-02,3895
2019-06-03,3895
2019-06-04,3901
2019-06-05,3901
2019-06-06,3901
2019-06-07,3826
2019-06-08,3826
2019-06-09,3893
2019-06-10,3893
2019-06-11,3893
2019-06-12,3932
2019-06-13,3932
2019-06-14,3932
2019-06-15,4026
2019-06-16,4026
2019-06-17,3946
2019-06-18,3946
2019-06-19,3946
2019-06-20,3947
2019-06-21,3947
2019-06-22,3947
2019-06-23,3765
2019-06-24,3765
2019-06-25,3583
2019-06-26,3583
2019-06-27,3435
2019-06-28,3435
2019-06-29,3435
2019-06-30,3394
2019-07-01,3394
2019-07-02,3394
2019-07-03,3380
2019-07-04,3380
2019-07-05,3380
2019-07-06,3331
2019-07-07,3331
2019-07-08,3331
2019-07-09,3317
2019-07-10,3317
2019-07-11,3317
2019-07-12,3154
2019-07-13,3154
2019-07-14,3002
2019-07-15,3002
2019-07-16,3002
2019-07-17,2878
2019-07-18,2878
2019-07-19,2878
2019-07-20,2861
2019-07-21,2861
2019-07-22,2779
2019-07-23,2779
2019-07-24,2779
2019-07-25,2758
2019-07-26,2758
2019-07-27,2758
2019-07-28,2837
2019-07-29,2837
2019-07-30,2837
2019-07-31,2804
2019-08-01,2804
2019-08-02,2804
2019-08-03,2703
2019-08-04,2703
2019-08-05,2703
2019-08-06,2783
2019-08-07,2783
2019-08-08,2783
2019-08-09,2691
2019-08-10,2691
2019-08-11,2691
2019-08-12,2671
2019-08-13,2671
2019-08-14,2671
2019-08-15,2715
2019-08-16,2715
2019-08-17,2715
2019-08-18,2780
2019-08-19,2780
2019-08-20,2780
2019-08-21,2878
2019-08-22,2878
2019-08-23,2878
2019-08-24,2927
2019-08-24,2927
2019-08-25,2927
2019-08-25,2927
2019-08-26,2927
2019-08-26,2927
2019-08-27,2984
2019-08-27,2984
2019-08-28,2984
2019-08-29,2984
2019-08-30,3046
2019-08-31,3046
2019-09-01,3191
2019-09-02,3191
2019-09-03,3191
2019-09-04,3228
2019-09-05,3228
2019-09-06,3228
2019-09-07,3339
2019-09-08,3339
2019-09-09,3339
2019-09-10,3506
2019-09-11,3506
2019-09-12,3506
2019-09-13,3640
2019-09-14,3640
2019-09-15,3814
2019-09-16,3814
2019-09-17,3814
2019-09-18,3891
2019-09-19,3891
2019-09-20,3891
2019-09-21,3934
2019-09-22,3934
2019-09-23,4098
2019-09-24,4098
2019-09-25,4098
2019-09-26,4249
2019-09-27,4249
2019-09-28,4249
2019-09-29,4408
2019-09-30,4408
2019-10-01,4618
2019-10-02,4618
2019-10-03,4618
2019-10-04,4807
2019-10-05,4807
2019-10-06,4981
2019-10-07,4981
2019-10-08,4981
2019-10-09,5137
2019-10-10,5137
2019-10-11,5137
2019-10-12,5082
2019-10-13,5082
2019-10-14,4926
2019-10-15,4926
2019-10-16,4926
2019-10-17,4766
2019-10-18,4766
2019-10-19,4845
2019-10-20,4845
2019-10-21,4845
2019-10-22,4755
2019-10-23,4755
2019-10-24,4755
2019-10-25,4598
2019-10-26,4598
2019-10-27,4598
2019-10-28,4653
2019-10-29,4653
2019-10-30,4653
2019-10-31,4653
2019-11-01,4534
2019-11-02,4534
2019-11-03,4534
2019-11-04,4564
2019-11-05,4564
2019-11-06,4564
2019-11-07,4564
2019-11-08,4507
2019-11-09,4507
2019-11-10,4657
2019-11-11,4657
2019-11-12,4657
2019-11-13,4598
2019-11-14,4598
2019-11-15,4598
2019-11-16,4680
2019-11-17,4680
2019-11-18,4680
2019-11-19,4739
2019-11-20,4739
2019-11-21,4739
2019-11-22,4826
2019-11-23,4826
2019-11-24,4807
2019-11-25,4807
2019-11-26,4807
2019-11-27,4847
2019-11-28,4847
2019-11-29,4847
2019-11-30,4820
2019-12-01,4820
2019-12-02,4820
2019-12-03,4864
2019-12-04,4864
2019-12-05,4864
2019-12-06,4632
2019-12-07,4632
2019-12-08,4632
2019-12-09,4537
2019-12-10,4537
2019-12-11,4532
2019-12-12,4532
2019-12-13,4532
2019-12-14,4541
2019-12-15,4541
2019-12-16,4697
2019-12-17,4697
2019-12-18,4697
2019-12-19,4739
2019-12-20,4739
2019-12-21,4739
2019-12-22,4848
2019-12-23,4848
2019-12-24,4848
2019-12-25,4732
2019-12-26,4732
2019-12-27,4519
2019-12-28,4519
2019-12-29,4519
2019-12-30,4331
2019-12-31,4331
2020-01-01,4331
2020-01-02,4270
2020-01-03,4270
2020-01-04,4270
2020-01-05,4056
2020-01-06,4056
2020-01-07,3875
2020-01-08,3875
2020-01-09,3875
2020-01-10,4005
2020-01-11,4005
2020-01-12,4078
2020-01-13,4078
2020-01-14,4078
2020-01-15,3957
2020-01-16,3957
2020-01-17,3969
2020-01-18,3969
2020-01-19,4004
2020-01-20,4004
2020-01-21,4004
2020-01-22,4075
2020-01-23,4075
2020-01-24,3940
2020-01-25,3940
2020-01-26,3867
2020-01-27,3867
2020-01-28,3867
2020-01-29,3903
2020-01-30,3903
2020-01-31,3975
2020-02-01,3975
2020-02-02,4155
2020-02-03,4155
2020-02-04,4155
2020-02-05,4332
2020-02-06,4332
2020-02-07,4441
2020-02-08,4441
2020-02-09,4562
2020-02-10,4562
2020-02-11,4463
2020-02-12,4463
2020-02-13,4463
2020-02-14,4622
2020-02-15,4622
2020-02-16,4622
2020-02-17,4587
2020-02-18,4587
2020-02-19,4380
2020-02-20,4380
2020-02-21,4380
2020-02-22,4215
2020-02-23,4215
2020-02-24,4130
2020-02-25,4130
2020-02-26,4130
2020-02-27,4210
2020-02-28,4210
2020-02-29,4210
2020-03-01,4324
2020-03-02,4324
2020-03-03,4290
2020-03-04,4290
2020-03-05,4290
2020-03-06,4158
2020-03-07,4158
2020-03-08,4158
2020-03-09,4259
2020-03-10,4259
2020-03-11,4259
2020-03-12,4401
2020-03-13,4401
2020-03-14,4401
2020-03-15,4489
2020-03-16,4489
2020-03-17,4610
2020-03-18,4610
2020-03-19,4600
2020-03-20,4600
2020-03-21,4496
2020-03-22,4496
2020-03-23,4468
2020-03-24,4468
2020-03-25,4465
2020-03-26,4465
2020-03-27,4332
2020-03-28,4332
2020-03-29,4365
2020-03-30,4365
2020-03-31,4530
2020-04-01,4530
2020-04-02,4628
2020-04-03,4628
2020-04-04,4679
2020-04-05,4679
2020-04-06,4648
2020-04-07,4648
2020-04-08,4752
2020-04-09,4752
2020-04-10,4826
2020-04-11,4966
2020-04-12,4966
2020-04-13,4980
2020-04-14,4980
2020-04-15,4853
2020-04-16,4853
2020-04-17,4784
2020-04-18,4784
2020-04-19,4851
2020-04-20,4851
2020-04-21,4954
2020-04-22,4987
2020-04-23,4987
2020-04-24,4932
2020-04-25,4932
2020-04-26,4798
2020-04-27,4829
2020-04-28,4771
2020-04-29,4771
2020-04-30,4660
2020-05-01,4660
2020-05-02,4814
2020-05-03,4968
2020-05-04,4968
2020-05-05,4947
2020-05-06,4826
2020-05-07,4826
2020-05-08,4693
2020-05-09,4693
2020-05-10,4536
2020-05-11,4536
2020-05-12,4337
2020-05-13,4337
